Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-43.40025000,-25.53589000,17.76552000,-2.29106700
0.00061035,-50.73849000,-33.05550000,10.24941000,-9.81802800
0.00122070,-65.56331000,-49.02928000,-5.66826400,-25.89883000
0.00183105,-96.04611000,-76.24556000,-70.82548000,-52.40066000
0.00244141,-91.18129000,-80.44086000,-67.16444000,-57.17712000
0.00305176,-97.29491000,-82.08299000,-63.65532000,-55.23281000
0.00366211,-89.54369000,-75.43835000,-68.90300000,-50.06886000
0.00427246,-88.62025000,-74.55336000,-65.42527000,-50.66510000
0.00488281,-91.81068000,-74.53610000,-62.50613000,-50.86051000
0.00549316,-93.49593000,-77.17976000,-68.85513000,-53.05049000
0.00610352,-92.53190000,-80.08643000,-71.83561000,-57.93925000
0.00671387,-87.63009000,-79.59850000,-71.07813000,-55.19394000
0.00732422,-81.14288000,-76.46620000,-69.95290000,-52.04201000
0.00793457,-78.02748000,-83.70546000,-67.11143000,-60.61542000
0.00854492,-79.22932000,-99.21993000,-67.60972000,-66.15797000
0.00915527,-87.21131000,-83.43681000,-68.34136000,-60.57565000
0.00976563,-101.66320000,-83.20995000,-70.30659000,-62.10417000
0.01037598,-110.39300000,-93.70660000,-71.66898000,-71.08237000
0.01098633,-100.91250000,-89.17863000,-79.24381000,-67.31657000
0.01159668,-96.51765000,-91.35843000,-78.00477000,-70.28088000
0.01220703,-90.90420000,-84.42406000,-72.76307000,-63.82697000
0.01281738,-86.84560000,-81.88831000,-68.17321000,-59.52375000
0.01342773,-85.91634000,-81.83028000,-67.93629000,-56.35842000
0.01403809,-84.27234000,-79.16011000,-80.21254000,-53.78866000
0.01464844,-85.20303000,-84.37645000,-71.71720000,-58.91736000
0.01525879,-90.37311000,-87.47775000,-71.13738000,-64.35363000
0.01586914,-90.87356000,-85.95338000,-68.61291000,-61.97561000
0.01647949,-87.96890000,-91.62548000,-67.31900000,-62.52587000
0.01708984,-96.92002000,-92.76804000,-65.90259000,-66.17958000
0.01770020,-91.14928000,-84.04997000,-65.40801000,-54.60796000
0.01831055,-101.57190000,-82.14676000,-69.81042000,-54.47454000
0.01892090,-85.87319000,-82.90116000,-78.09922000,-59.39858000
0.01953125,-81.44475000,-81.30181000,-76.50632000,-59.39040000
0.02014160,-83.79421000,-80.00792000,-68.01189000,-59.01246000
0.02075195,-90.29886000,-86.44570000,-66.83250000,-78.08135000
0.02136230,-94.17053000,-86.72363000,-74.43579000,-60.34195000
0.02197266,-89.78291000,-87.78694000,-78.81540000,-64.71070000
0.02258301,-86.06919000,-86.44913000,-75.38184000,-63.95623000
0.02319336,-85.86995000,-90.46779000,-71.85174000,-67.04713000
0.02380371,-86.81616000,-88.59756000,-67.72317000,-65.83224000
0.02441406,-90.70750000,-79.21494000,-68.16280000,-55.90427000
0.02502441,-86.94218000,-78.91125000,-73.13792000,-57.27455000
0.02563477,-85.33154000,-75.78704000,-79.08800000,-54.30427000
0.02624512,-87.61914000,-79.85191000,-70.65894000,-59.04200000
0.02685547,-89.99001000,-78.32404000,-74.67980000,-55.16895000
0.02746582,-84.94447000,-87.18276000,-70.85758000,-63.56808000
0.02807617,-88.11431000,-80.05592000,-67.04019000,-55.39587000
0.02868652,-65.19323000,-41.48579000,-68.59745000,-17.09233000
0.02929688,-46.72985000,-23.07796000,-68.38574000,1.31321900
0.02990723,-40.78148000,-17.13723000,-68.52388000,7.25456700
0.03051758,-43.89347000,-20.25165000,-72.23496000,4.14035400
0.03112793,-57.66931000,-33.98917000,-73.60297000,-9.59889200
0.03173828,-93.66996000,-77.87908000,-71.35722000,-53.61734000
0.03234863,-84.78799000,-81.82849000,-69.24567000,-57.29340000
0.03295898,-85.34867000,-88.18467000,-66.61880000,-63.30715000
0.03356934,-90.76459000,-80.62527000,-69.76191000,-58.03490000
0.03417969,-92.46893000,-93.51833000,-75.16120000,-72.62831000
0.03479004,-89.46357000,-84.62563000,-74.24556000,-63.49158000
0.03540039,-83.04161000,-89.43689000,-71.89205000,-61.79356000
0.03601074,-85.52056000,-94.79412000,-71.32989000,-60.78876000
0.03662109,-89.07124000,-83.04440000,-66.86463000,-61.21091000
0.03723145,-94.81471000,-81.50696000,-69.25729000,-59.26361000
0.03784180,-85.98751000,-79.19851000,-72.72701000,-56.69942000
0.03845215,-87.64087000,-83.78777000,-69.64944000,-62.55862000
0.03906250,-92.39353000,-90.08627000,-68.51920000,-60.90644000
0.03967285,-93.55269000,-80.19109000,-73.10777000,-57.67712000
0.04028320,-88.42484000,-81.32854000,-86.54536000,-65.87404000
0.04089355,-87.35928000,-86.87651000,-72.02401000,-61.95897000
0.04150391,-87.46259000,-88.73770000,-70.93701000,-62.04364000
0.04211426,-86.69051000,-89.44752000,-78.43552000,-69.40614000
0.04272461,-85.58604000,-86.09046000,-78.08242000,-61.53511000
0.04333496,-87.36756000,-80.92656000,-81.53889000,-54.54918000
0.04394531,-92.11977000,-79.27500000,-73.60816000,-53.90157000
0.04455566,-101.13030000,-80.69597000,-72.77185000,-56.60828000
0.04516602,-86.96431000,-85.09225000,-75.23621000,-60.00454000
0.04577637,-81.99509000,-94.55329000,-76.41822000,-67.30542000
0.04638672,-84.06264000,-104.68720000,-78.77608000,-63.32235000
0.04699707,-88.77026000,-87.84298000,-81.37209000,-58.73677000
0.04760742,-90.35431000,-83.88496000,-72.50386000,-58.36895000
0.04821777,-92.15764000,-94.50364000,-69.86377000,-69.44693000
0.04882813,-74.42118000,-58.31723000,-69.48829000,-34.90171000
0.04943848,-59.08520000,-43.72748000,-60.34135000,-20.34978000
0.05004883,-55.42978000,-40.11951000,-57.24424000,-16.74625000
0.05065918,-60.75745000,-45.59250000,-65.21401000,-22.22952000
0.05126953,-75.83176000,-63.57055000,-73.20892000,-40.26692000
0.05187988,-87.87837000,-88.56094000,-72.38347000,-59.34438000
0.05249023,-92.37395000,-98.84289000,-71.16538000,-67.69973000
0.05310059,-88.70174000,-88.69063000,-74.35091000,-78.23808000
0.05371094,-89.83433000,-90.16323000,-81.24642000,-76.00787000
0.05432129,-88.92806000,-97.26697000,-79.15631000,-71.24802000
0.05493164,-88.90324000,-87.74268000,-69.08108000,-63.39882000
0.05554199,-91.89304000,-84.30658000,-65.35899000,-59.51542000
0.05615234,-88.57342000,-82.46758000,-64.09155000,-62.99170000
0.05676270,-87.17157000,-80.02896000,-65.24226000,-62.80466000
0.05737305,-86.53647000,-80.21622000,-67.69627000,-60.20039000
0.05798340,-84.82639000,-84.54298000,-74.06107000,-64.60724000
0.05859375,-88.63554000,-87.04871000,-81.48304000,-71.16418000
0.05920410,-88.14066000,-87.68614000,-78.18430000,-60.07828000
0.05981445,-85.20695000,-85.58932000,-81.59637000,-53.78306000
0.06042480,-89.73233000,-90.63205000,-71.49182000,-54.02263000
0.06103516,-91.43922000,-82.84590000,-67.14491000,-58.35009000
0.06164551,-88.49352000,-86.56498000,-67.70045000,-75.31395000
0.06225586,-83.47836000,-88.32218000,-70.80415000,-66.35201000
0.06286621,-82.25640000,-88.47113000,-71.15793000,-62.58600000
0.06347656,-86.25777000,-95.32135000,-72.45675000,-61.47392000
0.06408691,-84.78139000,-99.79807000,-74.70338000,-65.72190000
0.06469727,-80.72990000,-94.46823000,-72.38077000,-83.54531000
0.06530762,-81.39344000,-97.44467000,-81.31920000,-74.82589000
0.06591797,-89.46087000,-95.32370000,-78.28899000,-71.47430000
0.06652832,-89.47681000,-88.74718000,-75.97697000,-68.30874000
0.06713867,-85.77325000,-87.06812000,-73.88840000,-65.54899000
0.06774902,-86.22899000,-95.89320000,-70.92336000,-59.20098000
0.06835938,-85.71581000,-86.72188000,-72.91549000,-57.19393000
0.06896973,-82.98995000,-87.70219000,-88.52350000,-58.52116000
0.06958008,-83.71800000,-85.25872000,-74.70694000,-58.67094000
0.07019043,-89.78028000,-81.01558000,-76.20530000,-59.28680000
0.07080078,-85.32413000,-89.79320000,-81.54710000,-71.82008000
0.07141113,-82.97013000,-94.36763000,-86.32863000,-69.07002000
0.07202148,-85.76577000,-93.35469000,-70.48989000,-66.28378000
0.07263184,-88.72735000,-86.20772000,-70.36852000,-63.04810000
0.07324219,-100.41930000,-88.49456000,-84.76741000,-62.05297000
0.07385254,-88.57827000,-99.27347000,-78.23515000,-75.81101000
0.07446289,-87.46513000,-98.98973000,-80.39954000,-68.38274000
0.07507324,-91.47029000,-92.58376000,-82.81526000,-73.95918000
0.07568359,-91.88438000,-88.36469000,-81.25706000,-70.13306000
0.07629395,-90.12840000,-95.92904000,-72.98484000,-68.88055000
0.07690430,-89.36644000,-89.73442000,-71.86329000,-60.56486000
0.07751465,-91.68031000,-88.23114000,-73.42805000,-58.62173000
0.07812500,-95.47085000,-86.33582000,-70.23528000,-61.20825000
0.07873535,-98.22209000,-86.81824000,-69.38400000,-64.65723000
0.07934570,-85.10383000,-83.49165000,-74.20767000,-63.08670000
0.07995605,-87.78492000,-82.12910000,-68.20117000,-61.88370000
0.08056641,-81.41385000,-101.02330000,-67.24402000,-66.12012000
0.08117676,-77.69452000,-92.10451000,-67.72645000,-63.72656000
0.08178711,-82.10954000,-93.70231000,-65.20387000,-69.86037000
0.08239746,-86.30744000,-91.16156000,-67.55758000,-67.38629000
0.08300781,-89.86965000,-88.87374000,-79.71324000,-64.89289000
0.08361816,-92.68492000,-90.38540000,-72.60564000,-62.26684000
0.08422852,-87.87002000,-107.53810000,-74.72171000,-65.03369000
0.08483887,-87.08355000,-91.16597000,-82.24500000,-69.43983000
0.08544922,-82.94178000,-88.75749000,-71.63547000,-60.75453000
0.08605957,-82.02226000,-89.24417000,-70.27604000,-59.18969000
0.08666992,-84.04291000,-86.05168000,-72.03336000,-59.79727000
0.08728027,-89.40033000,-83.44453000,-71.22314000,-62.24384000
0.08789063,-97.84405000,-91.21041000,-70.97246000,-69.29737000
0.08850098,-94.61642000,-94.61064000,-74.05228000,-70.26711000
0.08911133,-90.59235000,-76.24017000,-73.62812000,-51.87977000
0.08972168,-81.05431000,-67.46857000,-66.28902000,-42.10585000
