Frequency,Channel B,Channel D
0.14709473,-91.27834000,-67.43845000
0.14770508,-89.48763000,-70.17722000
0.14831543,-91.58966000,-74.80937000
0.14892578,-81.45852000,-57.95248000
0.14953613,-69.86171000,-46.36963000
0.15014648,-67.53812000,-44.45992000
0.15075684,-74.40414000,-52.26353000
0.15136719,-94.96055000,-88.50755000
0.15197754,-85.16067000,-72.94639000
0.15258789,-86.09380000,-68.17741000
0.15319824,-88.05942000,-66.79564000
0.15380859,-88.43075000,-65.57635000
0.15441895,-90.15305000,-65.48526000
0.15502930,-92.26103000,-64.77429000
0.15563965,-95.15659000,-65.42650000
0.15625000,-94.61239000,-66.61604000
0.15686035,-88.60917000,-68.90292000
0.15747070,-85.39415000,-70.19421000
0.15808105,-83.81184000,-70.87842000
0.15869141,-83.88139000,-67.18240000
0.15930176,-85.98466000,-61.78723000
0.15991211,-85.45172000,-60.58235000
0.16052246,-84.74506000,-68.00818000
0.16113281,-86.17390000,-86.89529000
0.16174316,-88.78742000,-91.69476000
0.16235352,-88.24306000,-71.69312000
0.16296387,-88.54549000,-65.98832000
0.16357422,-93.15437000,-64.47691000
0.16418457,-101.27350000,-66.00394000
0.16479492,-101.37080000,-75.27731000
0.16540527,-92.30019000,-72.54561000
0.16601563,-92.05547000,-72.13687000
0.16662598,-86.70638000,-69.89677000
0.16723633,-83.23745000,-68.28094000
0.16784668,-88.47832000,-75.12679000
0.16845703,-93.15213000,-70.67368000
0.16906738,-90.63187000,-71.15787000
0.16967773,-81.13261000,-56.60555000
0.17028809,-79.05914000,-55.30498000
0.17089844,-86.78940000,-63.03460000
0.17150879,-101.31590000,-84.24733000
0.17211914,-94.90234000,-92.88140000
0.17272949,-89.36250000,-75.22823000
0.17333984,-92.31759000,-76.14818000
0.17395020,-94.99483000,-72.39388000
0.17456055,-94.39796000,-73.83686000
0.17517090,-97.23495000,-79.92148000
0.17578125,-94.41254000,-76.31964000
0.17639160,-105.98970000,-71.98634000
0.17700195,-88.36008000,-67.79279000
0.17761230,-88.90232000,-69.66758000
0.17822266,-84.67548000,-73.92516000
0.17883301,-84.28801000,-74.78293000
0.17944336,-88.75301000,-60.48807000
0.18005371,-85.75381000,-57.26939000
0.18066406,-83.87047000,-62.75008000
0.18127441,-95.70718000,-69.66849000
0.18188477,-89.30202000,-68.92609000
0.18249512,-91.75050000,-71.93645000
0.18310547,-92.60075000,-72.31622000
0.18371582,-94.25383000,-76.86724000
0.18432617,-98.64452000,-71.39895000
0.18493652,-95.26250000,-67.04884000
0.18554688,-89.45489000,-69.17654000
0.18615723,-85.62191000,-70.99323000
0.18676758,-85.56136000,-68.04279000
0.18737793,-88.34576000,-69.46390000
0.18798828,-92.11022000,-71.16072000
0.18859863,-94.34070000,-69.97809000
0.18920898,-84.88022000,-65.00893000
0.18981934,-81.07024000,-59.57642000
0.19042969,-84.75807000,-60.40530000
0.19104004,-93.81169000,-65.76976000
0.19165039,-90.21339000,-76.31808000
0.19226074,-91.55240000,-68.06071000
0.19287109,-86.60796000,-66.00081000
0.19348145,-81.75957000,-68.72655000
0.19409180,-89.20570000,-71.56692000
0.19470215,-93.51685000,-84.50427000
0.19531250,-97.17906000,-71.49142000
0.19592285,-95.91827000,-67.01958000
0.19653320,-94.37590000,-70.92075000
0.19714355,-92.91249000,-76.72760000
0.19775391,-85.69908000,-73.01680000
0.19836426,-93.24631000,-73.41113000
0.19897461,-85.18155000,-80.73970000
0.19958496,-79.35789000,-63.10825000
0.20019531,-79.51720000,-59.35401000
0.20080566,-87.21447000,-65.62105000
0.20141602,-97.83516000,-75.90658000
0.20202637,-93.07126000,-76.45383000
0.20263672,-94.41805000,-75.52295000
0.20324707,-102.34730000,-74.98784000
0.20385742,-103.38890000,-76.69582000
0.20446777,-89.43808000,-79.34899000
0.20507813,-89.62466000,-81.60229000
0.20568848,-91.02737000,-72.87305000
0.20629883,-89.01968000,-73.35947000
0.20690918,-88.61980000,-81.25133000
0.20751953,-103.14490000,-79.20896000
0.20812988,-91.91001000,-72.85621000
0.20874023,-89.89037000,-71.16506000
0.20935059,-89.10907000,-75.31208000
0.20996094,-80.83566000,-64.21478000
0.21057129,-72.82460000,-63.63589000
0.21118164,-77.52021000,-66.30376000
0.21179199,-99.13345000,-70.86520000
0.21240234,-92.86749000,-83.03467000
0.21301270,-87.69057000,-75.75758000
0.21362305,-84.85541000,-76.68649000
0.21423340,-85.77681000,-78.28384000
0.21484375,-92.14359000,-85.40875000
0.21545410,-88.00331000,-70.01868000
0.21606445,-82.91233000,-68.69444000
0.21667480,-83.20471000,-69.95557000
0.21728516,-85.80154000,-67.80607000
0.21789551,-95.41093000,-68.13148000
0.21850586,-90.25212000,-74.21680000
0.21911621,-88.56520000,-72.04961000
0.21972656,-96.20095000,-63.84111000
0.22033691,-89.50816000,-64.71912000
0.22094727,-89.16541000,-77.29906000
0.22155762,-91.83411000,-73.91442000
0.22216797,-91.24469000,-74.60768000
0.22277832,-96.60989000,-89.28183000
0.22338867,-86.30708000,-75.23108000
0.22399902,-86.93102000,-72.53435000
0.22460938,-90.76447000,-74.69264000
0.22521973,-88.87237000,-76.87807000
0.22583008,-101.70030000,-65.95712000
0.22644043,-88.69348000,-66.61646000
0.22705078,-87.02057000,-72.73676000
0.22766113,-92.86166000,-80.23642000
0.22827148,-96.16003000,-78.40913000
0.22888184,-93.50684000,-73.11230000
0.22949219,-88.46062000,-62.59502000
0.23010254,-88.87959000,-59.63999000
0.23071289,-91.47171000,-62.93612000
0.23132324,-97.39194000,-70.49761000
0.23193359,-94.17762000,-74.30501000
0.23254395,-89.83401000,-70.92300000
0.23315430,-89.08510000,-67.24001000
0.23376465,-86.22050000,-67.91667000
0.23437500,-86.29685000,-71.62665000
0.23498535,-93.75976000,-79.97760000
0.23559570,-88.13731000,-84.43951000
0.23620605,-83.55201000,-88.42213000
0.23681641,-86.75900000,-91.41916000
0.23742676,-92.32446000,-79.74593000
0.23803711,-88.92331000,-71.64690000
0.23864746,-85.04174000,-67.88131000
0.23925781,-87.74544000,-63.34064000
0.23986816,-85.49712000,-59.52980000
0.24047852,-87.68471000,-61.81100000
0.24108887,-104.08280000,-70.88440000
0.24169922,-101.05620000,-73.43738000
0.24230957,-95.32906000,-75.84416000
0.24291992,-96.06044000,-71.14822000
0.24353027,-98.46851000,-64.83730000
0.24414063,-85.87042000,-66.14585000
0.24475098,-84.59370000,-69.64357000
0.24536133,-94.24629000,-69.46713000
0.24597168,-86.41784000,-69.52174000
0.24658203,-90.60558000,-67.48112000
0.24719238,-98.37791000,-68.06956000
0.24780273,-99.70395000,-70.15850000
0.24841309,-90.19325000,-71.00240000
0.24902344,-83.19223000,-71.35940000
0.24963379,-80.96162000,-70.79543000
0.25024414,-77.60397000,-65.89223000
0.25085449,-79.92598000,-72.83443000
0.25146484,-93.19366000,-73.24556000
0.25207520,-92.26135000,-74.07533000
0.25268555,-88.64786000,-73.97546000
0.25329590,-90.46360000,-80.69215000
0.25390625,-88.32072000,-70.81229000
0.25451660,-93.21098000,-70.14215000
0.25512695,-90.31358000,-67.00301000
0.25573730,-100.08410000,-64.13621000
0.25634766,-117.18910000,-63.56814000
0.25695801,-107.64520000,-64.57846000
0.25756836,-94.39811000,-67.49348000
0.25817871,-93.57240000,-70.60021000
0.25878906,-95.78159000,-75.12363000
0.25939941,-88.93636000,-66.78294000
0.26000977,-92.44442000,-61.59979000
0.26062012,-87.31960000,-66.05256000
0.26123047,-88.55765000,-83.85746000
0.26184082,-110.72510000,-75.92381000
0.26245117,-93.49612000,-74.41778000
0.26306152,-97.82675000,-71.00438000
0.26367188,-97.01770000,-75.50685000
0.26428223,-96.22803000,-71.74801000
0.26489258,-91.38157000,-72.51250000
0.26550293,-87.24397000,-76.23208000
0.26611328,-88.74561000,-83.25642000
0.26672363,-87.41240000,-76.31598000
0.26733398,-88.75696000,-73.15240000
0.26794434,-91.62675000,-77.88436000
0.26855469,-92.68436000,-74.86690000
0.26916504,-80.65248000,-60.96439000
0.26977539,-74.49419000,-51.80835000
0.27038574,-76.17814000,-52.73732000
0.27099609,-87.23962000,-64.61081000
0.27160645,-106.76500000,-82.91432000
0.27221680,-113.70090000,-75.24257000
0.27282715,-96.12678000,-79.41097000
0.27343750,-88.49656000,-71.87077000
0.27404785,-94.14753000,-72.86640000
0.27465820,-97.71018000,-85.45007000
0.27526855,-99.27811000,-82.96535000
0.27587891,-98.76495000,-74.66155000
0.27648926,-92.42302000,-88.85458000
0.27709961,-91.11156000,-68.40685000
0.27770996,-89.83896000,-66.48948000
0.27832031,-82.28154000,-71.23914000
0.27893066,-83.28605000,-75.80417000
0.27954102,-87.70188000,-74.36959000
0.28015137,-102.82630000,-70.56102000
0.28076172,-87.77386000,-76.61937000
0.28137207,-85.08129000,-72.40557000
0.28198242,-81.58871000,-69.13358000
0.28259277,-81.94200000,-69.29533000
0.28320313,-85.72260000,-73.14766000
0.28381348,-87.61636000,-74.31853000
0.28442383,-89.16183000,-84.74117000
0.28503418,-98.28639000,-79.96430000
0.28564453,-87.48086000,-75.10051000
0.28625488,-88.73225000,-73.72478000
0.28686523,-90.85648000,-74.06789000
0.28747559,-87.87970000,-81.53733000
0.28808594,-87.75801000,-78.58138000
0.28869629,-90.09804000,-72.13257000
0.28930664,-74.57060000,-70.19104000
0.28991699,-71.87464000,-63.89964000
0.29052734,-76.33556000,-64.24982000
0.29113770,-83.93563000,-72.94152000
0.29174805,-88.42327000,-79.94395000
0.29235840,-87.06372000,-76.65977000
0.29296875,-83.76270000,-78.97023000
0.29357910,-83.57283000,-73.44867000
0.29418945,-85.71720000,-71.51318000
0.29479980,-91.44147000,-83.85368000
0.29541016,-98.65001000,-75.54318000
0.29602051,-93.62408000,-88.63693000
0.29663086,-88.94067000,-81.88203000
0.29724121,-87.53994000,-81.57526000
0.29785156,-92.94008000,-78.85444000
0.29846191,-90.88996000,-72.91428000
0.29907227,-84.79898000,-77.61170000
0.29968262,-87.90157000,-67.81210000
0.30029297,-97.86427000,-66.13168000
0.30090332,-94.58327000,-74.12270000
0.30151367,-94.89807000,-80.15680000
0.30212402,-95.73724000,-74.49654000
0.30273438,-90.78622000,-71.03216000
0.30334473,-90.24767000,-72.04353000
0.30395508,-86.68998000,-71.32076000
0.30456543,-87.66509000,-68.63332000
0.30517578,-91.31876000,-65.56812000
0.30578613,-92.24641000,-68.54556000
0.30639648,-87.26452000,-73.09731000
0.30700684,-83.44069000,-68.65440000
0.30761719,-86.02021000,-68.78085000
0.30822754,-107.44830000,-69.30434000
0.30883789,-91.24675000,-70.44410000
0.30944824,-88.81866000,-67.35882000
0.31005859,-96.96090000,-64.72747000
0.31066895,-89.08092000,-72.63345000
0.31127930,-91.54838000,-72.95632000
0.31188965,-95.94205000,-72.24122000
0.31250000,-107.45580000,-90.61352000
0.31311035,-92.22118000,-70.43332000
0.31372070,-92.99567000,-66.68509000
0.31433105,-94.27456000,-69.14236000
0.31494141,-93.09936000,-73.27459000
0.31555176,-93.71324000,-72.71328000
0.31616211,-92.32103000,-72.45692000
0.31677246,-84.42055000,-70.85001000
0.31738281,-82.29808000,-70.88222000
0.31799316,-86.91796000,-76.18564000
0.31860352,-94.84213000,-76.68852000
0.31921387,-96.49392000,-64.79678000
0.31982422,-88.00228000,-61.83202000
0.32043457,-84.51074000,-68.73402000
0.32104492,-87.82224000,-69.97829000
0.32165527,-89.22817000,-70.08920000
0.32226563,-91.27476000,-76.28852000
0.32287598,-86.90449000,-74.40537000
0.32348633,-84.39026000,-76.71526000
0.32409668,-83.63658000,-81.82515000
0.32470703,-84.02828000,-80.52979000
0.32531738,-90.83922000,-85.07635000
0.32592773,-92.74716000,-74.21359000
0.32653809,-85.81705000,-72.73854000
0.32714844,-86.93483000,-76.15861000
0.32775879,-87.90900000,-76.89682000
0.32836914,-85.32810000,-79.82293000
0.32897949,-81.81266000,-73.58487000
0.32958984,-76.48985000,-66.40456000
0.33020020,-80.19769000,-66.72913000
0.33081055,-84.49028000,-73.44774000
0.33142090,-88.20396000,-71.66325000
0.33203125,-92.18756000,-73.26579000
0.33264160,-93.80952000,-72.64639000
0.33325195,-94.12155000,-73.19162000
0.33386230,-87.11720000,-74.00720000
0.33447266,-90.69938000,-72.51087000
0.33508301,-98.01080000,-72.54543000
0.33569336,-95.72766000,-77.08993000
0.33630371,-98.37463000,-72.29699000
0.33691406,-99.92151000,-72.84530000
0.33752441,-109.67470000,-71.90288000
0.33813477,-111.90030000,-72.53297000
0.33874512,-100.15550000,-75.89367000
0.33935547,-88.13587000,-72.51375000
0.33996582,-87.04741000,-64.92599000
0.34057617,-98.09854000,-66.71895000
0.34118652,-94.39986000,-77.95833000
0.34179688,-96.13136000,-73.11661000
0.34240723,-92.38616000,-73.09911000
0.34301758,-91.50651000,-82.14893000
0.34362793,-85.24860000,-91.99883000
0.34423828,-87.13604000,-84.18251000
0.34484863,-88.22610000,-101.70700000
0.34545898,-90.81829000,-76.83452000
0.34606934,-94.77205000,-72.26492000
0.34667969,-91.67760000,-71.47811000
0.34729004,-88.90000000,-69.59118000
0.34790039,-89.05048000,-70.92530000
0.34851074,-95.83230000,-70.31958000
0.34912109,-89.73090000,-77.47020000
0.34973145,-86.86143000,-61.70909000
0.35034180,-87.83511000,-59.45105000
0.35095215,-101.89840000,-65.98988000
0.35156250,-87.76117000,-77.52280000
0.35217285,-92.31599000,-75.45544000
0.35278320,-95.79602000,-81.84444000
0.35339355,-101.19710000,-93.82303000
0.35400391,-91.35273000,-75.54212000
0.35461426,-91.10278000,-73.79787000
0.35522461,-96.60472000,-72.02475000
0.35583496,-97.16473000,-71.57774000
0.35644531,-89.99305000,-83.79943000
0.35705566,-87.64347000,-79.20417000
0.35766602,-88.34942000,-76.45853000
0.35827637,-89.65021000,-74.98949000
0.35888672,-87.82054000,-72.85861000
0.35949707,-84.63850000,-65.68631000
0.36010742,-87.31407000,-64.93135000
0.36071777,-91.15785000,-82.88324000
0.36132813,-84.97453000,-71.10688000
0.36193848,-86.29409000,-72.59978000
0.36254883,-92.28049000,-75.06713000
0.36315918,-89.53928000,-90.41890000
0.36376953,-89.33765000,-80.72925000
0.36437988,-110.09350000,-83.89659000
0.36499023,-89.91159000,-78.93088000
0.36560059,-83.57364000,-75.12664000
0.36621094,-82.04431000,-74.36486000
0.36682129,-84.97224000,-69.49167000
0.36743164,-91.83551000,-66.97997000
0.36804199,-108.47940000,-68.57130000
0.36865234,-95.95541000,-74.08890000
0.36926270,-100.05470000,-99.55400000
0.36987305,-94.69852000,-75.65232000
0.37048340,-89.66470000,-79.22436000
0.37109375,-90.64953000,-74.40710000
0.37170410,-89.08832000,-78.67141000
0.37231445,-87.16055000,-82.26223000
0.37292480,-90.06030000,-74.49995000
0.37353516,-93.43547000,-78.29723000
0.37414551,-95.56329000,-96.86549000
0.37475586,-96.37602000,-80.23602000
0.37536621,-98.85449000,-81.40634000
0.37597656,-98.00336000,-75.14530000
0.37658691,-83.88251000,-75.00853000
0.37719727,-83.48590000,-73.97289000
0.37780762,-94.39601000,-75.70670000
0.37841797,-90.88293000,-79.35953000
0.37902832,-84.79691000,-72.30800000
0.37963867,-83.14320000,-64.67599000
0.38024902,-85.27785000,-65.46902000
0.38085938,-88.90160000,-73.32445000
0.38146973,-90.75180000,-88.60348000
0.38208008,-94.23496000,-75.95146000
0.38269043,-97.09840000,-74.13892000
0.38330078,-99.39289000,-76.86673000
0.38391113,-98.25791000,-78.43694000
0.38452148,-90.82727000,-73.07309000
0.38513184,-86.97811000,-81.12550000
0.38574219,-86.83615000,-79.02081000
0.38635254,-86.89284000,-73.94402000
0.38696289,-94.90546000,-74.73719000
0.38757324,-90.16734000,-75.24471000
0.38818359,-84.28524000,-73.17123000
0.38879395,-67.48252000,-65.98937000
0.38940430,-58.65782000,-58.25973000
0.39001465,-58.99624000,-57.12917000
0.39062500,-68.38641000,-64.55156000
0.39123535,-83.61479000,-77.72330000
0.39184570,-85.54741000,-83.34984000
0.39245605,-86.83051000,-83.90271000
0.39306641,-83.81386000,-77.11206000
0.39367676,-83.31648000,-69.35004000
0.39428711,-88.13463000,-69.31121000
0.39489746,-96.02420000,-76.34212000
0.39550781,-93.91605000,-85.33380000
0.39611816,-87.28328000,-77.98288000
0.39672852,-86.67400000,-72.26688000
0.39733887,-90.39941000,-71.11289000
0.39794922,-89.29381000,-71.72524000
0.39855957,-84.79145000,-72.37837000
0.39916992,-85.83871000,-78.41392000
0.39978027,-84.85907000,-73.03865000
0.40039063,-85.50014000,-67.61178000
0.40100098,-92.48370000,-67.71895000
0.40161133,-83.37265000,-67.52732000
0.40222168,-82.35084000,-68.94333000
0.40283203,-89.14867000,-69.35021000
0.40344238,-106.90040000,-70.25578000
0.40405273,-99.47034000,-83.12938000
0.40466309,-102.99950000,-78.84547000
0.40527344,-90.81104000,-75.76646000
0.40588379,-91.14262000,-71.25927000
0.40649414,-99.04465000,-67.76279000
0.40710449,-94.21950000,-66.16142000
0.40771484,-92.17580000,-67.28192000
0.40832520,-91.64339000,-73.33714000
0.40893555,-95.88935000,-77.60393000
0.40954590,-100.04480000,-67.72821000
0.41015625,-92.27631000,-66.64597000
0.41076660,-93.48037000,-75.96198000
0.41137695,-104.04180000,-73.38403000
0.41198730,-96.23602000,-73.65707000
0.41259766,-91.13455000,-78.21028000
0.41320801,-96.66060000,-77.08401000
0.41381836,-92.25613000,-74.92818000
0.41442871,-89.33145000,-70.24499000
0.41503906,-88.06003000,-75.52686000
0.41564941,-94.05247000,-75.12749000
0.41625977,-94.87384000,-69.58900000
0.41687012,-87.14784000,-72.42738000
0.41748047,-81.40790000,-75.19789000
0.41809082,-81.47069000,-72.37251000
0.41870117,-86.39638000,-78.32549000
0.41931152,-87.26050000,-70.93845000
0.41992188,-82.98954000,-65.67075000
0.42053223,-87.00275000,-70.60849000
0.42114258,-103.05170000,-78.76669000
0.42175293,-100.44790000,-74.31332000
0.42236328,-97.98297000,-72.23209000
0.42297363,-89.53929000,-75.11137000
0.42358398,-99.37508000,-74.81414000
0.42419434,-84.16055000,-90.52417000
0.42480469,-85.51345000,-75.47342000
