Frequency,Channel B,Channel D
(kHz),(dBu),(dBu)

0.18859863,-84.70490000,-80.18795000
0.18920898,-93.82843000,-72.35403000
0.18981934,-85.30258000,-60.89585000
0.19042969,-82.77798000,-60.56658000
0.19104004,-87.78085000,-65.99097000
0.19165039,-90.93017000,-70.22239000
0.19226074,-94.77991000,-75.41497000
0.19287109,-93.41541000,-81.45745000
0.19348145,-90.02153000,-80.86335000
0.19409180,-99.19659000,-79.09434000
0.19470215,-93.06795000,-77.35484000
0.19531250,-89.63213000,-79.69569000
0.19592285,-93.11217000,-78.92584000
0.19653320,-94.60480000,-80.99738000
0.19714355,-91.95679000,-77.24623000
0.19775391,-94.35237000,-80.34370000
0.19836426,-92.94545000,-78.19422000
0.19897461,-87.19749000,-69.20334000
0.19958496,-77.89533000,-59.67867000
0.20019531,-78.06111000,-58.78828000
0.20080566,-82.72236000,-65.69112000
0.20141602,-86.65141000,-75.91911000
0.20202637,-86.05441000,-80.74672000
0.20263672,-84.70027000,-86.11347000
0.20324707,-87.75684000,-74.70358000
0.20385742,-94.76582000,-70.06650000
0.20446777,-104.91130000,-71.65641000
0.20507813,-96.67123000,-78.30870000
0.20568848,-96.22226000,-89.63050000
0.20629883,-99.36408000,-83.31708000
0.20690918,-94.10416000,-76.78534000
0.20751953,-92.46189000,-85.15283000
0.20812988,-90.40100000,-76.89178000
0.20874023,-87.76340000,-72.48577000
0.20935059,-86.82724000,-82.64172000
0.20996094,-80.25814000,-65.87670000
0.21057129,-75.38042000,-65.54007000
0.21118164,-81.73531000,-72.01114000
0.21179199,-91.80084000,-77.04648000
0.21240234,-94.16436000,-71.20802000
0.21301270,-99.44716000,-68.75247000
0.21362305,-103.29450000,-68.62296000
0.21423340,-93.03090000,-72.26423000
0.21484375,-94.85183000,-79.22403000
0.21545410,-88.46703000,-75.80509000
0.21606445,-84.99504000,-72.90131000
0.21667480,-85.12839000,-86.39964000
0.21728516,-87.89829000,-79.49939000
0.21789551,-96.00460000,-79.40089000
0.21850586,-91.88814000,-80.44615000
0.21911621,-94.42784000,-69.27891000
0.21972656,-83.76790000,-59.89517000
0.22033691,-80.53468000,-60.27552000
0.22094727,-92.28043000,-67.88137000
0.22155762,-85.34008000,-78.02861000
0.22216797,-83.96109000,-81.49271000
0.22277832,-82.82940000,-77.43020000
0.22338867,-85.83838000,-72.66277000
0.22399902,-98.99638000,-71.60193000
0.22460938,-92.16920000,-75.04432000
0.22521973,-94.54953000,-75.59497000
0.22583008,-96.18036000,-68.87865000
0.22644043,-90.45453000,-65.58471000
0.22705078,-90.49191000,-65.35491000
0.22766113,-101.32600000,-67.35895000
0.22827148,-100.66280000,-78.19421000
0.22888184,-90.35286000,-79.93672000
0.22949219,-79.94395000,-66.73413000
0.23010254,-79.22696000,-63.33812000
0.23071289,-84.94277000,-74.46087000
0.23132324,-85.59256000,-73.76946000
0.23193359,-90.98076000,-78.75680000
0.23254395,-88.00771000,-77.93636000
0.23315430,-89.95490000,-73.36537000
0.23376465,-95.23645000,-68.76548000
0.23437500,-88.24434000,-65.88703000
0.23498535,-89.83412000,-66.87624000
0.23559570,-100.70950000,-73.12820000
0.23620605,-113.01390000,-72.95454000
0.23681641,-96.89474000,-67.67728000
0.23742676,-90.29071000,-70.83878000
0.23803711,-96.96983000,-83.54549000
0.23864746,-103.94600000,-72.63023000
0.23925781,-90.04451000,-60.19592000
0.23986816,-81.28580000,-55.23002000
0.24047852,-82.00791000,-57.48016000
0.24108887,-89.01164000,-66.90772000
0.24169922,-88.81966000,-75.63624000
0.24230957,-84.16742000,-80.44418000
0.24291992,-83.35281000,-78.22670000
0.24353027,-86.80714000,-70.87086000
0.24414063,-88.98605000,-68.42122000
0.24475098,-87.79137000,-69.63362000
0.24536133,-87.14278000,-72.98006000
0.24597168,-89.97231000,-74.71963000
0.24658203,-107.13250000,-75.13438000
0.24719238,-91.10661000,-79.74357000
0.24780273,-93.49419000,-70.26830000
0.24841309,-95.15212000,-66.72637000
0.24902344,-85.51932000,-67.29923000
0.24963379,-78.94111000,-69.16066000
0.25024414,-76.67475000,-69.68731000
0.25085449,-80.01663000,-69.48994000
0.25146484,-85.68726000,-71.53716000
0.25207520,-85.48377000,-72.45816000
0.25268555,-89.24473000,-77.07005000
0.25329590,-102.56830000,-72.05188000
0.25390625,-98.38357000,-70.88153000
0.25451660,-99.31579000,-75.07430000
0.25512695,-103.74030000,-71.15378000
0.25573730,-104.50600000,-68.07442000
0.25634766,-96.14494000,-70.44994000
0.25695801,-91.69960000,-81.65889000
0.25756836,-88.59727000,-73.08130000
0.25817871,-87.43694000,-69.91525000
0.25878906,-84.77210000,-74.36322000
0.25939941,-78.66581000,-67.13660000
0.26000977,-77.19870000,-61.93830000
0.26062012,-83.67435000,-67.44849000
0.26123047,-99.07479000,-75.50143000
0.26184082,-112.81860000,-72.99056000
0.26245117,-100.27120000,-72.90774000
0.26306152,-89.52241000,-76.41206000
0.26367188,-91.02612000,-79.54903000
0.26428223,-90.83830000,-80.51311000
0.26489258,-96.77261000,-79.58848000
0.26550293,-94.22060000,-71.12248000
0.26611328,-97.44752000,-69.80702000
0.26672363,-91.45831000,-71.37684000
0.26733398,-87.22695000,-71.65162000
0.26794434,-87.88434000,-70.17907000
0.26855469,-90.96762000,-69.17670000
0.26916504,-83.98759000,-61.55729000
0.26977539,-78.57022000,-55.48925000
0.27038574,-81.10448000,-57.33421000
0.27099609,-93.71767000,-71.34446000
0.27160645,-87.58545000,-82.40715000
0.27221680,-86.29501000,-93.45029000
0.27282715,-90.75171000,-76.20904000
0.27343750,-102.84100000,-73.94008000
0.27404785,-91.99658000,-72.53168000
0.27465820,-91.81448000,-72.52076000
0.27526855,-90.22006000,-75.44234000
0.27587891,-88.92314000,-74.36219000
0.27648926,-103.66320000,-71.35591000
0.27709961,-87.84718000,-70.96751000
0.27770996,-88.41053000,-70.62809000
0.27832031,-97.50267000,-71.68498000
0.27893066,-86.05996000,-68.08136000
0.27954102,-82.28608000,-61.46410000
0.28015137,-85.81517000,-61.57814000
0.28076172,-95.23701000,-71.90906000
0.28137207,-87.39235000,-78.83985000
0.28198242,-92.56744000,-70.96098000
0.28259277,-93.82912000,-72.89658000
0.28320313,-95.33817000,-85.05103000
0.28381348,-90.06261000,-79.30437000
0.28442383,-89.70909000,-77.81358000
0.28503418,-95.81841000,-77.20743000
0.28564453,-89.82338000,-74.52531000
0.28625488,-101.38340000,-77.80578000
0.28686523,-91.33801000,-71.71069000
0.28747559,-87.75684000,-67.34001000
0.28808594,-95.77915000,-73.11677000
0.28869629,-88.22419000,-74.94167000
0.28930664,-78.20790000,-63.90393000
0.28991699,-79.73126000,-58.74843000
0.29052734,-96.68419000,-61.20705000
0.29113770,-90.74703000,-69.13286000
0.29174805,-97.90053000,-69.07380000
0.29235840,-88.49084000,-68.63677000
0.29296875,-89.25168000,-74.57297000
0.29357910,-93.39507000,-79.39764000
0.29418945,-92.76544000,-75.19538000
0.29479980,-88.82358000,-89.24691000
0.29541016,-87.12345000,-78.00339000
0.29602051,-86.09940000,-76.89581000
0.29663086,-86.80797000,-75.77803000
0.29724121,-86.34038000,-80.37376000
0.29785156,-87.41714000,-74.36378000
0.29846191,-92.41474000,-76.21346000
0.29907227,-97.59613000,-79.18214000
0.29968262,-88.97514000,-70.40381000
0.30029297,-86.43796000,-66.30337000
0.30090332,-87.44530000,-66.94791000
0.30151367,-87.01607000,-73.02780000
0.30212402,-83.73404000,-90.38795000
0.30273438,-86.05554000,-77.58414000
0.30334473,-90.70473000,-70.15709000
0.30395508,-86.82144000,-76.11749000
0.30456543,-84.65600000,-78.55025000
0.30517578,-89.20187000,-76.48669000
0.30578613,-102.39100000,-72.96935000
0.30639648,-95.60395000,-71.22227000
0.30700684,-97.15732000,-75.40936000
0.30761719,-89.87011000,-84.21851000
0.30822754,-102.66440000,-79.13222000
0.30883789,-89.40977000,-72.29539000
0.30944824,-85.06996000,-63.26392000
0.31005859,-85.19317000,-60.46870000
0.31066895,-90.61487000,-64.78553000
0.31127930,-84.85857000,-78.14698000
0.31188965,-85.29048000,-69.83639000
0.31250000,-89.85551000,-67.82783000
0.31311035,-123.02140000,-69.17978000
0.31372070,-93.85429000,-70.60172000
0.31433105,-102.73380000,-71.73549000
0.31494141,-111.02490000,-72.39583000
0.31555176,-95.58979000,-81.90843000
0.31616211,-90.64248000,-72.03452000
0.31677246,-91.02684000,-70.50021000
0.31738281,-87.21510000,-71.69582000
0.31799316,-85.19286000,-69.56676000
0.31860352,-88.22440000,-68.00754000
0.31921387,-91.08487000,-65.12944000
0.31982422,-88.38074000,-61.79211000
0.32043457,-101.92150000,-66.15813000
0.32104492,-89.27796000,-79.43780000
0.32165527,-89.82687000,-77.99408000
0.32226563,-92.06310000,-86.08067000
0.32287598,-91.47198000,-92.07676000
0.32348633,-93.82530000,-75.44913000
0.32409668,-102.25680000,-66.99258000
0.32470703,-88.38274000,-66.46150000
0.32531738,-88.16313000,-71.35617000
0.32592773,-93.78468000,-72.60865000
0.32653809,-100.36350000,-69.65611000
0.32714844,-96.99193000,-71.04812000
0.32775879,-95.46036000,-76.01910000
0.32836914,-93.74748000,-72.25921000
0.32897949,-83.96397000,-69.31298000
0.32958984,-78.76758000,-71.64399000
0.33020020,-81.86469000,-73.57354000
0.33081055,-88.64773000,-72.89492000
0.33142090,-87.34611000,-74.80842000
0.33203125,-84.82232000,-81.72802000
0.33264160,-83.61383000,-80.79073000
0.33325195,-85.00935000,-76.66158000
0.33386230,-90.26579000,-75.16290000
0.33447266,-93.46910000,-83.89187000
0.33508301,-98.29929000,-92.36923000
0.33569336,-97.12740000,-87.66846000
0.33630371,-92.64807000,-77.61015000
0.33691406,-86.75793000,-70.43555000
0.33752441,-85.65446000,-69.09117000
0.33813477,-88.79103000,-75.75323000
0.33874512,-96.02065000,-76.20259000
0.33935547,-98.61615000,-68.79207000
0.33996582,-84.75101000,-64.00323000
0.34057617,-86.59878000,-68.30942000
0.34118652,-96.91797000,-76.12163000
0.34179688,-90.87912000,-66.12923000
0.34240723,-87.95948000,-66.81619000
0.34301758,-95.15446000,-72.49998000
0.34362793,-96.88270000,-72.24020000
0.34423828,-98.62866000,-82.24807000
0.34484863,-92.72858000,-85.27837000
0.34545898,-102.33130000,-82.78416000
0.34606934,-100.12200000,-76.72359000
0.34667969,-95.01311000,-79.98198000
0.34729004,-92.17976000,-75.58213000
0.34790039,-90.64362000,-81.42049000
0.34851074,-91.03500000,-70.94373000
0.34912109,-83.57671000,-69.01402000
0.34973145,-79.41820000,-72.63454000
0.35034180,-84.38783000,-76.84403000
0.35095215,-88.39268000,-70.82759000
0.35156250,-93.26425000,-66.35062000
0.35217285,-94.34159000,-70.87574000
0.35278320,-93.86094000,-79.47050000
0.35339355,-88.95969000,-74.31010000
0.35400391,-87.34183000,-71.13506000
0.35461426,-87.52438000,-69.54387000
0.35522461,-88.02850000,-74.76579000
0.35583496,-90.03593000,-70.81097000
0.35644531,-89.94812000,-69.44308000
0.35705566,-86.37186000,-71.17685000
0.35766602,-87.81400000,-72.39713000
0.35827637,-104.28780000,-75.82277000
0.35888672,-90.89674000,-73.07065000
0.35949707,-86.32618000,-64.91422000
0.36010742,-86.21660000,-63.38671000
0.36071777,-86.19896000,-72.21078000
0.36132813,-92.44640000,-77.40218000
0.36193848,-94.61957000,-77.40493000
0.36254883,-94.00474000,-83.76512000
0.36315918,-96.67264000,-78.79271000
0.36376953,-95.02332000,-74.83865000
0.36437988,-92.09592000,-70.06909000
0.36499023,-89.12079000,-69.42112000
0.36560059,-89.73553000,-74.54134000
0.36621094,-90.38596000,-69.92609000
0.36682129,-97.16034000,-68.79027000
0.36743164,-94.48025000,-70.45584000
0.36804199,-90.25339000,-73.87251000
0.36865234,-90.76981000,-75.79052000
0.36926270,-90.32952000,-69.32623000
0.36987305,-97.46445000,-65.29439000
0.37048340,-91.77734000,-69.32851000
0.37109375,-87.06589000,-75.57797000
0.37170410,-89.32670000,-81.49688000
0.37231445,-92.52731000,-73.70267000
0.37292480,-94.39912000,-67.22663000
0.37353516,-86.73511000,-66.49001000
0.37414551,-86.15134000,-72.01913000
0.37475586,-88.73967000,-85.91457000
0.37536621,-88.68579000,-75.30405000
0.37597656,-85.95811000,-73.18509000
0.37658691,-84.09930000,-77.30058000
0.37719727,-85.52971000,-82.00668000
0.37780762,-94.55059000,-83.24460000
0.37841797,-99.36198000,-82.97829000
0.37902832,-89.50392000,-71.25184000
0.37963867,-89.18118000,-63.59100000
0.38024902,-88.60526000,-63.21214000
0.38085938,-94.63063000,-71.46112000
0.38146973,-98.10300000,-73.02344000
0.38208008,-91.63052000,-73.80173000
0.38269043,-89.43472000,-73.20930000
0.38330078,-88.86890000,-68.79176000
0.38391113,-94.72577000,-69.43955000
0.38452148,-93.44576000,-82.79069000
0.38513184,-90.34591000,-68.27020000
0.38574219,-96.27548000,-68.59006000
0.38635254,-105.04930000,-66.52010000
0.38696289,-98.07919000,-65.80741000
0.38757324,-90.97865000,-71.36311000
0.38818359,-85.99633000,-82.50923000
0.38879395,-70.14491000,-72.15639000
0.38940430,-61.11615000,-67.50212000
0.39001465,-61.03878000,-65.17212000
0.39062500,-69.91279000,-70.31505000
0.39123535,-88.09051000,-78.86891000
0.39184570,-98.21646000,-87.21246000
0.39245605,-89.70430000,-83.69943000
0.39306641,-86.63642000,-73.94324000
0.39367676,-88.35048000,-70.52281000
0.39428711,-88.56694000,-71.83059000
0.39489746,-100.54100000,-75.35834000
0.39550781,-95.09670000,-76.43638000
0.39611816,-87.14626000,-71.36607000
0.39672852,-84.50904000,-70.18624000
0.39733887,-89.44037000,-71.92723000
0.39794922,-102.86630000,-77.11083000
0.39855957,-93.83177000,-83.60092000
0.39916992,-94.74576000,-81.57635000
0.39978027,-84.24873000,-68.02794000
0.40039063,-79.67700000,-67.59301000
0.40100098,-85.84714000,-73.07442000
0.40161133,-93.80970000,-75.83234000
0.40222168,-91.94760000,-83.28879000
0.40283203,-84.95483000,-76.94144000
0.40344238,-91.28803000,-83.30240000
0.40405273,-101.56350000,-77.65500000
0.40466309,-100.21290000,-74.75241000
0.40527344,-96.10806000,-77.13400000
0.40588379,-93.44460000,-76.56224000
0.40649414,-91.97667000,-72.53344000
0.40710449,-92.61077000,-68.49496000
0.40771484,-101.84390000,-70.09631000
0.40832520,-92.26202000,-77.15636000
0.40893555,-97.33720000,-79.47146000
0.40954590,-92.96021000,-74.19437000
0.41015625,-94.19159000,-70.96430000
0.41076660,-91.91908000,-79.28298000
0.41137695,-89.49733000,-74.28874000
0.41198730,-92.03154000,-76.38265000
0.41259766,-100.87140000,-76.13404000
0.41320801,-98.42284000,-77.92496000
0.41381836,-91.28615000,-80.41699000
0.41442871,-84.65137000,-77.12099000
0.41503906,-84.68716000,-72.56547000
0.41564941,-91.10314000,-71.50201000
0.41625977,-89.66560000,-72.84493000
0.41687012,-87.53005000,-70.80924000
0.41748047,-92.34096000,-68.25768000
0.41809082,-117.62060000,-72.08841000
0.41870117,-94.67666000,-81.14674000
0.41931152,-110.56240000,-72.91891000
0.41992188,-95.43659000,-65.57992000
0.42053223,-93.68523000,-67.05708000
0.42114258,-96.09515000,-74.43230000
0.42175293,-93.62976000,-80.53038000
0.42236328,-91.48230000,-74.38068000
0.42297363,-103.32740000,-71.58677000
0.42358398,-93.05464000,-74.13860000
