Frequency,Channel B,Channel D
(kHz),(dBu),(dBu)

0.18859863,-94.34210000,-72.49686000
0.18920898,-90.20894000,-64.45824000
0.18981934,-80.70741000,-57.38366000
0.19042969,-82.36771000,-59.17172000
0.19104004,-90.46066000,-70.44183000
0.19165039,-91.37784000,-69.82064000
0.19226074,-89.11739000,-72.04585000
0.19287109,-90.21701000,-83.39082000
0.19348145,-88.91777000,-76.80807000
0.19409180,-88.63007000,-69.25458000
0.19470215,-86.56287000,-69.93333000
0.19531250,-92.89328000,-72.74827000
0.19592285,-97.20947000,-70.74170000
0.19653320,-93.01667000,-73.33171000
0.19714355,-102.45050000,-75.43845000
0.19775391,-114.17390000,-68.74064000
0.19836426,-98.10665000,-67.41095000
0.19897461,-96.68777000,-70.88770000
0.19958496,-92.01688000,-66.16922000
0.20019531,-93.19669000,-66.16573000
0.20080566,-101.87610000,-72.57536000
0.20141602,-102.13610000,-82.56737000
0.20202637,-102.65190000,-80.70274000
0.20263672,-90.89004000,-77.35406000
0.20324707,-88.62117000,-71.51260000
0.20385742,-91.80820000,-69.26308000
0.20446777,-103.01920000,-71.82406000
0.20507813,-93.90349000,-77.05966000
0.20568848,-89.24641000,-80.53661000
0.20629883,-93.56303000,-81.11947000
0.20690918,-90.17191000,-76.90215000
0.20751953,-86.28781000,-68.56515000
0.20812988,-85.87559000,-69.60206000
0.20874023,-84.59349000,-58.87313000
0.20935059,-65.52773000,-41.93250000
0.20996094,-60.65416000,-36.98307000
0.21057129,-64.45538000,-40.90751000
0.21118164,-76.73117000,-54.94260000
0.21179199,-89.51962000,-73.51142000
0.21240234,-96.72385000,-80.78932000
0.21301270,-96.76863000,-76.57363000
0.21362305,-106.33670000,-76.38432000
0.21423340,-94.14137000,-89.93620000
0.21484375,-88.74619000,-83.30814000
0.21545410,-88.25433000,-77.92347000
0.21606445,-91.71341000,-71.82970000
0.21667480,-102.81870000,-71.99339000
0.21728516,-108.42770000,-75.47965000
0.21789551,-108.05350000,-77.63730000
0.21850586,-113.79200000,-74.52077000
0.21911621,-108.91070000,-74.19561000
0.21972656,-92.25093000,-69.48660000
0.22033691,-86.19753000,-72.44128000
0.22094727,-87.08107000,-78.56871000
0.22155762,-88.01959000,-71.27087000
0.22216797,-89.40316000,-71.24277000
0.22277832,-101.97460000,-71.10601000
0.22338867,-96.23026000,-67.93634000
0.22399902,-99.96748000,-72.44403000
0.22460938,-96.76597000,-75.46861000
0.22521973,-98.08829000,-70.46345000
0.22583008,-94.30167000,-70.32253000
0.22644043,-92.05011000,-70.73253000
0.22705078,-95.26305000,-75.06615000
0.22766113,-104.00970000,-74.78399000
0.22827148,-108.69550000,-78.49376000
0.22888184,-94.63756000,-79.12952000
0.22949219,-81.44017000,-61.46348000
0.23010254,-77.79627000,-57.31831000
0.23071289,-80.26058000,-62.09765000
0.23132324,-87.49851000,-72.22867000
0.23193359,-101.84740000,-81.67344000
0.23254395,-102.85730000,-72.68685000
0.23315430,-101.85840000,-74.35757000
0.23376465,-104.76470000,-84.33107000
0.23437500,-97.87140000,-70.60241000
0.23498535,-96.54413000,-67.41533000
0.23559570,-89.89648000,-70.19780000
0.23620605,-92.98354000,-71.92461000
0.23681641,-87.36699000,-70.07333000
0.23742676,-87.28282000,-68.03912000
0.23803711,-92.91938000,-72.09170000
0.23864746,-104.39690000,-88.30521000
0.23925781,-79.67191000,-57.40897000
0.23986816,-72.94937000,-50.25336000
0.24047852,-75.33292000,-52.51145000
0.24108887,-87.82196000,-65.74790000
0.24169922,-96.61826000,-73.81896000
0.24230957,-88.84549000,-69.47747000
0.24291992,-94.50468000,-65.59736000
0.24353027,-91.28699000,-65.37234000
0.24414063,-87.74570000,-69.32333000
0.24475098,-91.26507000,-70.91035000
0.24536133,-93.65047000,-70.70801000
0.24597168,-89.28864000,-74.91477000
0.24658203,-87.10349000,-75.46875000
0.24719238,-94.25224000,-69.99591000
0.24780273,-88.87544000,-69.62733000
0.24841309,-87.45074000,-72.25352000
0.24902344,-100.01960000,-74.33710000
0.24963379,-85.96046000,-66.45060000
0.25024414,-83.01332000,-64.43678000
0.25085449,-90.78598000,-68.84535000
0.25146484,-92.71135000,-73.16729000
0.25207520,-91.70131000,-72.36333000
0.25268555,-105.85310000,-69.97964000
0.25329590,-89.06075000,-71.33389000
0.25390625,-88.04056000,-76.22578000
0.25451660,-88.46130000,-66.12678000
0.25512695,-89.30267000,-65.40591000
0.25573730,-90.90130000,-68.46873000
0.25634766,-96.94352000,-74.45358000
0.25695801,-97.53026000,-73.59451000
0.25756836,-101.66850000,-72.70108000
0.25817871,-91.37696000,-72.52317000
0.25878906,-97.85255000,-70.16150000
0.25939941,-96.53571000,-69.90182000
0.26000977,-99.40804000,-80.34982000
0.26062012,-89.00386000,-74.93292000
0.26123047,-85.61713000,-73.66115000
0.26184082,-87.18864000,-78.45413000
0.26245117,-99.11302000,-78.73218000
0.26306152,-99.84244000,-86.39590000
0.26367188,-94.32468000,-83.38225000
0.26428223,-90.84903000,-93.41881000
0.26489258,-92.10199000,-86.77118000
0.26550293,-92.35104000,-76.96597000
0.26611328,-98.69070000,-76.48339000
0.26672363,-100.30110000,-74.91341000
0.26733398,-96.54884000,-76.18845000
0.26794434,-95.17501000,-72.18340000
0.26855469,-91.80312000,-65.67860000
0.26916504,-72.98606000,-48.59600000
0.26977539,-65.47790000,-40.94065000
0.27038574,-66.60703000,-42.42108000
0.27099609,-76.87148000,-54.47008000
0.27160645,-92.31347000,-76.41420000
0.27221680,-94.28278000,-78.51745000
0.27282715,-92.42789000,-79.26452000
0.27343750,-91.85558000,-70.56419000
0.27404785,-109.01980000,-67.55480000
0.27465820,-97.01057000,-71.94711000
0.27526855,-98.16982000,-70.79614000
0.27587891,-99.13910000,-68.92011000
0.27648926,-97.48374000,-69.56614000
0.27709961,-92.07220000,-75.91092000
0.27770996,-92.75829000,-74.88885000
0.27832031,-101.60470000,-76.01973000
0.27893066,-95.23032000,-75.38980000
0.27954102,-91.90685000,-71.88902000
0.28015137,-93.12844000,-68.69579000
0.28076172,-94.63036000,-70.10306000
0.28137207,-91.93123000,-72.45461000
0.28198242,-87.80556000,-85.54317000
0.28259277,-86.73592000,-72.83791000
0.28320313,-96.91318000,-66.13768000
0.28381348,-95.71522000,-67.49168000
0.28442383,-97.50991000,-69.82957000
0.28503418,-100.05540000,-68.51930000
0.28564453,-99.23946000,-68.77197000
0.28625488,-102.28580000,-69.56773000
0.28686523,-94.28626000,-71.11575000
0.28747559,-95.31364000,-76.62636000
0.28808594,-107.93760000,-82.73743000
0.28869629,-101.43330000,-72.08773000
0.28930664,-85.22622000,-62.11270000
0.28991699,-78.83927000,-58.36907000
0.29052734,-79.51411000,-62.96547000
0.29113770,-84.18206000,-75.19144000
0.29174805,-88.61259000,-76.97189000
0.29235840,-98.91315000,-76.39861000
0.29296875,-93.31328000,-71.04233000
0.29357910,-87.41081000,-70.43299000
0.29418945,-88.07410000,-72.77795000
0.29479980,-96.41403000,-72.14898000
0.29541016,-115.84040000,-72.66996000
0.29602051,-109.32580000,-82.74909000
0.29663086,-93.59431000,-70.08819000
0.29724121,-93.73936000,-64.86543000
0.29785156,-101.53500000,-66.10179000
0.29846191,-97.34689000,-73.43486000
0.29907227,-83.75044000,-62.50723000
0.29968262,-75.22816000,-52.15435000
0.30029297,-75.37509000,-52.09348000
0.30090332,-83.76768000,-61.63694000
0.30151367,-96.41364000,-73.40828000
0.30212402,-93.89184000,-76.84078000
0.30273438,-102.65070000,-74.72766000
0.30334473,-96.42174000,-72.66539000
0.30395508,-97.17059000,-73.08289000
0.30456543,-93.93775000,-81.79325000
0.30517578,-88.71205000,-73.68812000
0.30578613,-88.41572000,-71.32513000
0.30639648,-88.29452000,-79.00523000
0.30700684,-90.36336000,-75.28999000
0.30761719,-97.61415000,-73.44896000
0.30822754,-100.39150000,-73.77932000
0.30883789,-93.08101000,-69.34322000
0.30944824,-84.80080000,-64.04592000
0.31005859,-82.76465000,-62.22200000
0.31066895,-88.90294000,-68.65294000
0.31127930,-108.66800000,-83.25784000
0.31188965,-95.24310000,-74.02274000
0.31250000,-99.06039000,-73.29581000
0.31311035,-95.93799000,-75.02473000
0.31372070,-92.56108000,-72.87736000
0.31433105,-100.09880000,-78.87093000
0.31494141,-94.26388000,-72.36533000
0.31555176,-94.16678000,-79.85128000
0.31616211,-105.48140000,-74.25293000
0.31677246,-95.35012000,-71.02222000
0.31738281,-89.90042000,-70.38956000
0.31799316,-89.83974000,-69.54323000
0.31860352,-94.93001000,-70.86129000
0.31921387,-95.95776000,-76.06718000
0.31982422,-107.53290000,-69.39681000
0.32043457,-93.84296000,-73.21310000
0.32104492,-94.49611000,-72.54216000
0.32165527,-98.59264000,-72.83966000
0.32226563,-94.20462000,-80.30287000
0.32287598,-90.24304000,-68.80882000
0.32348633,-90.79571000,-67.06995000
0.32409668,-95.94713000,-70.33031000
0.32470703,-103.84970000,-72.94796000
0.32531738,-94.69661000,-72.84667000
0.32592773,-92.86810000,-76.02883000
0.32653809,-102.76500000,-79.56320000
0.32714844,-98.02674000,-72.21274000
0.32775879,-96.37653000,-73.89426000
0.32836914,-100.33500000,-78.92719000
0.32897949,-85.39896000,-57.72911000
0.32958984,-73.42126000,-45.92555000
0.33020020,-71.66991000,-44.67828000
0.33081055,-79.32536000,-53.06049000
0.33142090,-105.25180000,-75.55170000
0.33203125,-95.07008000,-76.39233000
0.33264160,-91.98684000,-74.09564000
0.33325195,-93.02529000,-73.35091000
0.33386230,-93.39561000,-81.31225000
0.33447266,-88.21747000,-76.49197000
0.33508301,-87.35618000,-71.76175000
0.33569336,-92.35701000,-75.45991000
0.33630371,-95.89848000,-78.65169000
0.33691406,-96.44847000,-70.72768000
0.33752441,-98.18668000,-71.89782000
0.33813477,-96.42612000,-82.55029000
0.33874512,-92.71400000,-73.35883000
0.33935547,-88.54344000,-68.04342000
0.33996582,-85.50677000,-66.22106000
0.34057617,-84.93743000,-71.42115000
0.34118652,-86.51973000,-78.63620000
0.34179688,-89.22047000,-70.37070000
0.34240723,-88.80347000,-69.98605000
0.34301758,-87.97336000,-69.86716000
0.34362793,-93.95752000,-67.01453000
0.34423828,-99.18152000,-65.80937000
0.34484863,-94.52042000,-68.40172000
0.34545898,-97.57198000,-75.28751000
0.34606934,-109.03290000,-79.98125000
0.34667969,-103.13830000,-75.94789000
0.34729004,-91.08585000,-76.30336000
0.34790039,-86.71792000,-78.73399000
0.34851074,-90.03812000,-76.74032000
0.34912109,-83.84514000,-76.78184000
0.34973145,-78.35498000,-61.89841000
0.35034180,-79.66119000,-60.64177000
0.35095215,-86.85555000,-67.83888000
0.35156250,-103.74200000,-78.43787000
0.35217285,-96.53619000,-69.53021000
0.35278320,-96.66118000,-68.79305000
0.35339355,-92.44885000,-73.47286000
0.35400391,-87.04795000,-76.66727000
0.35461426,-87.12840000,-75.88481000
0.35522461,-92.18034000,-78.21566000
0.35583496,-110.82550000,-82.99500000
0.35644531,-94.12599000,-88.35657000
0.35705566,-92.55547000,-85.32671000
0.35766602,-97.04236000,-74.07978000
0.35827637,-96.12119000,-69.40321000
0.35888672,-102.47510000,-67.78874000
0.35949707,-81.15409000,-57.84085000
0.36010742,-76.83441000,-55.03853000
0.36071777,-82.01367000,-61.61522000
0.36132813,-93.55689000,-71.87711000
0.36193848,-94.70947000,-71.98232000
0.36254883,-94.28839000,-76.90696000
0.36315918,-88.73863000,-87.79922000
0.36376953,-86.73850000,-80.38223000
0.36437988,-89.60445000,-78.65395000
0.36499023,-101.76060000,-72.43838000
0.36560059,-99.14049000,-72.43275000
0.36621094,-90.51543000,-77.38214000
0.36682129,-88.50536000,-75.14672000
0.36743164,-89.14061000,-79.17487000
0.36804199,-90.77537000,-88.56662000
0.36865234,-99.60571000,-83.90588000
0.36926270,-93.82700000,-70.80931000
0.36987305,-89.46188000,-63.01463000
0.37048340,-86.97794000,-64.62348000
0.37109375,-93.91926000,-73.44014000
0.37170410,-94.26551000,-78.34521000
0.37231445,-92.91927000,-71.50137000
0.37292480,-89.32445000,-70.85771000
0.37353516,-88.90698000,-88.32527000
0.37414551,-94.16020000,-73.20064000
0.37475586,-100.67020000,-72.06918000
0.37536621,-88.07719000,-72.50571000
0.37597656,-86.89480000,-68.90678000
0.37658691,-91.67901000,-70.50070000
0.37719727,-87.32506000,-73.11398000
0.37780762,-86.07815000,-69.70978000
0.37841797,-91.33263000,-73.39058000
0.37902832,-103.80260000,-76.13315000
0.37963867,-97.65271000,-72.12281000
0.38024902,-100.68270000,-69.50111000
0.38085938,-94.57607000,-70.14236000
0.38146973,-93.20988000,-73.93277000
0.38208008,-93.49300000,-79.36298000
0.38269043,-87.90378000,-80.86106000
0.38330078,-87.84379000,-80.30461000
0.38391113,-92.18069000,-76.10261000
0.38452148,-100.51020000,-74.49352000
0.38513184,-90.94913000,-71.35023000
0.38574219,-93.79968000,-70.47357000
0.38635254,-100.95890000,-69.38023000
0.38696289,-88.64371000,-69.76666000
0.38757324,-85.23644000,-67.41832000
0.38818359,-86.42693000,-67.33811000
0.38879395,-92.67622000,-66.03107000
0.38940430,-75.88801000,-51.49577000
0.39001465,-73.70074000,-47.14238000
0.39062500,-79.94157000,-51.40852000
0.39123535,-91.60271000,-65.12236000
0.39184570,-93.24158000,-79.73813000
0.39245605,-93.34135000,-74.56085000
0.39306641,-93.70195000,-71.74446000
0.39367676,-95.79471000,-70.90289000
0.39428711,-100.62670000,-75.82850000
0.39489746,-106.56650000,-71.18690000
0.39550781,-94.06101000,-67.98296000
0.39611816,-93.29364000,-68.68460000
0.39672852,-97.16699000,-71.65382000
0.39733887,-103.64500000,-79.08875000
0.39794922,-91.80930000,-73.76826000
0.39855957,-92.89499000,-74.60185000
0.39916992,-104.00510000,-76.13817000
0.39978027,-89.96883000,-72.81699000
0.40039063,-89.28543000,-76.59863000
0.40100098,-93.10469000,-73.33379000
0.40161133,-92.61295000,-70.60778000
0.40222168,-92.66695000,-75.22851000
0.40283203,-96.92111000,-85.24727000
0.40344238,-97.49422000,-75.81303000
0.40405273,-91.33403000,-72.21678000
0.40466309,-89.57224000,-70.95848000
0.40527344,-87.75433000,-70.76371000
0.40588379,-90.67097000,-75.77968000
0.40649414,-96.17074000,-76.47930000
0.40710449,-100.95820000,-75.75698000
0.40771484,-93.39842000,-74.75150000
0.40832520,-92.58010000,-79.27646000
0.40893555,-104.86260000,-69.88098000
0.40954590,-92.09770000,-60.95927000
0.41015625,-86.24795000,-60.41711000
0.41076660,-85.65591000,-66.37491000
0.41137695,-89.89949000,-68.84411000
0.41198730,-95.17033000,-73.44023000
0.41259766,-96.09216000,-70.62579000
0.41320801,-116.98090000,-68.55519000
0.41381836,-93.93777000,-69.48438000
0.41442871,-95.95772000,-70.30284000
0.41503906,-90.79605000,-72.99699000
0.41564941,-88.20458000,-85.87154000
0.41625977,-86.94444000,-76.31513000
0.41687012,-88.09845000,-72.96903000
0.41748047,-94.22309000,-77.82663000
0.41809082,-105.92120000,-81.48572000
0.41870117,-118.50210000,-77.42787000
0.41931152,-93.38150000,-60.71133000
0.41992188,-85.92596000,-54.66469000
0.42053223,-89.84612000,-57.95298000
0.42114258,-96.87167000,-68.88894000
0.42175293,-103.24920000,-69.21146000
0.42236328,-94.08126000,-68.43548000
0.42297363,-89.42267000,-72.53236000
0.42358398,-90.66512000,-71.00876000
