Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-41.45632000,-65.26558000,-43.88029000,-32.93310000
0.00061035,-48.83548000,-70.56918000,-51.67938000,-40.64054000
0.00122070,-64.38371000,-72.16658000,-68.54001000,-50.55754000
0.00183105,-90.83350000,-76.63637000,-66.80701000,-55.42373000
0.00244141,-88.64818000,-76.51775000,-66.46603000,-51.57618000
0.00305176,-79.85411000,-75.07204000,-66.45821000,-49.45077000
0.00366211,-75.53078000,-78.72860000,-65.90283000,-52.76097000
0.00427246,-77.98285000,-87.53823000,-70.47965000,-65.04590000
0.00488281,-83.54259000,-74.23123000,-68.42268000,-51.24582000
0.00549316,-77.43761000,-71.24355000,-69.65002000,-47.96264000
0.00610352,-75.18629000,-75.55431000,-79.88133000,-51.47238000
0.00671387,-81.28368000,-90.09472000,-76.02958000,-60.44153000
0.00732422,-87.16244000,-86.58466000,-76.59572000,-60.66136000
0.00793457,-80.22002000,-80.70638000,-79.77310000,-55.77137000
0.00854492,-78.19428000,-75.82764000,-77.20882000,-52.76244000
0.00915527,-76.71294000,-76.38077000,-67.05518000,-53.37452000
0.00976563,-74.63462000,-81.38953000,-67.32531000,-58.68720000
0.01037598,-74.58009000,-83.07025000,-73.22813000,-58.98124000
0.01098633,-77.60979000,-85.34131000,-65.34781000,-57.81025000
0.01159668,-88.37341000,-93.66486000,-72.83195000,-63.81818000
0.01220703,-84.37634000,-89.06189000,-73.10191000,-61.78397000
0.01281738,-84.36987000,-80.20828000,-71.54137000,-55.45368000
0.01342773,-87.39387000,-79.19533000,-72.01066000,-55.24215000
0.01403809,-96.36494000,-82.19276000,-72.59908000,-57.28963000
0.01464844,-89.57202000,-86.12532000,-76.88647000,-60.59602000
0.01525879,-82.22617000,-80.05258000,-80.93833000,-55.44154000
0.01586914,-95.85257000,-78.81952000,-77.49055000,-53.85479000
0.01647949,-78.80882000,-79.42781000,-75.03352000,-54.59766000
0.01708984,-75.21774000,-82.07790000,-73.71494000,-55.20220000
0.01770020,-79.14865000,-78.43484000,-71.16746000,-54.58045000
0.01831055,-86.31888000,-76.33706000,-69.20668000,-54.67593000
0.01892090,-81.36658000,-77.47659000,-68.72392000,-57.28955000
0.01953125,-82.43396000,-81.39672000,-67.22636000,-62.05229000
0.02014160,-82.71866000,-81.37187000,-71.03785000,-58.89014000
0.02075195,-94.16756000,-79.84245000,-82.61638000,-55.78297000
0.02136230,-80.92288000,-85.63319000,-75.36072000,-57.55664000
0.02197266,-83.30711000,-93.10565000,-75.95132000,-65.50487000
0.02258301,-86.85813000,-92.00821000,-81.28322000,-73.06187000
0.02319336,-85.31353000,-85.18044000,-69.85088000,-61.81895000
0.02380371,-76.83778000,-80.07279000,-69.33241000,-58.82607000
0.02441406,-75.79751000,-75.07972000,-78.08403000,-53.00314000
0.02502441,-77.64381000,-76.07848000,-70.63741000,-54.13834000
0.02563477,-76.49885000,-86.90042000,-67.25451000,-68.03365000
0.02624512,-73.77528000,-80.04337000,-72.86962000,-56.88027000
0.02685547,-74.02137000,-87.17986000,-80.31494000,-64.66542000
0.02746582,-76.04741000,-75.99365000,-73.03061000,-52.06634000
0.02807617,-76.12009000,-103.32860000,-72.92184000,-70.42959000
0.02868652,-45.41815000,-41.45071000,-74.42222000,-17.52088000
0.02929688,-26.84063000,-23.04922000,-69.16429000,0.91320330
0.02990723,-20.89965000,-17.10790000,-66.14725000,6.85620200
0.03051758,-24.01582000,-20.22136000,-69.03491000,3.74130500
0.03112793,-37.73244000,-33.94700000,-72.08360000,-9.98823100
0.03173828,-72.84631000,-73.96232000,-66.78282000,-50.03500000
0.03234863,-72.07793000,-82.86396000,-65.30070000,-57.55360000
0.03295898,-75.03395000,-79.64699000,-68.12581000,-55.62709000
0.03356934,-75.80363000,-88.03735000,-70.48256000,-69.78449000
0.03417969,-79.32388000,-103.50520000,-66.93341000,-68.77779000
0.03479004,-72.51926000,-82.48053000,-66.47441000,-57.76331000
0.03540039,-75.24438000,-81.92679000,-69.06093000,-60.24151000
0.03601074,-85.92972000,-87.27884000,-74.98866000,-61.55283000
0.03662109,-89.56999000,-85.66005000,-81.56416000,-60.15189000
0.03723145,-98.40164000,-87.79124000,-81.87360000,-72.59900000
0.03784180,-82.12513000,-95.27589000,-77.31941000,-69.87790000
0.03845215,-78.97900000,-99.19830000,-72.51465000,-70.57692000
0.03906250,-87.52467000,-88.01381000,-83.13457000,-59.97113000
0.03967285,-88.65459000,-81.46098000,-66.08591000,-54.80957000
0.04028320,-80.32005000,-88.35742000,-64.10822000,-60.09266000
0.04089355,-78.29375000,-85.54474000,-64.83196000,-68.20496000
0.04150391,-77.31158000,-81.53519000,-66.67342000,-60.33473000
0.04211426,-79.42568000,-83.85735000,-68.74094000,-62.77109000
0.04272461,-83.25645000,-91.59748000,-72.25195000,-65.86355000
0.04333496,-84.76669000,-91.97711000,-71.66827000,-64.73426000
0.04394531,-90.94275000,-101.54580000,-71.19005000,-78.01486000
0.04455566,-83.09712000,-83.28378000,-81.35672000,-59.11929000
0.04516602,-89.36899000,-77.23952000,-86.35049000,-54.20590000
0.04577637,-76.06020000,-77.58566000,-80.82099000,-55.27014000
0.04638672,-74.52222000,-79.75538000,-75.50010000,-57.59338000
0.04699707,-77.25101000,-83.20107000,-75.29323000,-60.47360000
0.04760742,-86.22137000,-82.43972000,-67.88728000,-61.88583000
0.04821777,-76.02264000,-85.66578000,-73.96176000,-71.31961000
0.04882813,-69.91796000,-67.02985000,-72.08600000,-44.54153000
0.04943848,-53.39328000,-52.07285000,-65.94638000,-29.92414000
0.05004883,-49.65517000,-48.27529000,-62.90600000,-26.21478000
0.05065918,-54.71132000,-53.61107000,-64.97761000,-31.59655000
0.05126953,-68.74203000,-72.26149000,-66.08051000,-49.87434000
0.05187988,-76.67013000,-81.35878000,-65.97802000,-59.93866000
0.05249023,-79.19405000,-91.52714000,-68.85433000,-64.59824000
0.05310059,-83.62971000,-83.91116000,-68.47365000,-68.38100000
0.05371094,-81.03756000,-80.04856000,-74.14310000,-58.71544000
0.05432129,-77.38536000,-83.30669000,-76.32355000,-58.57542000
0.05493164,-76.81026000,-88.78375000,-71.87685000,-61.41643000
0.05554199,-74.92612000,-99.50836000,-74.29839000,-70.79042000
0.05615234,-74.04900000,-89.79434000,-76.03346000,-71.56952000
0.05676270,-79.92110000,-91.65518000,-84.63051000,-71.48268000
0.05737305,-85.10269000,-92.76203000,-94.83097000,-65.89129000
0.05798340,-86.26548000,-86.63797000,-72.79884000,-65.74323000
0.05859375,-86.35312000,-84.76816000,-69.59860000,-60.15235000
0.05920410,-77.95243000,-85.27838000,-75.94687000,-62.50285000
0.05981445,-77.70396000,-72.42341000,-77.10417000,-48.12047000
0.06042480,-81.80109000,-72.95180000,-81.51225000,-48.61824000
0.06103516,-87.56732000,-82.93005000,-73.57917000,-59.44164000
0.06164551,-76.47563000,-92.70967000,-68.62448000,-70.31228000
0.06225586,-76.68358000,-100.62600000,-69.22064000,-73.48749000
0.06286621,-83.57877000,-105.41550000,-74.37722000,-68.33753000
0.06347656,-89.34541000,-90.02802000,-68.83262000,-65.73604000
0.06408691,-88.67780000,-85.90903000,-71.24181000,-63.27917000
0.06469727,-85.64850000,-86.27247000,-74.86305000,-62.58821000
0.06530762,-76.57034000,-86.13114000,-78.07578000,-62.91105000
0.06591797,-73.33366000,-85.90598000,-86.66078000,-62.90986000
0.06652832,-75.50838000,-84.15804000,-68.15386000,-58.71296000
0.06713867,-77.97233000,-86.80473000,-63.65801000,-61.60461000
0.06774902,-78.30072000,-93.59911000,-68.08914000,-66.27827000
0.06835938,-81.41384000,-86.66961000,-78.27568000,-62.08279000
0.06896973,-81.66945000,-82.81660000,-68.68690000,-63.00822000
0.06958008,-77.51825000,-80.18731000,-68.77450000,-57.81047000
0.07019043,-89.72169000,-80.30936000,-75.28864000,-57.36306000
0.07080078,-84.81621000,-86.81360000,-74.34937000,-63.60996000
0.07141113,-83.20309000,-93.09142000,-67.02314000,-65.35988000
0.07202148,-82.49848000,-86.62810000,-65.41322000,-69.94505000
0.07263184,-77.36288000,-82.66591000,-65.67235000,-64.26354000
0.07324219,-74.87519000,-82.76437000,-67.56870000,-60.96638000
0.07385254,-74.12505000,-88.50979000,-71.43166000,-62.54070000
0.07446289,-79.43757000,-90.16133000,-71.95786000,-64.16794000
0.07507324,-82.78152000,-89.99207000,-69.82553000,-66.85072000
0.07568359,-72.97961000,-102.76930000,-70.92337000,-85.30776000
0.07629395,-72.29217000,-103.34910000,-74.53320000,-76.06624000
0.07690430,-73.25927000,-97.24430000,-78.72685000,-69.72820000
0.07751465,-74.72745000,-100.14060000,-82.10426000,-63.97356000
0.07812500,-77.16402000,-85.14194000,-71.25558000,-60.20069000
0.07873535,-92.72955000,-82.12721000,-73.81576000,-58.98631000
0.07934570,-82.04611000,-87.10382000,-77.75797000,-62.85613000
0.07995605,-86.37569000,-97.72395000,-81.13470000,-75.56668000
0.08056641,-82.67589000,-91.78041000,-80.04104000,-73.65231000
0.08117676,-78.32545000,-98.38566000,-69.75359000,-68.58957000
0.08178711,-77.88148000,-91.30822000,-72.91278000,-72.20140000
0.08239746,-76.65782000,-85.15031000,-71.27701000,-62.85050000
0.08300781,-79.06168000,-84.92509000,-68.71667000,-59.34232000
0.08361816,-79.36176000,-86.35963000,-67.76949000,-58.64633000
0.08422852,-86.42731000,-91.59882000,-70.49723000,-61.75485000
0.08483887,-80.63569000,-90.76819000,-74.58047000,-62.68790000
0.08544922,-75.47842000,-88.86705000,-70.08374000,-65.13452000
0.08605957,-79.00837000,-99.84259000,-72.15797000,-69.21928000
0.08666992,-84.60628000,-87.57663000,-75.26974000,-66.01805000
0.08728027,-88.36449000,-96.67744000,-77.27056000,-71.62222000
0.08789063,-76.76619000,-92.38092000,-77.43467000,-68.50002000
0.08850098,-77.79328000,-85.19342000,-71.50951000,-66.56856000
0.08911133,-71.68629000,-60.65919000,-70.09164000,-36.34196000
0.08972168,-67.58313000,-51.53858000,-86.40129000,-27.06757000
