Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-43.45286000,-68.10087000,-47.52728000,-29.94028000
0.00061035,-51.15302000,-78.35352000,-54.61361000,-38.07769000
0.00122070,-67.38428000,-73.47023000,-65.64479000,-54.53580000
0.00183105,-78.99356000,-75.80397000,-73.01749000,-52.63776000
0.00244141,-83.06045000,-81.81010000,-81.09418000,-57.68259000
0.00305176,-81.50095000,-87.10954000,-71.90929000,-67.79424000
0.00366211,-76.74551000,-76.76379000,-68.58049000,-53.05845000
0.00427246,-79.39398000,-74.25704000,-67.08114000,-50.41086000
0.00488281,-77.09027000,-71.78702000,-69.82802000,-48.15797000
0.00549316,-74.09068000,-73.47915000,-73.19171000,-49.04772000
0.00610352,-74.82362000,-80.13438000,-70.95239000,-54.33490000
0.00671387,-79.47091000,-100.13990000,-70.66649000,-62.79488000
0.00732422,-75.68476000,-76.74728000,-75.24027000,-53.90781000
0.00793457,-76.35215000,-75.56172000,-67.65627000,-53.63066000
0.00854492,-79.17459000,-78.43709000,-69.11611000,-54.45814000
0.00915527,-87.64034000,-84.22599000,-78.26396000,-61.48428000
0.00976563,-83.48888000,-78.81905000,-72.01804000,-58.37144000
0.01037598,-75.44563000,-74.83182000,-67.92945000,-52.92732000
0.01098633,-79.93578000,-80.72476000,-68.91980000,-56.96848000
0.01159668,-79.86314000,-88.16168000,-68.80647000,-64.71351000
0.01220703,-76.37321000,-79.93230000,-64.67886000,-58.04831000
0.01281738,-74.78541000,-78.96945000,-64.14159000,-56.83197000
0.01342773,-74.72580000,-85.56275000,-64.90364000,-63.08552000
0.01403809,-73.70385000,-83.29553000,-63.54705000,-63.28372000
0.01464844,-74.40987000,-75.82143000,-66.49136000,-54.91312000
0.01525879,-75.79979000,-80.27591000,-80.00616000,-59.28194000
0.01586914,-84.28578000,-92.88483000,-70.62504000,-67.23461000
0.01647949,-83.64628000,-86.79619000,-78.34250000,-73.64915000
0.01708984,-82.70341000,-84.16759000,-80.02244000,-64.65129000
0.01770020,-85.29393000,-80.88612000,-68.65530000,-57.90339000
0.01831055,-76.79101000,-81.74486000,-67.55063000,-56.45585000
0.01892090,-82.07459000,-87.55504000,-72.29976000,-64.75467000
0.01953125,-81.85676000,-79.98124000,-76.48665000,-58.09849000
0.02014160,-77.30633000,-77.03396000,-69.28110000,-55.11831000
0.02075195,-89.18415000,-76.85358000,-69.19938000,-54.53286000
0.02136230,-76.10544000,-78.81190000,-88.32597000,-54.84371000
0.02197266,-75.63849000,-80.12559000,-70.90526000,-54.32535000
0.02258301,-81.09319000,-82.26250000,-71.64049000,-56.16257000
0.02319336,-87.32784000,-78.82618000,-86.14063000,-53.92113000
0.02380371,-83.81024000,-77.71217000,-78.22341000,-53.75785000
0.02441406,-80.92284000,-79.98211000,-68.16550000,-55.44386000
0.02502441,-83.63884000,-92.53872000,-66.83395000,-71.78630000
0.02563477,-79.48187000,-87.91232000,-74.43070000,-72.65868000
0.02624512,-92.10159000,-81.53101000,-81.42200000,-59.14455000
0.02685547,-82.02132000,-94.60527000,-79.98229000,-67.00918000
0.02746582,-73.83911000,-83.65462000,-82.51945000,-62.05264000
0.02807617,-75.29603000,-78.44110000,-78.32787000,-53.93503000
0.02868652,-45.51794000,-41.36672000,-74.62543000,-17.39561000
0.02929688,-26.86329000,-23.04577000,-77.85494000,0.91930740
0.02990723,-20.89958000,-17.10814000,-66.37195000,6.85597700
0.03051758,-24.00022000,-20.22387000,-68.38097000,3.73947300
0.03112793,-37.69394000,-33.97731000,-76.03423000,-10.01401000
0.03173828,-75.08711000,-76.75938000,-84.02303000,-53.75190000
0.03234863,-76.38826000,-76.66015000,-76.43103000,-53.66675000
0.03295898,-82.94110000,-89.60820000,-76.05874000,-68.69300000
0.03356934,-79.96817000,-81.85380000,-76.11505000,-58.60243000
0.03417969,-75.32784000,-81.92382000,-70.05782000,-56.78001000
0.03479004,-76.85927000,-82.08807000,-67.40442000,-59.11956000
0.03540039,-88.81245000,-88.27493000,-65.82409000,-71.65089000
0.03601074,-78.11275000,-95.34432000,-70.93855000,-65.71378000
0.03662109,-74.48000000,-89.87992000,-74.59303000,-69.61250000
0.03723145,-72.21693000,-84.46774000,-72.88514000,-60.33871000
0.03784180,-71.43412000,-80.31326000,-74.75708000,-54.29633000
0.03845215,-75.35350000,-76.37006000,-75.29282000,-51.87400000
0.03906250,-81.00254000,-79.17222000,-74.42348000,-57.16273000
0.03967285,-90.16750000,-88.35915000,-71.93331000,-68.74541000
0.04028320,-79.05618000,-89.28010000,-70.58287000,-63.06699000
0.04089355,-77.00967000,-80.83482000,-74.60029000,-55.90712000
0.04150391,-83.59021000,-79.88555000,-78.76434000,-55.83469000
0.04211426,-76.64138000,-86.89347000,-93.00269000,-64.59433000
0.04272461,-74.58659000,-88.37953000,-77.34085000,-60.53481000
0.04333496,-87.86095000,-95.25157000,-70.32449000,-66.27480000
0.04394531,-83.27896000,-95.74571000,-69.53529000,-64.80820000
0.04455566,-81.14091000,-94.94519000,-68.55171000,-65.66031000
0.04516602,-79.08090000,-100.81090000,-69.74459000,-67.79115000
0.04577637,-78.13420000,-93.36028000,-76.48741000,-66.82921000
0.04638672,-98.16909000,-82.95885000,-84.57803000,-57.98319000
0.04699707,-76.02254000,-84.49091000,-76.68646000,-60.61907000
0.04760742,-77.79496000,-88.93748000,-86.16119000,-62.68051000
0.04821777,-89.67525000,-87.69650000,-74.74724000,-61.91131000
0.04882813,-66.63481000,-66.36938000,-72.72647000,-44.76838000
0.04943848,-53.24630000,-51.78780000,-84.25449000,-29.75286000
0.05004883,-50.41798000,-48.28775000,-67.01544000,-26.21786000
0.05065918,-57.28314000,-54.05105000,-65.19626000,-32.01021000
0.05126953,-82.27707000,-73.64671000,-65.62943000,-52.08754000
0.05187988,-80.74924000,-84.68453000,-68.71432000,-63.23580000
0.05249023,-80.74955000,-86.24350000,-68.60622000,-64.21559000
0.05310059,-85.62042000,-80.90774000,-68.37470000,-58.32049000
0.05371094,-77.66544000,-82.49463000,-69.11803000,-58.48492000
0.05432129,-83.02652000,-91.78836000,-70.64395000,-64.27472000
0.05493164,-85.90062000,-95.60714000,-66.42730000,-73.02155000
0.05554199,-82.83643000,-91.42938000,-62.34269000,-69.06458000
0.05615234,-90.36435000,-85.46088000,-67.73949000,-70.00719000
0.05676270,-94.36816000,-88.33105000,-79.45135000,-68.92828000
0.05737305,-82.75795000,-95.91241000,-73.65893000,-66.68878000
0.05798340,-77.01163000,-98.77272000,-88.56292000,-72.36154000
0.05859375,-83.82434000,-87.50820000,-71.30971000,-63.48082000
0.05920410,-79.26780000,-76.37307000,-67.56079000,-51.93591000
0.05981445,-75.87086000,-70.11139000,-63.61320000,-46.62893000
0.06042480,-82.01438000,-72.17130000,-65.99512000,-48.96763000
0.06103516,-84.46194000,-81.55014000,-70.67612000,-59.29338000
0.06164551,-78.46459000,-86.11954000,-71.21780000,-67.25732000
0.06225586,-85.99845000,-84.11047000,-69.89438000,-64.27205000
0.06286621,-81.72971000,-85.80141000,-68.50039000,-66.56953000
0.06347656,-73.88640000,-88.89626000,-67.66580000,-70.79880000
0.06408691,-70.25514000,-96.30479000,-70.70828000,-73.24451000
0.06469727,-71.05742000,-93.92938000,-78.55325000,-73.97122000
0.06530762,-72.68433000,-88.17802000,-79.86633000,-69.71314000
0.06591797,-75.62708000,-95.75653000,-75.14204000,-62.68258000
0.06652832,-83.10112000,-94.56554000,-68.54478000,-61.29543000
0.06713867,-104.77540000,-98.45125000,-66.65646000,-68.65371000
0.06774902,-86.01991000,-91.30701000,-76.78471000,-73.83084000
0.06835938,-77.25180000,-85.86922000,-77.50149000,-68.05613000
0.06896973,-73.08373000,-84.13140000,-74.25591000,-61.64260000
0.06958008,-73.14147000,-81.50641000,-70.38792000,-54.50926000
0.07019043,-79.14906000,-81.77101000,-68.76145000,-53.76164000
0.07080078,-83.16020000,-87.98089000,-75.65384000,-61.81096000
0.07141113,-81.18776000,-89.38133000,-70.51342000,-67.74271000
0.07202148,-79.03477000,-93.98080000,-71.26855000,-71.65425000
0.07263184,-74.97785000,-89.91011000,-75.79050000,-64.84148000
0.07324219,-75.34267000,-84.23512000,-65.60512000,-60.96907000
0.07385254,-75.61450000,-86.82233000,-65.15009000,-66.77346000
0.07446289,-79.67146000,-91.58192000,-68.64703000,-62.80436000
0.07507324,-76.24904000,-81.04532000,-72.63174000,-56.01492000
0.07568359,-80.15305000,-84.46658000,-68.61097000,-60.27073000
0.07629395,-82.86843000,-93.42529000,-67.33601000,-67.36858000
0.07690430,-89.16694000,-84.49028000,-73.81103000,-64.19484000
0.07751465,-81.18672000,-82.27238000,-71.56929000,-66.46840000
0.07812500,-73.56564000,-87.56591000,-68.66108000,-77.93188000
0.07873535,-71.10979000,-96.71404000,-76.85380000,-63.51599000
0.07934570,-75.28501000,-90.72880000,-77.35816000,-63.38232000
0.07995605,-77.95183000,-90.98949000,-73.99068000,-64.30048000
0.08056641,-80.61075000,-90.09454000,-80.65764000,-62.07508000
0.08117676,-76.58583000,-103.31180000,-71.12572000,-66.11737000
0.08178711,-76.09631000,-89.46704000,-79.41030000,-70.46346000
0.08239746,-78.34844000,-86.04802000,-70.55617000,-63.64410000
0.08300781,-80.99125000,-87.74864000,-68.06845000,-64.62402000
0.08361816,-84.14150000,-88.57533000,-72.57191000,-65.15363000
0.08422852,-79.92715000,-90.04212000,-67.69212000,-62.73723000
0.08483887,-72.08676000,-95.99819000,-68.04200000,-63.15666000
0.08544922,-71.44003000,-98.40347000,-72.71382000,-68.74788000
0.08605957,-72.34531000,-88.28622000,-72.29622000,-60.57457000
0.08666992,-72.69436000,-96.84739000,-71.60754000,-66.21455000
0.08728027,-76.77569000,-89.19389000,-72.49616000,-66.41122000
0.08789063,-98.00740000,-85.08729000,-76.20378000,-61.71981000
0.08850098,-80.97542000,-82.43824000,-71.47481000,-59.52934000
0.08911133,-76.60109000,-60.96408000,-68.41238000,-35.90249000
0.08972168,-73.18575000,-51.92992000,-70.19009000,-26.80205000
