Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-15.10845000,-26.60416000,37.12406000,-0.36595720
0.00061035,-22.61586000,-34.08544000,29.60748000,-7.84260800
0.00122070,-38.49446000,-49.68731000,13.68750000,-23.35858000
0.00183105,-69.72670000,-81.87253000,-59.40050000,-51.55105000
0.00244141,-73.26134000,-88.68895000,-48.20321000,-53.91441000
0.00305176,-73.24413000,-88.32130000,-47.10035000,-63.20042000
0.00366211,-74.62159000,-80.95915000,-59.98756000,-65.53725000
0.00427246,-74.58864000,-78.96601000,-50.88721000,-60.30502000
0.00488281,-78.48727000,-79.05549000,-50.40559000,-57.79408000
0.00549316,-69.75359000,-82.64248000,-47.79020000,-59.62654000
0.00610352,-66.61609000,-80.43182000,-42.52300000,-62.42437000
0.00671387,-73.66769000,-80.39216000,-42.82242000,-65.17868000
0.00732422,-65.66926000,-76.72469000,-44.36806000,-53.99492000
0.00793457,-67.99580000,-78.20898000,-50.22355000,-52.89577000
0.00854492,-71.86277000,-80.15283000,-48.16721000,-54.17413000
0.00915527,-68.24337000,-82.01904000,-47.05098000,-63.21939000
0.00976563,-54.84602000,-80.73508000,-49.72658000,-82.65578000
0.01037598,-54.91734000,-86.83796000,-47.31636000,-58.56849000
0.01098633,-65.72002000,-76.58562000,-48.54389000,-53.74750000
0.01159668,-65.76320000,-83.05129000,-51.95464000,-56.51674000
0.01220703,-67.60240000,-87.60277000,-52.33747000,-66.81677000
0.01281738,-68.82996000,-84.80756000,-49.18708000,-76.00534000
0.01342773,-75.74584000,-100.06980000,-48.50601000,-60.28705000
0.01403809,-70.56464000,-88.41590000,-54.49487000,-59.61463000
0.01464844,-67.24450000,-88.59589000,-61.36049000,-64.12938000
0.01525879,-71.66209000,-86.42751000,-53.51013000,-60.67646000
0.01586914,-65.58083000,-93.83347000,-50.45631000,-60.21852000
0.01647949,-69.72729000,-87.21035000,-48.15487000,-74.87544000
0.01708984,-72.87047000,-83.44753000,-45.76609000,-61.20875000
0.01770020,-75.33783000,-78.58726000,-46.45338000,-54.54416000
0.01831055,-67.04189000,-80.03463000,-49.48763000,-55.22148000
0.01892090,-64.52573000,-91.50127000,-51.22098000,-62.09994000
0.01953125,-70.89240000,-76.81918000,-52.89082000,-56.81913000
0.02014160,-65.95216000,-73.65075000,-58.21549000,-53.40333000
0.02075195,-68.50493000,-77.70893000,-53.48359000,-57.74890000
0.02136230,-73.65044000,-85.36330000,-55.25489000,-79.37018000
0.02197266,-76.22820000,-87.81644000,-52.12228000,-60.54228000
0.02258301,-66.10619000,-87.32307000,-47.38300000,-62.21296000
0.02319336,-64.06066000,-88.93761000,-46.36673000,-65.06635000
0.02380371,-65.44256000,-88.28677000,-46.61164000,-66.97762000
0.02441406,-67.29048000,-85.90020000,-46.41984000,-57.34732000
0.02502441,-75.18805000,-79.95953000,-47.43870000,-55.57642000
0.02563477,-77.00987000,-80.08020000,-55.01662000,-58.10591000
0.02624512,-69.84518000,-80.13811000,-53.76675000,-61.59032000
0.02685547,-72.88525000,-75.25630000,-52.57232000,-53.50002000
0.02746582,-106.50460000,-85.37761000,-56.75192000,-56.80252000
0.02807617,-72.76683000,-87.64561000,-61.27156000,-61.96018000
0.02868652,-45.75443000,-41.49788000,-53.61145000,-17.50047000
0.02929688,-27.05895000,-23.05438000,-49.66529000,0.91923280
0.02990723,-21.10468000,-17.11382000,-44.96792000,6.86009900
0.03051758,-24.21872000,-20.23396000,-47.54727000,3.74543000
0.03112793,-37.96738000,-34.02779000,-52.50723000,-10.01716000
0.03173828,-72.53852000,-86.73056000,-54.13891000,-73.68336000
0.03234863,-68.22444000,-83.65030000,-61.05417000,-67.01241000
0.03295898,-69.37362000,-78.65897000,-59.92854000,-56.54396000
0.03356934,-80.71217000,-81.73844000,-58.35638000,-56.85002000
0.03417969,-66.71799000,-80.10426000,-61.27084000,-61.39697000
0.03479004,-66.57429000,-77.98193000,-61.60451000,-61.90952000
0.03540039,-74.42733000,-82.29787000,-59.87597000,-60.11089000
0.03601074,-73.64320000,-90.10318000,-58.63354000,-65.93677000
0.03662109,-67.27038000,-82.86378000,-52.81025000,-59.09613000
0.03723145,-65.12221000,-81.86939000,-72.90759000,-54.99664000
0.03784180,-67.91245000,-90.80723000,-53.13598000,-60.49991000
0.03845215,-68.25682000,-92.57634000,-48.22884000,-65.55487000
0.03906250,-63.65436000,-80.20691000,-48.32275000,-58.92000000
0.03967285,-57.83074000,-72.51943000,-51.20479000,-50.32693000
0.04028320,-58.28997000,-71.64758000,-53.00085000,-49.20093000
0.04089355,-65.00650000,-78.32932000,-60.18523000,-56.77595000
0.04150391,-64.63907000,-91.98557000,-56.56664000,-59.26262000
0.04211426,-69.60365000,-84.75787000,-52.38056000,-56.70470000
0.04272461,-74.42970000,-82.01778000,-51.79586000,-57.41468000
0.04333496,-73.34441000,-84.08555000,-47.48031000,-61.60992000
0.04394531,-71.34853000,-99.87034000,-47.19244000,-68.80766000
0.04455566,-66.85127000,-93.45816000,-53.37734000,-63.64580000
0.04516602,-67.78743000,-85.34193000,-69.94319000,-70.75316000
0.04577637,-66.56619000,-81.27867000,-57.38762000,-63.51652000
0.04638672,-87.49071000,-80.78242000,-52.67323000,-59.27161000
0.04699707,-71.88053000,-81.47086000,-58.27466000,-59.93922000
0.04760742,-70.21373000,-84.08162000,-71.10787000,-59.15771000
0.04821777,-65.30741000,-88.53271000,-59.37225000,-62.22002000
0.04882813,-66.82262000,-64.86726000,-63.61291000,-43.55492000
0.04943848,-56.32719000,-51.33974000,-50.01128000,-29.16529000
0.05004883,-51.92683000,-47.87991000,-44.46526000,-25.57385000
0.05065918,-57.55344000,-53.35453000,-46.79665000,-30.98140000
0.05126953,-78.05323000,-70.79987000,-53.27658000,-48.08739000
0.05187988,-73.66891000,-115.06420000,-54.55265000,-61.25519000
0.05249023,-69.63967000,-84.75826000,-53.73922000,-60.74528000
0.05310059,-77.24679000,-83.88118000,-57.61893000,-57.91678000
0.05371094,-71.12966000,-91.15144000,-56.22799000,-62.50149000
0.05432129,-73.61808000,-86.35052000,-58.22817000,-74.57124000
0.05493164,-74.75546000,-83.16644000,-61.62305000,-76.78519000
0.05554199,-69.89872000,-85.91718000,-70.14407000,-74.65015000
0.05615234,-74.43874000,-85.41337000,-54.33929000,-68.05723000
0.05676270,-68.71203000,-87.77859000,-58.24364000,-72.38631000
0.05737305,-66.92041000,-98.11058000,-56.20190000,-73.78112000
0.05798340,-71.57144000,-92.90492000,-55.93276000,-70.37907000
0.05859375,-63.03944000,-91.70399000,-54.01200000,-66.20229000
0.05920410,-42.99242000,-77.68897000,-51.50024000,-51.30145000
0.05981445,-35.50300000,-69.99961000,-52.03971000,-44.21550000
0.06042480,-37.27124000,-70.48377000,-57.74117000,-46.22012000
0.06103516,-49.11894000,-78.59576000,-49.71958000,-57.38844000
0.06164551,-64.10153000,-85.58359000,-49.45432000,-61.27587000
0.06225586,-85.16927000,-86.46468000,-55.67126000,-61.88913000
0.06286621,-69.53357000,-86.77751000,-55.46074000,-70.22693000
0.06347656,-67.24053000,-86.35776000,-58.70885000,-83.44374000
0.06408691,-74.44658000,-85.48120000,-60.63583000,-71.98168000
0.06469727,-75.28818000,-86.39405000,-57.37515000,-67.56186000
0.06530762,-75.63419000,-92.06358000,-54.06336000,-71.65628000
0.06591797,-64.45529000,-103.01320000,-56.21753000,-67.45281000
0.06652832,-67.25511000,-88.04665000,-51.27483000,-64.33404000
0.06713867,-67.91612000,-85.44277000,-48.41443000,-65.89678000
0.06774902,-68.35414000,-89.31507000,-48.49702000,-63.41716000
0.06835938,-71.09376000,-92.38150000,-58.02120000,-64.18025000
0.06896973,-75.94410000,-79.45802000,-52.68326000,-57.35002000
0.06958008,-64.32309000,-69.60503000,-56.77654000,-47.07952000
0.07019043,-59.06384000,-68.19526000,-55.79018000,-45.52566000
0.07080078,-64.72672000,-75.00932000,-54.03078000,-52.81856000
0.07141113,-77.07100000,-88.02541000,-62.74430000,-71.47790000
0.07202148,-68.63370000,-95.30923000,-59.81890000,-64.14631000
0.07263184,-70.00070000,-94.17812000,-52.41078000,-59.23237000
0.07324219,-72.51482000,-87.82632000,-57.02621000,-59.67677000
0.07385254,-74.48546000,-84.01279000,-62.08708000,-62.75496000
0.07446289,-81.12724000,-84.24043000,-62.83923000,-67.52695000
0.07507324,-76.91205000,-86.22276000,-60.22588000,-64.23676000
0.07568359,-75.05258000,-86.08125000,-55.90181000,-64.79180000
0.07629395,-67.32602000,-90.62061000,-52.89832000,-68.87183000
0.07690430,-65.53336000,-84.86466000,-55.27807000,-64.17765000
0.07751465,-68.33382000,-82.64635000,-66.19485000,-62.99883000
0.07812500,-76.85666000,-85.51925000,-65.75801000,-63.53077000
0.07873535,-71.42429000,-93.35094000,-72.09349000,-68.20399000
0.07934570,-64.73271000,-77.17276000,-59.92628000,-50.40265000
0.07995605,-65.53115000,-71.95146000,-53.44155000,-45.09974000
0.08056641,-77.84747000,-75.96069000,-55.22945000,-48.49458000
0.08117676,-70.00500000,-89.98969000,-63.87773000,-57.78120000
0.08178711,-69.30697000,-94.63084000,-52.03927000,-61.68222000
0.08239746,-69.13626000,-83.24734000,-55.66272000,-59.81567000
0.08300781,-65.49557000,-80.95470000,-50.91788000,-59.66695000
0.08361816,-65.22919000,-96.23817000,-44.60003000,-70.59277000
0.08422852,-65.80290000,-89.40514000,-45.82427000,-68.75224000
0.08483887,-77.12355000,-88.85361000,-52.22345000,-68.61115000
0.08544922,-71.69031000,-85.15112000,-61.93517000,-64.02242000
0.08605957,-73.99255000,-78.79074000,-56.80082000,-60.43931000
0.08666992,-83.31771000,-78.63705000,-59.43148000,-59.37308000
0.08728027,-74.12090000,-80.59098000,-57.62471000,-59.50101000
0.08789063,-69.16182000,-87.77261000,-59.50584000,-61.92545000
0.08850098,-67.34721000,-85.88412000,-54.86509000,-61.97520000
0.08911133,-43.87818000,-64.93110000,-49.23417000,-39.74108000
0.08972168,-34.65808000,-55.97549000,-48.87382000,-30.51663000
