Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-15.23828000,-26.84403000,37.12373000,-0.56366150
0.00061035,-22.78568000,-34.36819000,29.60654000,-8.09523300
0.00122070,-38.90850000,-50.36829000,13.68236000,-24.13387000
0.00183105,-73.93290000,-82.27423000,-47.38524000,-62.92171000
0.00244141,-66.37639000,-79.05567000,-61.36905000,-59.48919000
0.00305176,-63.74914000,-75.76546000,-48.22960000,-54.55764000
0.00366211,-63.98340000,-76.58828000,-48.41443000,-55.59784000
0.00427246,-65.07690000,-82.14450000,-54.89569000,-63.52917000
0.00488281,-64.47710000,-84.82686000,-50.38852000,-65.66235000
0.00549316,-64.04269000,-79.71015000,-60.55439000,-58.80395000
0.00610352,-68.00728000,-76.09842000,-52.14923000,-53.14385000
0.00671387,-68.30930000,-76.34796000,-48.18764000,-51.31586000
0.00732422,-86.18262000,-87.77318000,-46.32948000,-60.92656000
0.00793457,-74.69415000,-84.62048000,-45.07513000,-67.01199000
0.00854492,-74.48265000,-86.07507000,-45.94063000,-57.83662000
0.00915527,-61.89826000,-82.37022000,-45.39187000,-54.86959000
0.00976563,-55.17242000,-88.42358000,-48.74672000,-61.07376000
0.01037598,-57.65850000,-87.07230000,-54.18986000,-61.03457000
0.01098633,-75.64731000,-82.98761000,-51.51739000,-58.06612000
0.01159668,-77.45894000,-93.04480000,-58.57338000,-61.54836000
0.01220703,-67.99607000,-80.64763000,-52.27331000,-53.73394000
0.01281738,-65.92125000,-79.33335000,-49.27316000,-55.76176000
0.01342773,-69.50202000,-90.06863000,-46.41474000,-61.50335000
0.01403809,-70.36986000,-76.65630000,-47.03001000,-52.42203000
0.01464844,-65.58464000,-82.26123000,-55.83431000,-58.02057000
0.01525879,-65.39183000,-81.51395000,-61.49184000,-59.34033000
0.01586914,-65.66390000,-79.33699000,-55.44083000,-54.54264000
0.01647949,-71.68457000,-82.63551000,-60.60185000,-55.19881000
0.01708984,-83.79961000,-80.12252000,-59.45353000,-55.07536000
0.01770020,-76.59024000,-78.07074000,-54.53795000,-55.16046000
0.01831055,-85.76692000,-78.41399000,-52.12268000,-55.55405000
0.01892090,-76.58042000,-83.29903000,-52.62888000,-58.97668000
0.01953125,-66.30521000,-81.51984000,-50.87408000,-54.63311000
0.02014160,-65.41420000,-83.12911000,-51.69836000,-55.82011000
0.02075195,-71.82404000,-87.76450000,-56.69415000,-72.20208000
0.02136230,-74.21703000,-99.00549000,-50.05148000,-62.17303000
0.02197266,-64.35406000,-89.07465000,-50.48176000,-70.59026000
0.02258301,-64.95489000,-82.41815000,-56.98127000,-62.18575000
0.02319336,-72.69266000,-77.72507000,-53.51988000,-57.25636000
0.02380371,-73.97522000,-77.62845000,-49.05606000,-58.90833000
0.02441406,-68.76251000,-78.41055000,-49.94925000,-56.05991000
0.02502441,-65.77288000,-92.68256000,-48.20302000,-61.71925000
0.02563477,-65.51017000,-83.35624000,-50.76988000,-79.01814000
0.02624512,-72.07472000,-75.06574000,-55.91815000,-53.60978000
0.02685547,-66.21064000,-80.96496000,-61.96616000,-60.16094000
0.02746582,-62.94474000,-77.10349000,-55.14708000,-53.20221000
0.02807617,-65.52785000,-84.89510000,-50.03497000,-64.46700000
0.02868652,-45.46520000,-41.40271000,-48.31728000,-17.46029000
0.02929688,-27.06108000,-23.05161000,-45.42844000,0.91581830
0.02990723,-21.12029000,-17.11241000,-44.29718000,6.85670900
0.03051758,-24.22913000,-20.22448000,-52.46310000,3.74360100
0.03112793,-37.91840000,-33.96222000,-53.52291000,-10.00281000
0.03173828,-70.49320000,-80.14141000,-58.69159000,-57.01218000
0.03234863,-64.81439000,-88.28072000,-53.04828000,-62.88643000
0.03295898,-66.04572000,-90.70264000,-51.93539000,-68.63727000
0.03356934,-70.25208000,-74.58939000,-48.58472000,-51.04391000
0.03417969,-68.13058000,-83.40649000,-45.74288000,-57.48323000
0.03479004,-67.64116000,-86.84160000,-47.09890000,-67.41949000
0.03540039,-70.74413000,-83.45539000,-53.76152000,-66.35845000
0.03601074,-86.81144000,-86.92321000,-62.75965000,-64.66453000
0.03662109,-67.26007000,-92.11360000,-62.77420000,-79.10655000
0.03723145,-62.48519000,-84.33031000,-54.21790000,-61.13659000
0.03784180,-67.18639000,-83.66028000,-50.71052000,-60.61311000
0.03845215,-79.99692000,-83.72926000,-50.05833000,-70.79298000
0.03906250,-70.85405000,-76.02208000,-56.71343000,-56.48715000
0.03967285,-59.41231000,-72.47366000,-54.45255000,-50.17580000
0.04028320,-58.18055000,-74.78997000,-48.07820000,-50.28740000
0.04089355,-66.52080000,-85.73643000,-48.38425000,-61.89677000
0.04150391,-73.53010000,-80.61424000,-52.04121000,-60.54630000
0.04211426,-71.56461000,-81.66891000,-57.48923000,-62.91031000
0.04272461,-78.75487000,-84.70943000,-57.23877000,-62.94403000
0.04333496,-73.59216000,-87.48717000,-54.83114000,-61.82055000
0.04394531,-65.26157000,-92.43176000,-51.12972000,-62.51786000
0.04455566,-64.90005000,-89.88030000,-47.68631000,-59.08043000
0.04516602,-66.28452000,-80.77036000,-49.62669000,-54.34277000
0.04577637,-65.65204000,-79.88416000,-55.24117000,-54.81973000
0.04638672,-71.35255000,-85.27432000,-49.72018000,-59.13271000
0.04699707,-72.97047000,-89.80382000,-49.55570000,-65.50123000
0.04760742,-67.98614000,-83.69186000,-47.24163000,-68.06413000
0.04821777,-70.77232000,-84.19672000,-46.95786000,-68.76069000
0.04882813,-78.08236000,-65.59988000,-51.25512000,-43.71983000
0.04943848,-57.21539000,-51.54321000,-56.83519000,-29.22364000
0.05004883,-52.65963000,-48.06026000,-54.30531000,-25.60410000
0.05065918,-58.30183000,-53.76612000,-57.46033000,-31.09993000
0.05126953,-80.27030000,-71.65275000,-49.40340000,-48.66748000
0.05187988,-77.14256000,-83.47099000,-47.78307000,-71.12849000
0.05249023,-69.94113000,-89.19049000,-50.04832000,-63.19804000
0.05310059,-65.27768000,-87.19769000,-61.36093000,-63.16162000
0.05371094,-67.39219000,-93.57871000,-57.68938000,-74.97639000
0.05432129,-67.86292000,-91.36104000,-53.15260000,-68.67099000
0.05493164,-63.63011000,-96.75249000,-58.56380000,-67.06670000
0.05554199,-65.42812000,-93.17827000,-57.07292000,-63.63087000
0.05615234,-66.03293000,-88.98897000,-59.48587000,-66.57800000
0.05676270,-64.41171000,-85.36357000,-58.06295000,-62.51963000
0.05737305,-64.89384000,-84.84750000,-53.57611000,-59.31092000
0.05798340,-72.82592000,-85.50053000,-51.34121000,-60.18747000
0.05859375,-62.88876000,-91.49173000,-51.52622000,-64.07180000
0.05920410,-42.23504000,-74.54865000,-61.34647000,-50.98721000
0.05981445,-34.90010000,-66.92577000,-53.08885000,-43.17062000
0.06042480,-36.56258000,-68.96647000,-49.83690000,-45.78208000
0.06103516,-47.80414000,-81.56667000,-50.60344000,-61.76897000
0.06164551,-70.55660000,-93.78571000,-51.27613000,-66.61421000
0.06225586,-68.07018000,-94.45220000,-53.12703000,-85.18737000
0.06286621,-67.97054000,-97.18620000,-50.68316000,-94.07802000
0.06347656,-71.50913000,-90.14281000,-52.10618000,-66.11366000
0.06408691,-69.54739000,-93.85674000,-63.08601000,-68.09743000
0.06469727,-65.72414000,-95.44498000,-60.81356000,-69.76343000
0.06530762,-62.60751000,-90.62423000,-53.80173000,-62.75009000
0.06591797,-62.87446000,-87.15308000,-51.68953000,-61.30257000
0.06652832,-65.96148000,-83.63296000,-57.89333000,-62.60808000
0.06713867,-79.70673000,-83.79478000,-61.89834000,-61.50594000
0.06774902,-64.18862000,-100.00110000,-52.18465000,-68.23651000
0.06835938,-66.74802000,-86.86940000,-53.18008000,-68.83823000
0.06896973,-71.11640000,-80.40684000,-62.79267000,-56.32043000
0.06958008,-61.92596000,-73.25346000,-52.29479000,-47.90075000
0.07019043,-61.18590000,-72.32751000,-51.41895000,-47.00492000
0.07080078,-75.54260000,-79.35004000,-49.14811000,-54.66097000
0.07141113,-72.88046000,-89.49091000,-50.53638000,-65.62392000
0.07202148,-74.35693000,-98.24601000,-58.77655000,-66.64587000
0.07263184,-66.75559000,-82.74258000,-50.96313000,-71.58269000
0.07324219,-69.40934000,-80.41564000,-49.99057000,-64.02316000
0.07385254,-95.20450000,-85.56926000,-50.28468000,-65.46778000
0.07446289,-70.90108000,-92.88373000,-51.33162000,-66.71391000
0.07507324,-67.75175000,-86.43292000,-55.21839000,-66.02437000
0.07568359,-68.03239000,-86.89384000,-56.08911000,-70.15827000
0.07629395,-75.02816000,-99.07808000,-58.91222000,-81.65637000
0.07690430,-72.11213000,-88.48308000,-56.36573000,-67.32165000
0.07751465,-67.86964000,-89.72398000,-70.65408000,-66.15164000
0.07812500,-70.00922000,-93.82655000,-61.27545000,-69.56870000
0.07873535,-73.30592000,-83.92730000,-56.20977000,-71.44066000
0.07934570,-67.16964000,-73.87056000,-50.27956000,-51.26222000
0.07995605,-61.50551000,-70.10432000,-49.60617000,-46.38825000
0.08056641,-61.06863000,-75.22979000,-50.04060000,-51.67439000
0.08117676,-64.68334000,-86.87445000,-53.63167000,-67.63007000
0.08178711,-77.35799000,-93.99710000,-63.20152000,-69.21671000
0.08239746,-70.49485000,-94.54716000,-58.93784000,-66.63265000
0.08300781,-75.66135000,-90.25980000,-52.52579000,-65.63336000
0.08361816,-78.32699000,-88.38912000,-53.43331000,-67.50960000
0.08422852,-76.68613000,-84.99539000,-54.73533000,-69.42081000
0.08483887,-70.10432000,-86.90578000,-52.75237000,-65.23226000
0.08544922,-66.57978000,-109.84430000,-55.61031000,-67.78734000
0.08605957,-72.38725000,-90.10635000,-49.98755000,-70.69274000
0.08666992,-66.95298000,-85.90736000,-48.23314000,-67.43055000
0.08728027,-64.06545000,-83.59791000,-50.86824000,-71.05225000
0.08789063,-65.52739000,-86.37676000,-52.58747000,-73.83195000
0.08850098,-70.85270000,-84.53999000,-64.60011000,-65.36161000
0.08911133,-44.47397000,-63.98704000,-55.33294000,-39.60154000
0.08972168,-35.14436000,-55.20446000,-49.96921000,-30.40282000
