Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-41.12219000,-62.97350000,-38.45185000,-34.91030000
0.00061035,-48.70897000,-70.27640000,-45.99939000,-42.49837000
0.00122070,-65.21762000,-81.88896000,-62.89597000,-52.41206000
0.00183105,-86.52068000,-80.87352000,-68.65927000,-54.16122000
0.00244141,-91.57437000,-73.00414000,-62.71079000,-50.09192000
0.00305176,-81.44347000,-75.50961000,-59.96744000,-53.57643000
0.00366211,-81.88000000,-77.76008000,-60.92004000,-62.67392000
0.00427246,-82.72148000,-74.18061000,-68.04655000,-55.79117000
0.00488281,-101.73230000,-76.29507000,-87.88797000,-54.43755000
0.00549316,-79.07220000,-80.28241000,-77.72369000,-55.83553000
0.00610352,-82.36319000,-82.42250000,-72.83845000,-59.67673000
0.00671387,-87.02434000,-80.26033000,-66.17657000,-58.60002000
0.00732422,-93.16864000,-82.26731000,-72.42168000,-60.20507000
0.00793457,-83.21425000,-86.15418000,-68.69389000,-63.91872000
0.00854492,-74.64828000,-82.09265000,-65.81776000,-57.29086000
0.00915527,-73.52033000,-79.61068000,-67.28118000,-51.15169000
0.00976563,-80.88329000,-73.73031000,-65.43195000,-47.92107000
0.01037598,-83.55163000,-74.13316000,-66.78854000,-51.41888000
0.01098633,-86.27538000,-86.02438000,-67.89661000,-85.49935000
0.01159668,-90.64864000,-80.21640000,-63.99229000,-57.95290000
0.01220703,-80.57033000,-82.40117000,-65.23174000,-59.82105000
0.01281738,-76.60734000,-83.06176000,-75.73421000,-63.87807000
0.01342773,-76.59226000,-82.06809000,-78.67333000,-62.28794000
0.01403809,-78.63466000,-85.54478000,-70.19403000,-60.63415000
0.01464844,-80.08188000,-81.77563000,-69.61240000,-58.90282000
0.01525879,-95.67096000,-78.00150000,-70.95661000,-57.03909000
0.01586914,-88.22061000,-80.65691000,-71.38413000,-63.40458000
0.01647949,-85.22664000,-81.82671000,-70.01889000,-61.98691000
0.01708984,-83.04419000,-82.29047000,-68.01120000,-59.08444000
0.01770020,-83.98429000,-83.40859000,-75.20522000,-64.12280000
0.01831055,-81.70206000,-83.91200000,-72.17014000,-56.26873000
0.01892090,-76.68088000,-84.54272000,-69.02190000,-52.90403000
0.01953125,-77.33151000,-78.85323000,-71.17526000,-49.15775000
0.02014160,-84.10107000,-75.81404000,-84.07055000,-47.66046000
0.02075195,-90.54463000,-76.56738000,-68.73856000,-49.83836000
0.02136230,-90.87617000,-80.52894000,-66.90891000,-55.03029000
0.02197266,-90.69402000,-82.15760000,-72.80991000,-58.26268000
0.02258301,-86.01759000,-77.47880000,-72.09728000,-57.14717000
0.02319336,-86.26836000,-75.89736000,-68.10250000,-58.69126000
0.02380371,-89.82774000,-74.11216000,-70.72696000,-55.53241000
0.02441406,-78.87428000,-78.40158000,-76.66926000,-59.43010000
0.02502441,-77.00233000,-82.77850000,-71.26784000,-61.48892000
0.02563477,-76.43464000,-79.15566000,-69.90716000,-57.06894000
0.02624512,-87.60101000,-88.63193000,-69.01513000,-61.60432000
0.02685547,-85.03122000,-83.63039000,-66.91550000,-56.14862000
0.02746582,-75.92207000,-75.40321000,-69.98225000,-52.78265000
0.02807617,-78.40924000,-78.81384000,-74.11082000,-56.39328000
0.02868652,-45.32158000,-41.25356000,-66.68555000,-16.84801000
0.02929688,-26.84847000,-22.84024000,-69.83690000,1.55205400
0.02990723,-20.90944000,-16.90500000,-71.09808000,7.48676400
0.03051758,-24.03016000,-20.02203000,-70.95773000,4.36675100
0.03112793,-37.75596000,-33.74340000,-70.08229000,-9.37220100
0.03173828,-71.91071000,-70.48859000,-72.76154000,-47.68161000
0.03234863,-70.78789000,-71.17493000,-72.49436000,-48.02645000
0.03295898,-80.87547000,-83.14705000,-73.03282000,-58.95247000
0.03356934,-86.73578000,-86.34151000,-72.96843000,-60.55971000
0.03417969,-83.61848000,-80.68478000,-71.59200000,-55.96651000
0.03479004,-85.45662000,-85.71301000,-67.00546000,-61.75391000
0.03540039,-83.31760000,-89.83169000,-69.36158000,-72.65984000
0.03601074,-78.10926000,-82.90280000,-71.63216000,-65.08719000
0.03662109,-82.78636000,-83.42386000,-67.73381000,-65.42486000
0.03723145,-97.32417000,-80.78871000,-70.72742000,-66.60061000
0.03784180,-83.09666000,-85.26512000,-73.11561000,-72.32242000
0.03845215,-88.27287000,-85.71762000,-65.87258000,-63.02706000
0.03906250,-80.95840000,-80.59666000,-74.07558000,-55.70793000
0.03967285,-77.78478000,-72.26977000,-77.49436000,-47.27997000
0.04028320,-81.80721000,-71.87891000,-79.41726000,-47.08114000
0.04089355,-93.02853000,-78.85445000,-75.07918000,-54.41796000
0.04150391,-84.27362000,-83.20449000,-84.74471000,-57.15086000
0.04211426,-77.19421000,-78.70554000,-77.48453000,-55.31403000
0.04272461,-76.17053000,-81.65094000,-75.14050000,-58.14986000
0.04333496,-78.33617000,-88.32678000,-73.15314000,-62.67958000
0.04394531,-82.04414000,-84.80692000,-73.83029000,-65.60090000
0.04455566,-84.59691000,-86.17199000,-76.09820000,-65.75209000
0.04516602,-84.11999000,-84.17017000,-79.80680000,-66.44579000
0.04577637,-87.35404000,-80.81600000,-73.38799000,-69.23103000
0.04638672,-83.06255000,-80.87949000,-76.69740000,-73.87854000
0.04699707,-78.94260000,-82.06569000,-76.92171000,-75.67308000
0.04760742,-77.26625000,-84.54887000,-68.86118000,-65.55861000
0.04821777,-79.61757000,-83.03915000,-64.62457000,-62.22694000
0.04882813,-69.39789000,-70.29277000,-64.23283000,-46.70338000
0.04943848,-55.40840000,-53.55445000,-62.21558000,-30.79481000
0.05004883,-52.20314000,-49.67044000,-60.62951000,-26.85178000
0.05065918,-58.00658000,-55.19316000,-67.36457000,-31.98530000
0.05126953,-74.21512000,-72.92865000,-79.77515000,-48.59296000
0.05187988,-81.47778000,-84.19494000,-78.52923000,-62.95331000
0.05249023,-79.46174000,-83.09730000,-72.07265000,-65.85017000
0.05310059,-80.17520000,-84.78858000,-62.58662000,-70.15277000
0.05371094,-89.69196000,-85.07516000,-61.14992000,-65.59798000
0.05432129,-85.87398000,-86.43816000,-64.59047000,-65.08206000
0.05493164,-84.92043000,-93.33576000,-71.05623000,-77.43958000
0.05554199,-82.76973000,-86.61192000,-71.21495000,-66.63428000
0.05615234,-82.90184000,-89.01127000,-65.09808000,-66.11473000
0.05676270,-85.96732000,-90.95657000,-64.37266000,-66.59801000
0.05737305,-92.50408000,-85.05029000,-68.23412000,-62.08317000
0.05798340,-83.91541000,-86.40068000,-71.92696000,-76.71413000
0.05859375,-88.01803000,-91.62595000,-70.77542000,-63.39603000
0.05920410,-87.67856000,-72.38713000,-73.02844000,-47.54568000
0.05981445,-92.84425000,-64.46924000,-73.32467000,-40.35462000
0.06042480,-92.55800000,-65.57383000,-75.75375000,-41.96614000
0.06103516,-88.06929000,-77.26857000,-69.87107000,-53.16978000
0.06164551,-82.32438000,-86.27514000,-74.25870000,-68.35243000
0.06225586,-88.11598000,-86.34357000,-78.03639000,-75.55878000
0.06286621,-77.01995000,-88.83516000,-69.35868000,-76.19881000
0.06347656,-77.20788000,-81.70944000,-69.91758000,-65.80150000
0.06408691,-78.91016000,-83.22009000,-72.62963000,-69.60520000
0.06469727,-79.23959000,-86.67398000,-68.76693000,-67.86501000
0.06530762,-77.26550000,-95.46069000,-65.18302000,-64.17166000
0.06591797,-77.40536000,-85.30333000,-69.76927000,-65.88036000
0.06652832,-84.30386000,-86.92926000,-75.55843000,-65.50627000
0.06713867,-89.71893000,-88.46121000,-73.56877000,-67.26630000
0.06774902,-92.72296000,-103.06030000,-74.81517000,-75.42619000
0.06835938,-90.87273000,-86.93371000,-74.19607000,-73.01276000
0.06896973,-85.65143000,-86.57773000,-69.15967000,-61.70946000
0.06958008,-95.22999000,-77.03790000,-73.98302000,-49.03048000
0.07019043,-86.76736000,-74.88840000,-76.76947000,-47.97824000
0.07080078,-87.23405000,-77.61948000,-73.40757000,-56.81131000
0.07141113,-79.92738000,-79.92284000,-75.05359000,-61.39177000
0.07202148,-81.92577000,-80.98372000,-72.68088000,-61.67842000
0.07263184,-84.10577000,-83.71026000,-76.54085000,-61.58129000
0.07324219,-85.55828000,-87.27576000,-66.82694000,-61.74745000
0.07385254,-79.25430000,-81.92294000,-63.29490000,-61.70287000
0.07446289,-81.10716000,-79.08124000,-65.92490000,-63.90534000
0.07507324,-85.33493000,-79.69369000,-86.21919000,-63.01550000
0.07568359,-77.78229000,-81.26303000,-65.90051000,-64.78603000
0.07629395,-73.57732000,-90.90394000,-65.53062000,-69.25618000
0.07690430,-73.52701000,-81.05694000,-69.49889000,-61.10110000
0.07751465,-74.36279000,-82.73369000,-65.01786000,-60.54208000
0.07812500,-77.29079000,-92.37888000,-63.19110000,-60.35493000
0.07873535,-84.95665000,-88.12973000,-70.07506000,-64.01202000
0.07934570,-105.22770000,-84.08093000,-69.51311000,-52.07937000
0.07995605,-83.10228000,-74.71511000,-65.93135000,-46.42767000
0.08056641,-81.40384000,-76.10616000,-69.39503000,-49.34545000
0.08117676,-83.36994000,-85.67827000,-73.06604000,-57.87396000
0.08178711,-82.61116000,-90.11803000,-70.83510000,-65.81039000
0.08239746,-80.15015000,-90.22543000,-73.90678000,-66.31461000
0.08300781,-82.91655000,-90.22121000,-72.47847000,-64.98240000
0.08361816,-85.63087000,-90.94255000,-63.75999000,-64.69868000
0.08422852,-82.06070000,-95.76967000,-64.70492000,-69.01059000
0.08483887,-80.69952000,-84.82028000,-75.77538000,-72.04408000
0.08544922,-84.91615000,-83.06158000,-72.86462000,-74.84990000
0.08605957,-90.75524000,-86.31500000,-66.61192000,-66.78999000
0.08666992,-88.51860000,-84.92726000,-64.87289000,-61.08677000
0.08728027,-85.32018000,-84.72485000,-69.87901000,-61.31972000
0.08789063,-80.58508000,-82.56011000,-69.86282000,-63.60149000
0.08850098,-78.68881000,-78.53203000,-66.35343000,-60.15294000
0.08911133,-74.79058000,-68.82123000,-66.14069000,-56.04667000
0.08972168,-71.20294000,-65.51238000,-70.38700000,-54.37174000
