Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-40.63232000,-57.90364000,-28.27160000,-30.49123000
0.00061035,-48.09444000,-65.03243000,-35.82758000,-38.08199000
0.00122070,-63.58752000,-91.38486000,-51.87710000,-52.26237000
0.00183105,-84.68588000,-75.12800000,-62.33847000,-52.59967000
0.00244141,-81.47667000,-79.16629000,-64.19257000,-54.86391000
0.00305176,-83.04042000,-78.61906000,-63.64179000,-55.89844000
0.00366211,-83.64258000,-73.73611000,-61.86112000,-51.54262000
0.00427246,-65.22899000,-75.03310000,-59.65955000,-54.23177000
0.00488281,-54.96250000,-76.44343000,-52.76294000,-64.54160000
0.00549316,-54.85562000,-76.10268000,-51.88849000,-57.39016000
0.00610352,-64.59798000,-78.38851000,-60.25768000,-54.50728000
0.00671387,-77.12611000,-85.04734000,-74.79239000,-58.51960000
0.00732422,-80.73554000,-107.52650000,-72.60888000,-70.12244000
0.00793457,-74.36403000,-84.67041000,-74.07632000,-59.77454000
0.00854492,-74.90694000,-81.84180000,-71.63989000,-58.63727000
0.00915527,-76.59301000,-80.97679000,-82.19891000,-57.35058000
0.00976563,-61.29628000,-77.49706000,-58.20679000,-48.53223000
0.01037598,-55.86749000,-98.59875000,-52.63493000,-51.63016000
0.01098633,-58.79723000,-83.68724000,-57.58480000,-63.14068000
0.01159668,-68.00175000,-83.63171000,-64.17114000,-55.96894000
0.01220703,-73.61663000,-90.88004000,-58.73806000,-57.17333000
0.01281738,-79.03949000,-87.49028000,-61.52821000,-56.60479000
0.01342773,-82.30865000,-81.23622000,-73.56586000,-53.86944000
0.01403809,-76.33523000,-84.66195000,-69.28802000,-56.56691000
0.01464844,-77.75436000,-94.63792000,-63.73529000,-66.52301000
0.01525879,-81.34052000,-112.15970000,-63.61915000,-61.31963000
0.01586914,-75.44484000,-83.02391000,-67.48585000,-54.75641000
0.01647949,-74.35381000,-78.48456000,-71.14167000,-52.89631000
0.01708984,-76.33443000,-79.22267000,-82.09644000,-54.74374000
0.01770020,-82.25571000,-81.30391000,-72.79807000,-57.15302000
0.01831055,-78.52402000,-81.93230000,-71.29317000,-55.79452000
0.01892090,-76.41344000,-86.66225000,-65.13556000,-60.43892000
0.01953125,-86.38472000,-79.30960000,-65.95273000,-52.24301000
0.02014160,-77.81136000,-74.52096000,-67.99725000,-48.02703000
0.02075195,-77.06762000,-76.97258000,-66.60304000,-50.85794000
0.02136230,-79.07273000,-81.26875000,-71.84966000,-55.76066000
0.02197266,-76.66769000,-79.22816000,-67.26239000,-55.82272000
0.02258301,-74.83176000,-78.83075000,-62.16608000,-54.39760000
0.02319336,-76.27717000,-81.95999000,-64.02345000,-56.34703000
0.02380371,-86.42197000,-78.93031000,-68.05132000,-68.04467000
0.02441406,-88.99606000,-76.87283000,-84.24229000,-59.04068000
0.02502441,-95.77820000,-79.69111000,-66.77139000,-57.67729000
0.02563477,-79.62510000,-93.99124000,-64.98959000,-60.71270000
0.02624512,-98.82163000,-85.29151000,-64.83312000,-65.31558000
0.02685547,-78.99868000,-81.87618000,-68.40344000,-57.28640000
0.02746582,-77.36835000,-78.66431000,-68.88957000,-53.58612000
0.02807617,-81.36627000,-77.99107000,-68.56357000,-56.97124000
0.02868652,-45.27220000,-41.21756000,-67.18030000,-16.84535000
0.02929688,-26.86359000,-22.84368000,-67.36540000,1.54842800
0.02990723,-20.92333000,-16.90116000,-61.55050000,7.48993900
0.03051758,-24.04487000,-20.01793000,-68.84752000,4.37262500
0.03112793,-37.81166000,-33.77552000,-71.09173000,-9.39238500
0.03173828,-78.18705000,-76.47340000,-65.51537000,-53.97449000
0.03234863,-76.34660000,-75.40988000,-61.16454000,-52.04443000
0.03295898,-82.14220000,-80.95930000,-60.60650000,-56.80841000
0.03356934,-84.69904000,-76.84046000,-66.08050000,-55.45430000
0.03417969,-78.04370000,-87.98695000,-64.00061000,-69.17950000
0.03479004,-77.92223000,-81.29678000,-64.44525000,-60.50680000
0.03540039,-79.18364000,-85.05675000,-74.32130000,-67.14801000
0.03601074,-84.82147000,-100.51390000,-77.08177000,-69.50511000
0.03662109,-82.97983000,-80.21449000,-66.55656000,-58.02383000
0.03723145,-75.65063000,-79.81801000,-62.75586000,-56.55465000
0.03784180,-75.24766000,-84.13341000,-61.84145000,-58.21648000
0.03845215,-81.03093000,-85.94273000,-62.40978000,-63.33733000
0.03906250,-88.63931000,-81.48659000,-65.30206000,-60.77133000
0.03967285,-80.97530000,-79.76630000,-68.89552000,-52.76892000
0.04028320,-84.90520000,-79.01848000,-69.87863000,-49.60283000
0.04089355,-80.66563000,-81.42066000,-61.75530000,-51.93365000
0.04150391,-81.30660000,-82.16331000,-60.07088000,-53.47447000
0.04211426,-85.51810000,-84.43970000,-64.92683000,-55.59119000
0.04272461,-80.60007000,-88.03644000,-70.26398000,-59.27256000
0.04333496,-77.44101000,-83.50067000,-74.17998000,-58.00258000
0.04394531,-77.70718000,-82.44888000,-65.41171000,-57.25998000
0.04455566,-78.46923000,-88.16637000,-68.48344000,-60.62199000
0.04516602,-77.09760000,-89.83344000,-71.02110000,-65.79146000
0.04577637,-76.69017000,-89.75513000,-63.28397000,-60.18331000
0.04638672,-76.26637000,-82.20409000,-62.82837000,-55.15797000
0.04699707,-76.10127000,-80.59982000,-61.28517000,-55.81933000
0.04760742,-78.53738000,-81.32545000,-61.71900000,-59.26808000
0.04821777,-81.04839000,-84.96985000,-73.58369000,-60.82884000
0.04882813,-71.60380000,-69.26764000,-63.28137000,-45.81680000
0.04943848,-55.61169000,-53.57127000,-56.74240000,-30.74176000
0.05004883,-51.96354000,-49.43489000,-55.53767000,-26.76571000
0.05065918,-57.76131000,-54.56803000,-61.77411000,-31.96314000
0.05126953,-78.62914000,-73.59234000,-73.30144000,-49.70412000
0.05187988,-92.29184000,-84.54510000,-66.76609000,-69.48755000
0.05249023,-80.81949000,-100.22520000,-67.02277000,-62.36752000
0.05310059,-76.34160000,-96.87437000,-70.63901000,-60.26824000
0.05371094,-77.82872000,-86.36995000,-69.08526000,-69.17281000
0.05432129,-88.03413000,-82.21083000,-66.57269000,-72.01016000
0.05493164,-109.19340000,-93.67066000,-70.11819000,-75.61063000
0.05554199,-87.46545000,-83.87429000,-66.91056000,-70.86284000
0.05615234,-88.26730000,-79.12665000,-64.80135000,-57.58415000
0.05676270,-80.94832000,-77.72842000,-63.48024000,-53.90092000
0.05737305,-78.47235000,-81.67796000,-60.26439000,-56.87348000
0.05798340,-79.01838000,-86.96814000,-60.65434000,-62.02913000
0.05859375,-76.43204000,-88.67023000,-63.81651000,-63.84401000
0.05920410,-77.12728000,-71.64503000,-65.49815000,-45.47792000
0.05981445,-79.55745000,-64.54676000,-71.10048000,-38.51497000
0.06042480,-77.67075000,-66.43228000,-68.04816000,-40.66498000
0.06103516,-75.15111000,-79.35213000,-65.05422000,-54.54577000
0.06164551,-76.73273000,-92.08565000,-71.60007000,-73.74844000
0.06225586,-75.21021000,-91.95148000,-73.95670000,-67.90241000
0.06286621,-76.67595000,-100.47770000,-64.65154000,-70.60103000
0.06347656,-75.36429000,-93.59203000,-60.93992000,-73.68608000
0.06408691,-82.31706000,-85.35221000,-69.12215000,-67.01879000
0.06469727,-76.81936000,-82.84410000,-65.07213000,-65.36736000
0.06530762,-72.36330000,-84.40643000,-60.21356000,-70.61217000
0.06591797,-76.24205000,-83.40186000,-64.51808000,-71.04613000
0.06652832,-82.13165000,-87.62061000,-77.46474000,-65.85567000
0.06713867,-76.53144000,-87.90813000,-68.81313000,-67.08003000
0.06774902,-77.08462000,-83.58527000,-63.17919000,-64.39378000
0.06835938,-79.05798000,-87.55131000,-65.77607000,-67.78493000
0.06896973,-87.99135000,-88.57404000,-71.96712000,-60.53763000
0.06958008,-79.11069000,-73.49522000,-72.51971000,-47.54229000
0.07019043,-76.53699000,-71.78996000,-73.06870000,-45.99888000
0.07080078,-88.67088000,-79.14132000,-71.43972000,-54.74260000
0.07141113,-74.48386000,-87.18736000,-62.48906000,-68.75153000
0.07202148,-78.93932000,-94.56883000,-64.23053000,-71.13409000
0.07263184,-85.13389000,-99.26273000,-61.48446000,-72.57899000
0.07324219,-80.84581000,-88.43694000,-57.79217000,-75.07140000
0.07385254,-87.96558000,-82.83026000,-59.25293000,-66.06806000
0.07446289,-77.21477000,-82.64526000,-66.85652000,-68.16255000
0.07507324,-80.43346000,-86.84180000,-73.46931000,-71.63684000
0.07568359,-84.93910000,-89.92649000,-75.42791000,-70.43610000
0.07629395,-80.57481000,-90.89442000,-70.64319000,-67.06818000
0.07690430,-79.17197000,-115.20980000,-72.95573000,-69.35474000
0.07751465,-81.70309000,-93.53265000,-68.36156000,-78.24182000
0.07812500,-91.43288000,-94.39346000,-66.83126000,-75.49133000
0.07873535,-82.62009000,-98.78128000,-64.73236000,-75.64457000
0.07934570,-89.46162000,-81.82198000,-65.46203000,-53.55354000
0.07995605,-86.00083000,-74.60172000,-67.27584000,-47.20839000
0.08056641,-82.86922000,-78.08405000,-64.99730000,-51.51201000
0.08117676,-85.45300000,-92.74457000,-61.05280000,-62.14846000
0.08178711,-80.74727000,-91.81564000,-61.80825000,-64.79196000
0.08239746,-79.34053000,-86.78435000,-68.51075000,-63.25144000
0.08300781,-87.69696000,-92.41280000,-70.24304000,-65.49419000
0.08361816,-85.98154000,-91.01974000,-63.81355000,-73.56799000
0.08422852,-80.53697000,-88.63330000,-65.61648000,-63.97391000
0.08483887,-77.71444000,-86.14784000,-67.44976000,-64.09927000
0.08544922,-82.65685000,-87.32922000,-69.91570000,-65.46095000
0.08605957,-82.97758000,-85.36681000,-68.11318000,-76.49445000
0.08666992,-81.71423000,-82.37547000,-69.70933000,-66.32863000
0.08728027,-83.10759000,-86.41144000,-69.63725000,-69.30763000
0.08789063,-77.72318000,-91.32339000,-83.28714000,-61.76274000
0.08850098,-83.96752000,-86.49345000,-69.95951000,-62.31571000
0.08911133,-76.95303000,-85.65553000,-61.08251000,-63.86206000
0.08972168,-71.39703000,-84.50945000,-58.70755000,-54.40175000
