Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-39.62634000,-57.23949000,-29.20693000,-35.55044000
0.00061035,-47.05372000,-65.15878000,-36.98399000,-42.86149000
0.00122070,-62.83051000,-84.89722000,-55.58350000,-53.93675000
0.00183105,-84.21340000,-90.97779000,-63.99170000,-63.47758000
0.00244141,-80.43778000,-90.17738000,-67.85935000,-67.04199000
0.00305176,-90.65779000,-97.79535000,-64.51031000,-70.97083000
0.00366211,-77.84145000,-81.13319000,-61.73672000,-60.01637000
0.00427246,-64.38646000,-79.98036000,-70.49116000,-63.45557000
0.00488281,-55.64061000,-74.98423000,-59.23367000,-55.08209000
0.00549316,-54.97310000,-74.19066000,-56.48503000,-53.51514000
0.00610352,-63.56969000,-77.53436000,-65.50855000,-53.83607000
0.00671387,-77.70249000,-75.94926000,-70.59467000,-51.51226000
0.00732422,-75.28735000,-77.31635000,-63.03242000,-53.46985000
0.00793457,-81.77823000,-79.10938000,-63.98594000,-58.80411000
0.00854492,-82.32560000,-79.90302000,-67.11133000,-57.16885000
0.00915527,-75.05888000,-75.11397000,-63.12420000,-51.03749000
0.00976563,-60.11395000,-71.31161000,-57.63653000,-47.38845000
0.01037598,-55.08918000,-77.92377000,-52.20525000,-53.30637000
0.01098633,-58.68403000,-83.05069000,-55.97439000,-57.53056000
0.01159668,-72.03574000,-86.63773000,-68.98296000,-59.35809000
0.01220703,-103.79330000,-94.68828000,-77.26180000,-76.38551000
0.01281738,-89.11132000,-92.19543000,-70.22101000,-70.52344000
0.01342773,-89.71172000,-82.90005000,-66.87998000,-61.02034000
0.01403809,-84.13026000,-79.20163000,-66.75241000,-54.80413000
0.01464844,-84.59393000,-83.11765000,-67.19817000,-58.49741000
0.01525879,-75.05265000,-96.55526000,-69.13987000,-64.58211000
0.01586914,-74.36702000,-85.69354000,-69.08688000,-60.62970000
0.01647949,-78.47308000,-82.94053000,-70.35411000,-66.76469000
0.01708984,-83.63979000,-78.50661000,-64.24499000,-58.72366000
0.01770020,-86.08227000,-75.17487000,-62.61586000,-51.50640000
0.01831055,-82.12746000,-77.84477000,-68.53207000,-51.67035000
0.01892090,-75.75339000,-77.93833000,-74.54761000,-52.18275000
0.01953125,-72.08306000,-73.40887000,-68.07854000,-50.35244000
0.02014160,-73.23612000,-72.83668000,-63.17855000,-50.21204000
0.02075195,-81.28755000,-82.07857000,-59.14983000,-56.91199000
0.02136230,-76.29163000,-89.78828000,-61.73882000,-60.95179000
0.02197266,-78.06229000,-84.16928000,-73.89072000,-55.83177000
0.02258301,-89.38274000,-79.28571000,-66.57752000,-52.66161000
0.02319336,-83.25242000,-93.39677000,-62.24400000,-59.71500000
0.02380371,-83.32326000,-84.56602000,-70.85277000,-69.11774000
0.02441406,-80.04941000,-96.12875000,-65.96416000,-66.42095000
0.02502441,-83.39127000,-87.77752000,-61.77360000,-66.34549000
0.02563477,-84.81232000,-86.59483000,-64.32536000,-62.07477000
0.02624512,-78.86797000,-79.45856000,-68.63663000,-54.87576000
0.02685547,-95.03762000,-90.95984000,-71.07703000,-66.94785000
0.02746582,-86.60265000,-78.53635000,-79.47656000,-55.52303000
0.02807617,-83.91827000,-88.80658000,-67.10163000,-71.03125000
0.02868652,-45.23316000,-41.29779000,-63.58362000,-16.91982000
0.02929688,-26.86021000,-22.85062000,-70.06103000,1.54857400
0.02990723,-20.90818000,-16.90448000,-64.62397000,7.49811300
0.03051758,-24.01794000,-20.02147000,-63.27803000,4.38341700
0.03112793,-37.79208000,-33.79401000,-67.38278000,-9.38140300
0.03173828,-75.31324000,-77.63641000,-75.75359000,-53.77602000
0.03234863,-76.01892000,-77.50161000,-68.43141000,-54.14565000
0.03295898,-85.39180000,-85.42743000,-66.99021000,-59.34888000
0.03356934,-83.89110000,-81.78443000,-67.42896000,-60.82835000
0.03417969,-88.79948000,-90.30327000,-64.16753000,-72.25253000
0.03479004,-81.27842000,-88.70207000,-77.60324000,-63.09099000
0.03540039,-77.80095000,-82.36057000,-67.32913000,-56.34191000
0.03601074,-77.21756000,-80.05310000,-65.01364000,-56.66316000
0.03662109,-84.77376000,-78.90829000,-67.56920000,-56.61337000
0.03723145,-86.42197000,-78.79498000,-68.05879000,-54.51244000
0.03784180,-82.80978000,-81.94327000,-67.51266000,-56.95087000
0.03845215,-78.80965000,-97.46170000,-77.02409000,-72.90750000
0.03906250,-76.35385000,-86.52267000,-63.74258000,-70.29678000
0.03967285,-76.86111000,-74.03957000,-65.64131000,-52.17141000
0.04028320,-82.06319000,-72.93283000,-74.38329000,-50.65777000
0.04089355,-78.25404000,-81.72995000,-64.42115000,-60.21009000
0.04150391,-79.93468000,-88.43549000,-64.30895000,-62.91344000
0.04211426,-82.11760000,-87.00275000,-67.92427000,-60.23245000
0.04272461,-79.10768000,-89.46468000,-67.82307000,-61.45245000
0.04333496,-81.71295000,-89.67047000,-62.84863000,-59.54039000
0.04394531,-82.04678000,-99.05064000,-62.74931000,-62.58122000
0.04455566,-83.56332000,-91.10711000,-66.39073000,-67.18607000
0.04516602,-83.67738000,-87.88956000,-67.01899000,-79.07686000
0.04577637,-87.14445000,-83.94362000,-68.00822000,-69.45885000
0.04638672,-95.08427000,-85.21516000,-66.67757000,-65.98394000
0.04699707,-88.70059000,-90.23206000,-69.61167000,-63.23882000
0.04760742,-92.47554000,-90.01019000,-68.11945000,-62.61155000
0.04821777,-93.72481000,-90.61395000,-66.26051000,-77.10088000
0.04882813,-69.47257000,-66.16803000,-68.97411000,-45.90921000
0.04943848,-55.77316000,-52.08422000,-59.71866000,-30.58564000
0.05004883,-52.09274000,-48.35564000,-56.90442000,-26.57096000
0.05065918,-57.44591000,-53.38545000,-63.23723000,-31.43510000
0.05126953,-75.37854000,-69.84194000,-64.15038000,-46.84418000
0.05187988,-82.38484000,-85.01715000,-59.55482000,-67.90813000
0.05249023,-79.51817000,-83.94105000,-60.02527000,-68.85294000
0.05310059,-78.49567000,-89.00787000,-62.51552000,-70.46307000
0.05371094,-79.09630000,-93.58818000,-75.08243000,-68.85337000
0.05432129,-81.32621000,-85.28832000,-69.98160000,-63.01867000
0.05493164,-79.97166000,-85.56238000,-73.40302000,-62.17573000
0.05554199,-80.47257000,-93.64738000,-64.39571000,-65.57901000
0.05615234,-86.22250000,-85.93762000,-62.21336000,-62.31905000
0.05676270,-85.06241000,-83.14796000,-66.43428000,-59.19589000
0.05737305,-78.63368000,-85.27960000,-72.07353000,-58.33395000
0.05798340,-76.80170000,-92.29376000,-62.81055000,-62.76382000
0.05859375,-79.36335000,-89.50925000,-62.46696000,-64.16787000
0.05920410,-78.04039000,-69.31786000,-65.71690000,-46.01529000
0.05981445,-78.69128000,-62.02351000,-65.94653000,-38.63052000
0.06042480,-96.89700000,-63.40285000,-67.65432000,-40.18460000
0.06103516,-86.43518000,-72.73531000,-69.47678000,-50.32042000
0.06164551,-79.88661000,-85.54144000,-65.77559000,-64.47523000
0.06225586,-75.58462000,-90.79934000,-67.26723000,-69.96444000
0.06286621,-80.18783000,-89.02457000,-64.36417000,-69.63424000
0.06347656,-81.97905000,-85.10535000,-66.19296000,-67.25995000
0.06408691,-85.99129000,-85.85954000,-71.00552000,-67.59633000
0.06469727,-84.07245000,-88.34930000,-67.23256000,-63.21772000
0.06530762,-83.42681000,-89.84673000,-62.77169000,-64.22540000
0.06591797,-94.83089000,-86.83922000,-67.56232000,-62.67550000
0.06652832,-85.75527000,-92.75894000,-64.52365000,-74.42546000
0.06713867,-85.00058000,-83.90199000,-62.59551000,-62.32639000
0.06774902,-77.38149000,-85.25665000,-65.05376000,-69.70024000
0.06835938,-74.01828000,-92.37497000,-64.98275000,-64.87726000
0.06896973,-76.06127000,-86.66307000,-63.74702000,-57.65063000
0.06958008,-79.61829000,-73.99680000,-63.36756000,-48.50657000
0.07019043,-80.26832000,-71.96770000,-64.71272000,-47.23566000
0.07080078,-82.93655000,-79.53403000,-76.19395000,-55.12215000
0.07141113,-81.13938000,-86.62521000,-65.67809000,-61.51363000
0.07202148,-76.24720000,-84.88623000,-64.70238000,-59.88666000
0.07263184,-75.13901000,-85.40826000,-67.87355000,-59.58949000
0.07324219,-78.54454000,-87.87926000,-69.48083000,-59.70818000
0.07385254,-85.19485000,-99.86684000,-69.65112000,-62.27411000
0.07446289,-83.98048000,-89.23351000,-71.64713000,-65.33981000
0.07507324,-85.86765000,-83.81139000,-73.07376000,-83.65218000
0.07568359,-88.91858000,-82.77475000,-67.53400000,-62.05780000
0.07629395,-92.08470000,-83.47032000,-65.89114000,-62.85851000
0.07690430,-81.10817000,-81.35065000,-61.50953000,-66.03860000
0.07751465,-83.75686000,-87.73289000,-62.47794000,-68.65765000
0.07812500,-83.33226000,-91.53710000,-71.04160000,-61.15936000
0.07873535,-75.93626000,-87.58720000,-68.13332000,-68.54865000
0.07934570,-75.87788000,-75.80702000,-67.76450000,-53.00196000
0.07995605,-92.62279000,-70.39922000,-63.76281000,-46.60770000
0.08056641,-77.24872000,-74.13947000,-67.60399000,-51.03524000
0.08117676,-78.44956000,-90.16326000,-66.05557000,-69.12020000
0.08178711,-81.86693000,-93.26012000,-67.31628000,-61.51209000
0.08239746,-73.87836000,-90.05083000,-64.07915000,-63.49047000
0.08300781,-75.41741000,-94.97957000,-70.50321000,-73.24337000
0.08361816,-86.11203000,-92.73375000,-63.40675000,-66.13364000
0.08422852,-84.92476000,-87.14088000,-62.80932000,-63.76961000
0.08483887,-79.43711000,-88.75392000,-65.61419000,-66.04758000
0.08544922,-80.34962000,-91.62325000,-67.14439000,-66.97137000
0.08605957,-79.41766000,-91.97994000,-65.65732000,-75.43839000
0.08666992,-75.71937000,-85.22442000,-64.17574000,-67.30965000
0.08728027,-74.52059000,-86.47717000,-63.51808000,-66.86369000
0.08789063,-77.85481000,-95.40176000,-63.94447000,-85.69470000
0.08850098,-82.25906000,-85.57622000,-65.30087000,-65.88280000
0.08911133,-74.77998000,-72.77740000,-69.45894000,-57.16214000
0.08972168,-70.02451000,-68.32272000,-66.85905000,-53.92651000
