Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-40.66249000,-75.75893000,-38.11958000,-29.69481000
0.00061035,-48.20933000,-81.82952000,-46.06447000,-38.06979000
0.00122070,-65.71032000,-74.00891000,-69.53196000,-48.00930000
0.00183105,-76.77361000,-73.92552000,-62.38097000,-49.49014000
0.00244141,-84.86823000,-79.01513000,-66.14305000,-53.98700000
0.00305176,-76.35245000,-83.08412000,-71.95871000,-69.37810000
0.00366211,-73.28345000,-82.51195000,-66.40260000,-61.57681000
0.00427246,-75.79942000,-79.77910000,-65.84745000,-55.83652000
0.00488281,-75.65993000,-79.96164000,-69.73711000,-53.28157000
0.00549316,-74.73667000,-82.19863000,-68.35854000,-54.40178000
0.00610352,-76.55107000,-86.19720000,-67.45848000,-60.98158000
0.00671387,-86.44965000,-92.29626000,-67.42722000,-66.07453000
0.00732422,-83.05730000,-88.67081000,-66.71770000,-58.58753000
0.00793457,-79.53888000,-82.22032000,-67.77327000,-56.19371000
0.00854492,-85.95992000,-80.43388000,-71.15228000,-61.64410000
0.00915527,-79.14901000,-82.69743000,-71.18793000,-57.34962000
0.00976563,-86.39408000,-80.26933000,-68.42654000,-55.84921000
0.01037598,-76.74083000,-81.49036000,-72.59261000,-55.82495000
0.01098633,-80.47804000,-102.78030000,-69.59737000,-60.86811000
0.01159668,-82.51995000,-86.21280000,-68.02322000,-57.55942000
0.01220703,-81.35329000,-81.99082000,-70.46687000,-54.27123000
0.01281738,-88.31657000,-79.81002000,-72.05526000,-53.86422000
0.01342773,-89.25970000,-83.36931000,-70.82702000,-60.61640000
0.01403809,-82.09141000,-87.16862000,-71.51759000,-62.92908000
0.01464844,-78.92107000,-82.05862000,-73.25468000,-55.15302000
0.01525879,-76.30560000,-78.28945000,-66.80339000,-53.29572000
0.01586914,-75.95206000,-77.25802000,-66.25115000,-51.52275000
0.01647949,-77.39568000,-79.18416000,-78.10736000,-52.52814000
0.01708984,-76.04944000,-84.43687000,-72.19685000,-56.26740000
0.01770020,-85.16644000,-91.72767000,-70.45161000,-58.06032000
0.01831055,-87.93823000,-84.96523000,-78.65339000,-57.39757000
0.01892090,-85.13814000,-118.76620000,-80.66239000,-67.45906000
0.01953125,-80.33432000,-76.96071000,-75.09415000,-53.72924000
0.02014160,-79.99918000,-72.47094000,-73.86049000,-48.39948000
0.02075195,-77.04472000,-76.97469000,-72.98557000,-51.04429000
0.02136230,-75.10271000,-84.36420000,-76.72899000,-55.31009000
0.02197266,-76.63284000,-98.51260000,-77.13445000,-57.63490000
0.02258301,-80.73917000,-79.96180000,-72.16969000,-54.24667000
0.02319336,-80.37410000,-78.30373000,-67.08076000,-55.38821000
0.02380371,-81.27550000,-78.25123000,-64.42856000,-59.87276000
0.02441406,-83.28883000,-79.39474000,-69.88525000,-62.26692000
0.02502441,-83.66294000,-81.76411000,-72.94054000,-57.60787000
0.02563477,-94.45709000,-82.23340000,-70.21761000,-58.27973000
0.02624512,-80.67812000,-83.17050000,-72.84071000,-58.44731000
0.02685547,-75.87212000,-83.71066000,-74.45625000,-58.66240000
0.02746582,-81.36098000,-77.34416000,-76.76143000,-51.12323000
0.02807617,-83.26535000,-80.95109000,-71.38030000,-60.64983000
0.02868652,-45.22100000,-41.25120000,-67.23858000,-16.88467000
0.02929688,-26.84824000,-22.83904000,-69.89783000,1.55235100
0.02990723,-20.91040000,-16.90058000,-78.21768000,7.49221800
0.03051758,-24.02923000,-20.01575000,-70.39658000,4.37558300
0.03112793,-37.82232000,-33.75404000,-75.95914000,-9.37172000
0.03173828,-82.52975000,-78.04063000,-75.78152000,-54.58248000
0.03234863,-83.11867000,-80.91045000,-79.26768000,-61.93709000
0.03295898,-76.77803000,-77.08974000,-69.96961000,-54.48299000
0.03356934,-80.92569000,-82.89420000,-75.26284000,-75.62466000
0.03417969,-76.32108000,-75.83935000,-73.29945000,-59.24677000
0.03479004,-82.03935000,-79.50782000,-70.60231000,-61.72890000
0.03540039,-93.61648000,-81.14705000,-87.03555000,-65.55568000
0.03601074,-78.92558000,-84.45683000,-75.98389000,-69.32716000
0.03662109,-80.13448000,-78.63383000,-75.62071000,-56.24210000
0.03723145,-90.61366000,-77.66840000,-77.28391000,-53.37155000
0.03784180,-85.12943000,-79.66467000,-73.00854000,-55.37471000
0.03845215,-78.62141000,-89.74517000,-69.75324000,-65.11896000
0.03906250,-79.30659000,-85.29454000,-71.20496000,-60.42760000
0.03967285,-83.86421000,-82.95218000,-78.76769000,-55.16109000
0.04028320,-88.18230000,-79.13143000,-68.63737000,-55.54754000
0.04089355,-85.79825000,-79.34991000,-68.50709000,-56.65715000
0.04150391,-79.23576000,-81.75892000,-71.20274000,-55.85399000
0.04211426,-75.53825000,-83.76276000,-67.57813000,-54.66440000
0.04272461,-74.72952000,-83.68484000,-70.88084000,-58.73958000
0.04333496,-75.72575000,-93.95885000,-72.22809000,-62.63923000
0.04394531,-78.31638000,-83.39512000,-72.05666000,-63.37012000
0.04455566,-82.11689000,-89.93001000,-71.15313000,-67.91205000
0.04516602,-79.26087000,-88.41423000,-75.91264000,-58.36108000
0.04577637,-86.81477000,-81.51117000,-74.83058000,-56.97504000
0.04638672,-81.72413000,-80.62041000,-69.95578000,-57.54253000
0.04699707,-88.59184000,-93.93470000,-67.23407000,-66.52469000
0.04760742,-82.75764000,-80.89674000,-66.37529000,-58.87363000
0.04821777,-77.27054000,-79.67385000,-69.13074000,-57.20742000
0.04882813,-65.61662000,-68.66959000,-74.12175000,-44.42710000
0.04943848,-54.80301000,-53.37484000,-60.81339000,-30.35137000
0.05004883,-52.24977000,-49.43867000,-56.39346000,-26.69501000
0.05065918,-58.83890000,-54.66156000,-57.14617000,-32.06379000
0.05126953,-81.26390000,-71.92487000,-61.21707000,-50.87464000
0.05187988,-83.45544000,-84.36575000,-69.80109000,-61.99279000
0.05249023,-85.22134000,-95.36721000,-74.28271000,-63.62466000
0.05310059,-85.45289000,-90.08495000,-80.42279000,-63.09795000
0.05371094,-79.63120000,-89.80213000,-76.69118000,-60.78806000
0.05432129,-80.65993000,-91.82460000,-67.50537000,-62.71175000
0.05493164,-105.35960000,-80.45694000,-65.87150000,-59.74044000
0.05554199,-81.45661000,-77.81377000,-70.22824000,-59.18579000
0.05615234,-78.81406000,-87.71239000,-67.68415000,-72.37662000
0.05676270,-80.38319000,-82.14450000,-69.82325000,-62.94590000
0.05737305,-79.02993000,-77.13914000,-67.61117000,-58.54741000
0.05798340,-79.81229000,-78.18410000,-65.42485000,-59.25865000
0.05859375,-79.99963000,-82.09663000,-67.44962000,-60.30183000
0.05920410,-82.28504000,-76.16225000,-70.91953000,-52.85297000
0.05981445,-86.83093000,-66.23720000,-65.56236000,-42.07745000
0.06042480,-77.14862000,-68.53482000,-69.58868000,-43.70653000
0.06103516,-77.85998000,-89.72214000,-72.53875000,-59.19999000
0.06164551,-79.59868000,-85.26897000,-69.75360000,-61.57281000
0.06225586,-83.19988000,-84.49919000,-71.45110000,-59.65955000
0.06286621,-113.15890000,-83.95638000,-70.60210000,-64.63727000
0.06347656,-83.90262000,-83.47353000,-67.43941000,-70.60811000
0.06408691,-77.18916000,-81.93806000,-69.72752000,-59.70300000
0.06469727,-74.37492000,-85.85747000,-71.90424000,-58.25379000
0.06530762,-76.77080000,-87.78247000,-67.53417000,-59.67908000
0.06591797,-85.13943000,-92.24693000,-86.04211000,-68.03537000
0.06652832,-85.47443000,-87.21381000,-65.35405000,-69.71843000
0.06713867,-80.25670000,-85.45933000,-64.29639000,-61.73942000
0.06774902,-82.73433000,-88.23164000,-67.30312000,-61.94807000
0.06835938,-95.09037000,-91.53612000,-71.85756000,-70.39497000
0.06896973,-86.31915000,-103.02760000,-87.20732000,-68.27844000
0.06958008,-82.65016000,-78.15161000,-76.57286000,-53.36483000
0.07019043,-80.53130000,-76.14570000,-76.42339000,-50.19337000
0.07080078,-85.00293000,-91.34788000,-79.83778000,-55.54871000
0.07141113,-90.23162000,-85.25604000,-88.48326000,-60.56520000
0.07202148,-82.46490000,-90.49817000,-76.48268000,-64.41205000
0.07263184,-75.34819000,-91.10718000,-77.17593000,-61.34609000
0.07324219,-75.16811000,-84.94999000,-72.42163000,-60.11624000
0.07385254,-82.36846000,-86.03629000,-68.04475000,-67.54428000
0.07446289,-92.99966000,-94.70623000,-72.26958000,-66.50151000
0.07507324,-87.43990000,-82.06578000,-73.79721000,-66.48807000
0.07568359,-82.73041000,-82.32390000,-64.45140000,-73.13872000
0.07629395,-76.65234000,-86.61461000,-63.25148000,-74.20530000
0.07690430,-77.88466000,-90.47310000,-69.80232000,-72.29018000
0.07751465,-81.17158000,-85.18803000,-66.87390000,-65.66467000
0.07812500,-75.73708000,-81.90525000,-65.93562000,-64.31915000
0.07873535,-78.32008000,-91.90789000,-74.38605000,-79.93186000
0.07934570,-80.30205000,-77.71992000,-75.66254000,-52.83184000
0.07995605,-81.19060000,-73.52896000,-67.82774000,-46.96885000
0.08056641,-90.95977000,-79.68666000,-70.38335000,-50.89105000
0.08117676,-83.54799000,-90.59673000,-74.66077000,-77.38947000
0.08178711,-80.56880000,-88.49815000,-68.19273000,-66.33064000
0.08239746,-85.09280000,-95.32120000,-73.41996000,-69.32002000
0.08300781,-84.07144000,-100.41420000,-76.37738000,-69.67252000
0.08361816,-79.62717000,-86.27941000,-71.03878000,-67.39410000
0.08422852,-82.56030000,-83.69122000,-71.74877000,-64.62962000
0.08483887,-86.81062000,-89.16604000,-69.35331000,-63.73272000
0.08544922,-79.00653000,-95.20199000,-67.24374000,-64.02793000
0.08605957,-77.69418000,-84.94854000,-73.54840000,-66.12939000
0.08666992,-80.33440000,-82.42546000,-83.53133000,-63.69317000
0.08728027,-86.72868000,-85.31400000,-68.46895000,-60.32067000
0.08789063,-84.93669000,-90.71416000,-68.53648000,-62.81889000
0.08850098,-77.13152000,-86.09190000,-85.38716000,-73.01624000
0.08911133,-81.16458000,-75.64347000,-70.63458000,-68.15727000
0.08972168,-83.80855000,-71.69231000,-71.49651000,-57.11311000
