Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-41.37366000,-62.83341000,-35.89884000,-33.55198000
0.00061035,-48.92245000,-69.06762000,-43.60456000,-40.78426000
0.00122070,-65.73839000,-73.26490000,-61.16815000,-50.41660000
0.00183105,-84.79668000,-75.10518000,-78.26936000,-58.34110000
0.00244141,-82.28036000,-74.42445000,-71.37660000,-54.45617000
0.00305176,-78.71103000,-73.85036000,-67.53436000,-52.41590000
0.00366211,-85.62402000,-78.88016000,-63.96236000,-56.41037000
0.00427246,-79.21889000,-80.48094000,-63.93497000,-64.90938000
0.00488281,-76.17468000,-76.48863000,-67.97937000,-55.74074000
0.00549316,-82.23251000,-80.03012000,-71.62215000,-56.58547000
0.00610352,-91.78966000,-84.53899000,-68.96877000,-56.45609000
0.00671387,-87.22711000,-86.43048000,-72.23044000,-60.69243000
0.00732422,-80.24059000,-78.41918000,-63.40326000,-59.00982000
0.00793457,-80.02522000,-76.50349000,-67.47668000,-59.31050000
0.00854492,-75.91956000,-77.68510000,-69.50159000,-61.42046000
0.00915527,-77.03416000,-82.66418000,-71.04211000,-61.04482000
0.00976563,-83.96635000,-85.91789000,-66.28067000,-53.59107000
0.01037598,-75.36674000,-77.39192000,-65.12219000,-48.92833000
0.01098633,-73.14807000,-74.38274000,-65.83385000,-47.99657000
0.01159668,-83.53650000,-76.43795000,-66.38280000,-51.22215000
0.01220703,-79.01145000,-81.64906000,-72.24563000,-57.86185000
0.01281738,-82.39208000,-84.04623000,-67.98173000,-65.44456000
0.01342773,-79.59846000,-84.58226000,-66.68561000,-68.56210000
0.01403809,-75.78501000,-93.37874000,-73.24149000,-66.73604000
0.01464844,-75.49645000,-83.55077000,-79.29340000,-65.39709000
0.01525879,-76.74038000,-81.66074000,-81.06449000,-60.86904000
0.01586914,-80.37775000,-80.36449000,-79.90670000,-59.34207000
0.01647949,-91.94139000,-84.97028000,-75.47900000,-62.26366000
0.01708984,-82.29408000,-83.57735000,-77.28941000,-58.94432000
0.01770020,-76.88851000,-84.22303000,-72.10842000,-59.02831000
0.01831055,-76.90581000,-97.31905000,-66.80899000,-73.74641000
0.01892090,-80.61077000,-83.37778000,-63.16866000,-62.74403000
0.01953125,-84.82632000,-78.38454000,-64.11898000,-60.05499000
0.02014160,-85.20196000,-78.83965000,-67.69167000,-54.90669000
0.02075195,-85.21028000,-82.72583000,-66.88625000,-54.56791000
0.02136230,-78.58075000,-76.38747000,-70.50633000,-51.94119000
0.02197266,-75.95338000,-74.72832000,-75.10366000,-50.55688000
0.02258301,-76.09954000,-77.74940000,-65.06952000,-51.94838000
0.02319336,-76.76958000,-83.38131000,-62.71981000,-54.42669000
0.02380371,-76.70600000,-89.65252000,-73.92726000,-59.70523000
0.02441406,-76.60330000,-83.82671000,-67.60792000,-58.74170000
0.02502441,-80.54195000,-82.52274000,-64.30182000,-58.43561000
0.02563477,-90.52116000,-80.18974000,-65.07220000,-53.07117000
0.02624512,-80.76202000,-89.78691000,-67.04490000,-61.98325000
0.02685547,-77.61473000,-97.16076000,-66.33221000,-62.33987000
0.02746582,-77.08137000,-76.99126000,-68.46473000,-51.58077000
0.02807617,-78.81511000,-85.90825000,-68.34325000,-55.68270000
0.02868652,-45.19196000,-41.23512000,-68.09150000,-16.85326000
0.02929688,-26.83128000,-22.83075000,-67.38310000,1.56066400
0.02990723,-20.89335000,-16.89394000,-62.11233000,7.49961000
0.03051758,-24.01042000,-20.00619000,-64.66243000,4.38672700
0.03112793,-37.74645000,-33.72461000,-67.76145000,-9.34184500
0.03173828,-76.90352000,-76.51300000,-69.42819000,-52.35350000
0.03234863,-78.96420000,-86.84872000,-79.41797000,-58.82743000
0.03295898,-73.59958000,-78.37344000,-69.83987000,-55.98166000
0.03356934,-79.33710000,-97.64505000,-75.09736000,-73.21062000
0.03417969,-78.97341000,-82.59640000,-65.52576000,-57.51749000
0.03479004,-79.02214000,-88.37556000,-61.53497000,-63.38578000
0.03540039,-88.38238000,-88.71558000,-62.63924000,-64.56611000
0.03601074,-93.46458000,-86.24706000,-68.22443000,-63.00102000
0.03662109,-82.47794000,-80.37139000,-72.46210000,-59.61078000
0.03723145,-78.78896000,-87.64754000,-72.24751000,-68.19771000
0.03784180,-79.51558000,-85.96152000,-76.05939000,-85.88330000
0.03845215,-90.43410000,-83.40862000,-82.62720000,-68.00847000
0.03906250,-87.15407000,-86.90854000,-77.75734000,-59.82368000
0.03967285,-87.94472000,-77.06233000,-72.47386000,-52.00961000
0.04028320,-83.19077000,-78.89162000,-78.83363000,-53.52160000
0.04089355,-79.17981000,-97.01638000,-69.63190000,-64.71260000
0.04150391,-83.06110000,-88.36087000,-66.07495000,-66.02052000
0.04211426,-81.51604000,-87.80449000,-65.92077000,-60.54968000
0.04272461,-85.68660000,-95.95483000,-66.39391000,-64.38716000
0.04333496,-89.34281000,-86.05646000,-68.65869000,-64.67339000
0.04394531,-82.67062000,-85.06517000,-73.65391000,-62.28383000
0.04455566,-77.29010000,-93.91391000,-78.91451000,-63.80617000
0.04516602,-75.55450000,-102.11110000,-73.05101000,-67.83325000
0.04577637,-79.53728000,-96.27924000,-65.15023000,-65.23517000
0.04638672,-83.82371000,-87.11961000,-65.26811000,-66.53970000
0.04699707,-81.38199000,-82.21726000,-67.89686000,-60.46999000
0.04760742,-90.04159000,-80.44362000,-75.54926000,-59.13681000
0.04821777,-86.26807000,-85.04756000,-72.74786000,-61.58304000
0.04882813,-68.48367000,-69.97675000,-70.99532000,-46.66978000
0.04943848,-55.06429000,-53.63200000,-62.37928000,-30.95949000
0.05004883,-52.07992000,-49.49469000,-61.95044000,-26.95003000
0.05065918,-58.89660000,-54.52859000,-74.84341000,-32.14249000
0.05126953,-85.59411000,-71.03507000,-75.10561000,-50.07243000
0.05187988,-80.45426000,-88.38470000,-72.44979000,-66.50162000
0.05249023,-80.34812000,-86.81577000,-63.22702000,-72.72034000
0.05310059,-78.18192000,-83.73241000,-63.81434000,-70.74171000
0.05371094,-79.40520000,-84.90019000,-73.96172000,-63.77929000
0.05432129,-76.71992000,-84.79021000,-69.94698000,-62.54050000
0.05493164,-74.14518000,-80.78871000,-71.83257000,-60.60009000
0.05554199,-77.77200000,-79.53078000,-70.61864000,-57.87079000
0.05615234,-86.25650000,-84.60710000,-63.63869000,-62.82260000
0.05676270,-78.11032000,-97.87799000,-62.63494000,-71.60400000
0.05737305,-79.10365000,-96.87904000,-71.65330000,-71.85949000
0.05798340,-80.00137000,-87.18734000,-71.49116000,-64.92505000
0.05859375,-84.31721000,-87.62215000,-77.15582000,-64.18356000
0.05920410,-86.39470000,-72.28461000,-78.45878000,-47.28469000
0.05981445,-79.53378000,-64.85751000,-72.24046000,-40.14923000
0.06042480,-77.54222000,-66.61378000,-66.17104000,-41.74832000
0.06103516,-77.78005000,-79.25346000,-65.33734000,-53.31919000
0.06164551,-80.86092000,-83.75055000,-83.51819000,-63.47805000
0.06225586,-86.76904000,-84.23773000,-70.70570000,-64.49171000
0.06286621,-77.95170000,-87.81264000,-78.10265000,-71.52854000
0.06347656,-79.60751000,-85.61607000,-70.21131000,-72.82647000
0.06408691,-81.23417000,-84.93102000,-71.10091000,-79.19894000
0.06469727,-76.50929000,-85.29852000,-70.89834000,-72.22108000
0.06530762,-83.38808000,-86.05968000,-73.62946000,-66.49397000
0.06591797,-88.90578000,-87.20155000,-84.03657000,-75.01347000
0.06652832,-87.96043000,-85.40429000,-79.28967000,-83.29498000
0.06713867,-87.38086000,-82.91763000,-83.18567000,-72.82334000
0.06774902,-90.50726000,-82.94452000,-69.23632000,-64.39342000
0.06835938,-97.06155000,-83.43242000,-66.30473000,-66.84184000
0.06896973,-90.83112000,-86.63573000,-69.09254000,-61.94582000
0.06958008,-82.68966000,-73.42267000,-69.81609000,-48.54903000
0.07019043,-83.66261000,-73.01851000,-66.86115000,-47.35659000
0.07080078,-97.57387000,-88.23037000,-68.19065000,-57.12553000
0.07141113,-93.41887000,-87.82605000,-78.52982000,-64.76201000
0.07202148,-84.91621000,-101.03040000,-67.86597000,-69.70052000
0.07263184,-84.96375000,-117.27570000,-73.48280000,-65.56380000
0.07324219,-83.26270000,-101.87740000,-73.21714000,-63.59901000
0.07385254,-77.14008000,-89.18596000,-68.39788000,-64.07210000
0.07446289,-76.25655000,-82.75929000,-67.61690000,-63.29858000
0.07507324,-81.00479000,-81.81177000,-65.60217000,-66.48604000
0.07568359,-97.46494000,-83.73061000,-64.14023000,-68.94798000
0.07629395,-78.79971000,-84.96185000,-64.61712000,-67.33751000
0.07690430,-76.91475000,-83.50018000,-71.53010000,-68.74480000
0.07751465,-92.13126000,-88.48087000,-71.09252000,-71.21071000
0.07812500,-87.73518000,-94.81080000,-72.18325000,-77.37120000
0.07873535,-93.16858000,-91.54451000,-70.14918000,-59.81986000
0.07934570,-84.63739000,-77.39705000,-68.66260000,-48.53032000
0.07995605,-83.88882000,-72.06212000,-73.28072000,-44.62115000
0.08056641,-92.97657000,-75.81197000,-85.80984000,-48.44643000
0.08117676,-83.79361000,-86.01889000,-70.63617000,-63.63979000
0.08178711,-84.94095000,-82.95808000,-66.74059000,-62.08107000
0.08239746,-84.75653000,-84.32167000,-67.37971000,-60.11279000
0.08300781,-83.10746000,-86.83469000,-74.07815000,-60.29426000
0.08361816,-87.19426000,-88.96613000,-74.41789000,-63.80490000
0.08422852,-82.87703000,-83.01933000,-74.19426000,-71.52905000
0.08483887,-80.90378000,-78.57765000,-75.65661000,-72.06021000
0.08544922,-84.70784000,-83.85051000,-72.26854000,-71.24963000
0.08605957,-80.36118000,-83.54286000,-71.77831000,-66.48668000
0.08666992,-78.85719000,-80.18315000,-72.16405000,-70.02517000
0.08728027,-85.98778000,-80.49719000,-77.91362000,-66.21041000
0.08789063,-83.50190000,-82.22683000,-67.33010000,-63.50765000
0.08850098,-89.05391000,-85.37671000,-64.56210000,-69.70611000
0.08911133,-74.01602000,-71.21544000,-64.69445000,-71.74101000
0.08972168,-69.16904000,-64.63718000,-67.10075000,-58.43932000
