Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-42.75130000,-27.38851000,17.66535000,-3.90163700
0.00000763,-50.22403000,-34.86381000,10.14919000,-11.38068000
0.00001526,-65.38839000,-50.43760000,-5.75937500,-26.99839000
0.00002289,-83.00327000,-78.44134000,-59.59308000,-58.61432000
0.00003052,-92.30226000,-84.43414000,-62.13555000,-84.36072000
0.00003815,-85.30353000,-89.74371000,-65.78656000,-61.01653000
0.00004578,-82.62359000,-84.41097000,-64.03299000,-59.73206000
0.00005341,-83.45177000,-81.03468000,-66.32149000,-56.80876000
0.00006104,-86.49440000,-78.41026000,-71.74158000,-55.46446000
0.00006866,-96.88100000,-79.49203000,-69.66100000,-57.27781000
0.00007629,-92.16333000,-85.17868000,-69.18679000,-66.29304000
0.00008392,-91.69431000,-98.94092000,-68.91251000,-70.09921000
0.00009155,-95.53463000,-84.61681000,-69.55664000,-58.65170000
0.00009918,-92.84525000,-80.18770000,-69.55502000,-57.97249000
0.00010681,-92.64882000,-86.28760000,-74.03764000,-71.91191000
0.00011444,-99.97353000,-88.45826000,-78.27574000,-65.65276000
0.00012207,-90.94669000,-84.44671000,-75.81300000,-66.07608000
0.00012970,-93.54873000,-84.89242000,-71.14852000,-67.51588000
0.00013733,-97.36844000,-81.25393000,-68.87681000,-57.82819000
0.00014496,-92.70732000,-81.29487000,-68.33169000,-55.69099000
0.00015259,-92.27746000,-93.01910000,-73.30394000,-59.77413000
0.00016022,-89.86866000,-103.85700000,-76.73736000,-62.56797000
0.00016785,-87.41591000,-93.14111000,-73.01215000,-61.70437000
0.00017548,-88.79100000,-82.64006000,-73.27608000,-62.35908000
0.00018311,-91.05607000,-86.98917000,-72.83258000,-66.72655000
0.00019073,-85.80556000,-87.95852000,-80.78510000,-72.92839000
0.00019836,-93.84269000,-93.22545000,-87.45955000,-75.43168000
0.00020599,-82.72063000,-89.65089000,-81.07195000,-61.89578000
0.00021362,-85.18304000,-94.52861000,-79.45026000,-61.42273000
0.00022125,-91.79760000,-97.87508000,-75.04859000,-69.61662000
0.00022888,-89.36662000,-79.15674000,-78.14443000,-62.38381000
0.00023651,-73.11050000,-72.46255000,-73.14929000,-66.70362000
0.00024414,-68.14452000,-74.19231000,-66.69702000,-74.99284000
0.00025177,-69.11261000,-85.62576000,-67.87478000,-65.60343000
0.00025940,-76.08277000,-105.79400000,-76.01265000,-65.10295000
0.00026703,-106.23300000,-86.74331000,-79.56200000,-68.61184000
0.00027466,-84.81900000,-79.67999000,-74.31065000,-66.97817000
0.00028229,-88.56705000,-82.45047000,-72.93034000,-63.92892000
0.00028992,-96.40670000,-89.64586000,-72.97280000,-65.34897000
0.00029755,-91.19172000,-97.48439000,-77.75256000,-65.79026000
0.00030518,-86.77521000,-89.18999000,-92.58116000,-64.13270000
0.00031281,-86.26237000,-85.34217000,-73.46276000,-63.58115000
0.00032043,-90.51339000,-86.82985000,-73.41418000,-63.37811000
0.00032806,-94.44638000,-89.31348000,-89.95755000,-65.40907000
0.00033569,-102.37290000,-89.93038000,-79.86922000,-67.52196000
0.00034332,-90.20313000,-100.62880000,-79.70222000,-70.24840000
0.00035095,-92.14362000,-103.00120000,-75.56113000,-69.98625000
0.00035858,-90.87195000,-107.98340000,-75.53757000,-81.40484000
0.00036621,-90.67410000,-100.43930000,-77.42002000,-66.53127000
0.00037384,-95.10738000,-98.05932000,-76.39934000,-69.98713000
0.00038147,-93.48545000,-96.15164000,-81.20888000,-71.57106000
0.00038910,-107.47510000,-90.91544000,-89.29050000,-64.46912000
0.00039673,-95.55513000,-89.95861000,-76.45270000,-64.51865000
0.00040436,-98.33908000,-97.86961000,-73.93291000,-69.79553000
0.00041199,-99.21335000,-92.33417000,-76.61510000,-62.78524000
0.00041962,-102.26200000,-89.17317000,-94.63043000,-62.02953000
0.00042725,-91.44550000,-90.54189000,-75.50486000,-67.87511000
0.00043488,-93.15057000,-97.53051000,-74.57732000,-73.55888000
0.00044250,-92.81628000,-94.70727000,-79.82166000,-75.07257000
0.00045013,-100.04350000,-93.90823000,-75.49829000,-74.00476000
0.00045776,-96.00867000,-92.10248000,-76.33808000,-71.96069000
0.00046539,-99.75703000,-91.61919000,-80.27045000,-66.56475000
0.00047302,-99.26543000,-94.38947000,-83.59059000,-69.64955000
0.00048065,-100.84430000,-94.42039000,-82.17747000,-72.76591000
0.00048828,-98.13441000,-99.78940000,-78.60878000,-82.68169000
0.00049591,-99.23459000,-97.24061000,-78.37986000,-79.24242000
0.00050354,-99.83049000,-95.98082000,-86.30029000,-68.54716000
0.00051117,-100.06250000,-89.33602000,-82.62538000,-64.58813000
0.00051880,-101.15290000,-86.66336000,-79.94589000,-63.98627000
0.00052643,-105.02590000,-87.54691000,-76.47449000,-63.87162000
0.00053406,-100.89860000,-89.56940000,-78.99543000,-65.65634000
0.00054169,-97.45259000,-85.96535000,-75.71420000,-64.34158000
0.00054932,-93.80347000,-85.11109000,-77.26211000,-63.38339000
0.00055695,-89.47740000,-90.34731000,-84.41293000,-67.43368000
0.00056458,-90.18753000,-93.63242000,-80.30585000,-65.38730000
0.00057220,-94.84818000,-88.68644000,-77.63478000,-64.26215000
0.00057983,-94.34338000,-98.75343000,-74.40714000,-69.30209000
0.00058746,-96.19869000,-85.90805000,-77.53905000,-62.99135000
0.00059509,-95.78676000,-84.66503000,-83.94681000,-62.51313000
0.00060272,-99.63728000,-96.58922000,-92.16850000,-72.05587000
0.00061035,-105.10950000,-93.61935000,-84.32117000,-68.82439000
0.00061798,-100.64440000,-94.98231000,-84.46822000,-68.58975000
0.00062561,-107.30730000,-95.83273000,-79.34134000,-73.03737000
0.00063324,-95.69393000,-94.19395000,-77.30318000,-70.17178000
0.00064087,-99.73751000,-98.50589000,-81.71314000,-69.66890000
0.00064850,-101.97360000,-98.66022000,-109.24780000,-68.99474000
0.00065613,-95.39040000,-94.10846000,-84.22755000,-65.42322000
0.00066376,-93.77486000,-89.33231000,-77.53619000,-63.24100000
0.00067139,-105.62240000,-87.91619000,-78.10250000,-62.41127000
0.00067902,-90.19946000,-90.50304000,-82.67171000,-65.89375000
0.00068665,-90.13947000,-101.06230000,-87.49188000,-82.00841000
0.00069427,-97.31182000,-97.81747000,-92.13868000,-73.42120000
0.00070190,-93.38566000,-90.72717000,-85.79866000,-65.18535000
0.00070953,-89.59978000,-92.81403000,-77.21843000,-67.82306000
0.00071716,-92.38610000,-94.50886000,-80.21453000,-74.57801000
0.00072479,-95.14779000,-95.91678000,-95.30679000,-72.30467000
0.00073242,-92.17612000,-96.92354000,-79.08430000,-71.25434000
0.00074005,-93.94400000,-101.05080000,-77.08772000,-70.37116000
0.00074768,-97.54147000,-110.50250000,-81.13434000,-69.91028000
0.00075531,-96.41425000,-91.96329000,-90.15132000,-65.11523000
0.00076294,-94.04138000,-87.72231000,-79.31741000,-64.79735000
0.00077057,-99.16022000,-88.14223000,-85.05331000,-65.74261000
0.00077820,-100.74000000,-97.65285000,-92.24237000,-70.95454000
0.00078583,-86.98947000,-93.14645000,-82.76040000,-84.77725000
0.00079346,-80.57290000,-89.58545000,-79.78545000,-75.30652000
0.00080109,-81.53682000,-94.47707000,-76.99348000,-80.34752000
0.00080872,-92.52995000,-105.10620000,-76.31731000,-95.05566000
0.00081635,-94.71532000,-101.34880000,-78.85847000,-81.51779000
0.00082397,-89.12566000,-98.09009000,-84.53587000,-72.29817000
0.00083160,-88.28339000,-92.10351000,-87.32663000,-67.53168000
0.00083923,-89.00475000,-89.79858000,-93.81964000,-65.67453000
0.00084686,-89.96782000,-88.24556000,-90.61636000,-63.00205000
0.00085449,-91.16777000,-88.41697000,-86.98601000,-62.59190000
0.00086212,-92.46806000,-92.86076000,-80.08888000,-68.44733000
0.00086975,-94.27665000,-90.84207000,-78.83745000,-71.70793000
0.00087738,-94.69426000,-91.83154000,-77.39277000,-75.73650000
0.00088501,-95.94222000,-97.29270000,-76.01855000,-78.26606000
0.00089264,-101.17380000,-99.60671000,-82.21063000,-72.26102000
0.00090027,-106.46080000,-101.09700000,-109.43270000,-74.26432000
0.00090790,-109.33670000,-104.42740000,-93.57449000,-84.56374000
0.00091553,-95.46828000,-116.93870000,-80.64888000,-87.91901000
0.00092316,-96.12487000,-105.60370000,-80.80260000,-82.96077000
0.00093079,-94.07277000,-97.99716000,-85.66641000,-82.42355000
0.00093842,-94.30962000,-89.31004000,-75.86228000,-67.28008000
0.00094604,-95.34000000,-87.61475000,-78.17815000,-64.71429000
0.00095367,-103.25670000,-91.26771000,-82.11735000,-68.70564000
0.00096130,-92.63934000,-98.33533000,-78.67683000,-79.06207000
0.00096893,-89.47930000,-91.53388000,-89.76979000,-68.53671000
0.00097656,-91.80946000,-86.36155000,-80.79182000,-63.11844000
0.00098419,-115.35560000,-86.74674000,-78.56635000,-64.42110000
0.00099182,-105.19170000,-93.43542000,-81.84467000,-70.56103000
0.00099945,-103.06770000,-98.21271000,-82.69344000,-81.06787000
0.00100708,-99.81461000,-92.79687000,-78.69404000,-72.33344000
0.00101471,-94.46309000,-90.61898000,-76.87782000,-70.94446000
0.00102234,-95.31943000,-93.19490000,-80.02325000,-75.58688000
0.00102997,-98.31717000,-99.62483000,-85.01655000,-81.36006000
0.00103760,-100.98710000,-97.68410000,-85.06028000,-76.47877000
0.00104523,-91.08583000,-93.66939000,-94.69370000,-72.99837000
0.00105286,-95.45927000,-96.10760000,-78.11175000,-74.30604000
0.00106049,-116.98940000,-93.82954000,-76.55581000,-68.32230000
0.00106812,-101.33240000,-92.47115000,-74.76039000,-70.39977000
0.00107574,-111.01030000,-96.62074000,-74.22990000,-88.59146000
0.00108337,-93.96806000,-93.31979000,-79.71292000,-79.81012000
0.00109100,-91.05569000,-95.11180000,-88.55063000,-80.62517000
0.00109863,-93.33721000,-99.62113000,-79.96476000,-74.40418000
0.00110626,-96.96801000,-96.41809000,-80.50561000,-71.40085000
0.00111389,-98.15690000,-97.21015000,-80.49805000,-76.66525000
0.00112152,-97.16752000,-102.84170000,-80.43082000,-77.88290000
