Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-40.54675000,-27.37049000,17.73134000,-1.86229200
0.00061035,-47.90760000,-34.87658000,10.21517000,-9.36599500
0.00122070,-62.22138000,-51.07315000,-5.70053100,-25.48495000
0.00183105,-77.34752000,-73.27129000,-73.99197000,-48.65403000
0.00244141,-79.26003000,-76.97786000,-67.92458000,-51.66448000
0.00305176,-87.24597000,-86.23554000,-72.29485000,-61.23966000
0.00366211,-86.48918000,-83.10661000,-71.06326000,-57.45812000
0.00427246,-84.74097000,-80.11798000,-66.64967000,-54.09344000
0.00488281,-84.72423000,-81.04872000,-71.27001000,-56.44840000
0.00549316,-89.46005000,-87.28814000,-78.37851000,-65.19422000
0.00610352,-90.52621000,-82.58968000,-69.62420000,-66.24760000
0.00671387,-116.48470000,-77.61604000,-70.45528000,-55.30420000
0.00732422,-87.58981000,-78.12431000,-96.46278000,-55.87052000
0.00793457,-82.15267000,-84.67525000,-74.98137000,-64.19630000
0.00854492,-83.14522000,-88.82880000,-71.21449000,-63.09595000
0.00915527,-114.12100000,-87.52498000,-70.35423000,-61.46311000
0.00976563,-89.44226000,-84.80893000,-73.02976000,-58.67751000
0.01037598,-88.42395000,-79.70077000,-79.30398000,-53.87533000
0.01098633,-94.32672000,-75.26727000,-81.37382000,-51.46378000
0.01159668,-93.26866000,-77.59702000,-80.15152000,-54.57014000
0.01220703,-89.73114000,-86.10061000,-74.80798000,-76.88467000
0.01281738,-85.55228000,-81.78902000,-74.20197000,-60.15751000
0.01342773,-85.71887000,-82.00462000,-72.67951000,-60.20473000
0.01403809,-83.07462000,-80.53865000,-71.95191000,-55.94233000
0.01464844,-87.17353000,-81.03833000,-71.66991000,-56.97121000
0.01525879,-85.09444000,-80.47347000,-72.30083000,-57.59568000
0.01586914,-83.86817000,-82.50163000,-72.70792000,-59.99985000
0.01647949,-86.02296000,-86.23540000,-70.23658000,-61.16209000
0.01708984,-85.95921000,-98.29836000,-70.65320000,-68.59467000
0.01770020,-80.83024000,-94.23016000,-72.35080000,-70.59051000
0.01831055,-81.64642000,-84.70140000,-73.50291000,-65.92706000
0.01892090,-83.51528000,-79.81461000,-74.38100000,-59.04652000
0.01953125,-87.00182000,-86.91042000,-73.46030000,-65.46053000
0.02014160,-88.03783000,-90.59709000,-74.14665000,-69.91501000
0.02075195,-85.80414000,-84.70437000,-73.29742000,-59.58742000
0.02136230,-85.17337000,-80.18578000,-78.86158000,-55.18217000
0.02197266,-84.44160000,-77.00240000,-79.33812000,-52.64935000
0.02258301,-93.43705000,-75.14200000,-74.78118000,-50.87079000
0.02319336,-89.72923000,-80.92625000,-77.89375000,-57.28747000
0.02380371,-88.87376000,-86.59248000,-86.62429000,-67.52778000
0.02441406,-88.20289000,-93.30217000,-81.97913000,-64.87678000
0.02502441,-90.88904000,-83.12260000,-81.63152000,-60.67007000
0.02563477,-88.31687000,-78.02937000,-79.58559000,-56.56151000
0.02624512,-91.75449000,-80.73485000,-78.82054000,-55.26704000
0.02685547,-97.81094000,-80.47780000,-80.42190000,-56.20633000
0.02746582,-87.77798000,-78.43646000,-81.08136000,-55.58303000
0.02807617,-88.47732000,-76.98338000,-81.48968000,-52.96541000
0.02868652,-65.55280000,-41.33894000,-84.06137000,-17.34116000
0.02929688,-46.75693000,-22.92892000,-73.50772000,1.04385200
0.02990723,-40.81011000,-16.98638000,-67.27538000,6.98666100
0.03051758,-43.94155000,-20.10438000,-70.80223000,3.87036500
0.03112793,-57.57351000,-33.86576000,-75.57529000,-9.88481900
0.03173828,-82.20680000,-75.86095000,-83.71028000,-52.38376000
0.03234863,-82.81363000,-75.39838000,-79.08157000,-52.30569000
0.03295898,-89.72122000,-85.64006000,-73.78371000,-68.25948000
0.03356934,-92.43253000,-84.77538000,-75.35050000,-63.37294000
0.03417969,-91.69847000,-83.21197000,-85.61198000,-59.32570000
0.03479004,-86.79401000,-84.36870000,-80.93715000,-63.05187000
0.03540039,-86.16850000,-90.07487000,-79.12194000,-71.87486000
0.03601074,-87.69250000,-87.87373000,-97.00757000,-64.30630000
0.03662109,-87.18846000,-83.70912000,-80.76299000,-64.02175000
0.03723145,-94.92005000,-84.59022000,-81.25333000,-62.06864000
0.03784180,-90.81703000,-84.45599000,-91.46780000,-60.22808000
0.03845215,-86.22956000,-83.20190000,-79.97365000,-58.50929000
0.03906250,-89.88961000,-96.86398000,-82.96695000,-62.09462000
0.03967285,-98.54832000,-83.39443000,-75.68447000,-60.66835000
0.04028320,-93.27778000,-82.08576000,-72.85219000,-60.43645000
0.04089355,-97.61879000,-83.20338000,-71.15693000,-58.90318000
0.04150391,-102.22560000,-86.64058000,-83.05802000,-61.91982000
0.04211426,-99.92858000,-89.72377000,-70.74062000,-66.67208000
0.04272461,-95.85623000,-85.87660000,-70.47662000,-60.54448000
0.04333496,-97.05035000,-84.21513000,-74.67121000,-60.60057000
0.04394531,-89.01445000,-82.87174000,-71.66112000,-60.30037000
0.04455566,-83.87729000,-82.68185000,-69.01125000,-59.16954000
0.04516602,-84.59491000,-92.51917000,-71.64472000,-65.12999000
0.04577637,-89.11784000,-80.92101000,-78.78779000,-58.78449000
0.04638672,-87.80029000,-81.87881000,-88.86705000,-58.36918000
0.04699707,-85.49957000,-84.14815000,-74.39510000,-61.83598000
0.04760742,-85.39024000,-83.28268000,-72.74561000,-63.05097000
0.04821777,-86.94293000,-87.54750000,-82.31410000,-65.47599000
0.04882813,-75.81340000,-66.17543000,-81.05473000,-43.55423000
0.04943848,-62.23872000,-50.90429000,-75.76424000,-28.44712000
0.05004883,-58.18631000,-46.62237000,-66.78605000,-24.14890000
0.05065918,-63.07430000,-51.35828000,-69.87286000,-28.78731000
0.05126953,-80.72455000,-68.29484000,-81.34573000,-45.05325000
0.05187988,-93.99675000,-84.49477000,-70.23254000,-62.27498000
0.05249023,-95.91859000,-96.79036000,-72.10478000,-62.31361000
0.05310059,-85.32300000,-83.09924000,-92.04214000,-57.52984000
0.05371094,-85.66472000,-81.96790000,-72.02570000,-57.66972000
0.05432129,-87.43858000,-83.65546000,-72.53533000,-57.77119000
0.05493164,-84.34795000,-82.88132000,-75.29232000,-57.05265000
0.05554199,-82.06334000,-81.75193000,-76.26586000,-57.60052000
0.05615234,-83.14281000,-79.31532000,-76.79152000,-56.98587000
0.05676270,-85.70647000,-80.24474000,-76.57136000,-58.43443000
0.05737305,-85.81001000,-88.29365000,-80.36266000,-62.64510000
0.05798340,-88.11732000,-90.77458000,-77.81573000,-61.83404000
0.05859375,-86.29678000,-92.79319000,-73.63612000,-68.91929000
0.05920410,-86.98398000,-69.14034000,-79.53134000,-43.87938000
0.05981445,-79.76273000,-61.15561000,-81.04110000,-36.15166000
0.06042480,-76.77775000,-62.43336000,-72.50868000,-37.70057000
0.06103516,-84.15122000,-74.23913000,-69.69134000,-49.70681000
0.06164551,-87.98068000,-82.73529000,-71.68738000,-64.20069000
0.06225586,-92.73476000,-81.32069000,-75.78673000,-60.12865000
0.06286621,-98.15094000,-89.83495000,-78.47861000,-69.85033000
0.06347656,-87.64995000,-89.70634000,-89.75717000,-69.26558000
0.06408691,-85.93806000,-97.59000000,-76.66205000,-72.44738000
0.06469727,-93.33714000,-97.16445000,-73.79195000,-71.27365000
0.06530762,-94.76047000,-89.30862000,-75.40656000,-65.48997000
0.06591797,-91.03957000,-82.51075000,-82.53391000,-59.72389000
0.06652832,-92.32367000,-84.25529000,-78.02004000,-61.56376000
0.06713867,-85.02807000,-86.71606000,-72.69716000,-61.38286000
0.06774902,-80.50395000,-83.24767000,-73.57297000,-57.87897000
0.06835938,-78.89917000,-85.79269000,-76.79958000,-62.17789000
0.06896973,-79.91775000,-90.36202000,-79.55815000,-76.54721000
0.06958008,-84.53701000,-90.98898000,-92.02635000,-62.59808000
0.07019043,-86.69785000,-83.02406000,-76.50023000,-57.74232000
0.07080078,-83.50982000,-85.34082000,-76.93543000,-61.48690000
0.07141113,-85.18437000,-85.74650000,-79.78876000,-61.84272000
0.07202148,-103.14440000,-82.94368000,-74.94248000,-60.16972000
0.07263184,-87.00111000,-85.85114000,-75.87354000,-62.49193000
0.07324219,-87.61288000,-89.49167000,-79.43996000,-68.76051000
0.07385254,-88.24701000,-82.36363000,-79.92032000,-63.25903000
0.07446289,-91.29180000,-87.33217000,-76.36735000,-70.37997000
0.07507324,-96.84692000,-90.73067000,-75.21864000,-75.95476000
0.07568359,-84.90462000,-88.11150000,-77.65668000,-75.92792000
0.07629395,-90.26485000,-104.67510000,-75.77081000,-78.70348000
0.07690430,-85.58198000,-84.78610000,-78.39913000,-62.18746000
0.07751465,-81.26816000,-81.36280000,-71.73623000,-58.51307000
0.07812500,-81.64361000,-85.00274000,-71.44174000,-63.42958000
0.07873535,-83.62518000,-87.81632000,-77.93127000,-66.39507000
0.07934570,-93.98788000,-84.09669000,-73.83905000,-62.30112000
0.07995605,-85.70202000,-80.99068000,-72.28996000,-60.34353000
0.08056641,-82.15499000,-80.16837000,-79.04275000,-58.06049000
0.08117676,-86.27030000,-83.35121000,-79.75526000,-58.13889000
0.08178711,-100.57820000,-89.07075000,-75.91222000,-61.71228000
0.08239746,-90.97365000,-93.40175000,-81.24500000,-70.57175000
0.08300781,-82.85291000,-92.04910000,-81.55468000,-75.40764000
0.08361816,-83.81232000,-90.32295000,-78.05204000,-67.11988000
0.08422852,-93.09327000,-93.68262000,-80.72679000,-67.66830000
0.08483887,-95.05946000,-94.35838000,-75.93998000,-69.32870000
0.08544922,-93.67426000,-93.82285000,-75.78164000,-64.24691000
0.08605957,-85.12854000,-106.36140000,-81.40172000,-72.20794000
0.08666992,-84.24947000,-103.83400000,-76.05856000,-71.46768000
0.08728027,-89.60086000,-96.00639000,-71.66914000,-72.32804000
0.08789063,-96.74747000,-96.47723000,-69.84359000,-77.19828000
0.08850098,-89.81657000,-88.76581000,-67.46375000,-59.22991000
0.08911133,-88.88170000,-61.84344000,-67.63896000,-36.40817000
0.08972168,-89.49486000,-52.53249000,-71.97658000,-27.57262000
