Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-40.43101000,-27.48713000,17.73071000,-2.01198900
0.00061035,-47.94585000,-34.99281000,10.21487000,-9.51182400
0.00122070,-64.64233000,-50.63404000,-5.69972800,-25.14049000
0.00183105,-76.73875000,-77.97811000,-69.85572000,-53.65104000
0.00244141,-79.07538000,-79.83450000,-79.00156000,-54.29168000
0.00305176,-85.81032000,-90.85884000,-73.07893000,-63.73699000
0.00366211,-94.23210000,-82.69727000,-69.57751000,-58.56134000
0.00427246,-88.24197000,-84.17057000,-72.02409000,-60.66898000
0.00488281,-96.22136000,-87.05997000,-78.62184000,-57.42622000
0.00549316,-91.29127000,-89.67378000,-79.25735000,-58.44654000
0.00610352,-87.62460000,-88.51505000,-71.91496000,-58.48127000
0.00671387,-88.17188000,-80.06241000,-71.07004000,-55.06011000
0.00732422,-90.39148000,-79.26074000,-77.10532000,-56.12316000
0.00793457,-93.82304000,-82.14076000,-82.00787000,-59.32495000
0.00854492,-95.05368000,-80.41920000,-78.15067000,-58.73009000
0.00915527,-93.03789000,-77.64564000,-77.87055000,-58.74690000
0.00976563,-88.74706000,-78.07275000,-75.17068000,-59.73888000
0.01037598,-87.08844000,-80.12773000,-70.19692000,-58.22493000
0.01098633,-90.50655000,-81.29428000,-69.14581000,-56.34449000
0.01159668,-94.22849000,-82.46597000,-71.86577000,-56.44371000
0.01220703,-86.11230000,-88.09366000,-77.65364000,-61.59801000
0.01281738,-80.87189000,-84.73079000,-85.78931000,-58.84388000
0.01342773,-79.26941000,-81.61498000,-77.99949000,-57.63085000
0.01403809,-84.34991000,-84.84328000,-74.78970000,-60.51176000
0.01464844,-91.68362000,-86.80802000,-74.77017000,-63.43137000
0.01525879,-89.29180000,-81.88332000,-79.36092000,-59.39568000
0.01586914,-86.05350000,-79.75146000,-75.31175000,-55.07456000
0.01647949,-82.97235000,-82.05925000,-71.06873000,-59.04824000
0.01708984,-80.86896000,-84.89856000,-71.25946000,-65.61305000
0.01770020,-81.51077000,-83.14001000,-70.89771000,-64.65622000
0.01831055,-82.94200000,-84.31977000,-73.54286000,-63.29185000
0.01892090,-86.74348000,-91.42846000,-83.09228000,-61.13128000
0.01953125,-97.08820000,-93.58755000,-90.71017000,-62.54450000
0.02014160,-95.06515000,-98.25120000,-81.84905000,-66.72326000
0.02075195,-97.40477000,-89.55987000,-79.76668000,-66.12701000
0.02136230,-87.71389000,-81.35217000,-95.89088000,-56.93604000
0.02197266,-92.78618000,-80.76945000,-77.47413000,-56.62212000
0.02258301,-87.56477000,-80.37826000,-73.94520000,-56.79742000
0.02319336,-84.98267000,-87.15924000,-75.79533000,-59.60291000
0.02380371,-86.68770000,-82.00929000,-78.31557000,-58.25638000
0.02441406,-87.88124000,-77.96923000,-75.00475000,-56.03397000
0.02502441,-84.34366000,-83.13076000,-74.79897000,-59.95867000
0.02563477,-80.20095000,-83.15492000,-75.12010000,-60.23442000
0.02624512,-84.97876000,-85.09396000,-80.18235000,-60.77396000
0.02685547,-93.51802000,-79.93262000,-85.02331000,-58.76685000
0.02746582,-86.02129000,-77.17754000,-75.47092000,-53.17090000
0.02807617,-90.06589000,-75.30521000,-74.31937000,-53.00818000
0.02868652,-65.50114000,-41.34689000,-80.21317000,-17.37872000
0.02929688,-46.74265000,-22.93020000,-72.20954000,1.03980800
0.02990723,-40.78780000,-16.98664000,-69.65742000,6.98453700
0.03051758,-43.92759000,-20.09963000,-76.39231000,3.87316200
0.03112793,-57.94574000,-33.79921000,-82.12678000,-9.82162400
0.03173828,-84.89895000,-71.31750000,-91.32603000,-47.52243000
0.03234863,-85.92530000,-75.33356000,-81.69089000,-52.39819000
0.03295898,-100.90450000,-77.21014000,-78.51861000,-54.92865000
0.03356934,-82.08548000,-78.19291000,-82.94328000,-57.29774000
0.03417969,-79.35329000,-81.34175000,-84.21027000,-58.19788000
0.03479004,-83.07621000,-77.94521000,-76.14720000,-53.84639000
0.03540039,-91.02609000,-84.92883000,-75.55644000,-61.46146000
0.03601074,-83.60872000,-81.99799000,-85.97925000,-61.82136000
0.03662109,-85.88398000,-79.33144000,-81.26022000,-58.51608000
0.03723145,-89.37410000,-88.27989000,-76.49699000,-67.19782000
0.03784180,-90.91576000,-86.36997000,-73.59315000,-64.56646000
0.03845215,-92.48376000,-81.89464000,-75.23161000,-57.89738000
0.03906250,-86.72810000,-80.72398000,-80.24004000,-57.45103000
0.03967285,-93.45383000,-87.75591000,-90.71854000,-65.81924000
0.04028320,-95.64104000,-85.56535000,-78.45261000,-62.58574000
0.04089355,-88.80166000,-87.10327000,-81.52086000,-65.21079000
0.04150391,-97.37923000,-91.12717000,-82.48564000,-65.58920000
0.04211426,-87.14438000,-83.90144000,-82.05223000,-60.79714000
0.04272461,-85.54340000,-79.45680000,-84.19812000,-56.48395000
0.04333496,-93.93715000,-80.54691000,-76.30013000,-56.20026000
0.04394531,-91.64449000,-89.66960000,-71.64440000,-63.34633000
0.04455566,-88.53273000,-88.90659000,-72.79746000,-65.27569000
0.04516602,-84.53764000,-85.17815000,-81.72917000,-61.36921000
0.04577637,-87.63707000,-89.91998000,-86.16795000,-65.82309000
0.04638672,-86.23679000,-93.73734000,-84.48409000,-66.94307000
0.04699707,-84.45494000,-96.43329000,-87.48019000,-67.95087000
0.04760742,-95.21610000,-94.23833000,-88.32756000,-64.33611000
0.04821777,-92.46734000,-91.16996000,-85.58221000,-59.75336000
0.04882813,-77.87565000,-66.34995000,-75.68639000,-43.53640000
0.04943848,-62.06358000,-50.72746000,-68.04310000,-28.27486000
0.05004883,-57.65459000,-46.53453000,-64.62984000,-24.16067000
0.05065918,-62.72688000,-51.44714000,-69.33257000,-29.13174000
0.05126953,-83.73129000,-68.72477000,-92.29445000,-46.66727000
0.05187988,-91.15337000,-95.10873000,-81.11485000,-68.91548000
0.05249023,-91.77718000,-84.05159000,-73.16044000,-59.70711000
0.05310059,-87.77234000,-81.53308000,-70.80505000,-57.27551000
0.05371094,-84.04060000,-88.24914000,-76.18530000,-64.97706000
0.05432129,-82.05070000,-98.31975000,-86.21057000,-72.85282000
0.05493164,-79.47665000,-93.05566000,-83.01910000,-67.83369000
0.05554199,-80.82339000,-85.65021000,-78.48737000,-60.74822000
0.05615234,-88.38770000,-84.07044000,-76.34830000,-58.04205000
0.05676270,-90.23324000,-97.02743000,-72.62788000,-71.12122000
0.05737305,-82.89783000,-85.01111000,-68.66956000,-63.61175000
0.05798340,-83.15510000,-98.11890000,-68.44217000,-71.27554000
0.05859375,-88.27412000,-82.36873000,-74.52020000,-59.22650000
0.05920410,-95.37773000,-67.99326000,-80.85539000,-43.27192000
0.05981445,-101.14510000,-61.30058000,-78.59693000,-36.35428000
0.06042480,-93.38035000,-62.73560000,-74.86966000,-37.78686000
0.06103516,-86.06757000,-71.52572000,-80.90821000,-46.51002000
0.06164551,-86.12262000,-79.83636000,-81.29338000,-54.78341000
0.06225586,-90.48642000,-82.57256000,-77.33977000,-59.09761000
0.06286621,-92.38359000,-89.75533000,-74.41982000,-66.51677000
0.06347656,-80.71041000,-87.76215000,-77.11238000,-68.64221000
0.06408691,-78.08247000,-86.12953000,-84.41857000,-66.41885000
0.06469727,-82.58675000,-90.11720000,-77.73196000,-66.73003000
0.06530762,-96.85757000,-92.39742000,-76.05786000,-64.68732000
0.06591797,-84.24038000,-86.57253000,-82.26891000,-60.32241000
0.06652832,-79.03162000,-83.80151000,-80.27621000,-60.00034000
0.06713867,-79.76178000,-82.84489000,-77.35448000,-60.24823000
0.06774902,-82.91306000,-86.90116000,-80.25184000,-62.05912000
0.06835938,-90.14311000,-88.94299000,-86.16064000,-62.39763000
0.06896973,-87.99475000,-90.52162000,-89.64427000,-66.97247000
0.06958008,-83.24604000,-89.87877000,-85.35585000,-62.41631000
0.07019043,-83.74714000,-81.64371000,-76.49889000,-57.31636000
0.07080078,-87.24194000,-83.02944000,-74.66632000,-61.59212000
0.07141113,-88.29067000,-90.61059000,-77.78837000,-83.13588000
0.07202148,-90.50728000,-97.99912000,-87.57567000,-70.27528000
0.07263184,-86.71889000,-89.89099000,-76.29722000,-74.04626000
0.07324219,-94.85422000,-86.88759000,-72.60358000,-69.32476000
0.07385254,-91.50114000,-92.08614000,-76.78494000,-62.12345000
0.07446289,-90.28770000,-94.43431000,-74.60531000,-64.14840000
0.07507324,-89.49713000,-92.40257000,-77.34270000,-77.54605000
0.07568359,-85.97807000,-87.11458000,-89.76451000,-72.61923000
0.07629395,-88.83673000,-86.78479000,-81.03192000,-67.68325000
0.07690430,-84.49182000,-92.65871000,-75.62034000,-71.79330000
0.07751465,-82.79288000,-103.80680000,-72.32800000,-85.02297000
0.07812500,-87.45948000,-88.56737000,-71.41601000,-67.41541000
0.07873535,-90.40481000,-86.26344000,-75.09906000,-64.16366000
0.07934570,-95.97624000,-92.70308000,-82.40231000,-67.51649000
0.07995605,-89.27147000,-90.53848000,-100.77760000,-71.95209000
0.08056641,-96.45609000,-85.40688000,-74.93202000,-66.25901000
0.08117676,-86.32336000,-87.63622000,-74.54588000,-66.35687000
0.08178711,-86.38794000,-94.16526000,-80.33105000,-63.34224000
0.08239746,-96.34364000,-93.07864000,-78.97444000,-61.65190000
0.08300781,-90.28800000,-91.47407000,-78.13869000,-65.19749000
0.08361816,-88.08540000,-89.18585000,-81.51879000,-64.80687000
0.08422852,-83.63136000,-93.89054000,-83.43924000,-69.48442000
0.08483887,-80.23808000,-105.18950000,-94.70117000,-74.70969000
0.08544922,-81.94996000,-96.60921000,-78.74472000,-72.36189000
0.08605957,-85.72170000,-97.47734000,-72.99774000,-78.71720000
0.08666992,-85.16521000,-86.00777000,-76.34469000,-66.62843000
0.08728027,-85.96592000,-86.52474000,-78.11130000,-60.90185000
0.08789063,-101.51730000,-92.47319000,-85.14487000,-60.14640000
0.08850098,-91.33220000,-84.17342000,-80.34218000,-57.47795000
0.08911133,-92.32520000,-61.44172000,-73.26945000,-36.55080000
0.08972168,-94.87761000,-52.45002000,-71.52389000,-27.61979000
