Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-44.05603000,-33.44600000,17.58823000,-8.63156800
0.00000763,-51.65325000,-41.08942000,10.07036000,-16.26453000
0.00001526,-68.06435000,-58.39359000,-5.85928500,-33.50385000
0.00002289,-91.44542000,-73.63264000,-64.95942000,-49.37584000
0.00003052,-90.61911000,-77.38007000,-63.67742000,-53.52301000
0.00003815,-100.78130000,-82.45583000,-63.96161000,-65.83909000
0.00004578,-92.19285000,-78.09521000,-69.11889000,-55.58440000
0.00005341,-86.15472000,-79.44884000,-79.81449000,-56.12241000
0.00006104,-83.27394000,-82.15676000,-74.16896000,-64.20408000
0.00006866,-81.45784000,-82.99881000,-65.12878000,-64.71700000
0.00007629,-80.12421000,-84.61417000,-65.07176000,-58.99292000
0.00008392,-80.71735000,-87.44318000,-68.54202000,-58.75396000
0.00009155,-86.52229000,-89.04812000,-70.00208000,-65.33851000
0.00009918,-96.32336000,-89.69333000,-71.28008000,-71.65192000
0.00010681,-88.01544000,-82.54630000,-75.55264000,-62.39903000
0.00011444,-89.73270000,-81.92046000,-86.19773000,-60.14050000
0.00012207,-108.87300000,-84.60542000,-76.60889000,-64.40099000
0.00012970,-87.71661000,-85.81050000,-76.88287000,-70.44778000
0.00013733,-89.77759000,-85.51942000,-78.52029000,-71.30905000
0.00014496,-94.54299000,-86.91779000,-79.44945000,-66.94511000
0.00015259,-86.10302000,-84.25699000,-72.96161000,-61.44801000
0.00016022,-85.00345000,-86.29672000,-69.10420000,-59.10875000
0.00016785,-86.75587000,-90.13602000,-69.29555000,-59.36711000
0.00017548,-88.92410000,-80.22691000,-74.19901000,-59.71931000
0.00018311,-89.52888000,-80.03752000,-81.65772000,-60.37701000
0.00019073,-91.57922000,-84.92664000,-84.60366000,-64.68858000
0.00019836,-92.27075000,-85.45943000,-78.70288000,-64.08067000
0.00020599,-91.47195000,-91.04410000,-77.25394000,-65.55408000
0.00021362,-90.60684000,-99.01927000,-80.22824000,-66.62902000
0.00022125,-89.65165000,-92.17025000,-79.95663000,-63.37902000
0.00022888,-90.24032000,-88.10714000,-85.51803000,-62.37008000
0.00023651,-94.31619000,-86.83452000,-80.92357000,-59.16937000
0.00024414,-82.92514000,-111.00330000,-72.66847000,-58.72433000
0.00025177,-81.37153000,-83.64697000,-72.61390000,-68.75270000
0.00025940,-87.62560000,-83.84604000,-75.75974000,-67.00505000
0.00026703,-101.61140000,-88.22690000,-76.40844000,-64.20857000
0.00027466,-124.23090000,-89.27883000,-82.49630000,-66.84505000
0.00028229,-112.07030000,-102.49100000,-92.14804000,-81.31635000
0.00028992,-100.99400000,-102.08380000,-80.21649000,-76.54434000
0.00029755,-96.20339000,-91.47606000,-77.51822000,-64.67368000
0.00030518,-99.11504000,-87.75613000,-83.86551000,-61.73803000
0.00031281,-115.60010000,-89.20468000,-76.47018000,-64.21059000
0.00032043,-98.53416000,-92.84138000,-76.70042000,-71.59215000
0.00032806,-99.12888000,-95.75607000,-77.55215000,-73.01459000
0.00033569,-103.10070000,-96.37218000,-82.91856000,-68.91194000
0.00034332,-105.26140000,-88.62060000,-96.01589000,-68.86789000
0.00035095,-103.93640000,-85.06223000,-86.49258000,-62.46598000
0.00035858,-105.71440000,-85.32739000,-84.58414000,-62.56529000
0.00036621,-99.27993000,-84.56185000,-87.48234000,-61.43648000
0.00037384,-95.52810000,-82.74650000,-79.21348000,-59.87949000
0.00038147,-93.92393000,-86.50964000,-82.22068000,-63.62990000
0.00038910,-95.82954000,-98.20282000,-88.68445000,-88.50025000
0.00039673,-104.17200000,-95.59706000,-87.04652000,-78.03461000
0.00040436,-108.65660000,-89.65628000,-88.74850000,-65.40946000
0.00041199,-103.77480000,-83.10288000,-89.40357000,-59.86445000
0.00041962,-101.25100000,-84.86587000,-118.44230000,-62.20574000
0.00042725,-111.52600000,-90.20852000,-95.28309000,-66.95836000
0.00043488,-99.19411000,-87.13058000,-80.18214000,-64.90737000
0.00044250,-95.33578000,-83.61477000,-78.32092000,-60.78624000
0.00045013,-101.63150000,-89.28056000,-79.18424000,-65.86363000
0.00045776,-114.00750000,-101.80460000,-79.10342000,-86.14301000
0.00046539,-98.77048000,-103.46480000,-83.78294000,-84.39470000
0.00047302,-95.08707000,-93.60236000,-82.08908000,-72.61272000
0.00048065,-99.11025000,-91.31454000,-86.37759000,-69.79411000
0.00048828,-106.22910000,-96.07781000,-95.02727000,-70.99338000
0.00049591,-103.05260000,-93.61670000,-87.89745000,-67.10973000
0.00050354,-101.94180000,-88.96504000,-85.02209000,-64.20633000
0.00051117,-100.30840000,-88.63656000,-84.46574000,-65.98936000
0.00051880,-95.89227000,-93.74800000,-84.84824000,-72.75732000
0.00052643,-97.05199000,-97.50893000,-80.12592000,-73.77573000
0.00053406,-105.83830000,-96.40295000,-80.05917000,-76.11218000
0.00054169,-106.83350000,-94.25050000,-80.85704000,-74.93571000
0.00054932,-101.41630000,-92.98843000,-79.39906000,-72.66245000
0.00055695,-97.48474000,-91.53199000,-82.20128000,-67.09202000
0.00056458,-99.33434000,-90.90122000,-80.59160000,-65.49003000
0.00057220,-111.41350000,-106.97590000,-75.78564000,-76.35217000
0.00057983,-103.89440000,-100.19800000,-78.51672000,-71.80598000
0.00058746,-94.53494000,-99.91170000,-80.55039000,-77.43899000
0.00059509,-92.49396000,-92.54237000,-79.87683000,-70.75052000
0.00060272,-94.85693000,-92.70824000,-83.61720000,-68.50801000
0.00061035,-103.68750000,-95.51352000,-83.73710000,-70.15570000
0.00061798,-123.61150000,-97.65584000,-92.58630000,-73.90575000
0.00062561,-111.81420000,-93.24590000,-85.00389000,-67.72437000
0.00063324,-103.98900000,-90.38437000,-91.40504000,-66.00391000
0.00064087,-98.07351000,-90.91621000,-87.87017000,-68.80937000
0.00064850,-96.80820000,-96.92606000,-86.90291000,-75.80895000
0.00065613,-100.36000000,-99.42561000,-83.27026000,-70.72578000
0.00066376,-102.91940000,-94.87256000,-86.34866000,-67.33796000
0.00067139,-103.69300000,-97.99348000,-93.31773000,-73.38873000
0.00067902,-96.33407000,-92.60460000,-82.29713000,-69.82660000
0.00068665,-99.57824000,-98.69637000,-79.96934000,-80.92025000
0.00069427,-100.52830000,-97.54006000,-84.44141000,-73.72921000
0.00070190,-95.81654000,-87.47282000,-85.24433000,-65.71214000
0.00070953,-97.04766000,-84.03526000,-79.58130000,-62.00500000
0.00071716,-102.50150000,-84.15794000,-80.21779000,-61.54352000
0.00072479,-100.54250000,-86.68625000,-84.24030000,-64.79058000
0.00073242,-100.66770000,-92.33420000,-85.55478000,-73.69579000
0.00074005,-134.73050000,-92.40177000,-81.84450000,-75.32068000
0.00074768,-95.10605000,-95.82221000,-79.91181000,-79.31305000
0.00075531,-92.28283000,-93.83195000,-80.85109000,-70.96973000
0.00076294,-93.07603000,-91.00343000,-83.83263000,-68.76723000
0.00077057,-95.27811000,-94.00137000,-80.89099000,-69.75373000
0.00077820,-95.12418000,-90.91899000,-78.25587000,-66.58426000
0.00078583,-96.40636000,-87.04629000,-77.50861000,-64.51937000
0.00079346,-101.34130000,-88.12643000,-77.29893000,-67.21718000
0.00080109,-110.65240000,-91.63120000,-77.82708000,-68.63662000
0.00080872,-105.64470000,-90.16106000,-81.66502000,-67.59853000
0.00081635,-100.94210000,-88.33418000,-88.10246000,-66.97578000
0.00082397,-102.36580000,-90.95402000,-92.45911000,-67.02385000
0.00083160,-100.62330000,-92.04536000,-90.20016000,-65.66575000
0.00083923,-101.53100000,-93.40132000,-80.39713000,-66.59298000
0.00084686,-99.78468000,-96.26023000,-80.39147000,-73.08511000
0.00085449,-99.86086000,-97.96950000,-82.51579000,-76.25214000
0.00086212,-98.28797000,-95.85786000,-78.13638000,-74.41665000
0.00086975,-94.92738000,-96.71774000,-79.36385000,-75.04596000
0.00087738,-95.07995000,-95.32986000,-82.93873000,-71.49007000
0.00088501,-93.96759000,-97.08131000,-90.20961000,-73.74297000
0.00089264,-96.07988000,-93.86688000,-100.87350000,-68.45473000
0.00090027,-98.97052000,-98.90036000,-89.87946000,-72.36431000
0.00090790,-97.19207000,-112.67620000,-89.03474000,-77.23292000
0.00091553,-92.34756000,-103.18820000,-86.76856000,-84.75907000
0.00092316,-93.99068000,-100.88320000,-80.40935000,-75.87915000
0.00093079,-97.30988000,-90.62270000,-81.86316000,-68.80246000
0.00093842,-97.19002000,-90.44397000,-87.91238000,-70.17234000
0.00094604,-97.36815000,-98.37803000,-83.83774000,-80.10249000
0.00095367,-96.22845000,-94.33037000,-82.94266000,-87.53117000
0.00096130,-95.80959000,-89.15387000,-82.64958000,-71.17180000
0.00096893,-93.87097000,-89.71856000,-84.40295000,-70.56842000
0.00097656,-96.28800000,-91.19755000,-89.19974000,-74.36593000
0.00098419,-101.68480000,-90.10296000,-87.39580000,-68.75583000
0.00099182,-89.09001000,-97.34600000,-89.17159000,-71.39476000
0.00099945,-89.95831000,-98.18750000,-98.66330000,-71.36384000
0.00100708,-99.66248000,-91.21955000,-94.42993000,-66.34511000
0.00101471,-95.07449000,-91.06101000,-86.86243000,-66.64017000
0.00102234,-86.34872000,-96.50386000,-81.26808000,-70.73407000
0.00102997,-85.42090000,-97.84004000,-86.23813000,-73.73359000
0.00103760,-95.76222000,-95.26000000,-86.53654000,-73.12897000
0.00104523,-97.73502000,-95.62946000,-95.88081000,-71.36320000
0.00105286,-98.70706000,-100.21510000,-80.99961000,-77.05593000
0.00106049,-110.03950000,-92.58459000,-78.46564000,-74.16974000
0.00106812,-96.63497000,-88.90812000,-85.14931000,-66.19236000
0.00107574,-92.72836000,-87.80540000,-81.31679000,-64.52704000
0.00108337,-94.38582000,-89.02740000,-80.50438000,-66.26654000
0.00109100,-95.44719000,-94.67448000,-86.23846000,-71.26257000
0.00109863,-99.92032000,-98.00888000,-88.66011000,-75.56288000
0.00110626,-105.27780000,-100.12530000,-88.41404000,-79.81197000
0.00111389,-104.79560000,-99.48981000,-85.29637000,-74.37799000
0.00112152,-102.29170000,-95.59705000,-82.95333000,-71.65570000
