Frequency,Channel B,Channel D
(kHz),(dBu),(dBu)

0.00000000,-39.81654000,-11.51220000
0.00061035,-47.13406000,-18.92242000
0.00122070,-60.87490000,-33.64999000
0.00183105,-78.94533000,-57.38098000
0.00244141,-83.48190000,-58.36919000
0.00305176,-79.22777000,-54.64742000
0.00366211,-80.06227000,-55.06617000
0.00427246,-76.91614000,-55.42997000
0.00488281,-78.76096000,-63.90754000
0.00549316,-88.29829000,-58.00938000
0.00610352,-79.54768000,-53.44047000
0.00671387,-76.64282000,-52.14855000
0.00732422,-75.13584000,-51.53446000
0.00793457,-78.28683000,-55.63231000
0.00854492,-83.94646000,-61.07796000
0.00915527,-79.65627000,-54.84417000
0.00976563,-89.96239000,-57.29713000
0.01037598,-81.01554000,-60.39806000
0.01098633,-83.20863000,-59.05920000
0.01159668,-81.12568000,-55.98749000
0.01220703,-85.29530000,-58.38432000
0.01281738,-83.19849000,-59.26849000
0.01342773,-89.13918000,-63.01498000
0.01403809,-86.42745000,-64.05845000
0.01464844,-81.48885000,-56.10974000
0.01525879,-83.45166000,-56.09209000
0.01586914,-86.41193000,-60.76791000
0.01647949,-75.78773000,-52.04941000
0.01708984,-74.59866000,-51.73710000
0.01770020,-75.44981000,-52.63876000
0.01831055,-77.79102000,-55.71459000
0.01892090,-79.39082000,-59.93440000
0.01953125,-76.79517000,-54.17080000
0.02014160,-77.40474000,-54.01310000
0.02075195,-80.12099000,-56.31962000
0.02136230,-85.06708000,-59.30721000
0.02197266,-81.78780000,-57.05364000
0.02258301,-82.55096000,-58.40351000
0.02319336,-87.31285000,-61.39062000
0.02380371,-78.90524000,-60.66515000
0.02441406,-80.13309000,-65.37975000
0.02502441,-83.31318000,-66.41023000
0.02563477,-84.75394000,-57.17805000
0.02624512,-79.69412000,-56.11576000
0.02685547,-75.71441000,-51.37892000
0.02746582,-91.54026000,-74.50534000
0.02807617,-84.12003000,-61.71833000
0.02868652,-41.43662000,-17.45442000
0.02929688,-23.02727000,0.94543890
0.02990723,-17.09051000,6.88296700
0.03051758,-20.20929000,3.76667700
0.03112793,-33.95607000,-9.96423600
0.03173828,-76.40956000,-51.24357000
0.03234863,-81.69109000,-53.72719000
0.03295898,-85.49523000,-68.32930000
0.03356934,-78.83729000,-54.41332000
0.03417969,-83.57005000,-63.31562000
0.03479004,-81.14119000,-58.38289000
0.03540039,-85.94360000,-60.73585000
0.03601074,-86.48789000,-60.45805000
0.03662109,-90.54063000,-71.64567000
0.03723145,-83.98044000,-61.88937000
0.03784180,-87.28751000,-65.16564000
0.03845215,-104.01250000,-79.41785000
0.03906250,-85.73151000,-60.51420000
0.03967285,-83.14743000,-58.34328000
0.04028320,-86.58866000,-77.93465000
0.04089355,-87.84138000,-63.56340000
0.04150391,-84.63075000,-60.37759000
0.04211426,-90.65744000,-58.19085000
0.04272461,-88.89449000,-61.25841000
0.04333496,-87.50954000,-65.73093000
0.04394531,-83.25027000,-61.42759000
0.04455566,-78.64345000,-56.26300000
0.04516602,-82.58920000,-59.21788000
0.04577637,-106.45220000,-74.30178000
0.04638672,-85.35823000,-62.18776000
0.04699707,-84.08354000,-65.68188000
0.04760742,-83.88749000,-65.54945000
0.04821777,-84.40099000,-61.18884000
0.04882813,-65.85539000,-43.92978000
0.04943848,-51.19341000,-29.17971000
0.05004883,-47.61470000,-25.55156000
0.05065918,-53.12555000,-31.03709000
0.05126953,-70.35190000,-48.19654000
0.05187988,-89.99543000,-64.50387000
0.05249023,-93.81264000,-69.84649000
0.05310059,-81.37007000,-62.05708000
0.05371094,-79.06787000,-55.05090000
0.05432129,-79.31643000,-53.53573000
0.05493164,-81.40980000,-57.12173000
0.05554199,-88.57262000,-84.95811000
0.05615234,-103.72050000,-61.52837000
0.05676270,-91.73328000,-58.41219000
0.05737305,-84.10478000,-57.42098000
0.05798340,-81.34850000,-60.29366000
0.05859375,-83.38352000,-60.88661000
0.05920410,-80.31532000,-53.95874000
0.05981445,-72.88110000,-48.35265000
0.06042480,-75.18658000,-51.01105000
0.06103516,-88.44547000,-67.35487000
0.06164551,-84.73003000,-66.77122000
0.06225586,-82.76032000,-66.32705000
0.06286621,-87.97474000,-71.29692000
0.06347656,-93.01998000,-63.89057000
0.06408691,-85.64474000,-66.03583000
0.06469727,-82.78766000,-64.10184000
0.06530762,-82.35825000,-61.67480000
0.06591797,-84.96608000,-62.56051000
0.06652832,-87.41441000,-64.96962000
0.06713867,-88.36433000,-64.45366000
0.06774902,-90.30412000,-64.99416000
0.06835938,-89.23314000,-64.64876000
0.06896973,-85.27493000,-59.86928000
0.06958008,-80.91603000,-56.85756000
0.07019043,-79.07944000,-56.19402000
0.07080078,-82.43858000,-62.61722000
0.07141113,-85.40652000,-73.19762000
0.07202148,-86.41906000,-66.62772000
0.07263184,-86.06278000,-61.83118000
0.07324219,-104.47720000,-62.42820000
0.07385254,-84.93146000,-60.78616000
0.07446289,-82.08147000,-61.55035000
0.07507324,-83.19276000,-65.14163000
0.07568359,-88.96835000,-66.99532000
0.07629395,-94.52100000,-69.41651000
0.07690430,-83.08661000,-73.65192000
0.07751465,-81.00880000,-64.26820000
0.07812500,-82.09126000,-60.88232000
0.07873535,-84.43181000,-61.88990000
0.07934570,-87.75697000,-65.80939000
0.07995605,-91.77823000,-74.02505000
0.08056641,-93.85506000,-71.33461000
0.08117676,-96.01779000,-76.41993000
0.08178711,-87.39094000,-64.33340000
0.08239746,-88.01175000,-65.11320000
0.08300781,-90.03453000,-64.32293000
0.08361816,-85.37261000,-61.36853000
0.08422852,-84.24382000,-64.07458000
0.08483887,-87.68887000,-74.23041000
0.08544922,-100.66510000,-75.96135000
0.08605957,-88.19061000,-67.87888000
0.08666992,-86.43961000,-68.12658000
0.08728027,-92.18919000,-69.63324000
0.08789063,-89.43756000,-64.68451000
0.08850098,-81.84297000,-58.88863000
0.08911133,-60.28915000,-36.03008000
0.08972168,-51.44293000,-27.12810000
0.09033203,-51.86182000,-27.54678000
0.09094238,-61.87634000,-37.52117000
0.09155273,-90.34734000,-63.54793000
0.09216309,-93.90934000,-70.98866000
0.09277344,-99.64700000,-65.00569000
0.09338379,-89.54179000,-74.95618000
0.09399414,-85.26703000,-68.26953000
0.09460449,-89.00943000,-63.30832000
0.09521484,-84.25356000,-63.83495000
0.09582520,-82.19856000,-64.20090000
0.09643555,-85.40480000,-63.26695000
0.09704590,-98.49957000,-67.65298000
0.09765625,-89.19243000,-72.74374000
0.09826660,-89.51956000,-71.20415000
0.09887695,-90.61546000,-72.51903000
0.09948730,-90.55794000,-64.16079000
0.10009766,-83.01175000,-63.26087000
0.10070801,-88.00185000,-76.23694000
0.10131836,-93.13388000,-68.13567000
0.10192871,-84.43788000,-63.54513000
0.10253906,-85.55261000,-65.42705000
0.10314941,-90.62589000,-71.40884000
0.10375977,-93.99442000,-69.10173000
0.10437012,-90.54309000,-66.08029000
0.10498047,-87.57349000,-66.82398000
0.10559082,-91.59660000,-76.58740000
0.10620117,-94.66574000,-76.18366000
0.10681152,-96.00182000,-75.56615000
0.10742188,-92.30614000,-68.39532000
0.10803223,-87.43240000,-63.36289000
0.10864258,-87.90984000,-65.39001000
0.10925293,-88.93250000,-61.96916000
0.10986328,-79.08719000,-54.96563000
0.11047363,-81.77408000,-58.91422000
0.11108398,-90.26780000,-79.26208000
0.11169434,-90.45967000,-68.67521000
0.11230469,-96.58673000,-71.54389000
0.11291504,-84.65203000,-69.59148000
0.11352539,-82.82956000,-62.77100000
0.11413574,-85.50433000,-61.74754000
0.11474609,-97.12299000,-67.42625000
0.11535645,-105.29940000,-67.26517000
0.11596680,-96.59390000,-64.38187000
0.11657715,-88.40988000,-68.97974000
0.11718750,-86.01877000,-64.87571000
0.11779785,-89.03859000,-65.16837000
0.11840820,-92.98954000,-75.09428000
0.11901855,-79.93218000,-57.26589000
0.11962891,-70.77773000,-47.08087000
0.12023926,-69.94346000,-46.54089000
0.12084961,-77.00471000,-55.06319000
0.12145996,-87.88322000,-69.04248000
0.12207031,-94.77908000,-65.90313000
0.12268066,-99.85086000,-66.82098000
0.12329102,-107.92470000,-68.76214000
0.12390137,-112.30890000,-66.27011000
0.12451172,-100.10890000,-66.66467000
0.12512207,-96.04593000,-66.90112000
0.12573242,-87.83235000,-70.54286000
0.12634277,-90.68432000,-74.14741000
0.12695313,-103.25670000,-66.73803000
0.12756348,-98.94690000,-73.53380000
0.12817383,-100.79590000,-76.85943000
0.12878418,-103.38080000,-76.72995000
0.12939453,-82.49290000,-60.70322000
0.13000488,-77.87109000,-56.00309000
0.13061523,-81.66946000,-60.55169000
0.13122559,-94.14582000,-66.19991000
0.13183594,-105.16410000,-64.41518000
0.13244629,-97.84340000,-69.29967000
0.13305664,-92.28868000,-69.25349000
0.13366699,-86.87904000,-68.28556000
0.13427734,-86.14679000,-77.86645000
0.13488770,-95.56863000,-69.20789000
0.13549805,-97.64174000,-71.08909000
0.13610840,-96.00391000,-64.94288000
0.13671875,-102.69170000,-63.36958000
0.13732910,-88.89369000,-66.01503000
0.13793945,-84.04755000,-66.98501000
0.13854980,-84.23850000,-64.04141000
0.13916016,-88.21923000,-62.52702000
0.13977051,-85.27055000,-65.54895000
0.14038086,-84.82761000,-66.83387000
0.14099121,-87.56639000,-66.47019000
0.14160156,-95.15875000,-68.80981000
0.14221191,-103.77180000,-75.98534000
0.14282227,-103.02230000,-79.51882000
0.14343262,-96.57388000,-72.28584000
0.14404297,-91.72867000,-73.38391000
0.14465332,-91.13448000,-72.22839000
0.14526367,-87.77982000,-69.06297000
0.14587402,-89.51472000,-66.63074000
0.14648438,-96.28714000,-71.82355000
