Frequency,Channel B,Channel D
(kHz),(dBu),(dBu)

0.00000000,-40.97682000,-11.80418000
0.00061035,-48.66472000,-19.42360000
0.00122070,-65.50283000,-35.94120000
0.00183105,-82.55150000,-53.76344000
0.00244141,-79.80991000,-53.51887000
0.00305176,-75.82343000,-50.31454000
0.00366211,-79.14786000,-54.27618000
0.00427246,-85.30717000,-57.12394000
0.00488281,-86.49609000,-58.24062000
0.00549316,-83.15207000,-57.63374000
0.00610352,-90.20715000,-64.27219000
0.00671387,-84.68636000,-62.15655000
0.00732422,-82.31477000,-60.21851000
0.00793457,-84.95449000,-64.31334000
0.00854492,-86.63219000,-60.47276000
0.00915527,-89.70581000,-60.30901000
0.00976563,-88.59851000,-67.59046000
0.01037598,-93.92777000,-61.91676000
0.01098633,-81.58182000,-56.08312000
0.01159668,-86.04860000,-61.12604000
0.01220703,-80.73826000,-57.58179000
0.01281738,-79.48413000,-55.58387000
0.01342773,-81.91216000,-56.93109000
0.01403809,-80.76671000,-56.99544000
0.01464844,-76.27784000,-52.88808000
0.01525879,-75.06969000,-50.67392000
0.01586914,-75.26205000,-50.13207000
0.01647949,-74.83041000,-50.27076000
0.01708984,-74.28387000,-50.69607000
0.01770020,-73.88289000,-50.20975000
0.01831055,-77.02186000,-52.20454000
0.01892090,-84.39435000,-58.84303000
0.01953125,-95.17182000,-66.40398000
0.02014160,-91.52907000,-64.25315000
0.02075195,-82.23019000,-55.91994000
0.02136230,-76.56488000,-51.51229000
0.02197266,-77.03826000,-51.97835000
0.02258301,-77.02700000,-53.24196000
0.02319336,-73.35451000,-51.46379000
0.02380371,-71.66429000,-50.16611000
0.02441406,-74.27101000,-52.85155000
0.02502441,-74.80134000,-52.81482000
0.02563477,-77.54871000,-55.20180000
0.02624512,-80.72280000,-57.69847000
0.02685547,-82.28983000,-64.42766000
0.02746582,-80.43272000,-53.27602000
0.02807617,-86.39055000,-59.77623000
0.02868652,-41.44585000,-17.47448000
0.02929688,-23.02896000,0.94577420
0.02990723,-17.09043000,6.88312900
0.03051758,-20.20801000,3.76362800
0.03112793,-33.97213000,-10.00986000
0.03173828,-80.79540000,-58.10374000
0.03234863,-85.17351000,-61.69264000
0.03295898,-77.77106000,-54.79918000
0.03356934,-96.88441000,-65.96213000
0.03417969,-84.96629000,-61.20448000
0.03479004,-78.41847000,-55.28869000
0.03540039,-77.19810000,-54.36958000
0.03601074,-81.26787000,-59.18164000
0.03662109,-85.49875000,-63.32814000
0.03723145,-88.54541000,-61.18096000
0.03784180,-84.19695000,-65.48045000
0.03845215,-78.11734000,-56.74908000
0.03906250,-81.00365000,-59.62199000
0.03967285,-84.55544000,-63.00986000
0.04028320,-81.58440000,-60.16028000
0.04089355,-83.29219000,-58.89713000
0.04150391,-88.83511000,-61.30608000
0.04211426,-85.16555000,-61.79734000
0.04272461,-78.14326000,-55.07849000
0.04333496,-77.12363000,-53.98302000
0.04394531,-80.44485000,-57.10511000
0.04455566,-79.64706000,-55.55695000
0.04516602,-82.08559000,-57.92688000
0.04577637,-88.14872000,-79.32019000
0.04638672,-82.28383000,-60.58430000
0.04699707,-82.45586000,-59.49960000
0.04760742,-84.00684000,-62.89405000
0.04821777,-89.73804000,-66.86645000
0.04882813,-65.16364000,-43.22433000
0.04943848,-51.02270000,-28.99902000
0.05004883,-47.49246000,-25.40159000
0.05065918,-52.94338000,-30.82082000
0.05126953,-70.43574000,-48.18186000
0.05187988,-95.55454000,-71.53113000
0.05249023,-82.99426000,-60.55618000
0.05310059,-80.57922000,-59.21365000
0.05371094,-83.44655000,-64.65171000
0.05432129,-95.19364000,-72.98067000
0.05493164,-93.28613000,-72.32848000
0.05554199,-91.97247000,-64.53823000
0.05615234,-89.32353000,-58.75477000
0.05676270,-83.93928000,-57.53511000
0.05737305,-84.62666000,-61.40332000
0.05798340,-85.54519000,-64.06815000
0.05859375,-80.80507000,-60.13584000
0.05920410,-78.82270000,-57.42470000
0.05981445,-76.31503000,-51.11578000
0.06042480,-79.31409000,-52.19002000
0.06103516,-110.72370000,-61.84668000
0.06164551,-84.70478000,-67.87698000
0.06225586,-86.07320000,-72.64539000
0.06286621,-91.46118000,-66.99831000
0.06347656,-88.19389000,-62.68146000
0.06408691,-95.04312000,-69.05285000
0.06469727,-93.33660000,-78.03590000
0.06530762,-86.58038000,-63.95567000
0.06591797,-85.72407000,-61.62548000
0.06652832,-86.73912000,-61.90844000
0.06713867,-85.59155000,-64.09535000
0.06774902,-85.70932000,-67.40745000
0.06835938,-90.42020000,-80.11482000
0.06896973,-96.91054000,-82.27475000
0.06958008,-87.18368000,-61.16216000
0.07019043,-85.30433000,-57.69041000
0.07080078,-87.45940000,-61.61308000
0.07141113,-84.57618000,-61.37009000
0.07202148,-89.83101000,-64.30818000
0.07263184,-84.50409000,-62.29182000
0.07324219,-81.55022000,-59.13553000
0.07385254,-90.56889000,-67.62186000
0.07446289,-92.82421000,-70.98830000
0.07507324,-96.13694000,-66.01885000
0.07568359,-95.89561000,-66.56352000
0.07629395,-108.34600000,-65.38824000
0.07690430,-97.22217000,-65.06817000
0.07751465,-90.69830000,-69.11530000
0.07812500,-91.55127000,-69.56134000
0.07873535,-97.75531000,-72.49024000
0.07934570,-88.38555000,-66.55051000
0.07995605,-90.21803000,-69.18053000
0.08056641,-96.62146000,-71.09837000
0.08117676,-89.22558000,-68.86934000
0.08178711,-87.69572000,-71.08179000
0.08239746,-93.10909000,-73.96415000
0.08300781,-92.93652000,-66.30985000
0.08361816,-90.72795000,-63.14363000
0.08422852,-91.70029000,-65.71364000
0.08483887,-105.00070000,-71.66428000
0.08544922,-99.02458000,-76.65902000
0.08605957,-106.04190000,-67.49230000
0.08666992,-92.34335000,-68.08774000
0.08728027,-95.68883000,-74.53767000
0.08789063,-98.46358000,-69.00542000
0.08850098,-83.80543000,-58.03429000
0.08911133,-60.24319000,-36.21331000
0.08972168,-51.27192000,-27.31546000
0.09033203,-51.64866000,-27.68600000
0.09094238,-61.54673000,-37.54942000
0.09155273,-86.82800000,-63.35564000
0.09216309,-87.38896000,-66.10767000
0.09277344,-86.72444000,-64.31853000
0.09338379,-85.41256000,-62.92448000
0.09399414,-90.97718000,-64.91532000
0.09460449,-96.32144000,-63.60159000
0.09521484,-90.48473000,-63.53078000
0.09582520,-97.12564000,-66.05623000
0.09643555,-85.38451000,-66.31561000
0.09704590,-85.43957000,-64.77116000
0.09765625,-90.56215000,-67.08755000
0.09826660,-96.22737000,-76.44177000
0.09887695,-93.90431000,-69.37115000
0.09948730,-89.06007000,-61.15335000
0.10009766,-90.23652000,-59.63530000
0.10070801,-93.67066000,-62.77465000
0.10131836,-97.59185000,-66.36652000
0.10192871,-90.85767000,-65.81593000
0.10253906,-84.47429000,-62.45045000
0.10314941,-83.77931000,-66.23952000
0.10375977,-93.29968000,-67.12012000
0.10437012,-88.46268000,-64.68636000
0.10498047,-86.20880000,-67.41171000
0.10559082,-86.78069000,-68.52507000
0.10620117,-88.03276000,-66.78830000
0.10681152,-95.15685000,-66.93685000
0.10742188,-101.20610000,-72.15257000
0.10803223,-97.01082000,-73.13527000
0.10864258,-100.05410000,-74.08829000
0.10925293,-82.47595000,-58.29737000
0.10986328,-77.19123000,-54.19432000
0.11047363,-79.77920000,-57.26909000
0.11108398,-84.53871000,-65.33826000
0.11169434,-84.61288000,-67.85454000
0.11230469,-86.08282000,-65.39735000
0.11291504,-92.16157000,-69.52254000
0.11352539,-96.49395000,-68.27687000
0.11413574,-91.74175000,-66.37991000
0.11474609,-94.22305000,-93.69286000
0.11535645,-101.16080000,-73.71281000
0.11596680,-97.39952000,-80.01568000
0.11657715,-112.39920000,-76.12798000
0.11718750,-99.58760000,-69.58766000
0.11779785,-96.70309000,-67.25964000
0.11840820,-93.70435000,-67.36951000
0.11901855,-79.35185000,-58.35301000
0.11962891,-69.91924000,-46.88729000
0.12023926,-69.13249000,-46.02974000
0.12084961,-75.73988000,-53.67443000
0.12145996,-83.50846000,-68.07576000
0.12207031,-96.83351000,-71.56105000
0.12268066,-94.09324000,-73.06220000
0.12329102,-91.15356000,-68.99386000
0.12390137,-86.61711000,-62.71152000
0.12451172,-87.40665000,-64.09879000
0.12512207,-89.36573000,-67.51167000
0.12573242,-90.44369000,-73.63474000
0.12634277,-90.75784000,-86.84515000
0.12695313,-92.92850000,-71.20782000
0.12756348,-98.20068000,-65.19223000
0.12817383,-93.80147000,-66.79793000
0.12878418,-88.79898000,-66.97726000
0.12939453,-81.72494000,-58.97351000
0.13000488,-81.34354000,-57.31067000
0.13061523,-87.47392000,-67.34903000
0.13122559,-89.96852000,-68.91697000
0.13183594,-95.28485000,-72.01571000
0.13244629,-89.06580000,-68.21658000
0.13305664,-86.05553000,-65.43900000
0.13366699,-86.38322000,-66.01311000
0.13427734,-95.25078000,-68.39249000
0.13488770,-95.78847000,-71.54400000
0.13549805,-94.54379000,-94.01839000
0.13610840,-92.84303000,-73.90261000
0.13671875,-90.17033000,-82.60728000
0.13732910,-97.25616000,-73.19012000
0.13793945,-99.42859000,-67.77187000
0.13854980,-98.19833000,-72.54561000
0.13916016,-100.47410000,-80.05164000
0.13977051,-92.67746000,-71.20354000
0.14038086,-88.53586000,-71.42480000
0.14099121,-86.17473000,-71.76200000
0.14160156,-85.46970000,-73.33975000
0.14221191,-85.76907000,-70.88339000
0.14282227,-89.44884000,-66.57605000
0.14343262,-89.57762000,-64.70399000
0.14404297,-88.09903000,-65.41465000
0.14465332,-86.63521000,-69.88110000
0.14526367,-87.73756000,-75.93093000
0.14587402,-91.79507000,-71.95675000
0.14648438,-93.22153000,-80.76164000
