Frequency,Channel B,Channel D
(kHz),(dBu),(dBu)

0.00000000,-39.74285000,-11.23153000
0.00061035,-47.11135000,-18.66957000
0.00122070,-61.14017000,-33.60562000
0.00183105,-74.39594000,-52.26919000
0.00244141,-76.64874000,-51.75158000
0.00305176,-78.24766000,-53.45856000
0.00366211,-85.05092000,-59.58735000
0.00427246,-87.45587000,-60.59679000
0.00488281,-96.93523000,-86.36131000
0.00549316,-100.12430000,-82.44484000
0.00610352,-80.55855000,-60.04892000
0.00671387,-78.41347000,-55.53354000
0.00732422,-84.82471000,-59.10282000
0.00793457,-80.62230000,-59.88888000
0.00854492,-80.82417000,-57.74288000
0.00915527,-103.84400000,-72.31258000
0.00976563,-85.21920000,-56.67605000
0.01037598,-75.91463000,-50.17432000
0.01098633,-79.10281000,-53.13583000
0.01159668,-81.59592000,-60.48235000
0.01220703,-77.26312000,-54.14696000
0.01281738,-77.47631000,-53.80709000
0.01342773,-82.58305000,-59.85565000
0.01403809,-91.29211000,-68.65981000
0.01464844,-90.36437000,-64.50784000
0.01525879,-85.36357000,-59.84945000
0.01586914,-82.84283000,-58.66245000
0.01647949,-80.67802000,-59.29707000
0.01708984,-86.77162000,-65.14978000
0.01770020,-87.00378000,-65.72023000
0.01831055,-85.12290000,-61.83627000
0.01892090,-101.12040000,-68.10480000
0.01953125,-85.81248000,-71.10963000
0.02014160,-98.67519000,-70.87180000
0.02075195,-84.08368000,-59.94784000
0.02136230,-80.59256000,-56.40460000
0.02197266,-79.78997000,-56.50081000
0.02258301,-79.78635000,-57.34335000
0.02319336,-82.62524000,-60.00470000
0.02380371,-85.55538000,-63.01942000
0.02441406,-87.52544000,-63.37860000
0.02502441,-83.84312000,-60.39795000
0.02563477,-87.17188000,-64.23833000
0.02624512,-80.25386000,-55.35505000
0.02685547,-84.68413000,-60.30994000
0.02746582,-80.77111000,-56.70132000
0.02807617,-83.62815000,-64.65308000
0.02868652,-41.42458000,-17.47974000
0.02929688,-23.03327000,0.93955670
0.02990723,-17.09247000,6.88157000
0.03051758,-20.20557000,3.76781100
0.03112793,-33.93118000,-9.96088700
0.03173828,-74.99013000,-51.55872000
0.03234863,-79.18038000,-56.50742000
0.03295898,-84.40838000,-57.79075000
0.03356934,-82.39104000,-58.86009000
0.03417969,-80.00397000,-56.74654000
0.03479004,-83.37022000,-61.27480000
0.03540039,-81.35987000,-59.10859000
0.03601074,-81.74126000,-58.27009000
0.03662109,-80.92317000,-56.93784000
0.03723145,-100.84680000,-67.75544000
0.03784180,-82.24796000,-64.12807000
0.03845215,-82.37084000,-61.14437000
0.03906250,-91.64178000,-63.98839000
0.03967285,-95.17020000,-67.20401000
0.04028320,-82.80331000,-58.12230000
0.04089355,-81.28292000,-56.23311000
0.04150391,-84.14291000,-58.32073000
0.04211426,-81.67542000,-61.23048000
0.04272461,-79.35667000,-58.24920000
0.04333496,-83.54303000,-62.01538000
0.04394531,-86.19366000,-62.09107000
0.04455566,-85.00179000,-60.30272000
0.04516602,-100.45680000,-71.23496000
0.04577637,-90.73006000,-66.16421000
0.04638672,-93.35107000,-68.38317000
0.04699707,-85.42610000,-75.49315000
0.04760742,-88.51350000,-72.33237000
0.04821777,-94.06123000,-72.45229000
0.04882813,-65.00069000,-42.89303000
0.04943848,-51.07612000,-28.94044000
0.05004883,-47.55527000,-25.34584000
0.05065918,-52.89097000,-30.58808000
0.05126953,-69.17502000,-46.68759000
0.05187988,-88.33923000,-62.55461000
0.05249023,-87.08024000,-59.08273000
0.05310059,-83.59476000,-58.94157000
0.05371094,-81.52450000,-61.31736000
0.05432129,-81.97594000,-65.36581000
0.05493164,-84.12589000,-65.85479000
0.05554199,-82.35800000,-58.92019000
0.05615234,-86.72524000,-60.90588000
0.05676270,-85.59185000,-64.71207000
0.05737305,-83.00148000,-62.60012000
0.05798340,-84.01165000,-64.17775000
0.05859375,-89.36351000,-68.87482000
0.05920410,-85.49606000,-56.53569000
0.05981445,-74.28513000,-47.88652000
0.06042480,-74.79704000,-49.61380000
0.06103516,-81.62878000,-61.86013000
0.06164551,-86.80316000,-75.31569000
0.06225586,-93.37589000,-78.45477000
0.06286621,-91.15055000,-72.67983000
0.06347656,-90.58443000,-63.65821000
0.06408691,-109.18820000,-62.58824000
0.06469727,-86.03077000,-59.63914000
0.06530762,-82.46927000,-58.17864000
0.06591797,-84.77092000,-63.09317000
0.06652832,-98.54834000,-74.27005000
0.06713867,-90.49232000,-67.66984000
0.06774902,-88.97160000,-65.91444000
0.06835938,-88.75037000,-64.31632000
0.06896973,-83.42473000,-58.92263000
0.06958008,-79.35131000,-53.20100000
0.07019043,-80.66867000,-52.82143000
0.07080078,-83.14613000,-56.78966000
0.07141113,-83.56976000,-61.46309000
0.07202148,-88.71413000,-68.71434000
0.07263184,-92.04659000,-66.91486000
0.07324219,-88.67011000,-63.76839000
0.07385254,-88.87549000,-67.24773000
0.07446289,-87.30430000,-63.81657000
0.07507324,-83.31382000,-59.99372000
0.07568359,-83.75140000,-59.96626000
0.07629395,-88.88315000,-61.28328000
0.07690430,-91.23950000,-68.67857000
0.07751465,-88.07137000,-72.50215000
0.07812500,-101.82840000,-74.08405000
0.07873535,-90.39738000,-68.40722000
0.07934570,-106.17230000,-68.34496000
0.07995605,-94.65863000,-69.94193000
0.08056641,-95.38970000,-76.54641000
0.08117676,-91.62846000,-65.60461000
0.08178711,-87.25302000,-59.75131000
0.08239746,-87.86594000,-61.37978000
0.08300781,-104.94590000,-74.38914000
0.08361816,-90.77615000,-70.81240000
0.08422852,-89.06525000,-71.92809000
0.08483887,-89.43465000,-68.78545000
0.08544922,-93.05656000,-64.61541000
0.08605957,-86.04831000,-59.08979000
0.08666992,-83.94388000,-59.84920000
0.08728027,-86.22822000,-64.61185000
0.08789063,-93.82845000,-63.24112000
0.08850098,-79.55766000,-56.91180000
0.08911133,-59.84548000,-36.15329000
0.08972168,-51.13305000,-27.22113000
0.09033203,-51.61095000,-27.68199000
0.09094238,-61.63137000,-37.93443000
0.09155273,-88.94424000,-64.19783000
0.09216309,-88.80733000,-66.59547000
0.09277344,-86.90487000,-62.94417000
0.09338379,-87.08920000,-60.28134000
0.09399414,-83.21639000,-60.80947000
0.09460449,-87.83139000,-66.85735000
0.09521484,-97.02262000,-71.92353000
0.09582520,-94.33415000,-73.02175000
0.09643555,-94.49095000,-79.53878000
0.09704590,-89.14673000,-69.54677000
0.09765625,-87.55692000,-64.64354000
0.09826660,-87.11590000,-63.76884000
0.09887695,-85.07320000,-66.08419000
0.09948730,-81.96861000,-72.45808000
0.10009766,-82.14462000,-74.56828000
0.10070801,-87.31582000,-68.36137000
0.10131836,-100.29150000,-77.34259000
0.10192871,-96.82560000,-73.77792000
0.10253906,-92.81792000,-70.56268000
0.10314941,-88.42062000,-65.84521000
0.10375977,-92.04224000,-67.95528000
0.10437012,-88.29581000,-79.21918000
0.10498047,-93.06446000,-72.41441000
0.10559082,-93.59467000,-71.04068000
0.10620117,-85.26981000,-66.95520000
0.10681152,-82.64622000,-63.91101000
0.10742188,-86.42218000,-66.67815000
0.10803223,-89.57896000,-69.70218000
0.10864258,-86.69417000,-67.39566000
0.10925293,-85.81490000,-64.36924000
0.10986328,-79.01021000,-55.98911000
0.11047363,-83.53603000,-58.95443000
0.11108398,-87.49894000,-68.14542000
0.11169434,-86.53772000,-68.06233000
0.11230469,-91.86741000,-65.90359000
0.11291504,-96.85082000,-63.18892000
0.11352539,-90.50320000,-64.04015000
0.11413574,-89.48161000,-67.43941000
0.11474609,-88.84365000,-65.79049000
0.11535645,-87.97463000,-62.26934000
0.11596680,-88.25805000,-65.61139000
0.11657715,-94.34210000,-72.73239000
0.11718750,-102.80950000,-65.61953000
0.11779785,-109.53260000,-67.87965000
0.11840820,-95.67789000,-70.11094000
0.11901855,-81.95280000,-57.40968000
0.11962891,-71.15684000,-46.71657000
0.12023926,-70.13274000,-45.96305000
0.12084961,-78.17896000,-54.60154000
0.12145996,-92.82617000,-68.74734000
0.12207031,-90.38008000,-68.77907000
0.12268066,-89.02721000,-68.98167000
0.12329102,-91.10768000,-76.86807000
0.12390137,-90.66344000,-76.87901000
0.12451172,-91.31970000,-74.68947000
0.12512207,-93.09559000,-69.54715000
0.12573242,-107.86560000,-76.60634000
0.12634277,-96.88306000,-77.85873000
0.12695313,-92.24041000,-82.82627000
0.12756348,-92.90781000,-77.02554000
0.12817383,-90.27423000,-71.46622000
0.12878418,-87.60281000,-67.82552000
0.12939453,-85.39436000,-60.93580000
0.13000488,-83.37533000,-57.83475000
0.13061523,-84.72864000,-61.51645000
0.13122559,-88.94283000,-72.54297000
0.13183594,-100.29830000,-75.19781000
0.13244629,-93.54816000,-69.31109000
0.13305664,-94.46247000,-65.78838000
0.13366699,-100.89520000,-69.48775000
0.13427734,-95.34573000,-78.83853000
0.13488770,-100.26670000,-71.52005000
0.13549805,-91.94044000,-70.47917000
0.13610840,-87.71013000,-69.82656000
0.13671875,-94.86007000,-65.66692000
0.13732910,-98.15436000,-64.03642000
0.13793945,-96.04295000,-69.46394000
0.13854980,-95.55843000,-76.58045000
0.13916016,-90.91171000,-82.36474000
0.13977051,-86.71139000,-84.35043000
0.14038086,-89.81976000,-88.67415000
0.14099121,-100.19010000,-76.14302000
0.14160156,-93.41032000,-68.66473000
0.14221191,-87.74613000,-67.87144000
0.14282227,-85.69294000,-68.66359000
0.14343262,-88.18786000,-67.65483000
0.14404297,-94.47346000,-74.10883000
0.14465332,-98.36835000,-75.71910000
0.14526367,-95.58159000,-79.30117000
0.14587402,-92.72247000,-79.55885000
0.14648438,-93.04749000,-69.86223000
