Frequency,Channel B,Channel D
(kHz),(dBu),(dBu)

0.00000000,-40.33077000,-11.56629000
0.00061035,-47.87751000,-19.09026000
0.00122070,-65.40366000,-35.71858000
0.00183105,-70.77914000,-47.38995000
0.00244141,-70.86009000,-46.25648000
0.00305176,-75.74733000,-50.26083000
0.00366211,-80.20125000,-53.79887000
0.00427246,-77.32927000,-52.71715000
0.00488281,-74.55140000,-51.74454000
0.00549316,-77.31842000,-59.04495000
0.00610352,-101.90050000,-59.19131000
0.00671387,-82.58221000,-57.06169000
0.00732422,-83.15611000,-60.33780000
0.00793457,-87.12180000,-62.50568000
0.00854492,-93.16716000,-58.40551000
0.00915527,-80.22697000,-55.17652000
0.00976563,-78.62766000,-57.22912000
0.01037598,-83.44194000,-62.68929000
0.01098633,-78.26049000,-54.52937000
0.01159668,-78.01293000,-54.87183000
0.01220703,-76.59480000,-55.45258000
0.01281738,-78.67197000,-56.96566000
0.01342773,-91.58657000,-62.16404000
0.01403809,-90.41294000,-65.29740000
0.01464844,-84.47050000,-59.97414000
0.01525879,-82.49676000,-58.11536000
0.01586914,-80.07280000,-57.24146000
0.01647949,-83.97800000,-67.33637000
0.01708984,-90.47821000,-59.99443000
0.01770020,-83.69056000,-55.51178000
0.01831055,-86.41960000,-58.28835000
0.01892090,-90.04379000,-63.88975000
0.01953125,-99.85435000,-64.32673000
0.02014160,-82.09619000,-56.70860000
0.02075195,-77.90350000,-54.07870000
0.02136230,-79.89751000,-55.51187000
0.02197266,-83.23045000,-56.31104000
0.02258301,-91.63311000,-59.62464000
0.02319336,-90.79874000,-66.41615000
0.02380371,-83.83636000,-62.84767000
0.02441406,-88.93417000,-65.11914000
0.02502441,-82.53629000,-59.59528000
0.02563477,-79.14584000,-55.23467000
0.02624512,-88.43093000,-61.99094000
0.02685547,-76.10999000,-52.28532000
0.02746582,-91.59783000,-76.98676000
0.02807617,-78.80319000,-56.60281000
0.02868652,-41.39597000,-17.44187000
0.02929688,-23.02749000,0.94384990
0.02990723,-17.08772000,6.88353800
0.03051758,-20.20270000,3.76639500
0.03112793,-33.96349000,-10.00646000
0.03173828,-80.72203000,-60.27958000
0.03234863,-87.80112000,-63.17916000
0.03295898,-84.08606000,-60.04017000
0.03356934,-78.29089000,-56.41451000
0.03417969,-82.45457000,-58.54686000
0.03479004,-82.00980000,-58.25187000
0.03540039,-79.65949000,-56.89392000
0.03601074,-76.77033000,-54.27660000
0.03662109,-77.36624000,-54.30350000
0.03723145,-78.82819000,-56.41886000
0.03784180,-79.57209000,-59.07079000
0.03845215,-86.78773000,-70.50220000
0.03906250,-88.86534000,-62.43771000
0.03967285,-82.50932000,-57.50269000
0.04028320,-84.12373000,-59.40143000
0.04089355,-85.54153000,-59.88470000
0.04150391,-82.19835000,-56.34803000
0.04211426,-80.69176000,-55.87391000
0.04272461,-80.30809000,-57.41894000
0.04333496,-77.94701000,-58.86734000
0.04394531,-75.99331000,-53.77911000
0.04455566,-82.32231000,-61.01742000
0.04516602,-83.56879000,-62.05503000
0.04577637,-83.84444000,-60.80737000
0.04638672,-85.92251000,-61.47155000
0.04699707,-83.84584000,-61.47291000
0.04760742,-84.20559000,-63.71739000
0.04821777,-88.23930000,-66.29800000
0.04882813,-65.39321000,-43.33242000
0.04943848,-51.25252000,-29.09340000
0.05004883,-47.55031000,-25.46748000
0.05065918,-52.83317000,-30.89534000
0.05126953,-70.59922000,-48.61010000
0.05187988,-90.74187000,-69.38277000
0.05249023,-112.96610000,-66.97648000
0.05310059,-102.23690000,-66.76770000
0.05371094,-91.57757000,-63.70087000
0.05432129,-83.05187000,-59.15928000
0.05493164,-81.87498000,-60.25186000
0.05554199,-86.30418000,-64.67026000
0.05615234,-87.21457000,-62.87453000
0.05676270,-86.29638000,-61.79997000
0.05737305,-86.91413000,-59.19614000
0.05798340,-89.42781000,-58.28918000
0.05859375,-87.93954000,-60.19981000
0.05920410,-81.17259000,-60.04346000
0.05981445,-72.67909000,-48.24348000
0.06042480,-72.66826000,-48.04712000
0.06103516,-79.96518000,-55.03432000
0.06164551,-92.15790000,-69.55231000
0.06225586,-95.50029000,-68.93958000
0.06286621,-84.86072000,-63.78646000
0.06347656,-84.45602000,-59.75875000
0.06408691,-84.90512000,-57.18795000
0.06469727,-83.70736000,-58.07434000
0.06530762,-84.48129000,-62.72796000
0.06591797,-86.37086000,-73.87081000
0.06652832,-85.50029000,-68.98087000
0.06713867,-85.23755000,-68.79971000
0.06774902,-86.98411000,-63.80642000
0.06835938,-86.34917000,-62.81352000
0.06896973,-88.62727000,-70.05178000
0.06958008,-84.02541000,-58.89020000
0.07019043,-79.94003000,-55.27929000
0.07080078,-82.41811000,-59.39291000
0.07141113,-86.51228000,-67.10535000
0.07202148,-92.60658000,-104.79870000
0.07263184,-100.10250000,-65.17851000
0.07324219,-87.23736000,-60.81750000
0.07385254,-82.95310000,-58.98116000
0.07446289,-89.01469000,-62.92846000
0.07507324,-86.16231000,-69.76747000
0.07568359,-84.49522000,-59.84644000
0.07629395,-87.12383000,-60.16676000
0.07690430,-87.81277000,-58.46498000
0.07751465,-87.94203000,-59.33958000
0.07812500,-79.98275000,-62.56401000
0.07873535,-79.70630000,-61.01532000
0.07934570,-82.53725000,-66.99119000
0.07995605,-90.55199000,-66.19567000
0.08056641,-99.04899000,-64.89695000
0.08117676,-101.45830000,-69.90044000
0.08178711,-88.39159000,-61.59693000
0.08239746,-85.75378000,-60.23212000
0.08300781,-86.16215000,-61.16214000
0.08361816,-91.32039000,-63.91045000
0.08422852,-90.40401000,-70.16030000
0.08483887,-90.29937000,-76.03263000
0.08544922,-88.42397000,-78.16697000
0.08605957,-87.73491000,-65.31023000
0.08666992,-90.68500000,-60.32740000
0.08728027,-85.23736000,-57.92229000
0.08789063,-85.14365000,-59.39884000
0.08850098,-91.15047000,-64.49440000
0.08911133,-60.57146000,-36.26996000
0.08972168,-51.48428000,-27.20910000
0.09033203,-51.84272000,-27.58186000
0.09094238,-61.72874000,-37.48990000
0.09155273,-86.40472000,-68.57083000
0.09216309,-98.96980000,-64.15578000
0.09277344,-98.64484000,-64.72033000
0.09338379,-89.49086000,-70.29800000
0.09399414,-83.98796000,-73.54293000
0.09460449,-88.76533000,-71.01623000
0.09521484,-95.54943000,-71.68567000
0.09582520,-86.80412000,-66.54391000
0.09643555,-86.22244000,-64.84849000
0.09704590,-89.21971000,-64.64134000
0.09765625,-93.66029000,-64.36153000
0.09826660,-102.84660000,-71.23592000
0.09887695,-98.37762000,-75.13203000
0.09948730,-91.64916000,-67.86417000
0.10009766,-89.34447000,-63.88749000
0.10070801,-95.61550000,-66.85624000
0.10131836,-89.66022000,-69.18861000
0.10192871,-84.23544000,-62.79622000
0.10253906,-85.53697000,-62.40988000
0.10314941,-90.59625000,-65.63155000
0.10375977,-90.79452000,-64.97949000
0.10437012,-88.26796000,-61.97628000
0.10498047,-91.67617000,-63.97943000
0.10559082,-89.75775000,-69.18761000
0.10620117,-91.78531000,-77.39594000
0.10681152,-95.20811000,-79.78942000
0.10742188,-92.55622000,-76.99187000
0.10803223,-93.79632000,-76.30643000
0.10864258,-92.99355000,-65.65455000
0.10925293,-82.35023000,-60.95129000
0.10986328,-77.55439000,-54.64607000
0.11047363,-80.92399000,-55.33959000
0.11108398,-91.79359000,-62.13336000
0.11169434,-100.81530000,-68.63362000
0.11230469,-119.17400000,-73.68453000
0.11291504,-90.88098000,-68.97670000
0.11352539,-88.38276000,-66.73836000
0.11413574,-89.58684000,-65.74945000
0.11474609,-89.92006000,-66.77863000
0.11535645,-87.98296000,-76.03973000
0.11596680,-89.84567000,-81.39503000
0.11657715,-89.63411000,-78.05299000
0.11718750,-91.55640000,-67.07150000
0.11779785,-91.72580000,-67.50983000
0.11840820,-85.80864000,-68.01166000
0.11901855,-79.35468000,-55.84794000
0.11962891,-70.84714000,-47.15332000
0.12023926,-69.67587000,-46.35544000
0.12084961,-77.29948000,-54.30265000
0.12145996,-90.93518000,-64.27481000
0.12207031,-85.89362000,-66.33575000
0.12268066,-85.54160000,-69.52357000
0.12329102,-94.12875000,-71.02488000
0.12390137,-94.86150000,-78.72830000
0.12451172,-86.53012000,-74.19199000
0.12512207,-84.27804000,-76.50584000
0.12573242,-86.15854000,-72.95787000
0.12634277,-90.00604000,-68.46165000
0.12695313,-94.52621000,-74.96756000
0.12756348,-98.55867000,-83.01255000
0.12817383,-93.42797000,-70.41714000
0.12878418,-94.33888000,-66.49252000
0.12939453,-89.49683000,-64.77705000
0.13000488,-83.92716000,-59.22337000
0.13061523,-95.04452000,-60.90670000
0.13122559,-93.18700000,-63.60480000
0.13183594,-87.85804000,-67.45770000
0.13244629,-85.16338000,-70.69208000
0.13305664,-84.27384000,-68.87363000
0.13366699,-86.13557000,-64.41757000
0.13427734,-91.68044000,-64.19840000
0.13488770,-95.42571000,-74.90891000
0.13549805,-106.73870000,-69.65203000
0.13610840,-99.04117000,-67.16904000
0.13671875,-99.49512000,-73.04762000
0.13732910,-86.83882000,-73.76014000
0.13793945,-85.29796000,-65.37914000
0.13854980,-92.03627000,-64.47886000
0.13916016,-88.65958000,-66.87929000
0.13977051,-91.09000000,-72.16777000
0.14038086,-96.94226000,-70.73544000
0.14099121,-89.19852000,-68.59975000
0.14160156,-87.28901000,-70.48718000
0.14221191,-91.63275000,-78.13510000
0.14282227,-95.80511000,-91.15428000
0.14343262,-90.00903000,-75.49107000
0.14404297,-91.26088000,-73.17336000
0.14465332,-93.62437000,-72.42024000
0.14526367,-93.36348000,-68.21951000
0.14587402,-108.08740000,-67.74549000
0.14648438,-90.98946000,-70.70145000
