Frequency,Channel B,Channel D
(kHz),(dBu),(dBu)

0.18859863,-85.44061000,-63.33688000
0.18920898,-84.27056000,-61.96367000
0.18981934,-85.91750000,-58.84882000
0.19042969,-90.26991000,-63.24301000
0.19104004,-91.08872000,-73.08824000
0.19165039,-92.00566000,-72.03092000
0.19226074,-90.15037000,-71.33679000
0.19287109,-94.22195000,-71.95893000
0.19348145,-95.07286000,-67.56403000
0.19409180,-88.88170000,-66.07505000
0.19470215,-93.05401000,-67.22047000
0.19531250,-90.12054000,-70.31229000
0.19592285,-90.34361000,-76.96368000
0.19653320,-96.59850000,-77.16308000
0.19714355,-108.22350000,-69.73894000
0.19775391,-99.68359000,-67.40981000
0.19836426,-96.93449000,-67.95836000
0.19897461,-81.20221000,-76.59148000
0.19958496,-73.33648000,-58.75533000
0.20019531,-74.94393000,-57.52521000
0.20080566,-89.31731000,-65.82357000
0.20141602,-95.48768000,-67.80305000
0.20202637,-94.62174000,-68.81256000
0.20263672,-89.73305000,-73.03637000
0.20324707,-88.85014000,-67.11938000
0.20385742,-84.87034000,-66.39237000
0.20446777,-86.29675000,-69.57153000
0.20507813,-95.40839000,-78.11525000
0.20568848,-99.72743000,-77.89129000
0.20629883,-91.46248000,-70.14417000
0.20690918,-88.00363000,-73.45956000
0.20751953,-88.38414000,-73.55371000
0.20812988,-90.79720000,-68.31812000
0.20874023,-102.77460000,-70.10835000
0.20935059,-97.31632000,-69.66080000
0.20996094,-78.06399000,-65.44304000
0.21057129,-73.85199000,-65.60784000
0.21118164,-79.10562000,-68.71588000
0.21179199,-99.49438000,-78.88587000
0.21240234,-94.57562000,-72.53363000
0.21301270,-99.23299000,-74.89657000
0.21362305,-96.50971000,-76.03968000
0.21423340,-90.32872000,-72.28885000
0.21484375,-91.88122000,-71.25960000
0.21545410,-101.03080000,-70.08254000
0.21606445,-93.71962000,-72.51304000
0.21667480,-89.60865000,-75.22978000
0.21728516,-87.51456000,-71.33842000
0.21789551,-91.69788000,-68.34841000
0.21850586,-95.42754000,-67.14318000
0.21911621,-93.79086000,-73.88280000
0.21972656,-88.31765000,-64.72225000
0.22033691,-86.32287000,-66.79394000
0.22094727,-87.91663000,-81.27145000
0.22155762,-94.31537000,-74.92564000
0.22216797,-99.11964000,-79.94743000
0.22277832,-90.79079000,-72.73401000
0.22338867,-87.70082000,-65.76732000
0.22399902,-90.53044000,-65.19350000
0.22460938,-97.09763000,-69.49473000
0.22521973,-90.39005000,-85.75733000
0.22583008,-88.30077000,-79.87845000
0.22644043,-90.22868000,-84.02813000
0.22705078,-94.03640000,-84.58698000
0.22766113,-92.18250000,-79.74915000
0.22827148,-92.17545000,-75.19298000
0.22888184,-94.94398000,-71.73768000
0.22949219,-83.89159000,-65.87038000
0.23010254,-83.74600000,-62.66370000
0.23071289,-87.20901000,-69.08424000
0.23132324,-87.14552000,-79.77753000
0.23193359,-91.44006000,-75.68275000
0.23254395,-97.81231000,-75.21084000
0.23315430,-87.52880000,-83.64783000
0.23376465,-83.64246000,-76.11963000
0.23437500,-88.04116000,-68.79623000
0.23498535,-105.86270000,-66.93469000
0.23559570,-93.86014000,-68.21159000
0.23620605,-92.62946000,-72.24451000
0.23681641,-92.41603000,-76.95387000
0.23742676,-92.85957000,-67.84233000
0.23803711,-89.42178000,-66.19509000
0.23864746,-91.47136000,-72.81792000
0.23925781,-88.42263000,-65.65722000
0.23986816,-81.24271000,-57.50880000
0.24047852,-81.67057000,-58.18527000
0.24108887,-89.05174000,-64.12697000
0.24169922,-99.07843000,-71.49348000
0.24230957,-99.26840000,-79.87238000
0.24291992,-108.93910000,-69.14142000
0.24353027,-91.39061000,-68.62896000
0.24414063,-88.45337000,-72.70820000
0.24475098,-93.51204000,-78.85411000
0.24536133,-98.82777000,-77.71162000
0.24597168,-90.69272000,-71.86234000
0.24658203,-86.96724000,-67.55038000
0.24719238,-91.46896000,-66.52926000
0.24780273,-85.08139000,-69.26757000
0.24841309,-87.33520000,-75.07639000
0.24902344,-88.19272000,-78.05041000
0.24963379,-78.26477000,-65.20799000
0.25024414,-74.85711000,-61.11091000
0.25085449,-78.18745000,-65.80553000
0.25146484,-88.90567000,-75.90226000
0.25207520,-87.34569000,-90.11859000
0.25268555,-84.02717000,-76.52170000
0.25329590,-86.37592000,-79.68156000
0.25390625,-92.05638000,-77.47908000
0.25451660,-97.01993000,-72.07897000
0.25512695,-105.79840000,-69.06721000
0.25573730,-96.95726000,-74.74460000
0.25634766,-93.21297000,-78.26205000
0.25695801,-97.25362000,-71.96856000
0.25756836,-99.73787000,-75.29712000
0.25817871,-105.88490000,-79.50488000
0.25878906,-91.00450000,-72.80423000
0.25939941,-80.77758000,-63.82901000
0.26000977,-81.33372000,-61.08304000
0.26062012,-94.91886000,-66.61808000
0.26123047,-88.34544000,-74.19696000
0.26184082,-84.68170000,-69.37712000
0.26245117,-86.66090000,-69.76408000
0.26306152,-96.27633000,-71.44585000
0.26367188,-91.17931000,-70.00274000
0.26428223,-87.09385000,-69.54695000
0.26489258,-88.21613000,-75.24339000
0.26550293,-90.76341000,-71.21447000
0.26611328,-93.48303000,-72.01688000
0.26672363,-93.17137000,-76.38495000
0.26733398,-92.94338000,-76.77120000
0.26794434,-92.85709000,-74.61795000
0.26855469,-92.66965000,-72.22100000
0.26916504,-90.16376000,-60.97419000
0.26977539,-77.79626000,-52.79032000
0.27038574,-77.54810000,-53.99171000
0.27099609,-87.07262000,-64.58212000
0.27160645,-94.85785000,-91.12723000
0.27221680,-89.86390000,-76.92007000
0.27282715,-86.21171000,-83.99216000
0.27343750,-85.41091000,-78.87471000
0.27404785,-89.40757000,-73.54424000
0.27465820,-89.51804000,-75.16316000
0.27526855,-86.15058000,-80.50675000
0.27587891,-84.57259000,-81.29188000
0.27648926,-83.08784000,-79.29093000
0.27709961,-84.91777000,-81.77385000
0.27770996,-95.51200000,-72.07475000
0.27832031,-88.21181000,-70.78600000
0.27893066,-90.63705000,-69.64754000
0.27954102,-90.04361000,-65.33963000
0.28015137,-86.91680000,-64.76689000
0.28076172,-88.01703000,-73.38104000
0.28137207,-88.62756000,-72.96539000
0.28198242,-88.42182000,-66.31052000
0.28259277,-92.66324000,-68.74752000
0.28320313,-99.12482000,-75.59982000
0.28381348,-96.20167000,-71.19575000
0.28442383,-101.80730000,-69.58424000
0.28503418,-95.33753000,-74.03648000
0.28564453,-90.38239000,-77.16139000
0.28625488,-94.81612000,-78.88702000
0.28686523,-97.71099000,-78.09331000
0.28747559,-95.54374000,-76.25507000
0.28808594,-96.05406000,-71.43653000
0.28869629,-87.29083000,-63.72466000
0.28930664,-79.13969000,-61.14600000
0.28991699,-77.55330000,-61.25333000
0.29052734,-85.07663000,-66.42142000
0.29113770,-94.46924000,-71.56879000
0.29174805,-88.99311000,-72.66952000
0.29235840,-87.66541000,-75.69778000
0.29296875,-86.83696000,-77.01637000
0.29357910,-89.72810000,-77.17751000
0.29418945,-94.31271000,-72.91984000
0.29479980,-85.59793000,-76.40910000
0.29541016,-85.48163000,-79.24854000
0.29602051,-88.80869000,-72.61369000
0.29663086,-91.73264000,-68.74280000
0.29724121,-91.59534000,-68.61205000
0.29785156,-95.21907000,-68.73003000
0.29846191,-95.51219000,-70.31732000
0.29907227,-88.10139000,-82.33032000
0.29968262,-82.54739000,-70.79574000
0.30029297,-83.88506000,-70.40399000
0.30090332,-92.79961000,-84.09630000
0.30151367,-94.34608000,-81.26312000
0.30212402,-87.75796000,-93.04213000
0.30273438,-94.05449000,-80.24560000
0.30334473,-88.75938000,-77.85381000
0.30395508,-84.84102000,-75.29834000
0.30456543,-89.28420000,-77.44742000
0.30517578,-116.60920000,-76.44388000
0.30578613,-93.01212000,-74.71043000
0.30639648,-93.28375000,-73.47671000
0.30700684,-106.80580000,-76.48530000
0.30761719,-98.73483000,-74.13141000
0.30822754,-97.85794000,-80.00572000
0.30883789,-89.96648000,-73.36295000
0.30944824,-88.12371000,-65.23906000
0.31005859,-92.61514000,-63.24707000
0.31066895,-93.44894000,-66.55612000
0.31127930,-98.27271000,-72.70053000
0.31188965,-93.71258000,-74.79570000
0.31250000,-98.54629000,-70.63660000
0.31311035,-104.16900000,-68.57291000
0.31372070,-104.05850000,-74.14115000
0.31433105,-99.73312000,-87.73451000
0.31494141,-97.56050000,-85.81657000
0.31555176,-89.57036000,-83.07167000
0.31616211,-87.31484000,-75.80259000
0.31677246,-93.23312000,-69.84239000
0.31738281,-105.36070000,-72.36075000
0.31799316,-91.89613000,-73.73473000
0.31860352,-84.68634000,-72.97917000
0.31921387,-80.58578000,-74.53193000
0.31982422,-79.72263000,-67.73671000
0.32043457,-87.36591000,-70.22841000
0.32104492,-87.50375000,-74.60686000
0.32165527,-90.49506000,-73.03880000
0.32226563,-101.68530000,-79.69489000
0.32287598,-90.09472000,-79.75224000
0.32348633,-83.21513000,-82.80361000
0.32409668,-82.26802000,-82.94853000
0.32470703,-88.60780000,-80.44045000
0.32531738,-118.57900000,-94.83002000
0.32592773,-91.15367000,-86.09997000
0.32653809,-90.99847000,-76.13953000
0.32714844,-92.37667000,-98.41438000
0.32775879,-85.94165000,-69.17135000
0.32836914,-84.44318000,-66.90310000
0.32897949,-82.99451000,-73.34273000
0.32958984,-77.45960000,-67.42947000
0.33020020,-78.14476000,-66.82397000
0.33081055,-85.82589000,-82.51427000
0.33142090,-100.11780000,-71.01841000
0.33203125,-87.99136000,-72.53049000
0.33264160,-86.79173000,-74.93998000
0.33325195,-89.59199000,-72.15344000
0.33386230,-93.81905000,-78.08178000
0.33447266,-94.06364000,-75.19374000
0.33508301,-98.11682000,-71.72356000
0.33569336,-86.96900000,-72.27640000
0.33630371,-82.80636000,-73.97063000
0.33691406,-85.48331000,-75.22630000
0.33752441,-90.50266000,-76.21337000
0.33813477,-94.93272000,-80.98776000
0.33874512,-89.18418000,-85.23907000
0.33935547,-96.16301000,-74.49258000
0.33996582,-86.63960000,-66.11606000
0.34057617,-85.89858000,-68.07507000
0.34118652,-91.12366000,-73.43350000
0.34179688,-87.55467000,-72.08024000
0.34240723,-86.67934000,-77.24395000
0.34301758,-94.79141000,-74.35237000
0.34362793,-98.22784000,-75.69376000
0.34423828,-89.74168000,-77.25499000
0.34484863,-88.59932000,-76.89973000
0.34545898,-99.90887000,-81.17758000
0.34606934,-89.89483000,-79.19511000
0.34667969,-86.59207000,-89.66817000
0.34729004,-89.74250000,-76.32462000
0.34790039,-89.55840000,-73.95834000
0.34851074,-89.01561000,-75.28695000
0.34912109,-99.19388000,-74.19717000
0.34973145,-84.65245000,-60.71603000
0.35034180,-86.37782000,-60.58757000
0.35095215,-88.23788000,-70.76703000
0.35156250,-88.37962000,-77.91343000
0.35217285,-95.99847000,-74.10942000
0.35278320,-91.13037000,-69.99074000
0.35339355,-85.53387000,-69.70715000
0.35400391,-87.34775000,-70.58923000
0.35461426,-100.65650000,-69.22559000
0.35522461,-91.05870000,-72.03822000
0.35583496,-90.23853000,-83.50510000
0.35644531,-93.21755000,-91.93724000
0.35705566,-99.60049000,-80.90385000
0.35766602,-95.58212000,-81.07772000
0.35827637,-96.59616000,-82.15717000
0.35888672,-87.64278000,-75.66151000
0.35949707,-79.51802000,-62.73376000
0.36010742,-78.23178000,-60.26253000
0.36071777,-81.97502000,-64.63805000
0.36132813,-84.50222000,-70.72754000
0.36193848,-87.04701000,-69.99162000
0.36254883,-90.31078000,-69.68510000
0.36315918,-95.14064000,-77.72871000
0.36376953,-100.78980000,-83.78674000
0.36437988,-91.12434000,-95.60332000
0.36499023,-90.07997000,-84.52603000
0.36560059,-97.80235000,-74.74901000
0.36621094,-104.26990000,-74.63850000
0.36682129,-98.00094000,-70.66443000
0.36743164,-97.32269000,-69.44657000
0.36804199,-96.24070000,-70.61329000
0.36865234,-91.33994000,-71.06270000
0.36926270,-88.72036000,-71.82497000
0.36987305,-91.37741000,-72.85928000
0.37048340,-99.39745000,-79.16120000
0.37109375,-97.30165000,-74.76619000
0.37170410,-93.70568000,-69.94687000
0.37231445,-98.09292000,-69.47710000
0.37292480,-98.13114000,-78.30611000
0.37353516,-94.60269000,-72.13233000
0.37414551,-93.70444000,-72.83782000
0.37475586,-98.75536000,-78.07334000
0.37536621,-113.67240000,-89.04326000
0.37597656,-90.51228000,-96.85638000
0.37658691,-80.59280000,-77.84635000
0.37719727,-80.84799000,-70.57433000
0.37780762,-96.44392000,-70.15181000
0.37841797,-91.33148000,-69.93951000
0.37902832,-90.59148000,-67.83285000
0.37963867,-87.36539000,-65.30762000
0.38024902,-87.34917000,-67.13326000
0.38085938,-91.08554000,-87.07101000
0.38146973,-91.13611000,-69.09861000
0.38208008,-88.46300000,-68.55454000
0.38269043,-89.76022000,-70.34303000
0.38330078,-93.25263000,-70.92414000
0.38391113,-92.04202000,-71.45157000
0.38452148,-88.17407000,-69.06600000
0.38513184,-87.88403000,-68.47789000
0.38574219,-87.00993000,-68.89801000
0.38635254,-87.28923000,-70.93237000
0.38696289,-92.41436000,-72.43508000
0.38757324,-108.06010000,-73.88969000
0.38818359,-100.23340000,-85.99017000
0.38879395,-71.57114000,-70.67275000
0.38940430,-61.42388000,-60.90124000
0.39001465,-61.32456000,-58.92057000
0.39062500,-70.55747000,-66.94556000
0.39123535,-91.93007000,-77.12754000
0.39184570,-93.20412000,-75.90923000
0.39245605,-87.99976000,-67.03935000
0.39306641,-88.04688000,-69.18913000
0.39367676,-90.48604000,-81.38383000
0.39428711,-97.95035000,-75.63657000
0.39489746,-90.69751000,-70.51706000
0.39550781,-103.86610000,-69.62735000
0.39611816,-101.37330000,-70.35503000
0.39672852,-88.77469000,-70.02146000
0.39733887,-87.29771000,-66.76053000
0.39794922,-95.39458000,-64.16384000
0.39855957,-97.54673000,-66.86718000
0.39916992,-90.60666000,-75.82034000
0.39978027,-85.12639000,-75.65498000
0.40039063,-84.18414000,-69.58513000
0.40100098,-91.46778000,-67.52044000
0.40161133,-96.05778000,-66.98477000
0.40222168,-93.13229000,-69.70747000
0.40283203,-94.73557000,-77.62070000
0.40344238,-87.41920000,-79.70755000
0.40405273,-85.35873000,-82.28042000
0.40466309,-87.15809000,-98.45117000
0.40527344,-89.99458000,-81.59886000
0.40588379,-95.98410000,-70.91050000
0.40649414,-107.85770000,-67.69044000
0.40710449,-98.00864000,-67.82835000
0.40771484,-97.34931000,-68.86804000
0.40832520,-89.90462000,-75.38091000
0.40893555,-87.04643000,-74.17496000
0.40954590,-85.26978000,-70.08194000
0.41015625,-83.73914000,-68.00273000
0.41076660,-85.83274000,-66.11047000
0.41137695,-86.63904000,-67.14598000
0.41198730,-89.81758000,-71.38310000
0.41259766,-94.45237000,-74.28911000
0.41320801,-106.46990000,-76.83430000
0.41381836,-96.66806000,-90.57888000
0.41442871,-95.23076000,-85.77292000
0.41503906,-92.84251000,-76.93118000
0.41564941,-90.16979000,-74.33970000
0.41625977,-92.92625000,-73.01538000
0.41687012,-106.56360000,-74.69307000
0.41748047,-91.30858000,-91.67571000
0.41809082,-86.01477000,-87.92938000
0.41870117,-85.20821000,-87.42020000
0.41931152,-82.68902000,-74.41494000
0.41992188,-81.63484000,-69.00079000
0.42053223,-84.17570000,-71.35078000
0.42114258,-89.48724000,-80.81170000
0.42175293,-93.41100000,-77.85106000
0.42236328,-91.77904000,-85.86117000
0.42297363,-95.89119000,-86.23360000
0.42358398,-98.52753000,-78.90137000
