Frequency,Channel B,Channel D
(kHz),(dBu),(dBu)

0.00000000,-40.47124000,-10.34453000
0.00061035,-48.06707000,-17.83269000
0.00122070,-63.71117000,-33.17596000
0.00183105,-73.08559000,-47.71795000
0.00244141,-73.87391000,-47.77866000
0.00305176,-81.07845000,-54.49759000
0.00366211,-77.84934000,-55.44930000
0.00427246,-78.26414000,-56.41899000
0.00488281,-103.44250000,-70.62057000
0.00549316,-76.17816000,-52.83678000
0.00610352,-81.71191000,-55.71813000
0.00671387,-80.76529000,-65.91629000
0.00732422,-79.81072000,-59.88704000
0.00793457,-82.86139000,-60.43159000
0.00854492,-104.80140000,-67.61097000
0.00915527,-80.02084000,-60.51498000
0.00976563,-77.42151000,-65.81648000
0.01037598,-80.31052000,-61.60581000
0.01098633,-89.29917000,-62.28057000
0.01159668,-104.77090000,-65.31296000
0.01220703,-88.18885000,-60.30456000
0.01281738,-92.82131000,-65.77328000
0.01342773,-81.76645000,-57.21246000
0.01403809,-74.57801000,-50.06816000
0.01464844,-74.11548000,-49.89288000
0.01525879,-77.13084000,-53.25193000
0.01586914,-78.12504000,-54.19999000
0.01647949,-79.07859000,-55.15131000
0.01708984,-84.28044000,-62.07285000
0.01770020,-81.46389000,-58.81129000
0.01831055,-77.46866000,-54.28289000
0.01892090,-80.83128000,-54.15880000
0.01953125,-91.67787000,-58.95284000
0.02014160,-82.49119000,-56.05950000
0.02075195,-78.09996000,-53.12312000
0.02136230,-83.21331000,-55.80903000
0.02197266,-84.34486000,-56.41667000
0.02258301,-87.99118000,-61.65783000
0.02319336,-81.30149000,-58.11568000
0.02380371,-81.74341000,-56.61198000
0.02441406,-89.31313000,-56.88610000
0.02502441,-87.28936000,-60.32027000
0.02563477,-87.85606000,-59.92059000
0.02624512,-78.19740000,-56.04301000
0.02685547,-82.53685000,-61.72194000
0.02746582,-81.79201000,-56.46968000
0.02807617,-90.28926000,-65.12251000
0.02868652,-41.31855000,-16.90330000
0.02929688,-22.87271000,1.53017100
0.02990723,-16.92640000,7.47543400
0.03051758,-20.03529000,4.36678700
0.03112793,-33.74608000,-9.33566900
0.03173828,-73.83549000,-49.18481000
0.03234863,-75.20572000,-52.64685000
0.03295898,-85.94532000,-64.64558000
0.03356934,-86.73817000,-65.45522000
0.03417969,-77.76239000,-51.51487000
0.03479004,-85.18526000,-55.54391000
0.03540039,-92.03797000,-59.92917000
0.03601074,-93.88603000,-69.25391000
0.03662109,-90.57523000,-69.03009000
0.03723145,-90.27101000,-71.17809000
0.03784180,-96.09219000,-65.45794000
0.03845215,-91.44350000,-63.47254000
0.03906250,-94.78101000,-61.46772000
0.03967285,-84.03171000,-53.56502000
0.04028320,-79.12321000,-50.00219000
0.04089355,-80.78943000,-52.35818000
0.04150391,-85.53493000,-58.38036000
0.04211426,-83.64410000,-60.72070000
0.04272461,-92.26984000,-70.24098000
0.04333496,-98.85795000,-69.73518000
0.04394531,-94.01905000,-87.15086000
0.04455566,-89.51962000,-63.48068000
0.04516602,-93.45824000,-62.12915000
0.04577637,-97.06580000,-77.46165000
0.04638672,-94.66675000,-75.75450000
0.04699707,-79.12784000,-60.39186000
0.04760742,-76.07986000,-55.99125000
0.04821777,-77.91893000,-58.61710000
0.04882813,-68.66232000,-45.35961000
0.04943848,-52.04765000,-29.41371000
0.05004883,-47.99617000,-25.31501000
0.05065918,-53.34050000,-30.35595000
0.05126953,-71.87837000,-47.35950000
0.05187988,-82.62064000,-66.88126000
0.05249023,-85.13264000,-70.76468000
0.05310059,-83.63278000,-65.93860000
0.05371094,-83.59370000,-63.55028000
0.05432129,-86.90425000,-63.43945000
0.05493164,-90.55827000,-67.28867000
0.05554199,-90.57293000,-68.41940000
0.05615234,-85.10102000,-80.00296000
0.05676270,-85.54874000,-64.44758000
0.05737305,-87.27009000,-65.91364000
0.05798340,-94.67603000,-67.96085000
0.05859375,-95.56535000,-71.59112000
0.05920410,-84.45209000,-64.11698000
0.05981445,-86.11362000,-61.15469000
0.06042480,-82.57015000,-64.81675000
0.06103516,-79.86710000,-59.28139000
0.06164551,-79.51137000,-55.39528000
0.06225586,-82.95328000,-55.99632000
0.06286621,-88.90473000,-61.80298000
0.06347656,-85.00732000,-69.03893000
0.06408691,-87.99931000,-67.92649000
0.06469727,-101.27480000,-63.15634000
0.06530762,-100.54840000,-66.55341000
0.06591797,-97.21825000,-82.17947000
0.06652832,-89.26613000,-73.03252000
0.06713867,-83.36918000,-68.50047000
0.06774902,-81.91512000,-67.85530000
0.06835938,-82.28036000,-69.29361000
0.06896973,-84.18748000,-62.87184000
0.06958008,-84.87774000,-54.07735000
0.07019043,-85.29980000,-52.56016000
0.07080078,-87.63444000,-57.69337000
0.07141113,-88.99680000,-66.17638000
0.07202148,-93.02100000,-75.83071000
0.07263184,-90.57392000,-72.81126000
0.07324219,-83.63277000,-63.30920000
0.07385254,-82.04863000,-63.04432000
0.07446289,-92.27639000,-72.50246000
0.07507324,-93.15820000,-70.74153000
0.07568359,-88.74237000,-65.49094000
0.07629395,-91.71794000,-64.39366000
0.07690430,-92.20017000,-65.57366000
0.07751465,-94.16694000,-65.20879000
0.07812500,-94.99078000,-63.62497000
0.07873535,-105.25130000,-67.93362000
0.07934570,-88.21611000,-62.86250000
0.07995605,-87.20596000,-59.23923000
0.08056641,-100.04160000,-65.74613000
0.08117676,-91.89712000,-66.00304000
0.08178711,-91.55785000,-62.12068000
0.08239746,-91.44429000,-65.22527000
0.08300781,-88.83531000,-66.01529000
0.08361816,-91.49574000,-63.73431000
0.08422852,-91.16772000,-65.81160000
0.08483887,-90.40382000,-66.33295000
0.08544922,-85.56442000,-59.63438000
0.08605957,-86.31326000,-60.66050000
0.08666992,-96.06673000,-69.52610000
0.08728027,-90.29652000,-72.50080000
0.08789063,-86.03801000,-64.10605000
0.08850098,-86.81522000,-63.46023000
0.08911133,-71.37503000,-48.47668000
0.08972168,-63.34653000,-39.32635000
0.09033203,-63.95380000,-39.69741000
0.09094238,-74.73648000,-50.00792000
0.09155273,-92.60599000,-83.80544000
0.09216309,-90.93433000,-68.82924000
0.09277344,-90.27834000,-70.33830000
0.09338379,-89.97932000,-66.42524000
0.09399414,-89.55429000,-64.21296000
0.09460449,-85.84834000,-77.69866000
0.09521484,-94.04585000,-68.78785000
0.09582520,-86.33256000,-67.97717000
0.09643555,-86.77873000,-70.18887000
0.09704590,-99.27570000,-74.66788000
0.09765625,-92.63472000,-71.65162000
0.09826660,-88.32047000,-62.05333000
0.09887695,-88.14979000,-58.58410000
0.09948730,-82.25712000,-55.18602000
0.10009766,-74.94791000,-54.97988000
0.10070801,-75.49099000,-62.71278000
0.10131836,-80.42708000,-64.25088000
0.10192871,-82.65471000,-67.70831000
0.10253906,-87.27467000,-71.55807000
0.10314941,-101.87520000,-64.51027000
0.10375977,-91.88866000,-65.98025000
0.10437012,-89.71420000,-69.55476000
0.10498047,-94.24664000,-61.30777000
0.10559082,-88.46587000,-63.51345000
0.10620117,-83.83057000,-68.53282000
0.10681152,-86.13316000,-77.22551000
0.10742188,-90.21028000,-71.37725000
0.10803223,-84.20982000,-67.60683000
0.10864258,-83.98003000,-68.80746000
0.10925293,-96.67831000,-69.36317000
0.10986328,-80.83597000,-64.81664000
0.11047363,-79.16308000,-64.88096000
0.11108398,-83.02105000,-68.56118000
0.11169434,-83.96152000,-67.73358000
0.11230469,-81.12438000,-68.76005000
0.11291504,-85.67403000,-67.24370000
0.11352539,-91.09447000,-68.19269000
0.11413574,-96.87596000,-70.43896000
0.11474609,-91.36778000,-63.55379000
0.11535645,-95.57140000,-63.31147000
0.11596680,-108.09510000,-69.13514000
0.11657715,-88.05782000,-66.13311000
0.11718750,-82.34740000,-63.58043000
0.11779785,-83.65788000,-60.80962000
0.11840820,-89.15530000,-61.03808000
0.11901855,-87.87206000,-58.62980000
0.11962891,-77.73841000,-50.32154000
0.12023926,-76.23663000,-49.42604000
0.12084961,-85.35684000,-57.69635000
0.12145996,-85.74989000,-65.70004000
0.12207031,-86.70924000,-70.74345000
0.12268066,-89.21185000,-73.13877000
0.12329102,-91.36001000,-72.15194000
0.12390137,-89.57577000,-67.02269000
0.12451172,-99.05803000,-65.69968000
0.12512207,-89.82996000,-74.08708000
0.12573242,-90.30586000,-72.64049000
0.12634277,-86.87824000,-78.76174000
0.12695313,-83.05942000,-75.08210000
0.12756348,-84.63215000,-70.24342000
0.12817383,-86.65305000,-69.15150000
0.12878418,-84.61963000,-69.53638000
0.12939453,-83.64590000,-63.39880000
0.13000488,-89.68110000,-58.00427000
0.13061523,-103.95750000,-61.11221000
0.13122559,-88.76098000,-69.15807000
0.13183594,-85.84625000,-70.19267000
0.13244629,-89.80819000,-67.68410000
0.13305664,-89.11348000,-69.75748000
0.13366699,-87.18098000,-78.34280000
0.13427734,-87.67004000,-67.10287000
0.13488770,-96.31016000,-71.41276000
0.13549805,-96.72919000,-73.06123000
0.13610840,-91.45164000,-72.11542000
0.13671875,-86.20576000,-75.48000000
0.13732910,-81.42529000,-68.94987000
0.13793945,-83.18183000,-71.19493000
0.13854980,-95.22381000,-78.97187000
0.13916016,-83.02110000,-65.60675000
0.13977051,-78.33961000,-55.64665000
0.14038086,-82.26704000,-56.32824000
0.14099121,-94.50336000,-69.39128000
0.14160156,-90.90821000,-70.88792000
0.14221191,-97.74171000,-68.08704000
0.14282227,-88.55750000,-73.46880000
0.14343262,-84.42857000,-76.11699000
0.14404297,-83.41125000,-66.44492000
0.14465332,-82.53036000,-70.27009000
0.14526367,-82.04014000,-67.99054000
0.14587402,-85.60535000,-62.56909000
0.14648438,-92.56759000,-66.77069000
