Frequency,Channel B,Channel D
(kHz),(dBu),(dBu)

0.00000000,-40.79095000,-10.84518000
0.00061035,-48.58641000,-18.46624000
0.00122070,-66.83295000,-35.36980000
0.00183105,-79.81035000,-55.56707000
0.00244141,-73.76843000,-50.40394000
0.00305176,-78.60181000,-54.28023000
0.00366211,-80.37530000,-57.02894000
0.00427246,-82.50734000,-59.45001000
0.00488281,-78.31724000,-54.82018000
0.00549316,-75.39919000,-53.12762000
0.00610352,-82.93439000,-62.83645000
0.00671387,-88.34611000,-57.63818000
0.00732422,-82.86475000,-56.23726000
0.00793457,-79.59718000,-54.43284000
0.00854492,-79.69846000,-55.25517000
0.00915527,-78.45328000,-58.06715000
0.00976563,-78.14624000,-60.59890000
0.01037598,-79.19997000,-59.19970000
0.01098633,-84.05784000,-63.24331000
0.01159668,-85.01656000,-63.80741000
0.01220703,-81.54694000,-55.86206000
0.01281738,-81.91402000,-54.06205000
0.01342773,-80.27747000,-53.41598000
0.01403809,-76.35030000,-53.10513000
0.01464844,-78.57118000,-59.15489000
0.01525879,-80.67345000,-57.94747000
0.01586914,-76.66080000,-55.13151000
0.01647949,-77.81747000,-53.69783000
0.01708984,-81.84185000,-56.40799000
0.01770020,-77.68433000,-53.38186000
0.01831055,-86.95281000,-60.04108000
0.01892090,-76.09792000,-56.04229000
0.01953125,-72.71890000,-52.04681000
0.02014160,-78.29821000,-56.64007000
0.02075195,-86.19042000,-56.08235000
0.02136230,-83.31463000,-58.37015000
0.02197266,-82.46288000,-61.13491000
0.02258301,-77.75833000,-55.99374000
0.02319336,-79.14207000,-57.40347000
0.02380371,-81.20750000,-60.15877000
0.02441406,-90.77316000,-66.70435000
0.02502441,-92.70425000,-69.39079000
0.02563477,-85.72339000,-60.58947000
0.02624512,-88.52026000,-68.54681000
0.02685547,-82.88321000,-59.23304000
0.02746582,-82.84224000,-64.11542000
0.02807617,-79.53654000,-54.42585000
0.02868652,-41.25320000,-16.83884000
0.02929688,-22.86818000,1.53134100
0.02990723,-16.92445000,7.47342700
0.03051758,-20.03521000,4.36012200
0.03112793,-33.76725000,-9.38186600
0.03173828,-78.56273000,-53.03779000
0.03234863,-94.38162000,-63.95269000
0.03295898,-81.12659000,-54.85070000
0.03356934,-84.03291000,-63.76027000
0.03417969,-86.74294000,-60.08121000
0.03479004,-84.27808000,-61.02979000
0.03540039,-85.74500000,-66.18292000
0.03601074,-92.80254000,-64.03448000
0.03662109,-85.06471000,-61.00248000
0.03723145,-78.28652000,-55.40033000
0.03784180,-77.15103000,-53.71951000
0.03845215,-77.74640000,-53.96265000
0.03906250,-79.93128000,-59.33630000
0.03967285,-78.05606000,-60.95875000
0.04028320,-78.18018000,-64.17023000
0.04089355,-82.23210000,-62.52138000
0.04150391,-88.94936000,-65.91781000
0.04211426,-96.52195000,-74.26152000
0.04272461,-85.27852000,-79.03790000
0.04333496,-83.42667000,-71.76183000
0.04394531,-81.51997000,-63.72239000
0.04455566,-84.85241000,-62.20938000
0.04516602,-86.97255000,-60.15429000
0.04577637,-87.67392000,-59.74205000
0.04638672,-92.12467000,-70.05067000
0.04699707,-84.31949000,-66.87231000
0.04760742,-87.64207000,-66.50794000
0.04821777,-91.88110000,-62.95546000
0.04882813,-68.60703000,-45.37394000
0.04943848,-52.22124000,-29.27110000
0.05004883,-47.89743000,-25.13297000
0.05065918,-52.65277000,-29.99510000
0.05126953,-68.72290000,-45.71521000
0.05187988,-101.91130000,-61.03358000
0.05249023,-94.33363000,-61.51802000
0.05310059,-89.24961000,-74.68761000
0.05371094,-85.93353000,-61.62046000
0.05432129,-86.80478000,-59.28690000
0.05493164,-84.85874000,-60.30949000
0.05554199,-87.78929000,-60.81466000
0.05615234,-95.86674000,-63.91930000
0.05676270,-89.87392000,-65.70349000
0.05737305,-87.30519000,-61.88392000
0.05798340,-93.53696000,-63.72010000
0.05859375,-88.40630000,-65.06078000
0.05920410,-82.29048000,-64.26278000
0.05981445,-76.76864000,-62.59356000
0.06042480,-78.46449000,-65.46520000
0.06103516,-85.51011000,-69.10188000
0.06164551,-91.03046000,-64.16194000
0.06225586,-88.71606000,-64.32785000
0.06286621,-87.26170000,-68.24510000
0.06347656,-82.28400000,-66.03341000
0.06408691,-79.01833000,-61.59191000
0.06469727,-82.97813000,-60.80602000
0.06530762,-87.04415000,-60.05889000
0.06591797,-88.66563000,-62.74700000
0.06652832,-83.27225000,-63.73981000
0.06713867,-86.59481000,-63.87087000
0.06774902,-90.34833000,-66.16255000
0.06835938,-81.96207000,-56.40517000
0.06896973,-82.09800000,-57.08958000
0.06958008,-87.93260000,-61.05474000
0.07019043,-82.16115000,-62.22922000
0.07080078,-83.15182000,-60.82761000
0.07141113,-85.87935000,-58.82965000
0.07202148,-85.24678000,-60.08948000
0.07263184,-83.04979000,-61.67919000
0.07324219,-82.93355000,-68.85226000
0.07385254,-86.64012000,-69.56148000
0.07446289,-94.15570000,-68.91380000
0.07507324,-89.85413000,-71.90387000
0.07568359,-90.13034000,-73.19843000
0.07629395,-91.12179000,-72.58942000
0.07690430,-84.18664000,-70.79054000
0.07751465,-81.89894000,-63.45073000
0.07812500,-85.82339000,-62.22519000
0.07873535,-89.59248000,-66.09699000
0.07934570,-88.90568000,-65.92123000
0.07995605,-94.08279000,-62.46814000
0.08056641,-100.02200000,-65.14096000
0.08117676,-90.22575000,-89.76785000
0.08178711,-89.38037000,-69.30390000
0.08239746,-84.63345000,-68.35364000
0.08300781,-81.71180000,-62.09630000
0.08361816,-81.03401000,-60.84842000
0.08422852,-81.46577000,-61.66942000
0.08483887,-83.71703000,-61.68987000
0.08544922,-87.48576000,-65.24649000
0.08605957,-91.31766000,-70.75803000
0.08666992,-95.55218000,-82.73404000
0.08728027,-100.97260000,-74.44801000
0.08789063,-107.56920000,-67.18135000
0.08850098,-84.73260000,-64.70635000
0.08911133,-74.23044000,-47.85191000
0.08972168,-64.57734000,-38.60117000
0.09033203,-64.15327000,-38.78778000
0.09094238,-72.88068000,-48.05206000
0.09155273,-91.35016000,-70.05798000
0.09216309,-88.63552000,-71.33664000
0.09277344,-96.61320000,-66.61322000
0.09338379,-92.71355000,-65.72927000
0.09399414,-84.25099000,-62.54938000
0.09460449,-83.72017000,-61.13216000
0.09521484,-85.54227000,-62.30404000
0.09582520,-88.62771000,-65.32463000
0.09643555,-88.03358000,-67.13250000
0.09704590,-85.95963000,-73.18575000
0.09765625,-88.33578000,-77.05634000
0.09826660,-87.35718000,-71.98774000
0.09887695,-82.72683000,-71.21179000
0.09948730,-77.89325000,-72.41339000
0.10009766,-72.86709000,-70.74912000
0.10070801,-74.94276000,-68.92532000
0.10131836,-82.33384000,-61.10646000
0.10192871,-85.00607000,-62.61919000
0.10253906,-90.04878000,-70.89041000
0.10314941,-121.71410000,-85.71542000
0.10375977,-95.26402000,-75.26686000
0.10437012,-90.58521000,-65.88960000
0.10498047,-93.69049000,-71.25756000
0.10559082,-85.63559000,-63.12388000
0.10620117,-84.29798000,-66.66547000
0.10681152,-87.48882000,-67.58313000
0.10742188,-99.09097000,-61.35806000
0.10803223,-89.61544000,-61.17899000
0.10864258,-88.93585000,-65.10993000
0.10925293,-89.93491000,-80.93259000
0.10986328,-89.22817000,-65.34386000
0.11047363,-81.38673000,-68.25185000
0.11108398,-80.02750000,-76.65620000
0.11169434,-86.18066000,-76.55507000
0.11230469,-107.27390000,-64.13853000
0.11291504,-89.99713000,-63.97566000
0.11352539,-85.70000000,-68.40792000
0.11413574,-89.28680000,-72.19634000
0.11474609,-95.59760000,-73.73634000
0.11535645,-89.37012000,-69.43741000
0.11596680,-85.49294000,-64.20253000
0.11657715,-92.97163000,-67.04675000
0.11718750,-91.79432000,-77.63312000
0.11779785,-87.80125000,-80.66023000
0.11840820,-87.79522000,-76.17728000
0.11901855,-101.46290000,-68.10088000
0.11962891,-77.06058000,-52.70231000
0.12023926,-75.73163000,-50.63128000
0.12084961,-85.42954000,-57.66586000
0.12145996,-104.78880000,-75.23593000
0.12207031,-94.19898000,-74.61272000
0.12268066,-89.73268000,-70.32029000
0.12329102,-87.65438000,-67.52706000
0.12390137,-89.87846000,-70.73433000
0.12451172,-89.07129000,-67.63272000
0.12512207,-87.85165000,-65.43386000
0.12573242,-92.95636000,-79.60321000
0.12634277,-92.71101000,-66.61555000
0.12695313,-93.19418000,-63.14732000
0.12756348,-102.44090000,-63.86665000
0.12817383,-90.82140000,-69.91197000
0.12878418,-92.15158000,-76.92487000
0.12939453,-93.66181000,-72.39553000
0.13000488,-81.87247000,-64.81162000
0.13061523,-80.33754000,-64.26878000
0.13122559,-85.61245000,-70.26877000
0.13183594,-94.17989000,-74.68579000
0.13244629,-88.57055000,-68.92181000
0.13305664,-86.50845000,-79.14717000
0.13366699,-84.56149000,-66.59753000
0.13427734,-82.72000000,-66.03692000
0.13488770,-81.65698000,-69.19534000
0.13549805,-84.35417000,-73.99172000
0.13610840,-89.62119000,-66.45990000
0.13671875,-89.17654000,-63.29998000
0.13732910,-89.95634000,-65.14692000
0.13793945,-95.68797000,-72.95888000
0.13854980,-92.45314000,-85.78386000
0.13916016,-82.01039000,-65.34991000
0.13977051,-78.54631000,-60.65786000
0.14038086,-80.59694000,-61.93520000
0.14099121,-83.67858000,-69.88739000
0.14160156,-86.11245000,-72.38549000
0.14221191,-87.07675000,-72.58882000
0.14282227,-83.67137000,-72.48096000
0.14343262,-84.54823000,-79.07240000
0.14404297,-88.02138000,-66.65891000
0.14465332,-91.27295000,-64.56523000
0.14526367,-92.66367000,-69.28796000
0.14587402,-101.72210000,-75.68847000
0.14648438,-91.55570000,-79.15005000
