Frequency,Channel B,Channel D
(kHz),(dBu),(dBu)

0.00000000,-40.34241000,-10.91807000
0.00061035,-47.73139000,-18.39361000
0.00122070,-61.94637000,-33.73130000
0.00183105,-74.44855000,-55.32452000
0.00244141,-77.47430000,-55.27788000
0.00305176,-80.69762000,-55.37344000
0.00366211,-86.35352000,-53.20882000
0.00427246,-79.70176000,-50.41464000
0.00488281,-83.91962000,-53.82923000
0.00549316,-88.31728000,-62.34776000
0.00610352,-78.83812000,-58.46333000
0.00671387,-77.47536000,-53.66642000
0.00732422,-78.28573000,-54.98829000
0.00793457,-75.62501000,-56.19538000
0.00854492,-74.56912000,-53.19271000
0.00915527,-76.72156000,-54.17930000
0.00976563,-84.35300000,-69.42326000
0.01037598,-78.99734000,-55.69397000
0.01098633,-76.00911000,-51.78283000
0.01159668,-76.70443000,-52.60777000
0.01220703,-75.28748000,-53.61573000
0.01281738,-78.08102000,-57.16094000
0.01342773,-90.01923000,-64.31642000
0.01403809,-82.19241000,-57.47375000
0.01464844,-89.14261000,-63.62750000
0.01525879,-87.08594000,-60.91939000
0.01586914,-80.09843000,-56.47147000
0.01647949,-80.09734000,-56.27465000
0.01708984,-80.65266000,-56.32656000
0.01770020,-86.67372000,-60.72905000
0.01831055,-90.63835000,-62.60490000
0.01892090,-109.30150000,-59.57556000
0.01953125,-79.82416000,-54.89463000
0.02014160,-75.16473000,-52.70112000
0.02075195,-75.98404000,-54.71635000
0.02136230,-81.02094000,-62.10765000
0.02197266,-85.26626000,-60.19504000
0.02258301,-76.85838000,-51.20359000
0.02319336,-74.91240000,-50.52053000
0.02380371,-78.40566000,-57.75402000
0.02441406,-83.89370000,-68.06718000
0.02502441,-96.20972000,-66.24810000
0.02563477,-86.56917000,-65.68261000
0.02624512,-93.32115000,-65.95392000
0.02685547,-77.43280000,-56.81252000
0.02746582,-96.36708000,-61.41735000
0.02807617,-82.70557000,-54.15126000
0.02868652,-41.27617000,-16.82671000
0.02929688,-22.86955000,1.53644900
0.02990723,-16.93075000,7.47370800
0.03051758,-20.04721000,4.35698000
0.03112793,-33.79523000,-9.40487500
0.03173828,-79.55930000,-59.85823000
0.03234863,-85.46918000,-59.07585000
0.03295898,-81.12033000,-56.78951000
0.03356934,-80.43539000,-56.37892000
0.03417969,-83.36290000,-61.55302000
0.03479004,-81.43792000,-55.42849000
0.03540039,-92.46326000,-58.29844000
0.03601074,-78.83681000,-53.63789000
0.03662109,-79.22697000,-53.31888000
0.03723145,-83.43742000,-58.73360000
0.03784180,-90.63332000,-70.35354000
0.03845215,-88.47952000,-60.87467000
0.03906250,-83.65432000,-55.10857000
0.03967285,-77.42834000,-52.14817000
0.04028320,-74.10251000,-50.99247000
0.04089355,-76.79330000,-54.25191000
0.04150391,-88.24815000,-70.52605000
0.04211426,-81.16354000,-58.66073000
0.04272461,-83.98265000,-57.81078000
0.04333496,-93.10574000,-63.78854000
0.04394531,-82.01865000,-60.28589000
0.04455566,-79.79224000,-59.12502000
0.04516602,-84.41710000,-61.59071000
0.04577637,-87.02000000,-60.04526000
0.04638672,-89.91341000,-76.99278000
0.04699707,-81.05259000,-68.57808000
0.04760742,-79.72061000,-65.01213000
0.04821777,-81.81149000,-62.21960000
0.04882813,-67.10333000,-44.17896000
0.04943848,-51.67498000,-29.14396000
0.05004883,-47.62472000,-25.11180000
0.05065918,-52.73418000,-30.06382000
0.05126953,-70.62799000,-46.98070000
0.05187988,-85.43288000,-66.19760000
0.05249023,-89.75448000,-66.36380000
0.05310059,-86.68121000,-64.11862000
0.05371094,-83.12976000,-61.59012000
0.05432129,-85.65309000,-64.62616000
0.05493164,-88.04463000,-64.65385000
0.05554199,-94.83347000,-63.23494000
0.05615234,-90.76979000,-65.02629000
0.05676270,-87.88979000,-67.01376000
0.05737305,-86.99944000,-72.11627000
0.05798340,-88.55598000,-64.87853000
0.05859375,-96.64643000,-61.81404000
0.05920410,-83.61708000,-55.79969000
0.05981445,-78.88181000,-54.33848000
0.06042480,-77.59575000,-55.30719000
0.06103516,-80.97830000,-55.43660000
0.06164551,-87.86297000,-61.47964000
0.06225586,-86.26766000,-72.01096000
0.06286621,-87.62277000,-63.92124000
0.06347656,-87.20879000,-67.09035000
0.06408691,-91.87743000,-67.16444000
0.06469727,-84.66602000,-57.16615000
0.06530762,-84.07607000,-55.79262000
0.06591797,-93.21649000,-62.00510000
0.06652832,-98.61340000,-79.52422000
0.06713867,-101.42720000,-66.86435000
0.06774902,-95.37131000,-67.85338000
0.06835938,-85.41463000,-65.85778000
0.06896973,-85.90293000,-65.53834000
0.06958008,-89.70348000,-63.39396000
0.07019043,-83.32579000,-56.69874000
0.07080078,-87.99956000,-58.80264000
0.07141113,-93.60553000,-65.55774000
0.07202148,-103.29400000,-73.09787000
0.07263184,-104.39050000,-65.53944000
0.07324219,-96.26069000,-65.66222000
0.07385254,-89.77433000,-72.54315000
0.07446289,-88.20300000,-86.46416000
0.07507324,-87.22318000,-74.01702000
0.07568359,-85.10990000,-66.91861000
0.07629395,-88.50008000,-66.65615000
0.07690430,-83.73352000,-71.31783000
0.07751465,-82.62489000,-68.77042000
0.07812500,-86.08220000,-66.79321000
0.07873535,-87.18111000,-70.86758000
0.07934570,-89.40520000,-65.55226000
0.07995605,-97.93137000,-59.09818000
0.08056641,-92.60688000,-59.80802000
0.08117676,-98.00835000,-64.24256000
0.08178711,-92.16042000,-62.67931000
0.08239746,-96.98731000,-60.30762000
0.08300781,-95.29932000,-60.02769000
0.08361816,-90.06808000,-61.76327000
0.08422852,-90.33431000,-78.17962000
0.08483887,-88.74274000,-64.40040000
0.08544922,-87.11793000,-60.27573000
0.08605957,-84.65214000,-59.36380000
0.08666992,-83.81669000,-60.33447000
0.08728027,-81.80054000,-60.54472000
0.08789063,-81.69411000,-60.68098000
0.08850098,-83.71804000,-63.95839000
0.08911133,-79.94913000,-48.41966000
0.08972168,-65.90919000,-39.06841000
0.09033203,-64.93610000,-39.47853000
0.09094238,-76.23885000,-50.26760000
0.09155273,-80.83611000,-63.44811000
0.09216309,-80.88068000,-61.27616000
0.09277344,-83.14159000,-63.61099000
0.09338379,-85.15941000,-72.48592000
0.09399414,-87.16631000,-76.80412000
0.09460449,-94.27301000,-72.03232000
0.09521484,-91.42218000,-76.07331000
0.09582520,-86.61890000,-71.25059000
0.09643555,-86.75208000,-63.76191000
0.09704590,-91.45145000,-65.80167000
0.09765625,-98.23972000,-66.69396000
0.09826660,-91.12788000,-69.53187000
0.09887695,-86.65341000,-71.55412000
0.09948730,-80.60928000,-62.22582000
0.10009766,-75.22567000,-59.76845000
0.10070801,-78.01501000,-63.78524000
0.10131836,-92.85033000,-78.50928000
0.10192871,-95.69732000,-71.88752000
0.10253906,-89.42546000,-73.02890000
0.10314941,-89.30291000,-71.34157000
0.10375977,-90.23026000,-61.66828000
0.10437012,-87.67667000,-59.41799000
0.10498047,-95.14329000,-62.23286000
0.10559082,-95.08541000,-66.10678000
0.10620117,-85.97621000,-64.78339000
0.10681152,-88.94478000,-67.16750000
0.10742188,-104.53100000,-76.71406000
0.10803223,-94.35947000,-70.91516000
0.10864258,-91.03252000,-70.66264000
0.10925293,-84.83891000,-76.60954000
0.10986328,-84.30907000,-73.68754000
0.11047363,-85.98219000,-67.93297000
0.11108398,-83.86977000,-64.55280000
0.11169434,-90.92416000,-65.27446000
0.11230469,-92.07683000,-73.11069000
0.11291504,-87.57697000,-78.24880000
0.11352539,-94.35154000,-84.98372000
0.11413574,-92.05916000,-70.10432000
0.11474609,-84.91190000,-65.79005000
0.11535645,-88.03727000,-68.73843000
0.11596680,-97.82578000,-72.79243000
0.11657715,-94.05276000,-67.53821000
0.11718750,-88.12654000,-66.88724000
0.11779785,-86.46138000,-71.89307000
0.11840820,-90.16118000,-81.21581000
0.11901855,-89.73868000,-64.36321000
0.11962891,-76.87659000,-52.30436000
0.12023926,-75.95084000,-51.04714000
0.12084961,-84.38493000,-58.94949000
0.12145996,-82.90447000,-67.80931000
0.12207031,-84.26494000,-64.95661000
0.12268066,-88.87099000,-66.94392000
0.12329102,-98.17218000,-72.33566000
0.12390137,-90.79609000,-66.61896000
0.12451172,-90.60812000,-69.22095000
0.12512207,-90.21414000,-68.82880000
0.12573242,-87.52377000,-65.93440000
0.12634277,-87.00932000,-69.10249000
0.12695313,-85.44635000,-75.77846000
0.12756348,-87.91096000,-75.72719000
0.12817383,-95.12158000,-71.18764000
0.12878418,-92.59627000,-72.47394000
0.12939453,-95.45822000,-73.13559000
0.13000488,-94.25882000,-73.23683000
0.13061523,-94.42033000,-76.88124000
0.13122559,-84.98913000,-71.18906000
0.13183594,-80.73695000,-66.00884000
0.13244629,-82.99987000,-67.41183000
0.13305664,-90.60619000,-73.27570000
0.13366699,-92.87636000,-74.95207000
0.13427734,-99.13066000,-68.22648000
0.13488770,-102.87370000,-65.01830000
0.13549805,-95.05800000,-70.17258000
0.13610840,-93.73997000,-75.67130000
0.13671875,-97.23717000,-73.08575000
0.13732910,-98.06693000,-109.34900000
0.13793945,-94.58038000,-66.22881000
0.13854980,-87.43068000,-62.71062000
0.13916016,-80.81390000,-68.23438000
0.13977051,-79.46447000,-64.38161000
0.14038086,-84.77071000,-61.65076000
0.14099121,-97.01674000,-70.96750000
0.14160156,-86.29623000,-73.33538000
0.14221191,-86.73829000,-72.62702000
0.14282227,-91.41942000,-70.13406000
0.14343262,-96.72359000,-65.79764000
0.14404297,-95.24760000,-67.71979000
0.14465332,-91.04764000,-77.82211000
0.14526367,-94.96456000,-87.63585000
0.14587402,-100.40980000,-80.64175000
0.14648438,-95.46892000,-80.25870000
