Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-45.57555000,-29.33152000,17.73854000,-6.23480700
0.00000763,-52.99900000,-36.87610000,10.22311000,-13.78133000
0.00001526,-68.25249000,-53.04350000,-5.69039800,-29.96059000
0.00002289,-96.70287000,-83.13628000,-79.01735000,-57.41980000
0.00003052,-92.30186000,-77.82217000,-72.54744000,-51.72413000
0.00003815,-86.35121000,-74.75524000,-84.49676000,-49.56669000
0.00004578,-84.72345000,-76.95119000,-75.16997000,-51.90191000
0.00005341,-91.29602000,-87.76646000,-75.58956000,-59.76961000
0.00006104,-91.23541000,-88.78623000,-75.43620000,-64.72276000
0.00006866,-93.06488000,-83.98395000,-73.89207000,-62.20631000
0.00007629,-100.26600000,-79.98618000,-69.77264000,-56.27312000
0.00008392,-99.87965000,-82.36331000,-74.05508000,-57.43162000
0.00009155,-99.48685000,-87.24746000,-73.33530000,-66.07570000
0.00009918,-101.09690000,-84.84893000,-67.60690000,-60.20863000
0.00010681,-92.31961000,-86.01466000,-69.87344000,-60.99291000
0.00011444,-92.22206000,-87.81678000,-78.06358000,-65.06102000
0.00012207,-90.31541000,-82.07259000,-82.90687000,-58.29311000
0.00012970,-92.41251000,-81.26311000,-82.21950000,-56.88353000
0.00013733,-95.43687000,-85.67554000,-81.08680000,-60.28259000
0.00014496,-95.30283000,-94.67752000,-76.92030000,-64.47667000
0.00015259,-100.91460000,-104.18970000,-82.20708000,-70.00876000
0.00016022,-94.73525000,-95.99213000,-74.77007000,-77.49506000
0.00016785,-94.45177000,-90.58826000,-80.48308000,-68.35601000
0.00017548,-99.11923000,-92.38351000,-77.62429000,-77.23027000
0.00018311,-95.34006000,-93.41407000,-80.10685000,-63.13177000
0.00019073,-90.93576000,-87.37344000,-77.10638000,-60.04673000
0.00019836,-93.59009000,-85.51451000,-79.67780000,-58.89133000
0.00020599,-105.78820000,-92.10236000,-78.44281000,-63.27719000
0.00021362,-95.65147000,-93.14610000,-83.68783000,-77.82921000
0.00022125,-97.98833000,-96.21048000,-84.33913000,-84.66827000
0.00022888,-90.01384000,-96.89203000,-90.35449000,-69.58308000
0.00023651,-84.45456000,-85.50264000,-81.26337000,-64.06511000
0.00024414,-94.81350000,-79.26428000,-75.26541000,-62.82110000
0.00025177,-80.93633000,-74.39719000,-75.08110000,-65.07148000
0.00025940,-82.94087000,-78.57461000,-73.44963000,-66.07799000
0.00026703,-94.23897000,-96.13102000,-73.38156000,-72.15584000
0.00027466,-104.50290000,-100.58010000,-77.58681000,-79.54612000
0.00028229,-97.97454000,-97.92004000,-87.38586000,-69.15913000
0.00028992,-94.81876000,-85.72298000,-77.37634000,-62.91255000
0.00029755,-96.45446000,-85.75011000,-74.47369000,-60.21820000
0.00030518,-87.35666000,-98.09399000,-75.29411000,-61.56565000
0.00031281,-82.05484000,-83.08213000,-74.01445000,-63.75404000
0.00032043,-79.80542000,-77.39739000,-77.63092000,-66.70475000
0.00032806,-79.58653000,-75.81949000,-79.95778000,-65.17336000
0.00033569,-79.34132000,-74.58548000,-83.03162000,-61.97962000
0.00034332,-80.67340000,-76.09153000,-88.32083000,-65.43085000
0.00035095,-84.00947000,-79.93995000,-85.77377000,-70.46014000
0.00035858,-82.25343000,-79.06020000,-81.29984000,-73.42923000
0.00036621,-81.45743000,-77.79649000,-80.19680000,-79.52251000
0.00037384,-81.94088000,-79.67905000,-77.82204000,-77.61780000
0.00038147,-83.30304000,-80.53974000,-78.62912000,-70.81921000
0.00038910,-84.66840000,-80.44669000,-86.34556000,-79.76198000
0.00039673,-81.11494000,-79.38066000,-78.80676000,-77.19426000
0.00040436,-81.01624000,-79.78542000,-76.25940000,-90.16171000
0.00041199,-83.42776000,-79.58802000,-79.06542000,-78.33167000
0.00041962,-83.82507000,-79.27995000,-86.11368000,-71.01701000
0.00042725,-84.23495000,-79.07896000,-90.69671000,-72.73238000
0.00043488,-84.01737000,-78.24056000,-83.80448000,-77.61031000
0.00044250,-84.97550000,-80.00703000,-77.36182000,-73.55205000
0.00045013,-86.28934000,-82.11035000,-76.03619000,-64.91777000
0.00045776,-81.47374000,-80.19591000,-81.49168000,-65.18950000
0.00046539,-79.04975000,-77.46199000,-88.43736000,-80.23697000
0.00047302,-77.52783000,-76.72475000,-88.67367000,-68.60890000
0.00048065,-79.22815000,-79.08528000,-81.55135000,-66.75261000
0.00048828,-81.79274000,-78.60239000,-82.13673000,-68.81284000
0.00049591,-86.61208000,-80.43181000,-92.38808000,-65.22878000
0.00050354,-89.13032000,-86.76389000,-83.57647000,-68.03709000
0.00051117,-96.81863000,-94.80339000,-81.33781000,-77.79593000
0.00051880,-91.44683000,-98.68231000,-91.21941000,-77.04587000
0.00052643,-91.91952000,-98.76476000,-85.58224000,-82.21336000
0.00053406,-97.03294000,-96.62398000,-88.92645000,-83.88776000
0.00054169,-107.62040000,-101.03780000,-88.86540000,-78.77090000
0.00054932,-118.21810000,-103.04840000,-83.58391000,-81.08334000
0.00055695,-103.94110000,-90.54752000,-80.76591000,-67.52608000
0.00056458,-97.33008000,-86.39264000,-77.34825000,-62.64668000
0.00057220,-96.56303000,-89.45169000,-75.11769000,-64.80714000
0.00057983,-97.97781000,-97.22076000,-75.58398000,-73.51662000
0.00058746,-98.73027000,-94.08586000,-82.68426000,-68.09608000
0.00059509,-99.91576000,-88.89871000,-75.20014000,-63.23968000
0.00060272,-109.56270000,-85.51620000,-74.53457000,-61.18434000
0.00061035,-101.24750000,-86.97319000,-80.13305000,-63.22443000
0.00061798,-96.70305000,-91.76658000,-82.43857000,-66.40046000
0.00062561,-98.28993000,-92.44751000,-80.14842000,-65.95068000
0.00063324,-102.80180000,-90.38891000,-77.10339000,-64.80943000
0.00064087,-97.33449000,-90.56450000,-79.39279000,-67.07910000
0.00064850,-95.50034000,-89.71094000,-87.24295000,-68.17384000
0.00065613,-99.39061000,-88.57732000,-88.03948000,-63.31665000
0.00066376,-105.62580000,-90.96139000,-79.23270000,-63.52549000
0.00067139,-104.68910000,-109.29150000,-84.72564000,-72.92808000
0.00067902,-98.23152000,-102.25320000,-85.01293000,-80.31778000
0.00068665,-92.16344000,-106.44020000,-81.09676000,-84.78684000
0.00069427,-86.32489000,-101.85830000,-83.08094000,-75.14068000
0.00070190,-83.65318000,-95.99781000,-82.57364000,-69.80143000
0.00070953,-87.31747000,-95.06795000,-87.61494000,-70.92227000
0.00071716,-98.01308000,-96.47670000,-89.48315000,-75.81630000
0.00072479,-101.22660000,-109.48030000,-92.60844000,-78.97704000
0.00073242,-105.09820000,-94.38416000,-83.78613000,-67.96630000
0.00074005,-95.57175000,-94.23804000,-83.72476000,-67.12619000
0.00074768,-91.78094000,-100.04550000,-100.92420000,-67.17204000
0.00075531,-93.25562000,-97.83234000,-80.89916000,-75.14320000
0.00076294,-98.92513000,-91.41072000,-75.39957000,-67.70525000
0.00077057,-99.00333000,-98.31615000,-76.95975000,-69.89706000
0.00077820,-94.17009000,-93.09889000,-84.97855000,-71.59694000
0.00078583,-93.92379000,-89.25607000,-98.86113000,-67.07523000
0.00079346,-97.41879000,-96.33784000,-85.49266000,-72.04166000
0.00080109,-98.96500000,-93.11697000,-89.30981000,-70.68385000
0.00080872,-96.54069000,-91.91679000,-84.21422000,-67.29883000
0.00081635,-97.61043000,-90.42229000,-78.98591000,-65.53232000
0.00082397,-99.37633000,-90.22037000,-77.61370000,-66.09930000
0.00083160,-109.23820000,-96.79504000,-78.99352000,-71.55977000
0.00083923,-100.19620000,-104.11760000,-84.52897000,-72.77884000
0.00084686,-100.42830000,-93.34175000,-89.12402000,-65.80347000
0.00085449,-111.63460000,-94.05779000,-83.41644000,-66.98271000
0.00086212,-99.22553000,-91.43718000,-84.74029000,-69.95633000
0.00086975,-93.81290000,-88.44896000,-81.14053000,-66.34464000
0.00087738,-94.41530000,-95.03666000,-77.33723000,-74.04521000
0.00088501,-98.11649000,-101.34040000,-78.34641000,-85.09779000
0.00089264,-96.10749000,-98.05237000,-81.73026000,-72.10374000
0.00090027,-98.69366000,-95.03493000,-78.91722000,-69.52676000
0.00090790,-98.85346000,-91.52234000,-77.82030000,-70.39342000
0.00091553,-94.12534000,-90.62301000,-83.44960000,-70.98243000
0.00092316,-94.46507000,-96.71506000,-83.49097000,-75.99252000
0.00093079,-99.46751000,-95.77806000,-80.89948000,-78.79222000
0.00093842,-109.41800000,-94.56023000,-87.27024000,-78.22670000
0.00094604,-107.97030000,-95.45350000,-89.02295000,-71.38600000
0.00095367,-98.59721000,-89.64470000,-87.65128000,-65.82398000
0.00096130,-105.21210000,-89.07563000,-89.42889000,-65.98772000
0.00096893,-115.07740000,-91.32039000,-86.48592000,-67.85317000
0.00097656,-106.69030000,-96.02188000,-83.02353000,-72.30066000
0.00098419,-96.58127000,-98.53242000,-81.46831000,-81.96950000
0.00099182,-96.44990000,-97.64114000,-83.34019000,-76.71918000
0.00099945,-95.49104000,-100.36380000,-86.87135000,-74.65649000
0.00100708,-103.04280000,-91.51451000,-89.48732000,-76.20291000
0.00101471,-110.18910000,-87.81438000,-93.80954000,-75.05856000
0.00102234,-98.39290000,-86.63003000,-78.76448000,-73.30666000
0.00102997,-91.78410000,-89.91143000,-76.57985000,-83.37315000
0.00103760,-90.34606000,-106.37890000,-79.96204000,-75.76461000
0.00104523,-93.05264000,-101.53800000,-85.05263000,-81.58393000
0.00105286,-103.33690000,-95.26992000,-85.72831000,-74.90584000
0.00106049,-129.24850000,-88.85983000,-81.14708000,-69.23820000
0.00106812,-105.23200000,-89.45181000,-81.09435000,-69.69998000
0.00107574,-98.56302000,-91.20467000,-90.78350000,-70.88596000
0.00108337,-94.96202000,-92.78670000,-107.08920000,-65.55614000
0.00109100,-102.25460000,-96.62390000,-88.86586000,-71.98050000
0.00109863,-105.15070000,-95.75896000,-91.41641000,-81.27422000
0.00110626,-115.51750000,-89.81390000,-90.52773000,-70.04982000
0.00111389,-103.12380000,-89.76105000,-90.91632000,-66.09642000
0.00112152,-108.94280000,-89.89304000,-86.70937000,-68.40602000
