Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-45.44134000,-28.87799000,17.77706000,-5.59222700
0.00000763,-53.06129000,-36.33397000,10.26139000,-13.03356000
0.00001526,-70.23264000,-51.72173000,-5.63171800,-28.38543000
0.00002289,-88.77872000,-79.71091000,-49.27374000,-56.50179000
0.00003052,-101.28320000,-81.17940000,-50.56849000,-59.97749000
0.00003815,-102.02900000,-80.09541000,-52.96635000,-60.97546000
0.00004578,-94.46019000,-83.10146000,-54.03169000,-61.67426000
0.00005341,-92.14337000,-87.53837000,-53.86707000,-60.96985000
0.00006104,-94.16976000,-88.66246000,-61.56145000,-60.64035000
0.00006866,-90.79620000,-96.59247000,-61.07384000,-74.35525000
0.00007629,-92.41905000,-85.50584000,-59.98417000,-62.36623000
0.00008392,-92.01058000,-82.69524000,-75.07173000,-59.27505000
0.00009155,-93.99150000,-90.49068000,-71.50772000,-63.49411000
0.00009918,-99.22390000,-92.28583000,-62.59409000,-71.13953000
0.00010681,-102.16610000,-90.72696000,-59.87659000,-72.62482000
0.00011444,-100.85030000,-86.45186000,-61.63561000,-69.52083000
0.00012207,-106.51650000,-83.88961000,-64.97987000,-60.96328000
0.00012970,-90.81245000,-80.05792000,-66.36500000,-58.96561000
0.00013733,-95.95077000,-83.03099000,-65.42332000,-59.68248000
0.00014496,-83.02386000,-81.19823000,-67.71938000,-66.76669000
0.00015259,-84.29875000,-81.39100000,-81.14481000,-63.18365000
0.00016022,-82.75260000,-88.13496000,-69.87082000,-60.00423000
0.00016785,-86.43311000,-82.60214000,-71.76867000,-60.61695000
0.00017548,-85.67760000,-82.17915000,-72.05904000,-66.18145000
0.00018311,-76.80886000,-75.30733000,-69.49960000,-67.85897000
0.00019073,-76.80627000,-74.72891000,-68.13094000,-68.66409000
0.00019836,-88.81519000,-82.85149000,-65.61366000,-64.25382000
0.00020599,-77.62506000,-76.91202000,-70.48087000,-58.33739000
0.00021362,-75.70486000,-73.44920000,-65.14617000,-61.05312000
0.00022125,-76.03116000,-73.95847000,-66.19521000,-70.30652000
0.00022888,-76.42590000,-74.17429000,-64.05273000,-73.15450000
0.00023651,-78.94301000,-74.44978000,-63.60188000,-71.80364000
0.00024414,-77.17893000,-80.14085000,-74.79375000,-67.99566000
0.00025177,-74.11736000,-86.20232000,-67.35541000,-65.75979000
0.00025940,-77.19571000,-86.29556000,-69.49906000,-65.81293000
0.00026703,-84.87896000,-94.04565000,-81.74373000,-69.88344000
0.00027466,-88.74979000,-86.71571000,-85.10034000,-72.23136000
0.00028229,-90.80328000,-91.21706000,-73.25713000,-71.82923000
0.00028992,-96.90526000,-86.83365000,-65.72340000,-61.48904000
0.00029755,-103.85210000,-85.96841000,-65.89247000,-60.69167000
0.00030518,-96.67955000,-92.47918000,-70.61830000,-66.45101000
0.00031281,-93.66122000,-87.57109000,-69.70199000,-71.45871000
0.00032043,-90.55810000,-86.95827000,-66.50760000,-64.41623000
0.00032806,-88.30875000,-91.13515000,-70.02505000,-68.64336000
0.00033569,-86.68683000,-89.89997000,-83.75418000,-67.86794000
0.00034332,-91.71235000,-91.37154000,-75.57357000,-67.11989000
0.00035095,-101.33020000,-98.65440000,-68.65100000,-73.34611000
0.00035858,-108.23780000,-95.91316000,-66.26145000,-69.95621000
0.00036621,-99.40439000,-94.13443000,-67.12016000,-70.09663000
0.00037384,-92.79553000,-103.27610000,-67.22917000,-73.69724000
0.00038147,-91.28872000,-94.54762000,-67.01045000,-68.04602000
0.00038910,-94.89290000,-97.32332000,-68.73160000,-71.86675000
0.00039673,-94.32916000,-91.66416000,-70.38461000,-66.97443000
0.00040436,-93.04808000,-86.02982000,-70.80893000,-62.01899000
0.00041199,-99.69456000,-89.68552000,-71.84780000,-66.32169000
0.00041962,-100.04300000,-100.07080000,-80.66311000,-67.71182000
0.00042725,-94.70017000,-109.44970000,-72.19026000,-67.36790000
0.00043488,-95.43122000,-98.64116000,-72.61951000,-76.39565000
0.00044250,-98.77808000,-93.29021000,-70.53179000,-72.74255000
0.00045013,-100.51410000,-87.60453000,-71.48800000,-63.14593000
0.00045776,-92.57719000,-84.63376000,-75.18738000,-59.96725000
0.00046539,-91.12712000,-85.55475000,-68.08026000,-61.12252000
0.00047302,-93.94378000,-87.08853000,-65.39372000,-63.78006000
0.00048065,-101.26460000,-91.41345000,-64.75394000,-69.78893000
0.00048828,-118.81290000,-93.92503000,-68.24892000,-74.36822000
0.00049591,-104.06980000,-90.28810000,-71.89388000,-70.00667000
0.00050354,-98.42227000,-91.72925000,-71.41943000,-76.06651000
0.00051117,-96.42048000,-97.13522000,-80.67397000,-78.12325000
0.00051880,-95.04005000,-102.67030000,-82.94114000,-71.67445000
0.00052643,-103.05330000,-101.04450000,-79.33631000,-71.15466000
0.00053406,-98.29770000,-93.86061000,-75.32802000,-68.57124000
0.00054169,-102.31630000,-95.23808000,-70.76593000,-70.63345000
0.00054932,-102.74420000,-100.59020000,-75.70356000,-71.76318000
0.00055695,-97.19834000,-106.84450000,-73.90914000,-71.56696000
0.00056458,-96.06716000,-100.43330000,-73.07812000,-76.76289000
0.00057220,-97.21471000,-95.37738000,-71.82849000,-74.51415000
0.00057983,-103.51120000,-95.79613000,-70.30346000,-78.31596000
0.00058746,-106.02020000,-95.03310000,-74.56994000,-79.42166000
0.00059509,-110.31240000,-92.93957000,-89.81063000,-71.27741000
0.00060272,-123.30570000,-94.95949000,-85.65598000,-74.20269000
0.00061035,-104.43730000,-97.70322000,-74.52863000,-74.00429000
0.00061798,-106.55610000,-91.27831000,-67.79089000,-65.43258000
0.00062561,-102.08450000,-86.76381000,-66.62433000,-65.31997000
0.00063324,-98.62309000,-86.35712000,-70.01369000,-66.17033000
0.00064087,-98.56396000,-89.86539000,-72.73476000,-67.73654000
0.00064850,-89.14184000,-93.02741000,-69.40900000,-72.36028000
0.00065613,-85.26024000,-93.43051000,-67.11062000,-76.36619000
0.00066376,-84.70221000,-93.49705000,-69.24976000,-75.66451000
0.00067139,-88.43293000,-96.84845000,-76.76274000,-74.89984000
0.00067902,-96.42831000,-104.27440000,-72.39180000,-70.50358000
0.00068665,-99.50342000,-94.08429000,-70.88699000,-68.57844000
0.00069427,-103.97510000,-91.79405000,-72.60854000,-69.44362000
0.00070190,-97.51629000,-88.23546000,-73.79913000,-64.78667000
0.00070953,-95.33009000,-86.20558000,-70.28931000,-61.43148000
0.00071716,-101.70510000,-85.80727000,-71.02052000,-60.32259000
0.00072479,-101.24260000,-85.55835000,-74.96667000,-60.73415000
0.00073242,-99.31416000,-87.03650000,-82.32967000,-63.27921000
0.00074005,-97.74026000,-88.81192000,-83.74065000,-65.64665000
0.00074768,-99.81041000,-90.64508000,-80.28405000,-65.87297000
0.00075531,-99.84093000,-96.09981000,-74.26979000,-67.06285000
0.00076294,-91.88400000,-101.33800000,-70.61476000,-72.17822000
0.00077057,-90.70859000,-95.71124000,-70.93728000,-67.42262000
0.00077820,-90.56035000,-100.35610000,-72.78365000,-66.86324000
0.00078583,-88.29851000,-91.18658000,-75.44682000,-67.60957000
0.00079346,-89.71580000,-93.34190000,-71.67967000,-69.52656000
0.00080109,-93.48781000,-100.80510000,-73.51061000,-73.72801000
0.00080872,-98.12030000,-100.58880000,-82.03040000,-72.97727000
0.00081635,-101.40120000,-107.76360000,-78.55450000,-77.43502000
0.00082397,-96.89096000,-106.51860000,-77.71021000,-69.13503000
0.00083160,-98.98747000,-96.98540000,-78.48905000,-67.10038000
0.00083923,-101.32320000,-97.09059000,-83.54001000,-71.31758000
0.00084686,-113.51320000,-97.63539000,-77.56032000,-76.48119000
0.00085449,-97.90695000,-97.45782000,-76.31571000,-77.46761000
0.00086212,-93.45338000,-101.70250000,-79.23501000,-79.65861000
0.00086975,-93.47992000,-92.33441000,-85.92277000,-68.71622000
0.00087738,-99.15733000,-91.35327000,-95.34122000,-71.04316000
0.00088501,-104.91820000,-92.73491000,-77.14019000,-69.78105000
0.00089264,-106.56080000,-91.63820000,-69.32201000,-66.05045000
0.00090027,-107.75560000,-96.05602000,-67.08873000,-74.04075000
0.00090790,-98.78949000,-99.09454000,-69.81915000,-70.20966000
0.00091553,-97.10754000,-92.20513000,-78.37964000,-65.03264000
0.00092316,-94.33931000,-92.21088000,-83.65489000,-66.15260000
0.00093079,-94.32796000,-95.53933000,-91.69480000,-71.04932000
0.00093842,-101.55760000,-100.58720000,-79.41551000,-76.93777000
0.00094604,-109.97870000,-101.58010000,-79.57230000,-75.51948000
0.00095367,-106.81930000,-103.74140000,-76.89523000,-82.45222000
0.00096130,-98.15864000,-96.59740000,-74.04543000,-72.45107000
0.00096893,-92.06725000,-98.16452000,-86.59390000,-72.97252000
0.00097656,-91.94325000,-97.19135000,-73.68246000,-70.90520000
0.00098419,-93.05912000,-97.02414000,-72.61369000,-71.25298000
0.00099182,-96.82085000,-97.02018000,-76.95636000,-71.07228000
0.00099945,-115.56050000,-101.06120000,-84.25971000,-72.29404000
0.00100708,-101.30080000,-101.64100000,-79.14024000,-74.92161000
0.00101471,-104.23170000,-98.82608000,-70.75256000,-72.98234000
0.00102234,-123.95820000,-97.25509000,-70.17787000,-79.92263000
0.00102997,-109.33400000,-100.07160000,-78.42776000,-81.96685000
0.00103760,-111.56200000,-100.09660000,-76.14839000,-83.02486000
0.00104523,-98.33038000,-92.91574000,-76.58743000,-79.97056000
0.00105286,-96.31126000,-91.82256000,-75.67876000,-71.70567000
0.00106049,-100.61480000,-96.05293000,-79.07817000,-71.72665000
0.00106812,-99.26380000,-102.16900000,-88.04313000,-75.25546000
0.00107574,-99.93579000,-99.41737000,-80.33324000,-78.70587000
0.00108337,-99.82551000,-92.55118000,-76.94216000,-68.81016000
0.00109100,-93.02265000,-92.08502000,-77.06722000,-67.78560000
0.00109863,-95.61248000,-92.54942000,-89.57178000,-70.45837000
0.00110626,-97.32270000,-92.87132000,-80.93987000,-69.17286000
0.00111389,-94.59525000,-96.07294000,-81.63448000,-67.39768000
0.00112152,-94.65903000,-93.50934000,-93.91526000,-67.67535000
