Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-45.14340000,-31.46253000,17.64053000,-6.84794900
0.00000763,-52.76494000,-38.99865000,10.12481000,-14.37693000
0.00001526,-69.44202000,-55.38606000,-5.78634800,-30.64621000
0.00002289,-100.56600000,-77.77283000,-71.90552000,-55.24025000
0.00003052,-92.94319000,-78.33086000,-75.54414000,-57.19573000
0.00003815,-94.22188000,-77.01834000,-69.51885000,-54.47002000
0.00004578,-96.34304000,-81.28151000,-71.67751000,-58.24738000
0.00005341,-104.10330000,-84.22166000,-84.25595000,-66.42909000
0.00006104,-107.36290000,-90.82246000,-74.72065000,-65.77052000
0.00006866,-103.78940000,-84.99877000,-75.09951000,-61.38145000
0.00007629,-97.77750000,-98.67316000,-70.57929000,-70.68204000
0.00008392,-94.22428000,-82.35961000,-70.74387000,-59.68035000
0.00009155,-103.58900000,-80.19243000,-77.75949000,-57.36065000
0.00009918,-103.09820000,-82.84641000,-93.15759000,-61.68707000
0.00010681,-92.30132000,-87.35429000,-81.53566000,-67.37098000
0.00011444,-90.43815000,-92.05760000,-84.06159000,-73.50874000
0.00012207,-104.62030000,-86.12070000,-83.04382000,-61.37252000
0.00012970,-85.43115000,-77.58273000,-77.33900000,-56.77861000
0.00013733,-83.93848000,-78.12456000,-73.74203000,-61.12470000
0.00014496,-86.60551000,-83.58134000,-76.05880000,-68.49219000
0.00015259,-86.88171000,-83.65394000,-93.47589000,-67.13036000
0.00016022,-85.03926000,-82.76892000,-81.86334000,-65.83701000
0.00016785,-85.52365000,-80.46609000,-84.25376000,-64.07855000
0.00017548,-84.50257000,-79.63374000,-80.20832000,-65.14803000
0.00018311,-84.26345000,-82.28566000,-75.14360000,-70.80827000
0.00019073,-87.96551000,-81.87165000,-79.46243000,-65.16817000
0.00019836,-95.94855000,-81.61607000,-82.33211000,-61.06222000
0.00020599,-88.93661000,-86.40495000,-75.62633000,-62.00880000
0.00021362,-87.35081000,-94.09781000,-72.65080000,-74.49990000
0.00022125,-88.22453000,-87.06142000,-73.44165000,-68.34880000
0.00022888,-94.91379000,-87.12039000,-74.00591000,-68.92020000
0.00023651,-94.58273000,-85.52733000,-74.36753000,-69.12859000
0.00024414,-83.91944000,-79.64902000,-74.00503000,-64.06285000
0.00025177,-82.22189000,-81.50351000,-77.12733000,-64.80788000
0.00025940,-91.62804000,-100.03310000,-80.10067000,-76.65981000
0.00026703,-92.19740000,-89.69018000,-72.63895000,-69.14854000
0.00027466,-92.40380000,-84.97845000,-78.92335000,-61.59212000
0.00028229,-95.58884000,-81.37109000,-79.30016000,-56.96841000
0.00028992,-96.45389000,-82.30571000,-79.62446000,-57.85018000
0.00029755,-92.04884000,-84.84633000,-93.10841000,-61.05095000
0.00030518,-90.11941000,-99.14885000,-80.23564000,-69.79192000
0.00031281,-94.07784000,-92.91073000,-75.54515000,-70.21844000
0.00032043,-98.42091000,-100.34190000,-85.94074000,-77.90208000
0.00032806,-91.48811000,-96.78365000,-76.20249000,-68.94790000
0.00033569,-90.36385000,-91.60950000,-71.82721000,-68.76443000
0.00034332,-89.77513000,-90.20478000,-72.78701000,-66.56141000
0.00035095,-88.47507000,-107.24980000,-75.73415000,-81.65587000
0.00035858,-89.25179000,-88.97592000,-74.81248000,-68.13519000
0.00036621,-92.02374000,-88.20489000,-70.74958000,-66.24360000
0.00037384,-98.03098000,-86.19427000,-69.36641000,-63.24873000
0.00038147,-117.19590000,-85.39549000,-71.25607000,-62.46038000
0.00038910,-107.06760000,-86.49489000,-74.77766000,-65.63020000
0.00039673,-96.95638000,-88.32397000,-85.22606000,-66.53681000
0.00040436,-89.86034000,-91.21650000,-90.84097000,-67.53239000
0.00041199,-91.78024000,-91.31010000,-94.36161000,-66.68655000
0.00041962,-101.80140000,-86.26263000,-85.11738000,-63.03629000
0.00042725,-104.64530000,-86.04509000,-77.42744000,-61.34499000
0.00043488,-107.44760000,-93.52217000,-77.31493000,-65.78259000
0.00044250,-98.90227000,-92.55042000,-77.76186000,-70.50987000
0.00045013,-95.73814000,-90.97148000,-78.03600000,-67.13211000
0.00045776,-87.73724000,-93.94157000,-84.86634000,-71.94781000
0.00046539,-84.76028000,-92.45052000,-96.10730000,-69.65703000
0.00047302,-87.85968000,-90.94173000,-83.33804000,-66.60486000
0.00048065,-95.40401000,-91.86649000,-78.52899000,-67.72584000
0.00048828,-103.67620000,-92.30965000,-81.66759000,-71.34980000
0.00049591,-100.05650000,-94.51698000,-79.04533000,-73.02443000
0.00050354,-92.38036000,-97.42004000,-77.24371000,-74.41618000
0.00051117,-89.27522000,-98.42850000,-77.15852000,-74.62614000
0.00051880,-97.16039000,-98.05839000,-79.45843000,-72.73143000
0.00052643,-94.68282000,-92.52438000,-84.07246000,-67.70792000
0.00053406,-93.53863000,-87.32441000,-84.07085000,-63.57334000
0.00054169,-99.99004000,-85.00540000,-89.24336000,-62.03210000
0.00054932,-90.99918000,-83.29828000,-81.11144000,-60.95321000
0.00055695,-89.97497000,-83.83669000,-76.31348000,-61.80603000
0.00056458,-94.59683000,-90.33946000,-76.13214000,-69.56819000
0.00057220,-102.09410000,-105.89170000,-76.58385000,-70.37808000
0.00057983,-93.47688000,-103.86660000,-75.00774000,-70.12675000
0.00058746,-96.94345000,-94.58138000,-74.31533000,-70.97109000
0.00059509,-109.07110000,-92.50916000,-74.70251000,-71.78935000
0.00060272,-96.11733000,-92.00489000,-74.67102000,-70.45595000
0.00061035,-95.79401000,-90.40013000,-72.13252000,-67.24876000
0.00061798,-96.46732000,-94.15668000,-71.51982000,-70.15090000
0.00062561,-99.98163000,-101.37620000,-75.00417000,-87.43832000
0.00063324,-99.92715000,-92.49765000,-80.49678000,-65.36874000
0.00064087,-128.31710000,-86.55669000,-79.17107000,-61.50130000
0.00064850,-101.04580000,-88.77361000,-80.35283000,-63.99250000
0.00065613,-99.28523000,-94.68201000,-89.70791000,-70.06771000
0.00066376,-97.06796000,-91.27692000,-97.38770000,-70.46244000
0.00067139,-89.09760000,-92.22577000,-85.24247000,-74.81713000
0.00067902,-88.45531000,-101.92480000,-91.08383000,-78.50726000
0.00068665,-95.08709000,-100.23730000,-80.69127000,-76.58031000
0.00069427,-91.29150000,-96.89798000,-82.47456000,-74.56214000
0.00070190,-88.35474000,-92.96901000,-81.69516000,-69.54264000
0.00070953,-83.90367000,-90.11725000,-83.14102000,-66.06239000
0.00071716,-79.84757000,-90.89683000,-103.53680000,-66.21423000
0.00072479,-83.28045000,-96.16062000,-89.81662000,-69.70020000
0.00073242,-99.49763000,-105.41990000,-92.96601000,-83.19412000
0.00074005,-94.75275000,-107.54590000,-83.83439000,-86.80721000
0.00074768,-100.18250000,-95.54378000,-74.46016000,-73.46826000
0.00075531,-98.76102000,-91.98558000,-72.20454000,-68.62533000
0.00076294,-115.61940000,-92.67705000,-75.89316000,-70.70548000
0.00077057,-94.71068000,-93.63628000,-100.10510000,-70.62462000
0.00077820,-94.17029000,-99.17557000,-82.37034000,-73.35304000
0.00078583,-101.34970000,-115.03920000,-88.82639000,-77.74950000
0.00079346,-115.04180000,-94.59717000,-100.35680000,-74.98579000
0.00080109,-106.38960000,-90.78668000,-91.57876000,-70.28709000
0.00080872,-103.83970000,-95.83725000,-84.49213000,-68.74484000
0.00081635,-97.20242000,-96.56802000,-80.73593000,-69.98775000
0.00082397,-91.94292000,-90.84433000,-81.14541000,-68.79142000
0.00083160,-88.39028000,-89.28910000,-82.53085000,-68.73389000
0.00083923,-87.71066000,-92.29385000,-81.52198000,-68.26366000
0.00084686,-89.59026000,-97.27912000,-79.93546000,-69.20355000
0.00085449,-90.88600000,-93.23679000,-89.06482000,-67.07857000
0.00086212,-89.96944000,-92.59347000,-87.75459000,-66.17602000
0.00086975,-96.57649000,-94.57551000,-82.64388000,-71.24171000
0.00087738,-100.27000000,-91.56815000,-81.74751000,-70.72403000
0.00088501,-93.91101000,-94.53146000,-87.23396000,-72.33411000
0.00089264,-93.23573000,-91.71849000,-81.42924000,-66.13158000
0.00090027,-92.89857000,-90.88693000,-77.08601000,-65.83040000
0.00090790,-97.96332000,-91.35949000,-76.81438000,-67.83942000
0.00091553,-116.85830000,-92.32372000,-78.33598000,-73.16757000
0.00092316,-97.41126000,-93.31920000,-83.04051000,-74.97956000
0.00093079,-90.04302000,-89.51566000,-78.63614000,-69.96928000
0.00093842,-89.63275000,-88.64166000,-80.15240000,-65.85742000
0.00094604,-98.80741000,-92.07045000,-84.66655000,-64.99606000
0.00095367,-97.93050000,-101.99440000,-78.52953000,-72.38850000
0.00096130,-96.95720000,-93.16980000,-78.59606000,-74.93596000
0.00096893,-98.07850000,-97.22363000,-82.14478000,-75.87147000
0.00097656,-91.54956000,-101.98060000,-80.67946000,-76.59154000
0.00098419,-88.81798000,-99.70930000,-79.36843000,-77.85069000
0.00099182,-92.16159000,-105.28860000,-82.82609000,-80.14601000
0.00099945,-109.10080000,-102.20450000,-87.09081000,-76.98627000
0.00100708,-97.74467000,-113.19430000,-88.36831000,-80.53310000
0.00101471,-103.22050000,-89.70815000,-87.72310000,-67.19550000
0.00102234,-102.52560000,-86.39230000,-82.89725000,-63.46790000
0.00102997,-91.65741000,-87.22504000,-82.32230000,-64.69707000
0.00103760,-94.49194000,-88.22094000,-91.40400000,-67.22789000
0.00104523,-96.79695000,-90.09421000,-80.29427000,-68.36211000
0.00105286,-93.95067000,-94.87991000,-77.86378000,-73.33983000
0.00106049,-97.57918000,-111.15210000,-75.58585000,-77.75671000
0.00106812,-99.41341000,-95.06870000,-79.16853000,-72.59250000
0.00107574,-96.51559000,-92.51319000,-85.12176000,-70.14024000
0.00108337,-93.66078000,-96.67762000,-84.67628000,-74.11472000
0.00109100,-91.60680000,-93.97194000,-80.62978000,-74.49061000
0.00109863,-94.44690000,-93.07524000,-82.92937000,-71.77956000
0.00110626,-98.61579000,-94.64194000,-81.68964000,-73.30842000
0.00111389,-99.65874000,-95.51067000,-80.00076000,-73.29343000
0.00112152,-106.45850000,-101.37570000,-76.38717000,-76.49103000
