Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-45.90926000,-31.42523000,17.60604000,-6.74657400
0.00000763,-53.36120000,-38.92051000,10.08944000,-14.22615000
0.00001526,-68.60701000,-54.61534000,-5.83096600,-29.64290000
0.00002289,-95.99586000,-79.91595000,-71.55414000,-52.33015000
0.00003052,-96.60316000,-78.29575000,-76.76521000,-52.48892000
0.00003815,-97.22108000,-76.52238000,-77.70010000,-51.16337000
0.00004578,-91.98569000,-76.27817000,-76.27334000,-51.63890000
0.00005341,-89.56506000,-80.34825000,-76.01900000,-55.41711000
0.00006104,-92.99281000,-82.75677000,-76.35521000,-57.69721000
0.00006866,-103.80720000,-88.65456000,-78.11616000,-61.44903000
0.00007629,-100.70700000,-84.93020000,-87.59589000,-58.80099000
0.00008392,-88.23709000,-78.81891000,-78.53471000,-54.19956000
0.00009155,-84.86038000,-80.74879000,-80.54673000,-57.06959000
0.00009918,-84.49110000,-91.32765000,-89.18987000,-64.80121000
0.00010681,-89.78798000,-90.07994000,-84.55971000,-62.74940000
0.00011444,-97.62016000,-91.22593000,-82.71529000,-66.24132000
0.00012207,-93.65040000,-96.16032000,-92.80616000,-65.96475000
0.00012970,-87.29735000,-93.44530000,-87.21442000,-76.09364000
0.00013733,-84.93037000,-86.10417000,-81.37595000,-63.48508000
0.00014496,-85.84626000,-85.72226000,-78.61089000,-63.62523000
0.00015259,-86.16632000,-83.78259000,-82.68011000,-61.98182000
0.00016022,-86.57425000,-85.73098000,-83.02039000,-65.67561000
0.00016785,-84.34584000,-81.51432000,-74.44426000,-74.82950000
0.00017548,-90.26427000,-81.37849000,-74.62533000,-65.86419000
0.00018311,-86.21019000,-82.72312000,-79.49388000,-64.60352000
0.00019073,-89.93248000,-85.82690000,-85.14919000,-61.23108000
0.00019836,-93.26018000,-83.03832000,-87.88214000,-56.64696000
0.00020599,-90.16132000,-80.39281000,-81.62109000,-56.52179000
0.00021362,-88.18206000,-83.23219000,-76.80098000,-60.21494000
0.00022125,-88.51248000,-97.47366000,-74.48203000,-66.03525000
0.00022888,-102.72040000,-90.65044000,-77.68607000,-68.72427000
0.00023651,-88.38764000,-90.22295000,-81.04061000,-70.04249000
0.00024414,-82.81126000,-88.26483000,-79.40025000,-72.39148000
0.00025177,-81.55501000,-86.06810000,-78.23341000,-63.16612000
0.00025940,-85.67607000,-83.83199000,-80.33400000,-59.62765000
0.00026703,-88.58774000,-84.06990000,-83.86313000,-60.36996000
0.00027466,-91.53857000,-87.97852000,-92.19368000,-65.08649000
0.00028229,-95.14299000,-93.36127000,-97.87665000,-68.21368000
0.00028992,-97.05043000,-87.34554000,-83.40241000,-64.90274000
0.00029755,-94.24798000,-92.20110000,-80.46195000,-70.76947000
0.00030518,-89.43678000,-91.65765000,-83.77003000,-66.79048000
0.00031281,-91.01447000,-91.19801000,-86.00844000,-66.27888000
0.00032043,-89.36050000,-97.98650000,-85.53844000,-72.49021000
0.00032806,-85.67537000,-95.77925000,-88.50796000,-73.12109000
0.00033569,-87.86083000,-89.69283000,-87.99239000,-67.80834000
0.00034332,-97.97162000,-89.71671000,-90.16551000,-67.03889000
0.00035095,-101.88210000,-96.98210000,-96.00826000,-72.66457000
0.00035858,-98.55986000,-91.32632000,-87.05324000,-73.75854000
0.00036621,-94.15443000,-94.01942000,-90.96974000,-76.76029000
0.00037384,-93.82710000,-105.32160000,-92.05558000,-73.46923000
0.00038147,-98.26286000,-91.36803000,-87.69769000,-67.71410000
0.00038910,-114.38800000,-86.71130000,-88.45689000,-64.02459000
0.00039673,-101.83680000,-92.70715000,-91.08603000,-66.76016000
0.00040436,-97.90305000,-94.78650000,-82.07543000,-74.14999000
0.00041199,-96.82178000,-97.98235000,-78.69794000,-74.12592000
0.00041962,-95.79623000,-91.57096000,-80.73001000,-65.14684000
0.00042725,-88.97849000,-91.39885000,-83.91265000,-64.71308000
0.00043488,-88.40044000,-94.56548000,-85.51795000,-67.64893000
0.00044250,-90.53464000,-96.62698000,-82.03491000,-86.02258000
0.00045013,-97.98647000,-91.54339000,-83.89734000,-72.29252000
0.00045776,-97.10041000,-93.49236000,-87.56319000,-70.60691000
0.00046539,-110.40900000,-98.73810000,-86.95461000,-78.99461000
0.00047302,-106.52160000,-92.71100000,-96.11131000,-70.59578000
0.00048065,-105.80940000,-90.71912000,-95.27379000,-66.58827000
0.00048828,-114.33390000,-89.49281000,-90.21413000,-63.89815000
0.00049591,-99.59007000,-87.60890000,-96.75491000,-61.44145000
0.00050354,-107.50760000,-88.41875000,-113.87260000,-61.79191000
0.00051117,-92.26684000,-93.88404000,-90.85090000,-67.05912000
0.00051880,-86.74083000,-100.49910000,-82.41389000,-82.32886000
0.00052643,-88.65532000,-93.56434000,-78.90674000,-73.13182000
0.00053406,-93.33812000,-92.90819000,-79.73263000,-73.23661000
0.00054169,-90.92728000,-90.77890000,-83.34369000,-68.80273000
0.00054932,-89.58751000,-89.75491000,-90.04111000,-66.36680000
0.00055695,-90.97001000,-93.95585000,-107.27620000,-67.41334000
0.00056458,-93.81230000,-103.90710000,-91.99952000,-73.18231000
0.00057220,-91.62293000,-100.26500000,-92.17735000,-77.97681000
0.00057983,-91.38361000,-88.37253000,-90.12237000,-65.79012000
0.00058746,-99.94247000,-87.46452000,-81.70305000,-64.60082000
0.00059509,-93.29810000,-89.96644000,-81.86617000,-66.84329000
0.00060272,-99.26051000,-87.48703000,-93.87574000,-64.72499000
0.00061035,-89.42963000,-89.33494000,-86.26707000,-67.40736000
0.00061798,-103.30960000,-96.70487000,-84.34253000,-70.40570000
0.00062561,-83.87732000,-89.06449000,-82.52547000,-67.98499000
0.00063324,-82.79736000,-90.86308000,-83.45583000,-74.98219000
0.00064087,-86.26123000,-95.04741000,-87.49261000,-76.97076000
0.00064850,-89.17342000,-92.45100000,-89.85320000,-73.83126000
0.00065613,-93.04150000,-90.59776000,-84.12019000,-70.61038000
0.00066376,-98.67195000,-91.17986000,-82.57898000,-69.51053000
0.00067139,-96.96713000,-93.06015000,-83.54391000,-71.16077000
0.00067902,-101.85940000,-98.24405000,-91.97847000,-79.71448000
0.00068665,-92.42577000,-105.76730000,-97.33829000,-70.53268000
0.00069427,-90.61913000,-97.11570000,-86.39504000,-70.21973000
0.00070190,-94.45625000,-95.12878000,-83.75367000,-72.83655000
0.00070953,-85.54500000,-95.05276000,-85.08958000,-77.47899000
0.00071716,-83.11343000,-92.25539000,-88.04047000,-70.75454000
0.00072479,-85.95029000,-96.63055000,-90.52927000,-72.32825000
0.00073242,-91.04096000,-98.64906000,-95.86311000,-72.21211000
0.00074005,-93.70942000,-91.07799000,-94.08416000,-66.32851000
0.00074768,-91.96433000,-91.88205000,-94.66122000,-67.51492000
0.00075531,-93.47530000,-102.72860000,-91.18488000,-77.96199000
0.00076294,-98.05436000,-99.29343000,-89.71230000,-74.34722000
0.00077057,-97.90527000,-95.18431000,-102.62370000,-69.37622000
0.00077820,-98.11333000,-94.63667000,-85.88817000,-71.51451000
0.00078583,-98.23257000,-91.40720000,-86.62392000,-71.40685000
0.00079346,-99.75595000,-93.19378000,-89.66121000,-71.51028000
0.00080109,-93.80627000,-98.03143000,-87.25738000,-75.78856000
0.00080872,-88.60393000,-93.34187000,-106.19540000,-74.05919000
0.00081635,-91.39973000,-89.22710000,-90.14633000,-66.20309000
0.00082397,-104.92840000,-87.30032000,-95.07926000,-62.86288000
0.00083160,-103.45930000,-89.13272000,-100.18750000,-63.80327000
0.00083923,-102.40570000,-91.96426000,-96.57423000,-66.15623000
0.00084686,-93.20262000,-91.69122000,-91.96101000,-65.63963000
0.00085449,-92.27493000,-89.89185000,-87.35278000,-64.92097000
0.00086212,-99.72638000,-88.11122000,-83.01367000,-64.84513000
0.00086975,-113.45680000,-88.71376000,-83.02598000,-65.11356000
0.00087738,-98.08366000,-88.91262000,-92.39053000,-64.74406000
0.00088501,-91.97086000,-92.08873000,-86.95741000,-66.75412000
0.00089264,-94.67702000,-98.33818000,-84.62436000,-69.09068000
0.00090027,-108.45340000,-102.53890000,-85.11398000,-72.86423000
0.00090790,-108.54850000,-100.01140000,-87.14020000,-73.59328000
0.00091553,-115.67280000,-105.68860000,-89.18830000,-77.36542000
0.00092316,-98.58362000,-98.18184000,-86.12372000,-96.09991000
0.00093079,-96.20395000,-99.92722000,-85.96383000,-80.45872000
0.00093842,-98.24854000,-99.93980000,-93.66680000,-87.47467000
0.00094604,-100.72240000,-96.43878000,-84.36879000,-72.56490000
0.00095367,-92.73276000,-96.75864000,-80.79113000,-72.45078000
0.00096130,-89.79936000,-93.25698000,-80.70160000,-68.77740000
0.00096893,-91.87263000,-98.69238000,-82.59335000,-71.95135000
0.00097656,-100.39210000,-98.78036000,-89.62279000,-81.93533000
0.00098419,-99.73824000,-94.63142000,-93.04935000,-75.18935000
0.00099182,-102.24910000,-96.84750000,-101.98830000,-75.46027000
0.00099945,-96.89034000,-104.88860000,-95.63033000,-75.56097000
0.00100708,-94.90294000,-99.25627000,-90.16022000,-75.74016000
0.00101471,-94.27917000,-93.88541000,-90.09120000,-69.74744000
0.00102234,-111.27060000,-93.38429000,-92.66249000,-70.00002000
0.00102997,-112.81550000,-98.42231000,-105.47570000,-78.34325000
0.00103760,-93.59134000,-95.27184000,-92.36551000,-77.32410000
0.00104523,-89.49263000,-94.17798000,-88.73459000,-79.59756000
0.00105286,-91.51031000,-105.78500000,-88.45939000,-71.10247000
0.00106049,-94.62868000,-95.00314000,-88.09354000,-67.76015000
0.00106812,-91.94046000,-97.61258000,-99.23054000,-73.18170000
0.00107574,-88.63531000,-98.57118000,-85.30220000,-77.88493000
0.00108337,-91.39840000,-95.79544000,-90.71293000,-71.34057000
0.00109100,-99.20161000,-93.27938000,-85.91234000,-68.54968000
0.00109863,-98.11903000,-97.34039000,-88.96702000,-70.31983000
0.00110626,-96.38126000,-97.18161000,-98.68697000,-74.62566000
0.00111389,-97.00230000,-91.53095000,-90.54999000,-70.44338000
0.00112152,-99.86679000,-92.96361000,-84.50067000,-71.26904000
