Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,4400
Base Time Seconds,1764173383
Base Time Fractional,.543162380
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.2683622837067,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998624205589,Volt DC,10,T,4W,F,F,11/26/2025,16:09:43,.543162380
2,-0.2683589160442,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998636573553,Volt DC,10,T,4W,F,F,11/26/2025,16:09:43,.625756080
3,-0.268353074789,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998670548201,Volt DC,10,T,4W,F,F,11/26/2025,16:09:43,.708348100
4,-0.2683515250683,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998695135117,Volt DC,10,T,4W,F,F,11/26/2025,16:09:43,.790940780
5,-0.2683444023132,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998762637377,Volt DC,10,T,4W,F,F,11/26/2025,16:09:43,.873532480
6,-0.2683409750462,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998717188835,Volt DC,10,T,4W,F,F,11/26/2025,16:09:43,.956123060
7,-0.2683375775814,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998625695705,Volt DC,10,T,4W,F,F,11/26/2025,16:09:44,.038712140
8,-0.2683352828026,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998671889305,Volt DC,10,T,4W,F,F,11/26/2025,16:09:44,.121308620
9,-0.2683318853378,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998695433140,Volt DC,10,T,4W,F,F,11/26/2025,16:09:44,.203896580
10,-0.2683266699314,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998683959246,Volt DC,10,T,4W,F,F,11/26/2025,16:09:44,.286482680
11,-0.268325895071,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998636573553,Volt DC,10,T,4W,F,F,11/26/2025,16:09:44,.369078260
12,-0.2683213353157,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998717486858,Volt DC,10,T,4W,F,F,11/26/2025,16:09:44,.451665940
13,-0.2683172821999,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998625397682,Volt DC,10,T,4W,F,F,11/26/2025,16:09:44,.534261060
14,-0.2683150172234,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998683363199,Volt DC,10,T,4W,F,F,11/26/2025,16:09:44,.616867940
15,-0.2683109641075,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998648792505,Volt DC,10,T,4W,F,F,11/26/2025,16:09:44,.699477160
16,-0.2683063149452,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998637169600,Volt DC,10,T,4W,F,F,11/26/2025,16:09:44,.782091840
17,-0.2683016061783,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998671293259,Volt DC,10,T,4W,F,F,11/26/2025,16:09:44,.864697080
18,-0.2683008313179,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998669952154,Volt DC,10,T,4W,F,F,11/26/2025,16:09:44,.947310960
19,-0.2682992815971,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998602151871,Volt DC,10,T,4W,F,F,11/26/2025,16:09:45,.029917620
20,-0.2682918906212,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998683810234,Volt DC,10,T,4W,F,F,11/26/2025,16:09:45,.112520220
21,-0.2682887613773,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998613029718,Volt DC,10,T,4W,F,F,11/26/2025,16:09:45,.195124740
22,-0.2682860195637,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998637169600,Volt DC,10,T,4W,F,F,11/26/2025,16:09:45,.277726740
23,-0.2682819366455,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998671442270,Volt DC,10,T,4W,F,F,11/26/2025,16:09:45,.360337000
24,-0.2682772874832,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998717486858,Volt DC,10,T,4W,F,F,11/26/2025,16:09:45,.442937500
25,-0.2682754397392,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998635977507,Volt DC,10,T,4W,F,F,11/26/2025,16:09:45,.525538800
26,-0.2682737708092,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998682618141,Volt DC,10,T,4W,F,F,11/26/2025,16:09:45,.608139700
27,-0.2682715654373,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998602747917,Volt DC,10,T,4W,F,F,11/26/2025,16:09:45,.690741520
28,-0.2682672739029,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998624205589,Volt DC,10,T,4W,F,F,11/26/2025,16:09:45,.773349700
29,-0.2682639062405,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998728662729,Volt DC,10,T,4W,F,F,11/26/2025,16:09:45,.855948700
30,-0.2682615220547,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998693495989,Volt DC,10,T,4W,F,F,11/26/2025,16:09:45,.938547680
31,-0.2682610452175,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998694241047,Volt DC,10,T,4W,F,F,11/26/2025,16:09:46,.021145020
32,-0.2682576775551,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998672038317,Volt DC,10,T,4W,F,F,11/26/2025,16:09:46,.103746940
33,-0.2682565152645,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998718231916,Volt DC,10,T,4W,F,F,11/26/2025,16:09:46,.186353080
34,-0.2682541310787,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998740583658,Volt DC,10,T,4W,F,F,11/26/2025,16:09:46,.268951300
35,-0.2682518362999,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998740732670,Volt DC,10,T,4W,F,F,11/26/2025,16:09:46,.351548180
36,-0.2682494521141,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998705714941,Volt DC,10,T,4W,F,F,11/26/2025,16:09:46,.434145240
