time,temp_hot_side,temp_cold_side,temp_delta,hot_side_set_point,hot_side_pid_error,hot_side_duty_cycle,teg_oc_voltage,teg_current,
9982400,45.704437,24.750000,20.954437,45.500000,-0.067753,0.800756,0.500683,0.000002261,
9982500,45.704437,25.250000,20.454437,45.500000,-0.204437,0.910380,0.500629,0.000002251,
9982600,45.704437,25.250000,20.454437,45.500000,-0.204437,0.910380,0.500818,0.000002209,
9982700,45.727219,25.250000,20.477219,45.500000,-0.204437,0.910380,0.500855,0.000002223,
9982800,45.727219,25.000000,20.727219,45.500000,-0.204437,0.910380,0.500818,0.000002232,
9982900,45.727219,25.000000,20.727219,45.500000,-0.227219,0.928912,0.500739,0.000002216,
9983000,45.488609,25.000000,20.488609,45.500000,-0.227219,0.928912,0.500692,0.000002180,
9983100,45.488609,25.250000,20.238609,45.500000,-0.227219,0.928912,0.500553,0.000002181,
9983200,45.488609,25.250000,20.238609,45.500000,-0.227219,0.928912,0.500445,0.000002136,
9983300,45.619305,25.250000,20.369305,45.500000,0.011391,0.738009,0.500539,0.000002117,
9983400,45.619305,25.000000,20.619305,45.500000,0.011391,0.738009,0.500509,0.000002091,
9983500,45.619305,25.000000,20.619305,45.500000,0.011391,0.738009,0.500497,0.000002064,
9983600,45.559654,25.000000,20.559654,45.500000,0.011391,0.738009,0.500132,0.000002085,
9983700,45.559654,25.250000,20.309654,45.500000,-0.059654,0.794925,0.500309,0.000002128,
9983800,45.559654,25.250000,20.309654,45.500000,-0.059654,0.794925,0.500399,0.000002138,
9983900,45.654827,25.250000,20.404827,45.500000,-0.059654,0.794925,0.500749,0.000002170,
9984000,45.702415,25.250000,20.452415,45.500000,-0.059654,0.794925,0.501026,0.000002134,
9984100,45.702415,25.000000,20.702415,45.500000,-0.202415,0.909408,0.501114,0.000002144,
9984200,45.702415,25.000000,20.702415,45.500000,-0.202415,0.909408,0.500373,0.000002161,
9984300,45.476208,25.000000,20.476208,45.500000,-0.202415,0.909408,0.500652,0.000002200,
9984400,45.476208,24.500000,20.976208,45.500000,-0.202415,0.909408,0.500329,0.000002182,
9984500,45.476208,24.500000,20.976208,45.500000,0.023792,0.728409,0.500662,0.000002176,
