Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,7800
Base Time Seconds,1764252750
Base Time Fractional,.519054560
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.4301613867283,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998990058899,Volt DC,10,T,4W,F,F,11/27/2025,14:12:30,.519054560
2,-0.4301520287991,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998989462852,Volt DC,10,T,4W,F,F,11/27/2025,14:12:30,.601643280
3,-0.4301432967186,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998943269253,Volt DC,10,T,4W,F,F,11/27/2025,14:12:30,.684230360
4,-0.4301345050335,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998919129372,Volt DC,10,T,4W,F,F,11/27/2025,14:12:30,.766814460
5,-0.4301300048828,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3999024033546,Volt DC,10,T,4W,F,F,11/27/2025,14:12:30,.849427900
6,-0.4301230311394,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998977541924,Volt DC,10,T,4W,F,F,11/27/2025,14:12:30,.932033200
7,-0.4301114976406,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3999012708664,Volt DC,10,T,4W,F,F,11/27/2025,14:12:31,.014635080
8,-0.4301060736179,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998953402042,Volt DC,10,T,4W,F,F,11/27/2025,14:12:31,.097234980
9,-0.4300968945026,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998965620995,Volt DC,10,T,4W,F,F,11/27/2025,14:12:31,.179835320
10,-0.4300893247128,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998965322971,Volt DC,10,T,4W,F,F,11/27/2025,14:12:31,.262441740
11,-0.430079460144,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998919129372,Volt DC,10,T,4W,F,F,11/27/2025,14:12:31,.345039720
12,-0.4300695955753,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998976349831,Volt DC,10,T,4W,F,F,11/27/2025,14:12:31,.427634940
13,-0.4300637245178,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998964130878,Volt DC,10,T,4W,F,F,11/27/2025,14:12:31,.510230740
14,-0.4300576448441,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998943567276,Volt DC,10,T,4W,F,F,11/27/2025,14:12:31,.592825900
15,-0.4300475716591,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998987972736,Volt DC,10,T,4W,F,F,11/27/2025,14:12:31,.675427160
16,-0.4300418198109,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998942077160,Volt DC,10,T,4W,F,F,11/27/2025,14:12:31,.758025940
17,-0.4300340414047,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998979628086,Volt DC,10,T,4W,F,F,11/27/2025,14:12:31,.840615080
18,-0.4300292730331,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3999013006687,Volt DC,10,T,4W,F,F,11/27/2025,14:12:31,.923203320
19,-0.4300286769867,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3999013006687,Volt DC,10,T,4W,F,F,11/27/2025,14:12:32,.005793420
20,-0.4300194680691,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998979032040,Volt DC,10,T,4W,F,F,11/27/2025,14:12:32,.088389080
21,-0.4300130903721,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998979032040,Volt DC,10,T,4W,F,F,11/27/2025,14:12:32,.170976900
22,-0.4300067722797,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3999002873898,Volt DC,10,T,4W,F,F,11/27/2025,14:12:32,.253564740
23,-0.4299995601177,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3999000191689,Volt DC,10,T,4W,F,F,11/27/2025,14:12:32,.336151560
24,-0.4299964308739,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998917341232,Volt DC,10,T,4W,F,F,11/27/2025,14:12:32,.418738560
25,-0.4299903213978,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998977541924,Volt DC,10,T,4W,F,F,11/27/2025,14:12:32,.501322120
26,-0.4299886822701,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998932242393,Volt DC,10,T,4W,F,F,11/27/2025,14:12:32,.583904420
27,-0.4299854040146,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998979926109,Volt DC,10,T,4W,F,F,11/27/2025,14:12:32,.666495140
28,-0.4299784004688,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998933732510,Volt DC,10,T,4W,F,F,11/27/2025,14:12:32,.749100160
29,-0.4299765527248,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3998909592628,Volt DC,10,T,4W,F,F,11/27/2025,14:12:32,.831704500
