Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,7800
Base Time Seconds,1764258333
Base Time Fractional,.853834740
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.436905503273,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997536838055,Volt DC,10,T,4W,F,F,11/27/2025,15:45:33,.853834740
2,-0.4368971586227,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997441768646,Volt DC,10,T,4W,F,F,11/27/2025,15:45:33,.936460840
3,-0.4368898272514,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997559487820,Volt DC,10,T,4W,F,F,11/27/2025,15:45:34,.019076180
4,-0.4368840456009,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997559487820,Volt DC,10,T,4W,F,F,11/27/2025,15:45:34,.101687300
5,-0.4368770718575,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997571110725,Volt DC,10,T,4W,F,F,11/27/2025,15:45:34,.184297280
6,-0.4368724226952,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997512996197,Volt DC,10,T,4W,F,F,11/27/2025,15:45:34,.266908960
7,-0.4368655979633,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997514486313,Volt DC,10,T,4W,F,F,11/27/2025,15:45:34,.349525440
8,-0.4368609189987,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997513592243,Volt DC,10,T,4W,F,F,11/27/2025,15:45:34,.432133480
9,-0.4368562400341,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997501969337,Volt DC,10,T,4W,F,F,11/27/2025,15:45:34,.514738280
10,-0.4368499815464,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997549355030,Volt DC,10,T,4W,F,F,11/27/2025,15:45:34,.597345980
