Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,4000
Base Time Seconds,1764172658
Base Time Fractional,.522327160
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.2494687587023,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498863995075,Volt DC,10,T,4W,F,F,11/26/2025,15:57:38,.522327160
2,-0.2494629323483,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498886793852,Volt DC,10,T,4W,F,F,11/26/2025,15:57:38,.604923920
3,-0.2494582384825,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498886197805,Volt DC,10,T,4W,F,F,11/26/2025,15:57:38,.687517280
4,-0.2494519650936,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498852372169,Volt DC,10,T,4W,F,F,11/26/2025,15:57:38,.770112500
5,-0.2494473159313,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498875468969,Volt DC,10,T,4W,F,F,11/26/2025,15:57:38,.852713000
6,-0.2494455873966,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498852372169,Volt DC,10,T,4W,F,F,11/26/2025,15:57:38,.935305260
7,-0.2494387328625,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498921960592,Volt DC,10,T,4W,F,F,11/26/2025,15:57:39,.017897980
8,-0.2494357675314,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498863995075,Volt DC,10,T,4W,F,F,11/26/2025,15:57:39,.100489420
9,-0.2494310885668,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498898416758,Volt DC,10,T,4W,F,F,11/26/2025,15:57:39,.183081900
10,-0.2494241297245,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498852223158,Volt DC,10,T,4W,F,F,11/26/2025,15:57:39,.265678940
11,-0.2494188398123,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498840153217,Volt DC,10,T,4W,F,F,11/26/2025,15:57:39,.348268600
12,-0.2494222968817,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498863101006,Volt DC,10,T,4W,F,F,11/26/2025,15:57:39,.430858960
13,-0.2494149208069,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498875617981,Volt DC,10,T,4W,F,F,11/26/2025,15:57:39,.513447600
14,-0.2494108825922,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498829722404,Volt DC,10,T,4W,F,F,11/26/2025,15:57:39,.596034960
15,-0.2494078725576,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498817503452,Volt DC,10,T,4W,F,F,11/26/2025,15:57:39,.678623720
16,-0.2494050115347,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498886793852,Volt DC,10,T,4W,F,F,11/26/2025,15:57:39,.761209880
17,-0.249401524663,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498829275370,Volt DC,10,T,4W,F,F,11/26/2025,15:57:39,.843804320
18,-0.2493975162506,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498886942863,Volt DC,10,T,4W,F,F,11/26/2025,15:57:39,.926391820
19,-0.249394595623,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498898416758,Volt DC,10,T,4W,F,F,11/26/2025,15:57:40,.008978080
20,-0.249389976263,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498886942863,Volt DC,10,T,4W,F,F,11/26/2025,15:57:40,.091563100
21,-0.2493834644556,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498909145594,Volt DC,10,T,4W,F,F,11/26/2025,15:57:40,.174148600
22,-0.2493834346533,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498886048794,Volt DC,10,T,4W,F,F,11/26/2025,15:57:40,.256740760
23,-0.2493766695261,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1498921513557,Volt DC,10,T,4W,F,F,11/26/2025,15:57:40,.339323420
