Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,4800
Base Time Seconds,1764174552
Base Time Fractional,.464497200
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.2953045964241,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998662203550,Volt DC,10,T,4W,F,F,11/26/2025,16:29:12,.464497200
2,-0.2953045666218,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998661905527,Volt DC,10,T,4W,F,F,11/26/2025,16:29:12,.547114140
3,-0.295304954052,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998660713434,Volt DC,10,T,4W,F,F,11/26/2025,16:29:12,.629722540
4,-0.2953023314476,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998662501574,Volt DC,10,T,4W,F,F,11/26/2025,16:29:12,.712328360
5,-0.2953052818775,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998651325703,Volt DC,10,T,4W,F,F,11/26/2025,16:29:12,.794936320
6,-0.2953052222729,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998731493950,Volt DC,10,T,4W,F,F,11/26/2025,16:29:12,.877541880
7,-0.295307546854,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998685598373,Volt DC,10,T,4W,F,F,11/26/2025,16:29:12,.960149120
8,-0.2953045964241,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998685151339,Volt DC,10,T,4W,F,F,11/26/2025,16:29:13,.042755840
9,-0.2953067719936,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998603641987,Volt DC,10,T,4W,F,F,11/26/2025,16:29:13,.125361720
10,-0.2953058183193,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998697221279,Volt DC,10,T,4W,F,F,11/26/2025,16:29:13,.207977660
11,-0.295309305191,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998754739761,Volt DC,10,T,4W,F,F,11/26/2025,16:29:13,.290563500
12,-0.2953110337257,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998731642962,Volt DC,10,T,4W,F,F,11/26/2025,16:29:13,.373149000
13,-0.2953133583069,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998650878668,Volt DC,10,T,4W,F,F,11/26/2025,16:29:13,.455735740
14,-0.2953153848648,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998660713434,Volt DC,10,T,4W,F,F,11/26/2025,16:29:13,.538325720
15,-0.2953201532364,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998672932386,Volt DC,10,T,4W,F,F,11/26/2025,16:29:13,.620914780
16,-0.2953225076199,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998707950115,Volt DC,10,T,4W,F,F,11/26/2025,16:29:13,.703507400
17,-0.295322060585,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998674124479,Volt DC,10,T,4W,F,F,11/26/2025,16:29:13,.786103860
18,-0.2953300476074,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998708099127,Volt DC,10,T,4W,F,F,11/26/2025,16:29:13,.868692920
19,-0.2953323721886,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998673379421,Volt DC,10,T,4W,F,F,11/26/2025,16:29:13,.951288640
20,-0.2953323721886,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998684853315,Volt DC,10,T,4W,F,F,11/26/2025,16:29:14,.033878040
21,-0.2953391969204,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998614966869,Volt DC,10,T,4W,F,F,11/26/2025,16:29:14,.116469320
22,-0.2953433990479,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998719573021,Volt DC,10,T,4W,F,F,11/26/2025,16:29:14,.199068400
23,-0.295341193676,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998720318079,Volt DC,10,T,4W,F,F,11/26/2025,16:29:14,.281661400
24,-0.2953492701054,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998766064644,Volt DC,10,T,4W,F,F,11/26/2025,16:29:14,.364253160
25,-0.2953493893147,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1998744010925,Volt DC,10,T,4W,F,F,11/26/2025,16:29:14,.446845840
