time,temp_hot_side,temp_cold_side,temp_delta,hot_side_set_point,hot_side_pid_error,hot_side_duty_cycle,teg_oc_voltage,teg_current,
8971800,141.483215,31.000000,110.483215,141.750000,0.283554,0.273157,2.827385,0.000001943,
8971900,141.483215,31.000000,110.483215,141.750000,0.283554,0.273157,2.827404,0.000001971,
8972000,141.366608,31.000000,110.366608,141.750000,0.283554,0.273157,2.827373,0.000001965,
8972100,141.366608,30.500000,110.866608,141.750000,0.383392,0.193286,2.827363,0.000001993,
8972200,141.366608,30.500000,110.866608,141.750000,0.383392,0.193286,2.827373,0.000001984,
8972300,141.433304,30.500000,110.933304,141.750000,0.383392,0.193286,2.827323,0.000001982,
8972400,141.433304,30.750000,110.683304,141.750000,0.383392,0.193286,2.827322,0.000001982,
8972500,141.433304,30.750000,110.683304,141.750000,0.316696,0.246643,2.827323,0.000001986,
8972600,141.216644,30.750000,110.466644,141.750000,0.316696,0.246643,2.827329,0.000001977,
8972700,141.216644,31.000000,110.216644,141.750000,0.316696,0.246643,2.827387,0.000001974,
8972800,141.216644,31.000000,110.216644,141.750000,0.316696,0.246643,2.827388,0.000001972,
8972900,141.233322,31.000000,110.233322,141.750000,0.533356,0.073315,2.827343,0.000001991,
8973000,141.233322,30.750000,110.483322,141.750000,0.533356,0.073315,2.827327,0.000001990,
8973100,141.233322,30.750000,110.483322,141.750000,0.533356,0.073315,2.827345,0.000001994,
8973200,141.366669,30.750000,110.616669,141.750000,0.533356,0.073315,2.827357,0.000001961,
8973300,141.366669,30.750000,110.616669,141.750000,0.383331,0.193335,2.827336,0.000001971,
8973400,141.366669,30.750000,110.616669,141.750000,0.383331,0.193335,2.827401,0.000001960,
8973500,141.433334,30.750000,110.683334,141.750000,0.383331,0.193335,2.827451,0.000001972,
8973600,141.433334,31.000000,110.433334,141.750000,0.383331,0.193335,2.827449,0.000001963,
8973700,141.433334,31.000000,110.433334,141.750000,0.316666,0.246668,2.827453,0.000001967,
8973800,141.591675,31.000000,110.591675,141.750000,0.316666,0.246668,2.827464,0.000001953,
8973900,141.591675,31.000000,110.591675,141.750000,0.316666,0.246668,2.827505,0.000001968,
8974000,141.591675,31.000000,110.591675,141.750000,0.316666,0.246668,2.827515,0.000001977,
8974100,141.545837,31.000000,110.545837,141.750000,0.158325,0.373340,2.827509,0.000001989,
8974200,141.545837,31.000000,110.545837,141.750000,0.158325,0.373340,2.827554,0.000001978,
