time,temp_hot_side,temp_cold_side,temp_delta,hot_side_set_point,hot_side_pid_error,hot_side_duty_cycle,teg_oc_voltage,teg_current,
9119200,34.995216,24.500000,10.495216,34.750000,-0.240437,1.000000,0.249851,0.000002306,
9119300,34.747608,24.500000,10.247608,34.750000,-0.245216,1.000000,0.249729,0.000002269,
9119400,34.747608,24.250000,10.497608,34.750000,-0.245216,1.000000,0.250006,0.000002277,
9119500,34.747608,24.250000,10.497608,34.750000,-0.245216,1.000000,0.249849,0.000002259,
9119600,34.998802,24.250000,10.748802,34.750000,-0.245216,1.000000,0.249802,0.000002320,
9119700,34.998802,24.500000,10.498802,34.750000,-0.248802,1.000000,0.249570,0.000002326,
9119800,34.998802,24.500000,10.498802,34.750000,-0.248802,1.000000,0.249478,0.000002344,
9119900,34.749401,24.500000,10.249401,34.750000,-0.248802,1.000000,0.249797,0.000002288,
9120000,34.749401,24.500000,10.249401,34.750000,-0.248802,1.000000,0.250015,0.000002307,
9120100,34.749401,24.500000,10.249401,34.750000,0.000599,0.938519,0.249753,0.000002298,
9120200,34.624702,24.500000,10.124702,34.750000,0.000599,0.938519,0.249567,0.000002326,
9120300,34.624702,24.500000,10.124702,34.750000,0.000599,0.938519,0.249326,0.000002436,
9120400,34.624702,24.500000,10.124702,34.750000,0.000599,0.938519,0.249521,0.000002389,
9120500,34.687351,24.500000,10.187351,34.750000,0.125298,0.838591,0.249651,0.000002372,
9120600,34.687351,24.250000,10.437351,34.750000,0.125298,0.838591,0.249657,0.000002378,
9120700,34.687351,24.250000,10.437351,34.750000,0.125298,0.838591,0.249599,0.000002393,
9120800,34.843674,24.250000,10.593674,34.750000,0.125298,0.838591,0.249965,0.000002354,
9120900,34.843674,24.000000,10.843674,34.750000,-0.093674,1.000000,0.250073,0.000002370,
9121000,34.843674,24.000000,10.843674,34.750000,-0.093674,1.000000,0.250145,0.000002341,
9121100,34.796837,24.000000,10.796837,34.750000,-0.093674,1.000000,0.250018,0.000002421,
9121200,34.796837,24.000000,10.796837,34.750000,-0.093674,1.000000,0.249953,0.000002445,
9121300,34.796837,24.000000,10.796837,34.750000,-0.046837,0.976488,0.249513,0.000002451,
9121400,34.773418,24.000000,10.773418,34.750000,-0.046837,0.976488,0.249206,0.000002437,
9121500,34.773418,24.500000,10.273418,34.750000,-0.046837,0.976488,0.249244,0.000002444,
9121600,34.773418,24.500000,10.273418,34.750000,-0.046837,0.976488,0.249509,0.000002444,
9121700,34.636711,24.500000,10.136711,34.750000,-0.023418,0.957785,0.249610,0.000002413,
9121800,34.636711,24.250000,10.386711,34.750000,-0.023418,0.957785,0.249649,0.000002466,
