Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,8200
Base Time Seconds,1764259664
Base Time Fractional,.864700980
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.4588577747345,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997520446777,Volt DC,10,T,4W,F,F,11/27/2025,16:07:44,.864700980
2,-0.4588446617126,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997545778751,Volt DC,10,T,4W,F,F,11/27/2025,16:07:44,.947301120
3,-0.4588328003883,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997519850731,Volt DC,10,T,4W,F,F,11/27/2025,16:07:45,.029903100
4,-0.4588243067265,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997544586658,Volt DC,10,T,4W,F,F,11/27/2025,16:07:45,.112494360
5,-0.4588143825531,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997520446777,Volt DC,10,T,4W,F,F,11/27/2025,16:07:45,.195085660
6,-0.4588038027287,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997576177120,Volt DC,10,T,4W,F,F,11/27/2025,16:07:45,.277674640
7,-0.4587931334972,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997569024563,Volt DC,10,T,4W,F,F,11/27/2025,16:07:45,.360262540
8,-0.458783686161,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997566640377,Volt DC,10,T,4W,F,F,11/27/2025,16:07:45,.442855740
9,-0.4587756991386,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997533559799,Volt DC,10,T,4W,F,F,11/27/2025,16:07:45,.525446780
10,-0.4587641358376,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997614920139,Volt DC,10,T,4W,F,F,11/27/2025,16:07:45,.608031820
11,-0.4587572813034,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997557699680,Volt DC,10,T,4W,F,F,11/27/2025,16:07:45,.690634820
12,-0.4587514400482,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997557401657,Volt DC,10,T,4W,F,F,11/27/2025,16:07:45,.773236420
13,-0.4587391018867,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997613132000,Volt DC,10,T,4W,F,F,11/27/2025,16:07:45,.855845480
14,-0.4587299823761,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997591674328,Volt DC,10,T,4W,F,F,11/27/2025,16:07:45,.938444400
15,-0.4587194919586,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997603297234,Volt DC,10,T,4W,F,F,11/27/2025,16:07:46,.021042560
16,-0.4587119519711,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997602701187,Volt DC,10,T,4W,F,F,11/27/2025,16:07:46,.103640780
17,-0.4587044119835,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997568428516,Volt DC,10,T,4W,F,F,11/27/2025,16:07:46,.186238080
18,-0.4586970210075,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997557699680,Volt DC,10,T,4W,F,F,11/27/2025,16:07:46,.268841440
19,-0.4586883187294,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997557699680,Volt DC,10,T,4W,F,F,11/27/2025,16:07:46,.351436640
20,-0.4586782157421,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997624158859,Volt DC,10,T,4W,F,F,11/27/2025,16:07:46,.434031340
21,-0.4586707949638,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997556209564,Volt DC,10,T,4W,F,F,11/27/2025,16:07:46,.516622560
22,-0.4586628675461,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997569918633,Volt DC,10,T,4W,F,F,11/27/2025,16:07:46,.599219060
23,-0.4586530029774,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997592568398,Volt DC,10,T,4W,F,F,11/27/2025,16:07:46,.681815640
24,-0.4586465656757,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997534453869,Volt DC,10,T,4W,F,F,11/27/2025,16:07:46,.764403180
25,-0.4586361050606,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997568428516,Volt DC,10,T,4W,F,F,11/27/2025,16:07:46,.846990200
26,-0.4586318135262,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997508823872,Volt DC,10,T,4W,F,F,11/27/2025,16:07:46,.929576840
27,-0.4586232602596,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997521340847,Volt DC,10,T,4W,F,F,11/27/2025,16:07:47,.012161780
28,-0.458615809679,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997499883175,Volt DC,10,T,4W,F,F,11/27/2025,16:07:47,.094746500
29,-0.458609431982,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997591674328,Volt DC,10,T,4W,F,F,11/27/2025,16:07:47,.177347340
30,-0.4586018323898,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997532963753,Volt DC,10,T,4W,F,F,11/27/2025,16:07:47,.259956960
31,-0.4585977494717,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4997521340847,Volt DC,10,T,4W,F,F,11/27/2025,16:07:47,.342557940
