Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-15.27911000,-26.84330000,37.12379000,-0.49666490
0.00061035,-22.80590000,-34.38452000,29.60697000,-8.03005000
0.00122070,-39.02707000,-50.71298000,13.68708000,-24.26832000
0.00183105,-61.50463000,-70.71628000,-46.92347000,-47.15595000
0.00244141,-62.24232000,-69.52325000,-46.14576000,-47.37665000
0.00305176,-62.68551000,-72.70680000,-45.93057000,-51.22673000
0.00366211,-64.86936000,-75.70468000,-46.47397000,-54.52760000
0.00427246,-69.51123000,-79.19465000,-48.28878000,-58.60199000
0.00488281,-64.30432000,-79.61134000,-53.37971000,-56.07307000
0.00549316,-61.80048000,-80.35882000,-60.70494000,-58.88436000
0.00610352,-65.74803000,-78.93722000,-48.71001000,-55.37057000
0.00671387,-64.78531000,-79.97796000,-45.77753000,-58.63671000
0.00732422,-65.29008000,-90.91116000,-49.08617000,-66.99350000
0.00793457,-69.28941000,-90.97823000,-55.90923000,-64.21464000
0.00854492,-67.16196000,-78.30704000,-53.52285000,-56.44981000
0.00915527,-74.85932000,-72.95676000,-49.43804000,-50.48423000
0.00976563,-55.52019000,-73.18984000,-48.33856000,-49.85664000
0.01037598,-54.56878000,-82.40578000,-50.41365000,-55.25343000
0.01098633,-68.10564000,-87.80763000,-52.43877000,-59.33618000
0.01159668,-63.71312000,-83.50449000,-52.75524000,-56.61972000
0.01220703,-61.67326000,-84.81522000,-55.90684000,-63.60609000
0.01281738,-67.69138000,-78.64095000,-55.65701000,-60.34624000
0.01342773,-75.25294000,-80.72358000,-56.82999000,-68.91971000
0.01403809,-69.86662000,-79.92337000,-59.16942000,-70.01710000
0.01464844,-73.29302000,-77.66381000,-54.09555000,-60.37772000
0.01525879,-72.54279000,-78.98680000,-53.34666000,-58.66461000
0.01586914,-69.15139000,-79.71108000,-51.13508000,-59.25375000
0.01647949,-67.03178000,-81.37415000,-55.66479000,-64.88290000
0.01708984,-67.08646000,-81.03188000,-65.50423000,-65.44583000
0.01770020,-70.65707000,-80.52206000,-50.42267000,-63.11357000
0.01831055,-71.29845000,-85.96930000,-45.82822000,-63.53262000
0.01892090,-69.33573000,-87.03140000,-49.32800000,-63.13986000
0.01953125,-67.72558000,-83.91621000,-54.81575000,-58.47701000
0.02014160,-65.67973000,-86.12290000,-54.17075000,-55.46280000
0.02075195,-63.78687000,-85.55114000,-56.17784000,-55.66842000
0.02136230,-62.72847000,-81.22893000,-54.41675000,-54.58522000
0.02197266,-63.43889000,-86.84416000,-52.01633000,-56.22847000
0.02258301,-64.12908000,-81.19450000,-55.71258000,-60.85059000
0.02319336,-64.43748000,-74.75194000,-60.73460000,-57.74452000
0.02380371,-67.58062000,-76.16526000,-52.33587000,-60.95716000
0.02441406,-75.38987000,-78.58104000,-51.40882000,-64.70583000
0.02502441,-80.28965000,-83.01037000,-53.76809000,-64.57198000
0.02563477,-82.72028000,-85.31857000,-58.02892000,-58.67823000
0.02624512,-77.96229000,-81.55147000,-46.73241000,-61.05458000
0.02685547,-71.37108000,-82.46156000,-49.68202000,-56.31196000
0.02746582,-70.47016000,-83.23319000,-56.87672000,-60.51017000
0.02807617,-72.83347000,-87.80331000,-51.31994000,-60.51179000
0.02868652,-45.36404000,-41.42744000,-51.00720000,-17.47012000
0.02929688,-27.01285000,-23.04597000,-48.89472000,0.92182660
0.02990723,-21.11456000,-17.10947000,-44.02318000,6.86131200
0.03051758,-24.26574000,-20.22898000,-44.15640000,3.74548200
0.03112793,-38.09726000,-33.98838000,-49.49136000,-9.98872700
0.03173828,-72.12462000,-78.34482000,-50.81099000,-50.46839000
0.03234863,-76.13801000,-82.43326000,-50.64104000,-53.97534000
0.03295898,-71.62402000,-82.58376000,-49.51710000,-61.20855000
0.03356934,-70.68111000,-81.43449000,-52.60622000,-59.99574000
0.03417969,-80.86833000,-78.33558000,-63.55748000,-61.62776000
0.03479004,-72.33582000,-80.00398000,-54.47783000,-59.12999000
0.03540039,-73.83270000,-80.89532000,-47.80978000,-58.82379000
0.03601074,-73.02805000,-82.57108000,-50.10342000,-62.25620000
0.03662109,-67.72556000,-87.37174000,-54.73692000,-65.97437000
0.03723145,-64.99129000,-84.49265000,-54.86339000,-59.79432000
0.03784180,-63.51913000,-81.14937000,-62.37154000,-57.09419000
0.03845215,-64.01543000,-80.89566000,-59.09511000,-55.11329000
0.03906250,-66.16049000,-77.79817000,-56.06564000,-54.71389000
0.03967285,-59.58926000,-68.34218000,-59.06225000,-45.71976000
0.04028320,-57.61273000,-67.50758000,-55.51880000,-44.60556000
0.04089355,-66.42809000,-74.02869000,-48.33730000,-52.25631000
0.04150391,-69.10497000,-79.99935000,-51.62188000,-61.73618000
0.04211426,-75.44839000,-84.56458000,-72.80832000,-68.64737000
0.04272461,-77.20367000,-97.51450000,-58.79174000,-64.69800000
0.04333496,-73.97733000,-90.20439000,-56.83756000,-61.12442000
0.04394531,-69.96764000,-89.51143000,-57.44798000,-62.60988000
0.04455566,-70.12717000,-92.77570000,-61.05507000,-67.20118000
0.04516602,-71.21621000,-85.32826000,-67.45917000,-60.73700000
0.04577637,-68.29945000,-83.02067000,-58.17841000,-57.45896000
0.04638672,-70.06234000,-89.41960000,-54.80411000,-62.40822000
0.04699707,-73.23257000,-95.57919000,-68.35770000,-66.79192000
0.04760742,-65.83972000,-80.48011000,-57.83292000,-56.38614000
0.04821777,-65.59754000,-78.84669000,-58.02419000,-56.20472000
0.04882813,-66.63268000,-65.33347000,-56.79809000,-43.37441000
0.04943848,-52.89910000,-51.46353000,-53.88313000,-29.15226000
0.05004883,-50.83103000,-47.88432000,-48.46733000,-25.46738000
0.05065918,-57.80245000,-53.54222000,-52.44908000,-30.84818000
0.05126953,-76.02898000,-74.96425000,-59.98716000,-49.10602000
0.05187988,-82.99056000,-78.86792000,-58.02713000,-66.30602000
0.05249023,-71.12577000,-86.05735000,-57.54094000,-65.69354000
0.05310059,-64.31183000,-99.64189000,-79.39031000,-69.23901000
0.05371094,-65.34801000,-89.34671000,-54.59866000,-71.79120000
0.05432129,-65.17015000,-83.10479000,-53.69585000,-66.49379000
0.05493164,-65.49626000,-80.17165000,-58.70408000,-63.85084000
0.05554199,-69.50764000,-82.22615000,-63.43685000,-63.07958000
0.05615234,-66.98970000,-83.92287000,-53.60146000,-61.22690000
0.05676270,-64.88295000,-83.53828000,-50.61752000,-59.59445000
0.05737305,-65.74719000,-91.43830000,-49.03639000,-58.70903000
0.05798340,-64.77256000,-86.48627000,-55.36055000,-56.67234000
0.05859375,-58.81391000,-84.97230000,-56.94778000,-60.22216000
0.05920410,-42.00919000,-73.99626000,-50.67094000,-49.92777000
0.05981445,-34.70046000,-68.11618000,-49.94110000,-43.61781000
0.06042480,-36.48236000,-70.27841000,-53.85236000,-46.05995000
0.06103516,-48.06726000,-79.80910000,-59.44414000,-57.26120000
0.06164551,-66.27094000,-89.12236000,-53.77105000,-62.03458000
0.06225586,-64.15865000,-89.22833000,-54.71598000,-63.56281000
0.06286621,-66.31108000,-91.09848000,-55.41800000,-66.89670000
0.06347656,-71.15235000,-82.68816000,-58.53142000,-67.61501000
0.06408691,-74.60961000,-83.11733000,-68.66013000,-67.62859000
0.06469727,-75.29585000,-95.14695000,-59.61814000,-75.41345000
0.06530762,-67.68729000,-95.89474000,-54.60041000,-67.55872000
0.06591797,-67.85191000,-90.03307000,-50.76112000,-64.95338000
0.06652832,-67.36296000,-87.11823000,-56.09864000,-62.55712000
0.06713867,-64.31949000,-85.33490000,-56.83900000,-63.33820000
0.06774902,-64.82533000,-88.87024000,-53.60187000,-66.18478000
0.06835938,-65.57234000,-88.59200000,-55.45811000,-76.48030000
0.06896973,-66.57195000,-86.41623000,-52.30721000,-58.16408000
0.06958008,-59.62011000,-70.60182000,-49.91247000,-46.34637000
0.07019043,-57.30178000,-68.04408000,-51.52050000,-44.81606000
0.07080078,-64.12965000,-74.28644000,-64.25735000,-52.81845000
0.07141113,-78.44151000,-83.25611000,-55.60656000,-66.63402000
0.07202148,-67.23260000,-81.80447000,-56.44413000,-63.30099000
0.07263184,-66.86983000,-82.61526000,-52.98037000,-64.40657000
0.07324219,-72.74552000,-85.08033000,-52.30722000,-75.14890000
0.07385254,-70.41013000,-85.97966000,-54.28938000,-76.85401000
0.07446289,-68.97071000,-89.93740000,-51.95476000,-70.18770000
0.07507324,-66.33865000,-92.63175000,-59.06049000,-71.06847000
0.07568359,-68.66122000,-98.62776000,-66.92487000,-73.34548000
0.07629395,-70.35224000,-91.80525000,-57.94155000,-73.37157000
0.07690430,-70.44613000,-91.93967000,-52.76886000,-71.50201000
0.07751465,-66.43437000,-90.06102000,-52.69927000,-74.41310000
0.07812500,-65.97620000,-87.67167000,-56.54659000,-68.96303000
0.07873535,-78.71809000,-87.81741000,-55.03965000,-58.94277000
0.07934570,-64.20523000,-75.22372000,-54.70848000,-48.95034000
0.07995605,-60.17398000,-71.31757000,-61.45383000,-45.24469000
0.08056641,-64.10423000,-75.99210000,-53.03995000,-49.05260000
0.08117676,-63.79181000,-92.54150000,-71.18336000,-61.11053000
0.08178711,-63.56083000,-91.06510000,-57.15859000,-72.56848000
0.08239746,-63.69488000,-90.94135000,-53.54046000,-81.06743000
0.08300781,-63.41578000,-81.79381000,-48.83704000,-93.05190000
0.08361816,-68.37335000,-80.21592000,-44.74333000,-91.21186000
0.08422852,-71.25308000,-83.61546000,-46.46622000,-74.49350000
0.08483887,-65.63422000,-94.21729000,-56.06242000,-64.79765000
0.08544922,-68.44353000,-103.31010000,-61.81023000,-64.39079000
0.08605957,-71.95599000,-100.89880000,-54.61235000,-74.15979000
0.08666992,-71.78598000,-98.76575000,-55.24623000,-69.97628000
0.08728027,-70.85704000,-100.98130000,-63.93476000,-63.72448000
0.08789063,-71.08220000,-87.02129000,-52.37084000,-60.23423000
0.08850098,-70.56459000,-80.56181000,-51.03287000,-56.18438000
0.08911133,-44.07610000,-62.76608000,-54.63800000,-38.86870000
0.08972168,-35.11345000,-54.18461000,-58.83064000,-30.31710000
