Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-15.26129000,-27.03818000,37.12150000,-0.69840480
0.00061035,-22.74579000,-34.61109000,29.60506000,-8.24962800
0.00122070,-38.36589000,-51.42114000,13.68883000,-24.76250000
0.00183105,-65.98870000,-68.25284000,-48.67490000,-44.60551000
0.00244141,-72.25446000,-69.64898000,-50.19345000,-45.20203000
0.00305176,-76.61806000,-72.85903000,-48.37014000,-47.48337000
0.00366211,-72.57835000,-83.06114000,-49.89867000,-55.26957000
0.00427246,-70.19806000,-77.85010000,-57.55737000,-57.70387000
0.00488281,-71.85624000,-72.54836000,-50.46513000,-50.32192000
0.00549316,-65.94856000,-73.90931000,-52.08179000,-52.20146000
0.00610352,-66.05811000,-71.83110000,-50.26583000,-50.74598000
0.00671387,-73.47713000,-70.84288000,-46.87588000,-49.46883000
0.00732422,-77.49946000,-72.46359000,-46.45327000,-50.32027000
0.00793457,-73.32794000,-77.72372000,-49.69024000,-53.79440000
0.00854492,-73.51339000,-83.00322000,-56.68021000,-62.76149000
0.00915527,-61.02269000,-87.20993000,-49.02502000,-58.70575000
0.00976563,-53.92691000,-83.26654000,-51.31760000,-52.17447000
0.01037598,-54.90490000,-81.52534000,-63.41850000,-52.33406000
0.01098633,-62.16089000,-87.58298000,-68.04849000,-60.54430000
0.01159668,-71.09393000,-87.44241000,-55.69873000,-67.76145000
0.01220703,-73.96697000,-80.52303000,-52.69054000,-57.21993000
0.01281738,-78.28858000,-81.96828000,-54.94714000,-57.72203000
0.01342773,-73.58487000,-87.27637000,-65.37537000,-63.86775000
0.01403809,-69.24496000,-81.42147000,-54.24208000,-62.86346000
0.01464844,-70.17124000,-88.68803000,-49.09632000,-72.42465000
0.01525879,-68.74019000,-82.14050000,-52.23518000,-57.67744000
0.01586914,-67.34460000,-87.70523000,-51.19129000,-58.20894000
0.01647949,-69.49967000,-86.94225000,-52.64974000,-58.51831000
0.01708984,-68.36839000,-82.28018000,-57.41778000,-55.83794000
0.01770020,-68.49490000,-80.33797000,-58.67643000,-56.92525000
0.01831055,-79.29239000,-82.31068000,-60.06506000,-57.49607000
0.01892090,-73.87781000,-80.92146000,-56.29840000,-57.57088000
0.01953125,-67.32564000,-83.18327000,-49.82624000,-56.35021000
0.02014160,-69.04449000,-75.41724000,-50.57918000,-50.39782000
0.02075195,-80.52913000,-76.25809000,-55.35559000,-51.31144000
0.02136230,-94.16259000,-80.61691000,-58.94330000,-55.78140000
0.02197266,-73.74516000,-82.79784000,-58.66586000,-58.11313000
0.02258301,-67.52575000,-83.52686000,-68.93259000,-59.48073000
0.02319336,-67.04082000,-85.37105000,-72.73822000,-60.56697000
0.02380371,-68.46966000,-85.03850000,-56.51387000,-66.27762000
0.02441406,-67.63287000,-82.65565000,-53.54368000,-61.96168000
0.02502441,-70.00513000,-88.71861000,-54.50784000,-77.87878000
0.02563477,-76.91104000,-76.60744000,-54.74769000,-53.36290000
0.02624512,-82.34338000,-79.37706000,-53.01323000,-56.45493000
0.02685547,-71.79913000,-83.20100000,-62.10956000,-56.74109000
0.02746582,-68.45758000,-78.46499000,-55.45052000,-57.68530000
0.02807617,-77.52570000,-90.87303000,-53.61166000,-62.79655000
0.02868652,-45.34422000,-41.43725000,-48.06715000,-17.44384000
0.02929688,-27.07712000,-23.05451000,-45.44489000,0.92121390
0.02990723,-21.15227000,-17.11419000,-43.77227000,6.86101600
0.03051758,-24.26090000,-20.22694000,-45.83994000,3.74911600
0.03112793,-37.86600000,-33.95602000,-52.29855000,-9.98153800
0.03173828,-69.25957000,-74.40366000,-54.41644000,-51.54988000
0.03234863,-66.49480000,-74.57748000,-56.74258000,-51.15814000
0.03295898,-68.03159000,-81.81462000,-54.81859000,-57.91213000
0.03356934,-74.97916000,-77.92754000,-53.97319000,-54.19073000
0.03417969,-75.84670000,-90.71205000,-50.07737000,-65.92229000
0.03479004,-71.42806000,-89.69176000,-47.52164000,-64.67498000
0.03540039,-66.64958000,-84.48235000,-47.31123000,-63.32437000
0.03601074,-66.50268000,-84.62540000,-49.99804000,-73.42795000
0.03662109,-67.56026000,-85.80022000,-54.77201000,-64.30118000
0.03723145,-67.87133000,-86.28145000,-62.44926000,-76.39287000
0.03784180,-71.01616000,-79.84982000,-51.89653000,-64.00619000
0.03845215,-69.73583000,-79.16236000,-46.97868000,-59.64922000
0.03906250,-66.08659000,-78.89554000,-50.03822000,-57.98485000
0.03967285,-57.32205000,-73.23322000,-59.02573000,-50.30777000
0.04028320,-56.42170000,-74.48637000,-65.30904000,-50.41552000
0.04089355,-62.41997000,-90.86563000,-51.98687000,-66.86250000
0.04150391,-70.15231000,-88.31870000,-56.51588000,-65.87492000
0.04211426,-67.77174000,-102.12400000,-58.91636000,-69.68706000
0.04272461,-67.41834000,-83.17677000,-54.74615000,-57.99687000
0.04333496,-67.71026000,-82.78627000,-53.45966000,-57.28052000
0.04394531,-65.51406000,-83.19254000,-59.95685000,-56.87268000
0.04455566,-64.10470000,-81.52618000,-55.32494000,-57.48970000
0.04516602,-65.84384000,-82.84298000,-48.75742000,-61.78030000
0.04577637,-68.46929000,-89.25991000,-45.00158000,-60.79209000
0.04638672,-69.68423000,-90.84982000,-47.09813000,-65.38393000
0.04699707,-72.29893000,-99.51142000,-54.88300000,-70.80646000
0.04760742,-75.70851000,-94.87080000,-68.11780000,-61.67236000
0.04821777,-73.45817000,-85.77071000,-62.80404000,-59.90097000
0.04882813,-67.56091000,-66.61610000,-51.29767000,-44.87325000
0.04943848,-55.23656000,-51.44993000,-47.21243000,-29.36840000
0.05004883,-51.42373000,-47.67877000,-49.45661000,-25.68930000
0.05065918,-56.65227000,-52.76422000,-54.11326000,-31.06293000
0.05126953,-76.52484000,-67.77516000,-52.29950000,-47.15999000
0.05187988,-79.67451000,-78.66608000,-56.31333000,-54.98180000
0.05249023,-79.99516000,-78.95730000,-51.36849000,-54.61913000
0.05310059,-76.69020000,-82.32998000,-55.28885000,-57.40762000
0.05371094,-69.24312000,-96.55204000,-60.58471000,-66.70340000
0.05432129,-66.51875000,-86.66192000,-52.26502000,-64.98936000
0.05493164,-71.18951000,-82.75284000,-48.12141000,-58.11604000
0.05554199,-76.43691000,-84.00064000,-49.76559000,-57.27325000
0.05615234,-74.72806000,-84.55711000,-59.10439000,-58.40058000
0.05676270,-73.61801000,-81.69516000,-59.31493000,-60.57558000
0.05737305,-73.39877000,-81.22026000,-65.83241000,-67.69183000
0.05798340,-74.57816000,-86.72285000,-58.96149000,-71.72125000
0.05859375,-70.56162000,-89.26968000,-64.82797000,-64.10615000
0.05920410,-42.38367000,-76.14848000,-59.51714000,-48.43321000
0.05981445,-34.55733000,-68.19377000,-62.22934000,-41.54268000
0.06042480,-36.35807000,-69.11772000,-55.86729000,-43.62486000
0.06103516,-49.03333000,-79.06799000,-56.89484000,-54.53698000
0.06164551,-69.14561000,-89.38098000,-59.04886000,-61.39798000
0.06225586,-70.11649000,-84.43285000,-73.28893000,-58.18878000
0.06286621,-68.14147000,-84.63567000,-56.06678000,-62.38210000
0.06347656,-73.33958000,-84.04553000,-51.77281000,-67.32090000
0.06408691,-79.99748000,-82.51741000,-53.37519000,-60.62288000
0.06469727,-89.00493000,-82.35702000,-53.33523000,-58.77831000
0.06530762,-67.08990000,-85.11204000,-48.75709000,-58.20078000
0.06591797,-65.51900000,-89.39404000,-49.04825000,-59.38557000
0.06652832,-73.88242000,-83.87585000,-54.28582000,-62.87600000
0.06713867,-74.70128000,-88.90449000,-50.37080000,-80.36737000
0.06774902,-73.07314000,-88.70227000,-52.95683000,-68.89224000
0.06835938,-73.09447000,-85.41625000,-52.46058000,-65.87971000
0.06896973,-66.56186000,-79.59334000,-52.98830000,-57.65421000
0.06958008,-59.12788000,-71.42126000,-61.14742000,-48.35089000
0.07019043,-57.88609000,-69.47501000,-55.80553000,-46.70269000
0.07080078,-62.32259000,-76.53308000,-56.20044000,-55.61654000
0.07141113,-67.47427000,-87.68203000,-69.11340000,-62.29826000
0.07202148,-72.79482000,-82.67022000,-54.47648000,-60.14741000
0.07263184,-72.93477000,-81.86150000,-55.00053000,-62.52354000
0.07324219,-78.19593000,-84.84100000,-64.30288000,-69.66191000
0.07385254,-68.49413000,-117.35190000,-68.73907000,-72.49683000
0.07446289,-68.47848000,-87.36136000,-58.66764000,-69.01636000
0.07507324,-71.46027000,-90.06281000,-59.10830000,-68.21947000
0.07568359,-72.49022000,-90.29575000,-56.00540000,-68.82205000
0.07629395,-70.30116000,-92.91065000,-51.47049000,-69.96280000
0.07690430,-69.66580000,-93.31247000,-58.15702000,-66.69421000
0.07751465,-70.22191000,-102.92600000,-63.60091000,-69.71051000
0.07812500,-82.26863000,-87.90471000,-54.43803000,-70.79123000
0.07873535,-66.40342000,-96.12453000,-50.04579000,-71.03700000
0.07934570,-63.84900000,-75.54135000,-49.12867000,-50.53605000
0.07995605,-63.01020000,-70.11099000,-53.34116000,-45.65429000
0.08056641,-64.98003000,-75.27284000,-59.25673000,-50.43911000
0.08117676,-73.00353000,-91.23174000,-56.66563000,-68.37558000
0.08178711,-73.08286000,-95.89802000,-57.03483000,-68.06001000
0.08239746,-69.40998000,-92.78386000,-59.48783000,-65.07671000
0.08300781,-67.46514000,-85.53583000,-64.60057000,-62.86076000
0.08361816,-67.72443000,-88.08629000,-49.45827000,-65.28228000
0.08422852,-71.38578000,-97.93112000,-47.91297000,-63.81610000
0.08483887,-96.89086000,-96.65627000,-49.05455000,-60.97326000
0.08544922,-74.06499000,-92.83929000,-47.71620000,-67.00209000
0.08605957,-76.93571000,-87.38733000,-48.85801000,-68.31903000
0.08666992,-75.93710000,-81.99458000,-50.83984000,-58.63025000
0.08728027,-69.66345000,-82.22719000,-54.62667000,-58.14017000
0.08789063,-66.60515000,-84.02256000,-62.02879000,-60.37035000
0.08850098,-63.44048000,-83.10574000,-51.44409000,-60.06065000
0.08911133,-43.85524000,-63.12041000,-51.18132000,-39.17826000
0.08972168,-35.07444000,-54.20323000,-63.99139000,-30.13304000
