Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,8400
Base Time Seconds,1763552559
Base Time Fractional,.178564500
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.4544478952885,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999745905399,Volt DC,10,T,4W,F,F,11/19/2025,11:42:39,.178564500
2,-0.4544339179993,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999745905399,Volt DC,10,T,4W,F,F,11/19/2025,11:42:39,.261194340
3,-0.4544279575348,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999710142612,Volt DC,10,T,4W,F,F,11/19/2025,11:42:39,.343810880
4,-0.4544169604778,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999744713306,Volt DC,10,T,4W,F,F,11/19/2025,11:42:39,.426432120
5,-0.4544067084789,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999757528305,Volt DC,10,T,4W,F,F,11/19/2025,11:42:39,.509043600
6,-0.4543966650963,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999756038189,Volt DC,10,T,4W,F,F,11/19/2025,11:42:39,.591653380
7,-0.4543886482716,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999768257141,Volt DC,10,T,4W,F,F,11/19/2025,11:42:39,.674262420
8,-0.4543788135052,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999768257141,Volt DC,10,T,4W,F,F,11/19/2025,11:42:39,.756874560
9,-0.4543707370758,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999734282494,Volt DC,10,T,4W,F,F,11/19/2025,11:42:39,.839488760
10,-0.4543642699718,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999767959118,Volt DC,10,T,4W,F,F,11/19/2025,11:42:39,.922095360
11,-0.4543527364731,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999756634235,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.004699200
12,-0.4543468356133,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999801933765,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.087302560
13,-0.4543388783932,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999757230282,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.169903880
14,-0.4543325006962,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999768853188,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.252533780
15,-0.4543243646622,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999814450741,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.335155820
16,-0.4543203413486,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999791502953,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.417777620
17,-0.4543094038963,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999780476093,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.500404900
18,-0.4543040692806,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999768257141,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.583023300
19,-0.4542979300022,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999754250050,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.665641300
20,-0.4542924463749,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999756336212,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.748258660
21,-0.4542825818062,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999710440636,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.830875220
22,-0.4542756080627,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999710142612,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.913497760
23,-0.4542694091797,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999768853188,Volt DC,10,T,4W,F,F,11/19/2025,11:42:40,.996111720
24,-0.4542639255524,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999767065048,Volt DC,10,T,4W,F,F,11/19/2025,11:42:41,.078726220
25,-0.4542559087276,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999790608883,Volt DC,10,T,4W,F,F,11/19/2025,11:42:41,.161338040
26,-0.4542508125305,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999722361565,Volt DC,10,T,4W,F,F,11/19/2025,11:42:41,.243949680
27,-0.4542410671711,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999757826328,Volt DC,10,T,4W,F,F,11/19/2025,11:42:41,.326558460
28,-0.4542339146137,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999675869942,Volt DC,10,T,4W,F,F,11/19/2025,11:42:41,.409168160
29,-0.4542281627655,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999779880047,Volt DC,10,T,4W,F,F,11/19/2025,11:42:41,.491775180
30,-0.454220533371,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999767363071,Volt DC,10,T,4W,F,F,11/19/2025,11:42:41,.574388620
31,-0.4542124867439,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999779582024,Volt DC,10,T,4W,F,F,11/19/2025,11:42:41,.656994620
32,-0.4542094767094,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999801635742,Volt DC,10,T,4W,F,F,11/19/2025,11:42:41,.739599100
33,-0.4542037248611,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999802231789,Volt DC,10,T,4W,F,F,11/19/2025,11:42:41,.822204340
34,-0.4541946053505,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999849021435,Volt DC,10,T,4W,F,F,11/19/2025,11:42:41,.904806120
35,-0.4541950821877,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999802231789,Volt DC,10,T,4W,F,F,11/19/2025,11:42:41,.987416300
36,-0.4541864693165,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999895215034,Volt DC,10,T,4W,F,F,11/19/2025,11:42:42,.070016260
37,-0.4541799426079,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2999859154224,Volt DC,10,T,4W,F,F,11/19/2025,11:42:42,.152639540
