Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,3800
Base Time Seconds,1763393879
Base Time Fractional,.596032760
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.2340272814035,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499978452921,Volt DC,1,T,4W,F,F,11/17/2025,15:37:59,.596032760
2,-0.2340185493231,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499971300364,Volt DC,1,T,4W,F,F,11/17/2025,15:37:59,.678639380
3,-0.2340128421783,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499980837107,Volt DC,1,T,4W,F,F,11/17/2025,15:37:59,.761232940
4,-0.2340029329062,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499988436699,Volt DC,1,T,4W,F,F,11/17/2025,15:37:59,.843826100
5,-0.2339977771044,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499979943037,Volt DC,1,T,4W,F,F,11/17/2025,15:37:59,.926418960
6,-0.2339914292097,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499978899956,Volt DC,1,T,4W,F,F,11/17/2025,15:38:00,.009010060
7,-0.2339861094952,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499974727631,Volt DC,1,T,4W,F,F,11/17/2025,15:38:00,.091610560
8,-0.2339826375246,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499980539083,Volt DC,1,T,4W,F,F,11/17/2025,15:38:00,.174200780
9,-0.2339774370193,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499980539083,Volt DC,1,T,4W,F,F,11/17/2025,15:38:00,.256788700
10,-0.2339739501476,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499973684549,Volt DC,1,T,4W,F,F,11/17/2025,15:38:00,.339377920
11,-0.2339680790901,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499976664782,Volt DC,1,T,4W,F,F,11/17/2025,15:38:00,.421965160
12,-0.2339617908001,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499975919724,Volt DC,1,T,4W,F,F,11/17/2025,15:38:00,.504551920
13,-0.2339617609978,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499984860420,Volt DC,1,T,4W,F,F,11/17/2025,15:38:00,.587140240
14,-0.233960583806,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499976813793,Volt DC,1,T,4W,F,F,11/17/2025,15:38:00,.669734980
15,-0.2339565753937,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499979346991,Volt DC,1,T,4W,F,F,11/17/2025,15:38:00,.752321680
16,-0.2339537590742,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499972939491,Volt DC,1,T,4W,F,F,11/17/2025,15:38:00,.834911660
17,-0.233950227499,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499972641468,Volt DC,1,T,4W,F,F,11/17/2025,15:38:00,.917496420
18,-0.2339467853308,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1499970555305,Volt DC,1,T,4W,F,F,11/17/2025,15:38:01,.000080720
