Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,600
Base Time Seconds,1763383506
Base Time Fractional,.874590660
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.02985594421625,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0499925352633,Volt DC,1,T,4W,F,F,11/17/2025,12:45:06,.874590660
2,-0.02985478565097,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0499918498099,Volt DC,1,T,4W,F,F,11/17/2025,12:45:06,.957201280
3,-0.02985305339098,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0499930009246,Volt DC,1,T,4W,F,F,11/17/2025,12:45:07,.039816040
4,-0.0298478435725,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0499923266470,Volt DC,1,T,4W,F,F,11/17/2025,12:45:07,.122422540
5,-0.02984783053398,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0499918498099,Volt DC,1,T,4W,F,F,11/17/2025,12:45:07,.205029780
6,-0.02984204702079,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0499927811325,Volt DC,1,T,4W,F,F,11/17/2025,12:45:07,.287634920
7,-0.02984146215022,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0499928817153,Volt DC,1,T,4W,F,F,11/17/2025,12:45:07,.370239960
8,-0.02984087914228,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0499927662313,Volt DC,1,T,4W,F,F,11/17/2025,12:45:07,.452846840
9,-0.02983798272908,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0499924197793,Volt DC,1,T,4W,F,F,11/17/2025,12:45:07,.535454200
10,-0.02983855456114,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0499928668141,Volt DC,1,T,4W,F,F,11/17/2025,12:45:07,.618058540
