time,temp_hot_side,temp_cold_side,temp_delta,hot_side_set_point,hot_side_pid_error,hot_side_duty_cycle,teg_oc_voltage,teg_current,
700000,78.071999,38.250000,39.821999,78.250000,0.106003,0.494619,1.490480,0.000001829,
700100,78.071999,38.250000,39.821999,78.250000,0.178001,0.436779,1.490512,0.000001812,
700200,78.160995,38.250000,39.910995,78.250000,0.178001,0.436779,1.490506,0.000001814,
700300,78.160995,37.500000,40.660995,78.250000,0.178001,0.436779,1.490485,0.000001801,
700400,78.160995,37.500000,40.660995,78.250000,0.178001,0.436779,1.490534,0.000001801,
700500,77.955498,37.500000,40.455498,78.250000,0.089005,0.507857,1.490508,0.000001794,
700600,77.955498,38.250000,39.705498,78.250000,0.089005,0.507857,1.490529,0.000001796,
700700,77.955498,38.250000,39.705498,78.250000,0.089005,0.507857,1.490581,0.000001812,
700800,78.102753,38.250000,39.852753,78.250000,0.089005,0.507857,1.490570,0.000001816,
700900,78.102753,38.250000,39.852753,78.250000,0.147247,0.461064,1.490559,0.000001806,
701000,78.102753,38.250000,39.852753,78.250000,0.147247,0.461064,1.490562,0.000001812,
701100,78.176376,38.250000,39.926376,78.250000,0.147247,0.461064,1.490549,0.000001813,
701200,78.176376,38.500000,39.676376,78.250000,0.147247,0.461064,1.490554,0.000001827,
701300,78.176376,38.500000,39.676376,78.250000,0.073624,0.519863,1.490573,0.000001826,
701400,78.338188,38.500000,39.838188,78.250000,0.073624,0.519863,1.490608,0.000001829,
701500,78.338188,38.000000,40.338188,78.250000,0.073624,0.519863,1.490642,0.000001820,
701600,78.338188,38.000000,40.338188,78.250000,0.073624,0.519863,1.490685,0.000001819,
701700,78.044098,38.000000,40.044098,78.250000,-0.088188,0.649432,1.490691,0.000001828,
701800,78.044098,38.500000,39.544098,78.250000,-0.088188,0.649432,1.490718,0.000001835,
701900,78.044098,38.500000,39.544098,78.250000,-0.088188,0.649432,1.490769,0.000001837,
702000,78.022049,38.500000,39.522049,78.250000,-0.088188,0.649432,1.490783,0.000001834,
702100,78.022049,38.250000,39.772049,78.250000,0.227951,0.396213,1.490743,0.000001853,
702200,78.022049,38.250000,39.772049,78.250000,0.227951,0.396213,1.490746,0.000001876,
702300,78.136024,38.250000,39.886024,78.250000,0.227951,0.396213,1.490782,0.000001888,
702400,78.136024,38.250000,39.886024,78.250000,0.227951,0.396213,1.490793,0.000001896,
702500,78.136024,38.250000,39.886024,78.250000,0.113976,0.487239,1.490803,0.000001887,
702600,78.193008,38.250000,39.943008,78.250000,0.113976,0.487239,1.490794,0.000001894,
702700,78.193008,38.000000,40.193008,78.250000,0.113976,0.487239,1.490832,0.000001887,
702800,78.193008,38.000000,40.193008,78.250000,0.113976,0.487239,1.490809,0.000001876,
702900,78.221504,38.000000,40.221504,78.250000,0.056992,0.532750,1.490834,0.000001879,
703000,78.221504,38.000000,40.221504,78.250000,0.056992,0.532750,1.490878,0.000001887,
703100,78.221504,38.000000,40.221504,78.250000,0.056992,0.532750,1.490907,0.000001901,
703200,78.235748,38.000000,40.235748,78.250000,0.056992,0.532750,1.490928,0.000001917,
703300,78.235748,38.250000,39.985748,78.250000,0.014252,0.566922,1.490914,0.000001941,
703400,78.235748,38.250000,39.985748,78.250000,0.014252,0.566922,1.490889,0.000001919,
703500,78.242874,38.250000,39.992874,78.250000,0.014252,0.566922,1.490894,0.000001923,
703600,78.242874,38.000000,40.242874,78.250000,0.014252,0.566922,1.490920,0.000001921,
703700,78.242874,38.000000,40.242874,78.250000,0.007126,0.572613,1.490911,0.000001933,
703800,78.121437,38.000000,40.121437,78.250000,0.007126,0.572613,1.490933,0.000001922,
703900,78.121437,38.250000,39.871437,78.250000,0.007126,0.572613,1.490931,0.000001919,
704000,78.121437,38.250000,39.871437,78.250000,0.007126,0.572613,1.490949,0.000001923,
704100,78.185715,38.250000,39.935715,78.250000,0.128563,0.475290,1.490967,0.000001923,
704200,78.185715,38.250000,39.935715,78.250000,0.128563,0.475290,1.490991,0.000001919,
704300,78.185715,38.250000,39.935715,78.250000,0.128563,0.475290,1.491007,0.000001921,
704400,78.092857,38.250000,39.842857,78.250000,0.128563,0.475290,1.491077,0.000001917,
704500,78.092857,37.750000,40.342857,78.250000,0.157143,0.452214,1.491070,0.000001920,
704600,78.092857,37.750000,40.342857,78.250000,0.157143,0.452214,1.491114,0.000001912,
704700,78.296432,37.750000,40.546432,78.250000,0.157143,0.452214,1.491150,0.000001931,
704800,78.296432,38.250000,40.046432,78.250000,0.157143,0.452214,1.491131,0.000001936,
704900,78.296432,38.250000,40.046432,78.250000,-0.046432,0.615137,1.491154,0.000001933,
705000,78.273216,38.250000,40.023216,78.250000,-0.046432,0.615137,1.491121,0.000001932,
705100,78.273216,38.000000,40.273216,78.250000,-0.046432,0.615137,1.491139,0.000001913,
705200,78.273216,38.000000,40.273216,78.250000,-0.046432,0.615137,1.491205,0.000001934,
705300,78.511612,38.000000,40.511612,78.250000,-0.023216,0.596595,1.491220,0.000001939,
705400,78.511612,37.750000,40.761612,78.250000,-0.023216,0.596595,1.491218,0.000001925,
705500,78.511612,37.750000,40.761612,78.250000,-0.023216,0.596595,1.491273,0.000001941,
705600,78.380806,37.750000,40.630806,78.250000,-0.023216,0.596595,1.491324,0.000001946,
705700,78.380806,37.750000,40.630806,78.250000,-0.130806,0.682844,1.491362,0.000001931,
705800,78.380806,37.750000,40.630806,78.250000,-0.130806,0.682844,1.491396,0.000001966,
705900,78.315399,37.750000,40.565399,78.250000,-0.130806,0.682844,1.491411,0.000001947,
706000,78.315399,38.250000,40.065399,78.250000,-0.130806,0.682844,1.491421,0.000001946,
706100,78.315399,38.250000,40.065399,78.250000,-0.065399,0.630607,1.491390,0.000001940,
706200,78.407700,38.250000,40.157700,78.250000,-0.065399,0.630607,1.491426,0.000001961,
706300,78.407700,37.750000,40.657700,78.250000,-0.065399,0.630607,1.491431,0.000001951,
706400,78.407700,37.750000,40.657700,78.250000,-0.065399,0.630607,1.491478,0.000001955,
706500,78.328850,37.750000,40.578850,78.250000,-0.157700,0.704660,1.491530,0.000001948,
706600,78.328850,38.250000,40.078850,78.250000,-0.157700,0.704660,1.491553,0.000001952,
706700,78.328850,38.250000,40.078850,78.250000,-0.157700,0.704660,1.491618,0.000001945,
706800,78.039429,38.250000,39.789429,78.250000,-0.157700,0.704660,1.491625,0.000001938,
706900,78.039429,37.750000,40.289429,78.250000,0.210571,0.409759,1.491614,0.000001941,
707000,78.039429,37.750000,40.289429,78.250000,0.210571,0.409759,1.491605,0.000001934,
707100,78.144714,37.750000,40.394714,78.250000,0.210571,0.409759,1.491638,0.000001925,
707200,78.144714,38.250000,39.894714,78.250000,0.210571,0.409759,1.491629,0.000001928,
707300,78.144714,38.250000,39.894714,78.250000,0.105286,0.493845,1.491641,0.000001945,
707400,78.072357,38.250000,39.822357,78.250000,0.105286,0.493845,1.491653,0.000001943,
707500,78.072357,38.500000,39.572357,78.250000,0.105286,0.493845,1.491733,0.000001962,
707600,78.072357,38.500000,39.572357,78.250000,0.105286,0.493845,1.491717,0.000001955,
707700,78.161179,38.500000,39.661179,78.250000,0.177643,0.435720,1.491773,0.000001933,
707800,78.161179,38.250000,39.911179,78.250000,0.177643,0.435720,1.491774,0.000001927,
707900,78.161179,38.250000,39.911179,78.250000,0.177643,0.435720,1.491820,0.000001931,
708000,78.205589,38.250000,39.955589,78.250000,0.177643,0.435720,1.491808,0.000001943,
708100,78.205589,38.000000,40.205589,78.250000,0.044411,0.542245,1.491807,0.000001947,
