Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,5200
Base Time Seconds,1763467582
Base Time Fractional,.243071760
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.3083598911762,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000149935484,Volt DC,1,T,4W,F,F,11/18/2025,12:06:22,.243071760
2,-0.3083554506302,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000152468681,Volt DC,1,T,4W,F,F,11/18/2025,12:06:22,.325700200
3,-0.3083531558514,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000146806240,Volt DC,1,T,4W,F,F,11/18/2025,12:06:22,.408325040
4,-0.308351457119,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000149339437,Volt DC,1,T,4W,F,F,11/18/2025,12:06:22,.490940920
5,-0.3083519637585,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000148892403,Volt DC,1,T,4W,F,F,11/18/2025,12:06:22,.573557520
6,-0.3083524405956,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000143676996,Volt DC,1,T,4W,F,F,11/18/2025,12:06:22,.656174920
7,-0.3083502054214,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000147700310,Volt DC,1,T,4W,F,F,11/18/2025,12:06:22,.738792760
8,-0.3083478808403,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000147402287,Volt DC,1,T,4W,F,F,11/18/2025,12:06:22,.821417560
9,-0.3083488643169,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000155448914,Volt DC,1,T,4W,F,F,11/18/2025,12:06:22,.904032480
10,-0.3083482384682,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000149488449,Volt DC,1,T,4W,F,F,11/18/2025,12:06:22,.986647560
11,-0.3083488643169,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000147402287,Volt DC,1,T,4W,F,F,11/18/2025,12:06:23,.069270520
12,-0.3083489537239,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000150531530,Volt DC,1,T,4W,F,F,11/18/2025,12:06:23,.151887980
13,-0.308346092701,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000147253275,Volt DC,1,T,4W,F,F,11/18/2025,12:06:23,.234501920
14,-0.3083461821079,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000152468681,Volt DC,1,T,4W,F,F,11/18/2025,12:06:23,.317118260
15,-0.3083461821079,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000146806240,Volt DC,1,T,4W,F,F,11/18/2025,12:06:23,.399735180
