Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,1800
Base Time Seconds,1763386965
Base Time Fractional,.151688580
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.1159155592322,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999761223793,Volt DC,1,T,4W,F,F,11/17/2025,13:42:45,.151688580
2,-0.1159097924829,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999766066670,Volt DC,1,T,4W,F,F,11/17/2025,13:42:45,.234296180
3,-0.1159050911665,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999758616090,Volt DC,1,T,4W,F,F,11/17/2025,13:42:45,.316896360
4,-0.1158940196037,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999761447310,Volt DC,1,T,4W,F,F,11/17/2025,13:42:45,.399498220
5,-0.1158912107348,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999761149287,Volt DC,1,T,4W,F,F,11/17/2025,13:42:45,.482096840
6,-0.1158836707473,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999762043357,Volt DC,1,T,4W,F,F,11/17/2025,13:42:45,.564703360
7,-0.1158761680126,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999762415886,Volt DC,1,T,4W,F,F,11/17/2025,13:42:45,.647300620
8,-0.1158708930016,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999761894345,Volt DC,1,T,4W,F,F,11/17/2025,13:42:45,.729898020
9,-0.1158639490604,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999760851264,Volt DC,1,T,4W,F,F,11/17/2025,13:42:45,.812495100
10,-0.1158546954393,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999765396118,Volt DC,1,T,4W,F,F,11/17/2025,13:42:45,.895111880
11,-0.1158483847976,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999761447310,Volt DC,1,T,4W,F,F,11/17/2025,13:42:45,.977735440
12,-0.115842550993,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999756529927,Volt DC,1,T,4W,F,F,11/17/2025,13:42:46,.060350440
13,-0.1158356070518,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999772623181,Volt DC,1,T,4W,F,F,11/17/2025,13:42:46,.142963800
14,-0.115829244256,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999764651060,Volt DC,1,T,4W,F,F,11/17/2025,13:42:46,.225575300
15,-0.1158234402537,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999764576554,Volt DC,1,T,4W,F,F,11/17/2025,13:42:46,.308185920
16,-0.1158182099462,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999765768647,Volt DC,1,T,4W,F,F,11/17/2025,13:42:46,.390803660
17,-0.1158153265715,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999768003821,Volt DC,1,T,4W,F,F,11/17/2025,13:42:46,.473414540
18,-0.1158107072115,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999764800072,Volt DC,1,T,4W,F,F,11/17/2025,13:42:46,.556022980
19,-0.1158008277416,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999763309956,Volt DC,1,T,4W,F,F,11/17/2025,13:42:46,.638637540
20,-0.1157990843058,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999758690596,Volt DC,1,T,4W,F,F,11/17/2025,13:42:46,.721246940
21,-0.1157939210534,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999760255218,Volt DC,1,T,4W,F,F,11/17/2025,13:42:46,.803862860
22,-0.1157910004258,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999762415886,Volt DC,1,T,4W,F,F,11/17/2025,13:42:46,.886469940
23,-0.1157869249582,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0999762266874,Volt DC,1,T,4W,F,F,11/17/2025,13:42:46,.969076700
