Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,6600
Base Time Seconds,1763471680
Base Time Fractional,.417744360
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.3727383315563,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499954253435,Volt DC,1,T,4W,F,F,11/18/2025,13:14:40,.417744360
2,-0.3727342486382,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499946206808,Volt DC,1,T,4W,F,F,11/18/2025,13:14:40,.500370300
3,-0.3727256655693,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499958127737,Volt DC,1,T,4W,F,F,11/18/2025,13:14:40,.582991200
4,-0.3727204799652,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499954849482,Volt DC,1,T,4W,F,F,11/18/2025,13:14:40,.665611460
5,-0.3727147579193,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499948590994,Volt DC,1,T,4W,F,F,11/18/2025,13:14:40,.748230900
6,-0.372706592083,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499951571226,Volt DC,1,T,4W,F,F,11/18/2025,13:14:40,.830849700
7,-0.3726985454559,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499953359365,Volt DC,1,T,4W,F,F,11/18/2025,13:14:40,.913470960
8,-0.3726937770844,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499952465296,Volt DC,1,T,4W,F,F,11/18/2025,13:14:40,.996087000
9,-0.3726870119572,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499960511923,Volt DC,1,T,4W,F,F,11/18/2025,13:14:41,.078708480
10,-0.3726788461208,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499953359365,Volt DC,1,T,4W,F,F,11/18/2025,13:14:41,.161323480
11,-0.3726694881916,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499953657389,Volt DC,1,T,4W,F,F,11/18/2025,13:14:41,.243935820
12,-0.3726655840874,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2499956041574,Volt DC,1,T,4W,F,F,11/18/2025,13:14:41,.326548860
