Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,5200
Base Time Seconds,1765888165
Base Time Fractional,.646689940
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.002431077506581,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002216100693,Volt DC,10,T,2W,F,F,12/16/2025,12:29:25,.646689940
2,-0.00243129632296,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002214908600,Volt DC,10,T,2W,F,F,12/16/2025,12:29:25,.729309200
3,-0.002436328322198,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002216100693,Volt DC,10,T,2W,F,F,12/16/2025,12:29:25,.811928120
4,-0.002434455932158,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002139806747,Volt DC,10,T,2W,F,F,12/16/2025,12:29:25,.894538840
5,-0.00243425094993,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002110004425,Volt DC,10,T,2W,F,F,12/16/2025,12:29:25,.977161200
6,-0.002433142929296,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002139806747,Volt DC,10,T,2W,F,F,12/16/2025,12:29:26,.059774180
7,-0.00243497844607,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002126693726,Volt DC,10,T,2W,F,F,12/16/2025,12:29:26,.142393160
8,-0.002431667109981,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002148151398,Volt DC,10,T,2W,F,F,12/16/2025,12:29:26,.225015560
9,-0.002438409802285,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002151727676,Volt DC,10,T,2W,F,F,12/16/2025,12:29:26,.307620140
10,-0.002434260155733,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002206563950,Volt DC,10,T,2W,F,F,12/16/2025,12:29:26,.390231500
11,-0.002434991411262,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002162456512,Volt DC,10,T,2W,F,F,12/16/2025,12:29:26,.472851480
12,-0.002431906807934,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002086162567,Volt DC,10,T,2W,F,F,12/16/2025,12:29:26,.555474880
13,-0.002436029110994,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002213716507,Volt DC,10,T,2W,F,F,12/16/2025,12:29:26,.638091880
14,-0.002433904623846,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002110004425,Volt DC,10,T,2W,F,F,12/16/2025,12:29:26,.720715000
15,-0.002436105195047,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002176761627,Volt DC,10,T,2W,F,F,12/16/2025,12:29:26,.803333740
16,-0.002431855357987,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002124309540,Volt DC,10,T,2W,F,F,12/16/2025,12:29:26,.885951840
17,-0.002433560935769,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002077817917,Volt DC,10,T,2W,F,F,12/16/2025,12:29:26,.968564120
18,-0.002431306503586,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002117156982,Volt DC,10,T,2W,F,F,12/16/2025,12:29:27,.051181900
19,-0.002432760469072,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002140998840,Volt DC,10,T,2W,F,F,12/16/2025,12:29:27,.133800700
20,-0.002432847355809,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002157688141,Volt DC,10,T,2W,F,F,12/16/2025,12:29:27,.216405900
21,-0.002435669957139,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002164840698,Volt DC,10,T,2W,F,F,12/16/2025,12:29:27,.299027620
22,-0.002433801570858,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002164840698,Volt DC,10,T,2W,F,F,12/16/2025,12:29:27,.381642720
23,-0.002434866051545,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002164840698,Volt DC,10,T,2W,F,F,12/16/2025,12:29:27,.464249760
24,-0.002436810986891,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002179145813,Volt DC,10,T,2W,F,F,12/16/2025,12:29:27,.546871440
25,-0.002430320074855,Watt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.5002239942551,Volt DC,10,T,2W,F,F,12/16/2025,12:29:27,.629490600
