Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,4200
Base Time Seconds,1765887655
Base Time Fractional,.001863020
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.000241324172908,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001887083054,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.001863020
2,-0.0002412177833641,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001870393753,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.084494160
3,-0.0002411941025307,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001823902130,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.167132480
4,-0.0002413664095101,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001890659332,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.249750900
5,-0.0002415463798825,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001883506775,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.332369520
6,-0.0002413253071319,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001890659332,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.414991780
7,-0.0002414140694284,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001810789108,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.497616740
8,-0.0002411099215929,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001908540726,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.580234940
9,-0.0002416434070821,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001860857010,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.662846480
10,-0.0002416508909263,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001850128174,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.745469860
11,-0.0002412858148975,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001859664917,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.828077580
12,-0.0002407693007009,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001943111420,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.910696560
13,-0.0002412700955534,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001860857010,Volt DC,10,T,2W,F,F,12/16/2025,12:20:55,.993303300
14,-0.0002416213905335,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001899003983,Volt DC,10,T,2W,F,F,12/16/2025,12:20:56,.075922680
15,-0.0002415880489172,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001887083054,Volt DC,10,T,2W,F,F,12/16/2025,12:20:56,.158538640
16,-0.0002413930651959,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001869201660,Volt DC,10,T,2W,F,F,12/16/2025,12:20:56,.241161940
17,-0.0002411972027456,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001871585846,Volt DC,10,T,2W,F,F,12/16/2025,12:20:56,.323771520
18,-0.0002413616636184,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001792907715,Volt DC,10,T,2W,F,F,12/16/2025,12:20:56,.406385320
19,-0.0002411292073006,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001906156540,Volt DC,10,T,2W,F,F,12/16/2025,12:20:56,.489001020
20,-0.0002409475553176,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001890659332,Volt DC,10,T,2W,F,F,12/16/2025,12:20:56,.571614340
21,-0.0002413104139483,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001853704453,Volt DC,10,T,2W,F,F,12/16/2025,12:20:56,.654244920
22,-0.0002413161286988,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001871585846,Volt DC,10,T,2W,F,F,12/16/2025,12:20:56,.736855660
23,-0.0002410257161701,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001883506775,Volt DC,10,T,2W,F,F,12/16/2025,12:20:56,.819473740
24,-0.0002410842375832,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001800060272,Volt DC,10,T,2W,F,F,12/16/2025,12:20:56,.902092780
25,-0.0002409602575159,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001858472824,Volt DC,10,T,2W,F,F,12/16/2025,12:20:56,.984704480
26,-0.0002410902261509,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001871585846,Volt DC,10,T,2W,F,F,12/16/2025,12:20:57,.067337840
27,-0.0002409575727138,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001834630966,Volt DC,10,T,2W,F,F,12/16/2025,12:20:57,.149946600
28,-0.0002413409329042,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001860857010,Volt DC,10,T,2W,F,F,12/16/2025,12:20:57,.232568780
29,-0.00024145346627,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001871585846,Volt DC,10,T,2W,F,F,12/16/2025,12:20:57,.315191360
30,-0.000241343847106,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001950263977,Volt DC,10,T,2W,F,F,12/16/2025,12:20:57,.397814980
31,-0.0002412983301238,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001865625381,Volt DC,10,T,2W,F,F,12/16/2025,12:20:57,.480442400
32,-0.0002413945375812,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001860857010,Volt DC,10,T,2W,F,F,12/16/2025,12:20:57,.563056480
33,-0.0002422716386292,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001882314682,Volt DC,10,T,2W,F,F,12/16/2025,12:20:57,.645673740
34,-0.0002417902381956,Watt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,1.0001903772354,Volt DC,10,T,2W,F,F,12/16/2025,12:20:57,.728287880
